n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	PUNCT_constraint
36	1	0	3	4	2	8	6	4	0	5	0	1	1	4	4	1	0	7.0	4	8	Despite her youthful exuberance, the artist's journey was marked by both triumphs and tragedies, ultimately finding her solace in the beauty she created and the warmth she brought to those she touched.	5
25	0	0	2	3	2	5	0	4	0	2	0	1	6	0	2	0	0	4.0	0	12	The bustling city was painted with a vibrant array of colors, but the lone flower remained pale and unnoticed amongst the bustling crowds.	5
16	0	0	2	1	0	4	0	3	0	2	0	0	4	1	1	2	0	4.0	1	5	The happy bird sang a joyful song, attracting a nearby audience of curious birds.	5
10	0	0	1	1	0	2	0	2	0	1	0	0	3	0	1	0	0	2.0	0	4	The quick brown fox jumps over the lazy dog.	5
10	0	0	2	1	0	3	0	1	0	2	0	0	1	1	1	1	0	3.0	1	5	Rain falls, painting the ground in shimmering patterns.	5
20	3	0	1	3	0	4	0	2	0	1	0	2	4	0	1	0	0	4.0	0	8	  Even the most ingenious solutions to a seemingly insurmountable problem can be rendered meaningless by limitations in human understanding.	5
6	0	0	1	0	0	1	1	1	0	2	0	0	0	1	0	0	0	2.0	1	2	There is no task given.	5
10	0	0	2	0	1	1	2	1	0	2	0	1	0	0	2	1	0	2.0	0	7	I have no body, but I can fly.	5
14	0	0	2	4	0	2	1	2	0	2	0	0	1	1	1	0	0	3.0	1	6	She sat down at the table, looking up with a satisfied smile.	5
16	1	0	2	0	1	4	1	3	0	3	0	0	1	1	2	2	0	4.0	1	5	The rain fell gently, its melody filling the air and creating a serene atmosphere.	5
17	0	0	2	2	1	4	0	3	0	3	0	0	2	1	1	1	0	4.0	1	8	The vibrant flowers swayed and swayed in the gentle breeze, creating a melody of beauty.	5
21	0	0	3	2	0	5	1	3	0	3	0	0	3	1	1	2	1	5.0	2	9	The mysterious object, shrouded in a blanket of silence, unfolded its enigmatic silhouette to reveal an untold tale.	7
13	0	0	1	3	0	5	0	3	0	1	0	0	0	0	1	0	0	3.0	0	9	The rain pours with an abundance of sound during the afternoon thunderstorm.	7
22	0	0	2	3	1	6	1	4	0	2	0	0	3	0	1	1	1	4.0	1	10	Despite the chaos and uncertainty surrounding the election, the resilient citizens remained steadfast in their pursuit of a better future.	7
27	0	0	2	5	0	8	0	3	0	3	0	0	5	2	1	1	0	6.0	2	11	The city's skyline shimmered with a mosaic of vibrant colors under golden hues, providing a breathtaking spectacle of modern culture juxtaposed with ancient history.	7
15	0	0	4	0	2	3	1	1	0	2	0	0	2	1	2	1	0	5.0	1	3	"  ""I believe the future holds untold riches, both material and spiritual."""	7
27	0	0	5	3	1	4	1	3	0	3	0	0	7	2	1	2	0	6.0	2	8	A vibrant sunset emerged, casting warm hues upon the tranquil lake, painting it with the breathtaking palette of orange, purple, and black.	7
24	0	0	3	2	0	8	0	3	0	3	0	0	2	2	1	2	0	5.0	2	7	 **Rain's gentle symphony whispered secrets to the thirsty ground, urging the drooping flowers to bloom with the dawn's embrace.**	7
23	1	0	2	4	0	6	0	4	0	2	1	0	3	1	1	1	0	4.0	1	11	The sun shone brightly in the vast sky with seven dazzling points, illuminating the peaceful landscape before the eyes of travelers.	7
18	0	0	2	3	1	5	0	2	0	2	0	1	2	1	1	0	0	6.0	1	3	The bustling city is transformed into a wonderland, bustling with life amidst vibrant sights and sounds.	7
26	0	0	4	4	0	7	2	4	0	3	0	0	2	1	1	1	1	5.0	2	10	The shimmering stream, its water swirling with an ethereal grace, meandered through the forest, leaving a trail of mystery in its wake.	7
20	1	0	1	2	0	5	0	5	0	3	0	0	2	1	1	2	0	5.0	1	6	The raven perched on the window sill uttered a cryptic phrase in an attempt to communicate a cryptic message.	7
20	1	0	2	3	1	4	2	3	0	3	0	0	1	1	1	1	0	6.0	1	6	She sat down on a bench and looked up at the stars, a wise smile gracing her face.	7
19	0	0	2	2	0	6	0	3	0	2	0	0	4	1	1	2	0	3.0	1	7	The vibrant sunset painted the sky with golden hues, casting long shadows across the vibrant city streets.	7
14	1	0	2	2	0	4	1	1	0	2	0	0	1	1	2	0	0	4.0	1	3	  The little girl giggled happily with joy, tears cascading down her face.	7
18	0	0	3	2	0	4	0	3	0	1	1	0	4	0	1	1	0	3.0	0	7	The shimmering sun, like a radiant orb, adorned the celestial tapestry with seven illuminating specks.	7
23	1	1	1	2	1	6	2	3	0	3	0	0	3	1	2	1	0	4.0	1	7	The young girl skipped into the bustling city park and laughed brightly as she rode her bicycle down the bustling city street.	7
16	1	0	2	1	1	5	1	2	0	2	0	0	1	1	2	1	0	4.0	1	6	  The rain fell silently, its soothing song filling the air with serenity and peace.	7
17	2	2	2	0	1	2	2	2	0	2	0	1	1	1	2	1	0	4.0	1	11	 She smiled brightly and held the baby close, as if it were a precious snowflake.	7
22	2	0	2	2	1	6	1	4	0	4	0	0	0	2	2	1	0	4.0	2	8	   The cat sat upon the window sill and watched the birds fly away, his fur shimmering beneath the morning sun.	7
13	0	0	1	2	0	3	1	2	0	2	0	1	1	1	1	1	0	5.0	1	3	We can enjoy the sunset with beautiful colors interspersed throughout the horizon.	7
15	0	0	2	1	1	3	3	1	0	3	0	0	0	1	1	2	0	5.0	1	3	Despite her fear, she found the strength to persevere and accomplish her goals.	7
16	0	0	2	2	0	5	0	4	0	2	0	0	1	1	1	2	0	4.0	1	8	A spider spun a web, creating a mesmerizing display of artistry in the twilight.	7
18	1	1	3	3	0	3	2	1	0	2	0	0	2	1	2	0	0	3.0	1	9	  “I gazed up at the starlit sky as it gently blinked with soft golden light.”	7
28	2	1	3	3	1	6	2	4	0	5	0	0	1	3	2	2	0	5.0	3	8	The little puppy barked happily, filling the house with laughter, bringing a smile to my face before it curled into a ball and fell asleep.	7
40	2	1	5	3	2	9	7	3	0	6	0	0	2	3	3	5	0	7.0	3	9	She knelt down, took the ring out, and placed it carefully in her thumb, her expression radiating pure joy and excitement as she turned her gaze to the sky, an ethereal smile illuminating her face.	7
28	0	0	5	3	0	6	2	4	0	3	0	0	5	2	1	2	0	4.0	2	10	The sun rose in the west, illuminating the sky with its soft, golden glow, casting a long, comforting shadow over our peaceful garden.	7
26	2	0	4	3	1	8	1	3	0	2	0	0	2	1	2	0	0	5.0	1	9	The graceful swan danced gracefully through the crystal-clear pond, its swan-like neck and feathers shining brightly against the afternoon glow.	7
18	0	1	1	3	0	5	1	4	0	2	0	0	1	1	2	1	0	4.0	1	7	The rain fell with an iridescent shimmer as it whispered secrets to the flowers on the porch.	7
21	0	0	2	3	0	6	1	3	0	3	1	0	2	1	1	2	0	4.0	1	9	The mischievous child chased the shimmering rainbow with seven bright feathers, leaving a trail of laughter in its wake.	7
16	0	0	2	1	1	6	0	3	0	1	0	0	2	1	0	1	0	3.0	1	7	The city lights twinkle and dance, illuminating the bustling streets with a soft glow.	7
13	1	0	2	2	0	3	2	2	0	1	0	0	0	0	1	1	0	2.0	0	4	 Even without an instant, her eyes held a universe within them.	7
28	0	0	3	3	1	9	0	4	0	2	0	1	4	2	1	1	0	7.0	2	10	  The bustling city square was alive with street performers, vendors, and families gathered to celebrate the vibrant culture of the city on a colorful day.	7
20	1	0	3	1	0	4	1	3	0	2	0	0	5	1	2	1	0	3.0	1	8	A single, glowing cloud drifted down, its edges trailing a soft white line in the clear sky.	7
17	1	1	2	2	0	4	0	4	0	3	0	0	0	2	2	0	0	4.0	2	6	  The cat sat quietly on the mat, watching as the sun rose in the sky.	7
19	0	0	3	1	0	5	0	4	0	4	0	0	1	2	2	2	0	5.0	2	6	The rain poured, each drop echoing the city's lament, adding punctuation to the poignant serenade.	7
27	0	0	2	5	0	6	4	3	0	2	0	1	4	1	2	0	0	4.0	1	8	On the seventh day of her stay, the girl was surprised by the vibrant sunflower in her front yard that grew without her conscious awareness.	7
23	1	1	3	3	0	6	0	2	0	5	0	0	2	3	2	1	0	5.0	3	12	The sun rose with dazzling brilliance, illuminating the towering peak, while birds danced freely amidst flowers blooming in full color.	7
36	2	1	3	4	0	8	3	7	0	4	0	0	3	3	3	3	0	5.0	3	12	She knelt down to feed the ducks on the pond, each of their tiny feet leaving a footprint on the smooth, polished stone as she gently tossed the seeds into the waiting beaks.	7
16	0	0	1	3	1	3	1	3	0	2	0	0	2	0	1	1	0	3.0	0	7	  She sat upon the sturdy chair and gazed out the window with a thoughtful expression.	7
17	0	0	2	2	0	5	0	4	0	2	0	0	2	1	1	0	0	5.0	1	4	  The curious cat leaped through the trees, the beautiful flower swaying on the summer breeze.	7
22	0	0	2	4	0	6	1	3	0	2	0	0	4	1	2	0	0	5.0	1	5	A symphony of stars danced through the cosmic tapestry, their luminescent whispers echoing across the vast expanse of interstellar space.	7
26	0	0	3	3	1	11	0	2	0	4	0	0	2	0	1	1	1	5.0	1	12	The bustling city streets, adorned by towering neon signs and illuminated street lamps, offer vibrant nightlife entertainment in a kaleidoscope of neon hues.	7
16	0	0	2	1	0	4	3	2	0	3	0	0	1	2	3	2	0	5.0	2	6	She sat in silence, her eyes reflecting a quiet sadness that permeated the room.	7
23	0	0	2	3	0	5	0	5	0	3	0	0	5	2	1	1	0	5.0	2	8	 The playful sun rose over the tranquil pond, casting a shimmering golden hue upon the vibrant lilies blooming along the shores.	7
22	0	0	1	5	1	8	0	4	0	2	0	0	1	1	1	0	0	5.0	1	7	The rain fell with a symphony of wind chimes and the soft murmur of water flowing over stones in the river.	7
21	0	0	2	2	0	5	1	4	0	3	0	0	3	1	1	2	0	3.0	1	16	 _The curious cat chased the shimmering light across the moonlit forest, leaving a glowing trail in its wake._	7
26	0	0	2	5	1	9	0	6	0	3	0	0	0	2	1	1	0	6.0	2	13	The rain fell with the sound of wind chimes and the clinking of cups, enchanting the hearts of the people living in the countryside.	7
21	1	1	1	1	1	3	4	2	0	5	0	0	1	3	3	2	0	6.0	3	4	The old house stood silently waiting for someone to open its door and tell it of the secrets it held.	7
9	1	0	1	1	0	2	0	1	0	1	1	0	1	0	1	0	0	2.0	0	5	The rain poured silently for seven long hours.	7
13	0	1	1	0	1	3	2	1	0	3	0	1	0	1	2	1	0	4.0	1	5	 I have completed my task and rested until the morning sun rose.	7
