n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	ADP_constraint
22	0	0	1	4	2	8	0	4	0	1	0	1	1	0	1	0	0	4.0	0	9	The city was bathed in a kaleidoscope of colors from the myriad shades and tones of the citys architecture and nature.	4
23	1	0	2	3	1	5	1	3	0	3	0	0	4	1	1	1	0	6.0	1	7	The sun crept through the vast array of colorful flowers, shining brightly and illuminating the vibrant meadow with its luminescent glow.	4
23	0	0	2	2	0	7	1	5	0	2	0	0	4	1	2	1	0	4.0	1	13	A mischievous breeze carried the delicate flowers across the open field, their colors a vibrant tapestry spreading beneath the morning sunlight.	4
24	0	0	4	4	1	6	0	5	0	1	0	0	3	0	1	0	0	3.0	0	14	  The dog ran across the lush forest, beneath the cascading waterfall, through the ancient cave, and alongside the shimmering river.	4
15	1	0	3	1	0	4	0	2	0	2	0	0	0	1	1	1	0	4.0	1	6	  The boy jumped up **everywhere** to escape the chasing lion's paws.	4
22	1	0	2	3	0	5	1	4	0	3	0	0	3	1	2	0	0	4.0	1	8	The beautiful girl danced across the vast fields, her wings spreading wide like a graceful swan amidst the whispering grasses.	4
18	1	0	4	1	0	3	0	3	0	1	0	1	4	0	1	0	1	4.0	1	13	 _The red rose, placed delicately atop the lush green flowerbeds, was a stunning masterpiece.	4
20	0	0	3	4	0	4	2	2	0	1	0	0	4	0	1	0	0	3.0	0	6	Despite her bustling life, her solitude stood out like a rare pearl in a vast, bustling city.	4
26	0	0	4	3	0	6	1	4	0	2	0	0	6	1	2	0	0	4.0	1	8	The vibrant, colorful, lush adoring petals swayed in the warm wind, their fragrance lingering on the delicate hands of the blooming orchid.	4
26	3	1	4	2	1	4	4	1	0	4	0	1	1	2	2	1	0	5.0	2	17	Despite her careful planning, her dog ran away despite having a microchip implanted in his paw, and therefore, he was never found.	4
23	0	0	2	4	0	6	1	5	0	2	1	1	1	1	2	0	0	5.0	1	10	The cat sat on the mat near the tree, under the leaves that were shining with a million different light patterns.	4
30	2	0	6	6	2	8	0	4	0	1	0	0	0	0	1	1	0	4.0	0	12	  The painter's brush painted patterns of light and shadow on the wall, around, below, beside, within, and on the floor of the room.	6
12	0	0	1	3	0	3	2	2	0	1	0	0	0	0	1	0	0	4.0	0	4	  She danced to the beat of the ocean waves around him.	6
23	1	1	3	2	1	5	1	4	0	4	0	1	0	2	3	0	0	5.0	2	8	The boy jumped to the river, near the rushing waters, where he played and frolicked until the sun had set.	6
26	0	0	2	4	0	7	0	6	0	2	0	0	4	1	1	1	0	4.0	1	14	Despite the overwhelming presence of identical objects in the classroom, the unique positionality of each book makes the task a delightful one to complete.	6
22	0	0	2	3	1	8	0	2	0	2	0	1	2	0	1	1	0	6.0	0	6	An artist's life is an ocean of possibilities, painting landscapes with windblown colors and finding peace in quiet stillness.	6
32	0	0	3	5	1	8	3	5	0	4	0	0	3	2	3	1	0	5.0	2	17	I sat upon the bed with the warm sun shining on my face, the cool breeze whispering secrets in my ears, and the leafy branches dancing in the wind.	6
19	0	0	2	3	0	5	3	2	0	2	0	0	2	1	3	0	0	6.0	1	4	She sat under a magnificent rainbow, her clothes vibrant with colors that danced in the morning sunbeams.	6
21	1	0	1	3	1	5	0	5	0	2	0	0	3	0	1	1	0	4.0	0	7	The quick brown fox jumped right over the lazy dog and ate an apple on a banana in the garden.	6
11	0	0	2	1	0	2	0	2	0	1	0	0	3	0	1	0	0	2.0	0	6	The beautiful birds sang across the lush, sprawling meadows.	6
13	0	0	1	2	0	4	0	3	0	1	0	0	2	0	1	0	0	3.0	0	5	The girl ran down the lush meadows under the watchful moonlit trees.	6
20	0	0	2	2	1	8	1	3	0	1	0	0	2	0	1	2	0	6.0	0	6	The artist created a masterpiece of artistry, his touch painting every brushstroke with such vibrant color and precision.	6
18	0	0	1	3	0	5	1	3	0	2	0	0	3	1	2	1	0	4.0	1	6	The beautiful birds sing across the expansive landscape with melodies that paint the heavens with vibrant hues.	6
30	0	0	4	3	0	6	1	5	0	3	1	0	6	2	1	2	0	6.0	2	8	The sun's golden rays danced upon the vast, glistening lake, painting it with a thousand dazzling colors, creating a surreal landscape worthy of a masterpiece.	6
32	0	0	7	6	1	8	0	8	0	2	0	0	0	1	1	1	0	4.0	1	26	The boy ran to the store, across a river, around a lake, through a field, under a tree, and down a path, reaching the destination.	6
23	1	0	1	4	1	5	2	2	0	4	0	0	3	2	1	1	0	5.0	2	12	  I ran through a vast field of flowers blooming in different colors and shapes each one perfectly aligned with its neighboring flowers.	6
21	1	0	2	3	1	4	3	2	0	5	0	0	0	2	2	0	0	6.0	2	5	The boy ran to the pond and looked around, searching for her lost ball that floated on his reflection.	6
27	0	0	4	4	1	6	0	5	0	5	0	0	2	0	1	0	0	3.0	0	19	Every apple flew across the wide meadow, danced upon the shimmering sand, hopped along the rushing stream, and hid under the towering trees.	6
22	0	0	2	2	1	5	0	5	0	2	0	1	4	1	1	1	0	4.0	1	9	The vibrant colors and the soft aroma of the rose were spread across the sprawling meadows, creating a magical spectacle.	6
18	0	0	2	2	0	5	1	3	0	2	0	0	3	1	2	1	0	3.0	1	8	The little flowers danced across the dewy pond, their petals painting the scene with enchanting colours.	6
25	0	0	3	3	0	5	1	4	0	4	0	0	4	2	1	1	0	5.0	2	12	She sat on the soft, warm mat beside the bubbling brook, watching the colorful pebbles dance in the sun's warm rays.	6
26	0	0	3	4	1	8	4	4	0	2	0	0	0	1	2	0	0	5.0	1	9	The girl danced across the meadow, her hair cascading down her shoulders, a smile on her face and a joy in her heart.	6
20	0	0	2	3	1	6	0	5	0	2	0	0	1	1	1	1	0	4.0	1	8	The dog chased a butterfly through the vast garden, jumping over each daisy and flower along the way.	6
21	0	0	2	4	0	7	0	5	0	2	0	0	1	1	1	1	0	4.0	1	8	The boy ran across the meadow in the sun, chasing butterflies in the breeze of a clear summer afternoon.	6
28	0	0	2	4	0	9	0	6	0	2	0	0	4	0	2	1	1	5.0	1	7	The vibrant wildflowers scattered across the expansive field painted the verdant landscape with an array of colors, each one a testament to nature's boundless artistry.	6
15	0	0	1	2	0	3	1	3	0	1	1	2	1	0	2	0	1	3.0	1	7	The book that is across the street was covered in a hundred unique adpositions.	6
15	0	0	2	3	0	4	0	4	0	1	0	0	1	0	1	0	0	2.0	0	11	The dog ran across the meadow to the waterfall, under the leafy canopy.	6
23	0	0	2	4	0	7	1	5	0	3	0	0	1	2	2	1	0	6.0	2	6	The little cat ran around the park, chasing butterflies that landed on a sunflower in the middle of the rose garden.	6
26	0	0	2	4	0	8	0	6	0	3	0	0	3	1	2	1	0	4.0	1	14	The rain falls with an exquisite variety of adpositions throughout the vibrant city park, each drop tracing a path through the shimmering water lilies.	6
22	0	0	2	6	1	7	0	4	0	1	0	0	1	0	1	0	0	4.0	0	10	The boy jumped across the river to the waterfall, under a blanket of clouds and through vast fields of sunflowers.	6
34	0	0	9	3	1	12	3	3	0	1	0	0	2	0	2	0	0	5.0	0	27	She ran through the vast array of her emotions - joy, sorrow, anger, love, sadness, and a surprising stillness - her journey an exploration of self-discovery.	6
23	0	0	1	3	0	7	1	3	0	4	1	0	3	2	1	1	0	7.0	2	5	She strolled the majestic palace gardens bathed in the enchanting glow of six shifting moonlit spheres scattered across the ancient stone path.	6
18	0	0	1	4	0	5	1	3	0	2	0	0	2	1	1	1	0	4.0	1	10	The girl sat on a bench by the river with several different colors of plants surrounding her.	6
18	1	0	2	2	0	5	0	2	0	2	0	0	3	1	1	1	0	4.0	1	7	The happy hiker strode forth across the lush meadows, seeking solace in nature's gentle embrace.	6
32	1	0	3	4	1	9	3	3	0	5	0	0	1	3	3	2	0	7.0	3	9	She hurried to the river's edge and scanned the flow, finding an enchanting island where she felt at ease, her soul floating amidst nature's tapestry of colors.	6
27	0	0	5	2	1	6	3	3	0	4	0	2	1	1	2	1	0	4.0	1	13	She left her keys ________ the table in the kitchen, amidst the spilled milk, forgotten phone, and stray socks she'd been collecting.	6
30	0	0	2	7	0	8	3	6	0	2	0	0	2	1	2	1	0	4.0	1	22	She sat on a soft bed beside a river on the edge of a vast forest, with a symphony of her heart pounding a rhythm beneath her skin.	6
29	1	0	5	3	0	6	3	3	0	4	2	1	1	1	2	1	0	5.0	1	17	"There is only one adjoined sentence possible, ""By the time her journey began, she had visited three locations with a stop in each town."""	6
18	0	0	2	3	0	4	0	3	0	2	1	0	3	1	1	0	0	3.0	1	8	The cat wandered through the vast garden, searching for the elusive mouse with 6 captivating spots.	6
21	0	0	2	3	2	6	2	2	0	2	0	0	2	1	2	0	0	5.0	1	8	She ran through the vast fields with the utmost haste and grace, her eyes sparkling with anticipation and purpose.	6
16	1	0	1	2	1	4	0	1	0	3	0	0	3	1	1	0	0	5.0	1	4	The vibrant butterflies danced gracefully around colorful meadows adorned with fragrant wildflowers and towering trees.	6
23	2	0	2	3	1	5	2	4	0	2	0	1	1	1	2	0	0	5.0	1	9	Her shoes are placed carefully beneath the old table, between the sofa and the bookshelf that stands next to the window.	6
21	0	0	3	3	1	6	2	2	0	3	0	0	1	2	2	1	0	5.0	2	10	 The cat ran through fields, past mountains and through valleys, reaching a rainbow that stretched across her domain.	6
19	0	0	2	3	1	5	1	3	0	3	0	0	1	1	2	0	0	5.0	1	8	The boy danced around the majestic tree, his eyes sparkling and shining like diamonds in the moonlight.	6
11	0	0	1	1	0	3	0	3	0	1	0	0	2	0	1	1	0	2.0	0	7	The dog chased a bird across the lush green meadows.	6
20	1	0	3	3	0	4	1	3	0	2	0	0	3	1	1	0	0	3.0	1	9	The dog ran to that pond with a joyful smile, splashing around in its vast, serene presence.	6
27	2	0	3	5	0	5	2	5	0	5	0	0	0	3	2	0	0	8.0	3	6	The boy jumped to the apple that sat beneath the oak, then ran around behind it, searching for the butterfly hidden among the lilies.	6
14	0	0	1	3	0	2	1	1	1	2	0	0	2	1	0	0	0	5.0	1	5	There are countless adoptions to choose from in the bustling streets of Manhattan.	6
29	0	0	2	7	1	9	2	5	0	2	0	0	1	1	2	1	0	8.0	1	11	We have an abundance of opportunities for adventures that unfold with every footstep along the riverbank, beneath the rustling leaves and within the serene embrace of nature.	6
24	1	0	2	3	0	7	1	4	0	4	0	0	2	2	2	0	0	4.0	2	11	  Her cat sat quietly on the soft rug under the blooming rosebush, watching the vibrant sunbeams dance around the towering maple trees.	6
22	1	0	1	5	0	7	1	3	0	2	1	0	1	1	2	0	0	4.0	1	12	The boy went to the store for 6 packs of candy on the far side of town where his family lived.	6
