n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	ADJ_constraint
18	0	0	1	3	1	6	0	2	0	2	0	0	3	0	1	1	1	5.0	1	8	The vibrant tapestry woven with intricate patterns and rich colors displayed a symphony of textures on display.	4
30	2	0	4	3	0	8	1	4	0	4	0	0	4	2	2	1	1	6.0	3	7	Even amidst the shimmering, vibrant flowers blooming everywhere, the lonely bird stood unnoticed, its feathers resembling the hues of autumn leaves strewn across the forest ground.	4
21	1	0	2	3	1	6	0	4	0	2	0	1	1	1	2	0	0	4.0	1	8	The room was filled with a vast array of colors and textures, each element blending seamlessly into the others.	4
19	0	0	2	1	2	4	1	2	0	3	0	0	4	2	1	1	0	5.0	2	7	The lively colors danced across the bustling city street, making its inhabitants feel both alive and vibrant.	4
14	0	0	2	2	1	2	1	2	0	1	0	0	3	0	1	0	0	4.0	0	5	She strolled through the bustling city, colorful and charming in every way.	4
15	0	0	1	3	0	3	1	2	0	2	1	0	2	1	1	0	0	5.0	1	4	She strolled through a realm painted with the vivid hues of five vibrant sunsets.	4
24	0	0	1	4	0	6	1	3	0	4	0	0	4	1	1	1	2	7.0	3	12	A vast sky filled with an array of twinkling stars bathed in warm sunlight offered a breathtaking spectacle for our eyes to behold.	4
22	0	0	2	1	1	6	2	2	0	3	0	2	3	2	2	2	0	5.0	2	8	  The vibrant city square is adorned with colorful statues and dazzling fountains, providing a spectacle that would ignite your senses.	4
18	0	0	1	2	1	6	0	2	0	1	0	1	4	0	1	0	0	3.0	0	11	The bustling city park was teeming with colorful wildflowers and verdant trees during the sunny summer afternoon.	4
19	1	0	2	3	1	5	2	2	0	2	0	0	1	1	2	0	0	5.0	1	9	She looked out over the expansive fields, her eyes twinkling with delight and a sense of wonder.	4
12	0	0	2	1	0	3	0	2	0	1	0	0	3	0	1	0	0	3.0	0	7	  The vibrant sunflowers swayed in the cool, clear morning breeze.	4
22	0	0	5	2	1	4	0	3	0	1	0	0	6	0	1	0	0	4.0	0	9	The colorful, majestic, ancient, and enchanting castle loomed over the picturesque valley, an exquisite masterpiece of nature.	4
29	0	0	5	2	1	8	2	2	0	4	0	0	5	1	1	0	0	6.0	1	11	The house sat amidst the tall grass, its majestic appearance enhanced by its vivid blue walls, sparkling chandeliers, delicate flowerbeds, and gleaming roof tiles.	4
24	0	1	3	2	1	4	1	2	0	3	0	2	5	1	2	0	1	4.0	2	7	The colorful, intricate landscapes painted across the vibrant mountains were captivating, as they were filled with captivating landscapes and captivating wonders.	4
18	1	0	2	1	1	4	0	3	0	3	0	0	3	1	1	1	0	5.0	1	10	The vibrant rainbow shone brightly, casting an elegant and expansive aura over the bustling city streets.	6
24	0	0	2	3	1	7	1	4	0	2	1	0	3	1	2	1	0	5.0	1	11	The colorful butterflies spread a beautiful tapestry across the sky, their delicate wings fluttering with a thousand possibilities of shade and hue.	6
40	0	0	7	3	2	14	0	5	0	0	0	1	7	0	1	0	0	5.0	0	24	The lively city park was a lush oasis of vibrant colors, tranquil fountains, ancient ruins, enchanting flora, bustling streets, and a symphony of sights and sounds, each a testament to nature's beauty.	6
22	0	0	2	3	2	6	0	3	0	2	0	1	3	1	1	1	0	5.0	1	9	The sprawling garden was adorned with flowers of every color and fragrance, creating an enchanting and verdant tapestry of beauty.	6
25	1	0	2	3	2	7	1	2	0	2	0	0	4	0	1	1	0	5.0	0	8	  My grandma's house stood proudly on the hillside, painted a vivid and radiant array of blues and greens amidst vibrant green foliage.	6
16	0	0	2	2	0	4	2	2	0	2	0	0	1	1	2	0	0	4.0	1	8	She strolled down the shimmering path, her gown shimmering with the sun's rays.	6
14	0	0	1	3	0	5	0	2	0	1	0	0	2	0	1	0	0	3.0	0	4	The vibrant tapestry of city life unfolded in a riot of contrasting colors.	6
19	0	0	1	2	1	6	1	3	0	2	0	0	3	1	2	1	0	5.0	1	5	The sprawling city presented an array of vibrant colors and stunning textures that danced in the afternoon sunbeams.	6
19	0	0	2	2	1	6	0	4	0	2	0	0	2	1	1	2	0	4.0	1	9	The vibrant landscape painted a tapestry of contrasting shades and hues, depicting the splendor of the sunset.	6
13	0	0	1	2	0	3	2	1	0	1	1	0	2	0	1	0	0	3.0	0	5	Her eyes shone with the dazzling array of her seven radiant eyeshadows.	6
22	1	0	2	3	1	6	3	2	0	2	0	0	2	1	2	1	0	6.0	1	9	Her eyes held a spectrum of vivid and captivating hues that danced across her face like an ever-changing canvas.	6
23	0	0	2	4	0	6	1	3	0	2	0	1	4	1	2	0	0	6.0	1	5	The sky was filled with an array of vibrant, shimmering stars that shone like precious gems in the tranquil night sky.	6
15	0	0	1	1	0	4	1	3	0	2	0	0	3	1	2	2	0	5.0	1	3	The enchanting tapestry displayed a myriad of exquisite adjectives that transcended any single description.	6
17	0	0	3	2	1	6	0	2	0	1	0	0	2	0	1	1	0	4.0	0	5	The beautiful sunset painted the sky in hues of fiery orange, purple, and indigo.	6
36	1	0	6	2	1	11	0	3	0	4	0	1	6	1	2	0	0	6.0	1	19	The sprawling landscape was adorned with lush greenery, sparkling rivers, whispering birds, serene mountains, vibrant flowers and charming cottages - a visual feast where nature's beauty unfolded in every direction.	6
16	0	0	3	2	0	3	0	2	0	1	0	1	4	0	1	0	0	3.0	0	7	 The sprawling forest was adorned with an array of vibrant, shimmering, majestic butterflies.	6
23	0	1	1	3	0	5	2	4	0	2	0	0	5	1	2	1	0	4.0	1	7	The sprawling cityscape glittered under the dazzling sunbeams as it spread its colorful mosaic on the bustling streets like a celestial tapestry.	6
19	0	0	2	3	0	4	1	3	0	3	0	0	3	2	1	0	0	5.0	2	6	She stood in the expansive garden, bathed in the warm sunlight filtering through the majestic oak trees.	6
36	0	0	6	4	0	11	0	4	0	4	0	0	7	2	1	2	0	6.0	2	16	The vibrant meadow painted a symphony of colors, boasting an astonishing array of fragrant herbs, towering flowers, shimmering insects, delicate petals scattered at random, an idyllic haven of sensory delight.	6
17	0	0	1	3	0	5	1	2	0	3	0	1	1	1	2	0	0	5.0	1	3	The sprawling city was shrouded in a blanket of shimmering stardust that danced amongst towering skyscrapers.	6
28	0	0	2	4	0	7	1	5	0	3	1	1	4	2	3	2	0	7.0	2	9	  The room was painted with an enchanting array of five vibrant shades of turquoise, each accentuating the soft texture of antique furniture that graced the space.	6
21	1	0	4	2	1	6	0	2	0	2	0	0	3	1	1	1	0	5.0	1	7	The sun shone brightly, painting the clouds in vibrant hues of azure, golden yellow, and deep purple.	6
12	0	0	1	2	0	3	0	1	0	2	0	0	3	0	1	0	0	3.0	0	4	  The vibrant garden shimmered with countless shimmering flowers of varying hues.	6
27	0	0	6	2	2	4	0	3	0	1	0	0	9	0	1	0	0	4.0	0	13	  The vibrant, majestic, ancient, shimmering, lush, and magnificent tree stood in the serene garden amidst the colorful flowers and lush greenery.	6
14	1	0	2	1	0	3	0	2	0	2	0	0	3	1	1	1	0	4.0	1	3	The colorful castle shone brightly, offering an enchanting vista for weary travelers.	6
21	1	0	2	2	0	4	2	3	0	3	0	0	4	2	2	1	0	6.0	2	5	The vibrant red roses danced gracefully in the golden sunlight, their fragrance captivating a nearby bee buzzing among them.	6
23	1	0	3	2	1	5	0	2	0	3	0	1	4	1	1	1	1	5.0	2	9	The vibrant rainbow of colors painted upon the cloud was extraordinarily beautiful and awe-inspiring, showcasing nature's unparalleled artistry.	6
16	0	0	1	1	0	5	1	3	0	2	0	0	3	1	2	2	0	5.0	1	4	The colorful painting depicts the sprawling city landscape with hues that radiate a captivating allure.	6
15	0	0	1	2	0	4	0	2	0	2	0	0	4	0	1	1	1	4.0	1	5	The verdant meadows dotted with shimmering wildflowers painted a breathtaking panorama of sensory experiences.	6
18	0	0	1	2	2	5	0	2	0	1	0	0	5	0	1	1	0	4.0	0	4	The vast and colorful array of wildflowers presented a delightful landscape of exquisite beauty and rare wonder.	6
17	1	1	2	1	0	3	2	2	0	2	0	0	3	0	2	2	1	3.0	1	6	Even though she has a gentle heart, he had an insatiable appetite for new experiences.	6
25	0	0	2	2	1	8	0	4	0	2	0	0	6	1	1	1	0	7.0	1	4	The vibrant crimson rose petals danced through the enchanting meadow, a symphony of exquisite textures and breathtaking colors adorning the sprawling green landscape.	6
13	1	0	1	1	0	3	2	2	0	2	0	0	1	1	2	1	0	4.0	1	4	She wore a magnificent silk gown that shone brilliantly under the moonlight.	6
18	0	0	2	2	1	4	1	3	0	1	1	0	3	0	1	1	0	4.0	0	8	The enchanting tapestry unfolded her beauty, vibrant and nuanced like a thousand brushstrokes on a canvas.	6
31	0	0	2	5	1	10	1	6	0	3	0	0	3	2	2	1	0	8.0	2	6	The sky appeared as a canvas of breathtaking hues and textures, each brushstroke adding vibrancy to the breathtaking symphony it painted across the vast canvas of the evening sky.	6
20	0	0	3	2	1	5	0	3	0	4	0	0	2	0	1	1	1	6.0	1	14	The vibrant meadow, adorned with an eclectic mix of towering lilies and whispering grasses, captivated the senses.	6
17	0	0	1	3	0	5	0	4	0	1	0	0	3	0	1	1	0	3.0	0	9	The vibrant colors of the rainbow painted an enchanting symphony of hues onto the vast landscape.	6
14	0	0	1	2	0	4	0	2	0	2	1	0	2	0	1	1	1	4.0	1	5	The vibrant rainbow painted upon the sky depicted six distinct hues of color.	6
14	0	0	1	2	0	4	0	2	0	1	0	0	3	0	1	0	0	3.0	0	5	The city's skyline glowed with shimmering constellations under the vast starry sky.	6
25	0	0	2	3	1	6	1	4	0	2	1	0	5	1	1	2	0	3.0	1	11	  The enchanting symphony of five vibrant roses captivated the audience with their radiant hues and delicate petals, enchanting all within the mesmerizing atmosphere.	6
19	1	0	2	2	1	3	0	4	0	1	0	0	5	0	1	1	0	5.0	0	5	The bustling streets painted a canvas of shimmering colors, each more vibrant and dazzling than the last.	6
14	0	0	2	2	1	2	3	0	0	1	0	0	3	0	1	0	0	3.0	0	6	  Despite her small stature, she stood tall and confident during her presentation.	6
29	0	0	2	4	2	7	0	4	0	2	0	1	7	1	1	0	0	8.0	1	6	The sprawling city was bathed in an opulent tapestry of vivid colors, each façade adorned with a distinct and captivating arrangement of exquisite architectural styles and materials.	6
25	0	0	2	3	1	6	1	4	0	2	0	1	5	1	2	1	0	5.0	1	8	The city streets were brimming with an unparalleled plethora of fascinating and beautiful adjectives, each adding its own flair to the vibrant panorama.	6
23	0	0	2	3	0	7	0	6	0	2	0	0	3	1	2	2	0	5.0	1	7	  The vibrant sunset painted the sky with a spectrum of vibrant colors, each hue telling a unique story of the day.	6
18	0	0	2	3	0	4	0	3	0	3	0	0	3	1	1	0	0	5.0	1	4	The sprawling, majestic castle stood atop a towering precipice bathed in an array of ethereal colors.	6
13	0	0	1	2	0	3	0	2	0	1	1	1	2	0	1	0	0	3.0	0	4	The verdant meadow was painted with a symphony of six vibrant flowers.	6
14	0	0	1	1	1	4	0	2	0	1	0	0	4	0	1	1	0	4.0	0	3	The sprawling fields painted an idyllic landscape with vibrant colors and delicate textures.	6
14	0	0	1	2	0	3	0	3	0	1	0	1	3	0	1	0	0	3.0	0	4	The sprawling meadows were bathed in the golden hues of an unforgettable sunset.	6
1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	.	6
