n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	SCONJ_constraint
25	1	1	5	2	0	5	3	4	0	3	0	0	1	1	3	2	1	4.0	2	12	The dog, which chased the rabbit, arrived before the lion, despite its greater strength, because it reached the river first.	3
18	0	0	2	3	1	4	4	2	0	2	0	0	0	1	2	0	0	5.0	1	3	Despite her struggles, she persevered with the help of her family and the resilience she inherited.	3
24	1	0	2	3	1	5	1	5	0	3	0	2	1	0	2	0	1	4.0	1	10	The children who had gathered by the lake were swimming and running in the sun, despite the torrential rains earlier that day.	3
16	2	1	2	1	0	4	1	2	0	2	1	0	0	0	2	0	1	3.0	1	6	Even though the two children argued fiercely yesterday, their friendship flourished despite the disagreement.	3
26	1	0	5	3	1	6	2	3	0	4	0	0	1	0	3	1	0	5.0	0	8	The rain fell unexpectedly, but the children ran to school, each of them carrying their own book despite [subordinating conjunction choice].	3
25	0	0	2	7	0	6	3	4	0	2	0	0	1	1	2	0	0	4.0	1	9	Despite the setbacks, her curiosity about the world around her thrived with the help of the fascinating world of storytelling she delved into.	3
25	0	1	3	3	1	3	2	3	0	4	0	2	2	3	2	0	0	5.0	3	6	  Despite the setbacks, she remained unyielding and persevered through the tough times, proving that she was a force to be reckoned with.	3
21	0	1	3	2	0	5	1	4	0	3	0	0	1	2	2	2	0	4.0	2	11	The dog chased a mouse, despite the stormy weather, because it needed to find shelter from the downpour.	3
36	2	2	1	1	2	7	5	3	0	8	0	2	1	5	6	3	0	5.0	5	22	She had finished the painting that was created several years ago because her child needed to sleep and the house needed cleaning and someone needed to take a shower before he got home for dinner.	3
24	3	1	3	2	1	5	0	5	0	3	0	0	1	2	2	1	0	5.0	2	8	The dog barked softly and gently, while the cats ran excitedly through the fields, demonstrating the playful nature of the afternoon.	3
24	0	0	2	3	0	6	5	3	0	4	0	0	0	2	3	2	1	6.0	3	6	   The man who lived in the castle had his secrets whispered through the corridors, which connected him to his life's mysteries.	3
26	1	0	2	2	1	6	3	4	0	4	0	0	2	3	2	3	0	7.0	3	7	The rainy weather caused the child and his brother to stay at home together, expressing a bond that transcended the physical distance between them.	3
22	0	0	2	4	1	7	5	0	0	2	0	0	0	1	1	2	0	3.0	1	11	Despite my lack of sleep, my perseverance and dedication to my task allowed me to finish it in record time.	3
23	0	0	4	4	1	5	5	0	0	2	0	0	1	1	1	1	0	4.0	1	14	Despite her age, despite her illness, and despite her lack of mobility, she remained determined to achieve her goals.	3
8	0	0	2	1	0	1	3	0	0	1	0	0	0	0	1	1	0	2.0	0	3	  Despite her fears, she overcame them.	3
23	1	0	3	4	0	6	1	3	0	3	0	0	2	0	2	0	1	4.0	1	13	The young girl, whose laughter rang out in the bustling city streets, suddenly disappeared into the labyrinthine crowd of onlookers.	3
19	1	0	2	1	0	5	1	3	0	2	0	0	3	1	2	1	0	4.0	1	9	The vibrant flowers bloomed profusely under a cloudy day, their fragrance masking the heavy air's sadness.	3
18	0	0	2	2	2	5	3	1	0	2	0	0	1	0	1	2	0	5.0	0	4	Despite her initial reluctance, she overcame her fears and completed the task with diligence and determination.	3
24	2	0	1	3	1	5	1	4	0	4	0	2	1	1	3	0	1	4.0	2	9	The small bird that was migrating across the sky fell down and got caught in a tree just before the afternoon sun rose.	3
20	0	0	3	4	0	6	4	1	0	1	0	1	0	1	2	0	0	3.0	1	9	Despite her lack of enthusiasm, she persevered on her task, her perseverance being an inspiration to others.	3
15	0	0	2	2	0	2	3	1	0	3	0	0	1	1	1	1	1	4.0	2	5	Despite the chaos surrounding her, she remained steadfast in her determination to succeed.	3
17	1	1	2	1	0	3	3	1	0	3	0	1	1	2	2	1	0	4.0	2	6	She sat patiently, knowing that her efforts would make a significant difference in her life.	3
25	1	0	5	1	1	6	3	1	0	3	0	1	1	0	2	2	1	5.0	1	14	" ""The young boy who ran quickly, yet did not reach his village on time, missed his grandmother's birthday celebration."""	4
21	1	0	3	2	0	5	1	4	0	3	0	0	2	1	2	1	0	4.0	1	5	Despite the stormy weather, the hikers braved the treacherous cliffs, their courage shining brightly against the raging torrents.	4
21	1	0	2	2	1	5	2	2	0	2	0	1	2	1	1	1	1	5.0	2	12	Despite the limitations imposed by the harsh winter wind and snow, we were determined to complete our journey together.	4
20	1	0	3	2	1	2	3	1	0	3	0	1	3	1	2	1	1	3.0	2	7	Despite the many obstacles I face, I have persevered through thick and thin, ultimately achieving my goal.	4
19	1	0	1	2	1	5	0	3	0	1	0	1	3	0	1	1	0	3.0	0	11	Even the brightest stars cannot match the sheer genius and power of love within the human heart.	4
27	0	0	3	4	1	8	3	4	0	3	0	0	1	1	1	2	1	4.0	2	12	Despite the chaos and chaos surrounding the world, the love of her life remained her guiding light, holding her through the darkest of times.	4
31	0	0	2	4	1	8	2	4	0	5	0	0	4	2	3	2	1	7.0	3	7	The rain that fell on that day caused a beautiful waterfall that cascaded down, connecting various islands of lush greenery and sparkling under the morning sun's gentle gaze.	4
31	5	1	2	3	0	6	4	3	0	3	0	3	1	2	4	0	1	5.0	3	10	The woman whose hair was falling over her eyes was very surprised when her dog ran away, especially since it had happened right in the middle of a hurricane.	4
21	0	1	3	1	0	4	3	2	0	4	0	0	2	2	3	0	1	5.0	3	6	  Despite the chaos that unfolded, she remained steadfast, ensuring that the mission's goal remained her paramount focus.	4
27	0	0	2	5	2	7	3	2	0	2	0	1	2	1	1	1	0	4.0	1	7	Despite her intelligence and determination, he could not solve the perplexing riddle due to a lack of understanding and insight provided by her incomplete instructions.	4
19	0	0	2	3	0	6	1	2	0	1	0	1	2	1	1	1	0	3.0	1	8	Despite his lack of athletic prowess, the man was able to win a gold medal in swimming.	4
25	1	0	3	4	0	7	1	4	0	3	0	0	2	1	2	1	1	5.0	2	9	Despite the chaos that raged on, the old oak tree persisted, grounding people as an anchor against the relentless storm of life.	4
37	1	1	6	4	3	7	1	3	0	5	0	0	4	2	1	0	1	6.0	3	14	Despite the unpredictable and ever-shifting currents of the world’s affairs, the human spirit, though tested, remains resilient and undeterred, continuing to evolve in its pursuit of meaning and purpose.	4
25	0	0	3	4	0	7	2	5	0	4	0	0	0	2	3	0	0	5.0	2	7	The dog ran around the lake, his ears flapping with every stride, his shadow flitting between the reeds like a disappearing pup.	4
23	0	0	3	3	2	5	3	1	0	3	0	0	3	1	1	1	0	5.0	1	7	  Despite the uncertainties of her new job, she remained steadfast and focused, finding comfort and purpose within its demanding role.	4
23	1	0	3	2	1	6	1	3	0	2	0	0	3	0	1	1	1	4.0	1	10	The children's laughter, despite the heavy rain clouds gathering overhead, brightened the day with their joyful and carefree spirits.	4
21	0	0	3	3	0	6	2	2	0	2	0	0	2	1	1	2	0	3.0	1	8	Despite his determination, the soldier's courage faltered under the relentless barrage of bullets, causing him irreversible damage.	4
30	1	1	1	1	1	7	3	3	0	3	0	2	4	1	3	1	1	5.0	2	9	The woman who arrived late could not find her missing cat because her previous attempts were hampered by the dog's incessant barking and the cat's cunning avoidance.	4
16	2	1	2	1	0	2	2	2	0	2	0	2	0	0	2	0	1	3.0	1	8	  Although she had been waiting for the letter all day, it came home late.	4
24	0	1	3	2	2	7	3	2	0	3	0	0	0	1	3	0	0	4.0	1	14	The dog's shadow fell on our garden today, as it did every day, but it danced with joy and excitement.	4
20	0	0	2	2	2	6	3	1	0	2	0	0	2	1	2	1	0	3.0	1	10	Despite the constraints and obstacles, her unwavering resolve and strategic plan ensured she completed her assignment on time.	4
26	2	0	3	3	2	6	2	2	0	5	0	0	0	2	1	1	1	6.0	3	8	Despite the rain and wind swirling wildly, our group decided to venture outdoors, engaging with nature and enjoying the beauty of our surroundings.	4
20	1	1	2	2	2	5	0	3	0	4	0	0	0	1	2	0	0	4.0	1	6	Despite the rain, the party went as planned and the guests bonded deeply over shared laughter and conversations.	4
27	1	0	2	2	1	5	6	2	0	1	0	3	3	1	3	1	0	5.0	1	7	   My father's love is my greatest accomplishment, and I am forever grateful for that which has shaped my life in such a profound manner.	4
15	0	0	2	2	0	3	0	3	0	1	0	0	4	0	1	0	0	2.0	0	9	The quick brown fox jumped over the lazy dog, despite the stormy weather.	4
15	2	1	2	1	0	2	3	0	0	1	0	1	2	0	2	1	1	2.0	1	5	Even though she was anxious, she diligently completed her tasks with great care.	4
25	3	1	3	2	3	3	3	1	0	4	0	1	1	2	2	0	0	5.0	2	7	Despite the chaos and turmoil around her, she remained determined and focused, ensuring that her work was always delivered promptly and accurately.	4
29	2	0	2	4	3	8	2	3	0	3	0	0	1	1	2	2	0	6.0	1	20	She went down to the library in an attempt to find a story about love and loss, yet she only found articles about politics and current affairs.	4
28	0	1	3	3	0	7	1	5	0	5	0	1	2	2	3	1	2	4.0	4	9	Although the sun had risen at the time I arrived, the moon remained shrouded in thick darkness, weaving a mysterious tapestry beneath the azure sky.	4
19	2	1	3	1	0	3	3	1	0	3	0	2	0	1	3	1	1	4.0	2	10	 The children, who had played for hours before, suddenly realized that they had forgotten their toys.	4
15	0	0	2	3	0	3	1	1	0	1	0	2	1	0	1	0	0	3.0	0	7	Despite her efforts, the task could not be completed due to unforeseen circumstances.	4
20	1	0	3	1	1	5	1	3	0	2	0	0	3	1	1	2	0	4.0	1	5	With the utmost care, they slowly approached the treacherous waterfall, overcoming the cascading torrents and treacherous rapids.	4
33	2	1	4	2	2	6	4	3	0	4	0	2	2	4	3	3	0	5.0	4	19	The young hiker lost his key, which was nowhere to be found, between the trees and under the vines, causing him great anxiety and frustration as he searched frantically.	4
23	0	0	3	4	0	4	2	4	0	4	0	0	1	3	2	1	0	7.0	3	7	The dog ran through the forest, despite the rain that poured down, allowing it to stay undetected by the predator.	4
31	3	0	4	3	1	4	4	4	0	4	0	2	2	2	4	1	1	5.0	3	11	The man, who walked slowly and diligently along the river, encountered an unexpected surprise when he came across a magical waterfall, which he had been looking for.	4
19	1	1	2	2	0	3	2	3	0	3	0	2	0	2	3	1	0	4.0	2	6	The dog chased the cat because they were running out of the playroom, where he was playing.	4
19	0	1	3	1	1	4	1	3	0	3	0	2	0	1	2	0	0	5.0	1	7	The children will run around the playground because they had played hide-and-seek all afternoon.	4
24	0	1	3	2	1	5	4	1	0	3	0	1	2	2	2	2	1	5.0	3	6	 Though she was anxious, her determination and focus remained unwavering, allowing her to achieve her goals in the face of adversity.	4
17	2	0	3	0	1	2	5	1	0	3	0	0	0	1	3	2	0	3.0	1	9	She left the keys ________ her room, and I found them when I got home.	4
23	0	0	2	4	2	8	2	3	0	1	0	0	1	0	1	0	0	4.0	0	9	Despite the chaos and noise of the party, her laughter remained an enduring source of solace and laughter among her friends.	4
21	2	0	1	3	0	4	2	4	0	3	0	0	2	2	3	1	0	6.0	2	6	The rain fell despite the heavy clouds that gathered together due to the persistent drizzle that coated the ground effectively.	4
27	1	1	1	4	0	5	2	4	0	4	0	2	2	2	3	0	1	5.0	3	7	The dog that went for a walk is lost because it could not resist barking for more reason than just the lure of the nearby park.	4
18	1	1	4	2	0	4	2	2	0	2	0	0	0	0	2	1	1	3.0	1	7	Although she **had no hesitation**, her courage shone brightly in the face of danger.	4
25	1	1	3	3	0	5	2	4	0	3	0	0	3	2	3	0	0	4.0	2	8	The quick brown fox ran through the forest, its paws clutching tightly to the ground, as it jumped across the mighty river.	4
31	1	2	2	2	1	5	4	4	0	6	0	0	3	2	2	3	2	7.0	4	13	Even though she desired to leave and escape the responsibilities inherent to her job, she found herself trapped in an endless cycle of doing the same tasks every day.	4
21	0	0	2	3	0	5	3	2	0	3	0	1	1	1	3	0	2	5.0	3	9	The girl who was afraid to jump over the cracks jumped with determination, her heart pounding in her chest.	4
24	2	1	3	2	1	3	3	2	0	6	0	0	1	4	3	1	0	5.0	4	13	She arrived home just as the last sun went down, but the storm began raging, leaving her stranded at her doorstep.	4
30	0	0	2	5	1	7	5	2	0	3	0	0	4	2	2	1	0	6.0	2	7	Despite her diligence and determination, the young artist found it challenging to create an effective piece that aligned with her vision due to unforeseen circumstances beyond her control.	4
23	0	0	2	3	1	6	0	4	0	2	0	0	4	1	1	1	0	5.0	1	7	Despite the stormy weather, the young artist managed to capture the breathtaking sunset with a masterful grasp of light and shadow.	4
19	3	1	1	1	0	3	2	3	0	3	0	1	1	2	3	2	0	3.0	2	12	The cat sat down when it noticed the new baby because it had never seen a baby before.	4
