n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	DET_constraint
23	0	0	4	2	1	4	1	4	0	4	1	0	2	1	2	1	1	4.0	2	8	The four friends, each wearing a distinctive hat, stood beneath the imposing oak tree, chatting and laughing amongst themselves.	4
17	0	1	1	2	1	4	0	2	0	3	1	0	2	1	1	1	0	4.0	1	6	The four young ladies ran through the shimmering creek while sipping lemonade and talking for hours.	4
15	1	0	2	2	1	3	0	2	0	1	1	0	2	0	1	0	0	4.0	0	4	   **Four loyal and devoted employees work diligently for the benefit of the company.**	4
13	0	0	1	1	1	4	0	2	0	1	0	1	1	0	1	0	0	3.0	0	4	 The dog's every single bone was covered with dirt and grime.	4
16	0	0	1	2	0	4	0	3	0	2	1	0	3	1	1	1	0	4.0	1	5	A group of six distinct people found a hidden treasure nestled amidst the overgrown foliage.	6
12	0	0	6	0	0	1	0	0	0	0	0	0	5	0	0	0	0	3.0	0	6	   * Young * Beautiful * Long * Flowing * Colorful * Breathtaking	6
15	1	0	2	1	1	3	1	2	0	2	0	0	2	0	1	1	0	3.0	0	7	  The woman with the long, blue hair sat down and ate her lunch.	6
10	0	0	2	0	1	2	1	0	0	1	2	0	0	0	1	1	0	3.0	0	4	She bought five ___ apples and two __ oranges.	6
32	0	0	4	4	1	10	0	6	0	3	0	0	2	1	2	2	1	5.0	2	10	The artist's creations, each adorned with a multitude of articles, adorned a vast landscape of textures and shapes, captivating the viewer's eye with an ethereal symphony.	6
29	2	0	5	2	0	7	2	4	0	4	1	1	1	2	2	1	1	5.0	3	12	A dozen books, chosen carefully, lay on the table, their covers a riot of colors, whispering stories that only a discerning soul could decipher.	6
38	0	0	2	5	2	11	1	6	0	4	0	1	5	3	2	2	0	6.0	3	11	The city was covered with a network of winding roads and vibrant colors, providing an endless supply of delightful sights to explore amidst the bustling crowds and historical buildings that encircled the city from all sides.	6
17	0	0	5	2	1	4	0	4	0	1	0	0	0	0	1	1	0	3.0	0	7	  The cat chased the sheep **through** the forest and **under** the rocks.	6
22	0	0	3	3	0	5	3	4	0	3	0	1	0	0	3	1	2	4.0	2	14	 The boy who sat on the chair, which was covered with a tapestry, had a picnic with his friends.	6
19	0	1	2	2	0	5	1	2	0	2	0	0	3	1	2	1	0	3.0	1	11	The dog's playful paws left paw prints in the soft, lush grass as it scurried about.	6
14	1	0	1	0	0	2	3	2	0	2	1	2	0	1	3	0	1	3.0	2	5	The seven keys I lost are a puzzle that only I can solve.	6
27	0	0	3	3	1	8	1	4	0	3	0	0	4	1	1	2	1	4.0	2	8	In a world teeming with riches, the majestic queen traversed each precious realm, captivating every living creature with her dazzling beauty and enigmatic demeanor.	6
13	1	0	1	1	0	3	0	3	0	2	0	0	1	1	1	1	0	4.0	1	6	The boy with the most colorful socks went to buy some candy.	6
19	0	0	3	1	0	5	1	3	0	3	0	1	2	0	2	2	1	4.0	1	9	The boy, who has studied the ancient texts, discovered hidden secrets within the crumbling castle walls.	6
23	0	0	5	5	0	6	0	1	0	1	5	0	0	0	1	0	0	3.0	0	11	The dog ran with six dogs, through six forests, in six cities, across six mountains, to six islands.	6
24	0	0	2	4	2	7	1	3	0	3	0	0	2	0	2	1	0	4.0	0	10	Several factors contribute to the phenomenon of determination, and each individual possesses this quality in varying degrees and with their unique characteristics.	6
8	1	0	2	0	0	2	0	1	0	0	1	1	0	0	0	0	0	3.0	0	6	Here’s a 6-determiner sentence:  The quick brown fox jumped over the lazy dog..	6
18	0	0	2	2	0	3	2	2	0	2	1	1	3	1	2	2	0	3.0	1	8	I can create many sentences with 6 determiners, each describing something unique in an interesting way.	6
24	1	0	3	2	1	6	1	4	0	1	0	1	4	0	2	1	1	5.0	1	19	The girl who wore the yellow dress, with long hair and a smile so bright, was at the party last night.	6
17	0	0	7	1	0	2	2	3	0	2	0	0	0	0	2	1	0	3.0	0	9	  She picked **all** the **books** she needed from **the** shelf.	6
36	1	1	5	5	0	8	2	5	0	6	1	0	2	1	1	3	1	5.0	2	23	A woman with flowing hair, wearing a blue coat, sitting on a bench, playing a guitar with six different picks, looked around her curiously before taking a break from her music.	6
33	1	2	2	3	0	8	0	5	0	5	0	1	4	4	2	1	0	8.0	4	7	The vibrant crimson berries hung around the majestic mansion's towering gate, each carefully selected amidst the rustling leaves as if guarding a hidden trove of secrets waiting to be discovered.	6
18	0	0	2	2	0	4	1	3	0	3	0	1	1	2	1	1	0	4.0	2	7	The city is surrounded by an abundance of determiners, making it an idyllic city to explore.	6
24	1	0	1	2	1	6	1	4	0	2	0	1	5	1	2	0	0	4.0	1	11	The house with the ornate iron gates and the lush garden was visited several times by the eccentric old woman who resided there.	6
12	0	0	2	2	0	3	2	2	0	1	0	0	0	0	1	1	0	3.0	0	9	  She lost all of ___ her belongings in the fire yesterday.	6
23	1	0	4	2	1	5	1	3	0	4	1	0	1	1	2	2	1	4.0	2	8	The dog, which had seven beautiful spots, sat happily in the meadow, chasing butterflies and drinking from a spring.	6
22	0	0	6	2	0	4	1	3	0	2	2	0	2	1	2	1	0	4.0	1	11	She ate **seven** different colored apples that day, all originating from **three** regions of the world.	6
19	0	0	2	1	1	5	1	2	0	2	1	1	2	1	1	1	0	4.0	1	8	A dozen unique species are found in my neighborhood's diverse ecosystem, inhabiting every nook and cranny.	6
17	1	0	2	1	2	2	2	1	0	1	1	1	3	1	2	1	0	4.0	1	4	With six resolute fingers, she meticulously crafted a tapestry that was both intricate and vibrant.	6
13	0	0	1	1	0	3	2	1	0	3	1	0	1	2	1	1	0	5.0	2	5	There are 6 determiners that help paint every wall with vibrant hues.	6
17	2	0	2	2	1	3	1	2	0	2	0	1	1	0	2	0	0	4.0	0	7	 Every single dog in the park was lost, yet none of them ever returned home.	6
24	0	0	1	2	1	7	1	4	0	2	1	2	3	1	2	2	1	5.0	2	11	A phrase that can fill six holes in any arrangement is an assemblage of distinct individuals possessing unique characteristics and a collective purpose.	6
25	1	1	1	4	1	5	1	5	0	2	0	1	3	1	2	0	0	4.0	1	10	The city was filled with the sounds of the various determiners as they danced around and between the buildings in the bustling urban landscape.	6
17	0	0	2	3	0	5	0	3	0	2	0	0	2	2	0	1	0	6.0	2	6	  A multitude of stars scattered across the vast sky, illuminating the endless expanse of worlds..	6
14	0	0	3	1	0	2	2	2	0	2	0	1	1	0	2	0	1	3.0	1	5	  *The book which he wrote was loved by the whole family*.	6
35	1	0	3	5	1	9	2	6	0	2	1	0	5	0	1	1	1	7.0	1	17	The six majestic fingers on her hand, each one possessing a different shape and hue of their own, danced gracefully through the intricate design of the floral patterns on the silk scarf.	6
25	0	1	2	2	0	5	2	3	0	3	1	4	0	2	3	2	0	6.0	2	9	I could not fulfill the instruction, as the context does not provide a set of words that can be determinated with 6 determiners.	6
20	0	0	4	2	0	5	3	3	0	2	0	0	1	1	1	2	0	3.0	1	6	The cat, those fluffy things, hid itself within the curtains, taking its chances with my surprise.	6
16	0	0	3	4	0	4	1	2	0	2	0	0	0	1	0	0	0	4.0	1	8	 A set of keys, along with their corresponding locks, scattered across the floor.	6
23	1	0	2	3	1	7	0	3	0	2	1	2	1	1	1	1	0	5.0	1	8	Six articles of the finest quality have been meticulously placed inside the velvet box, creating a tapestry of beauty and elegance.	6
13	0	0	3	1	0	2	0	2	0	1	0	1	3	0	1	0	0	2.0	0	6	 The little, colorful, fluffy ball was bouncing across the floor.	6
20	0	0	2	3	0	4	2	3	0	3	0	1	2	2	1	1	0	5.0	2	9	There are many such determiners in this language, each of which could fill that role depending on context.	6
22	0	0	2	2	0	6	0	4	0	3	1	1	3	2	2	1	0	4.0	2	6	A dozen beautiful bouquets of tulips were placed around the castle courtyard, ensuring each flower represented a different precious soul.	6
7	0	0	1	1	0	2	0	1	0	0	1	1	0	0	1	0	0	3.0	0	4	A sentence with 6 determiners is: The girl, who reads by the sea, often goes swimming.	6
30	0	0	1	5	2	8	2	4	0	5	0	1	2	1	3	1	1	6.0	2	12	A woman who worked with flowers and who visited the park today was seen with a bright smile and accompanied by a pair of sandals adorned with colorful beads.	6
21	0	0	3	2	0	6	2	4	0	2	1	1	0	1	3	1	1	4.0	2	11	  The three dogs, whose fur is the color of the sky, barked at the boy who played hopscotch.	6
20	1	0	2	2	0	4	1	3	0	2	1	0	4	0	2	0	0	3.0	0	13	The six vibrant blue berries sat in a perfectly aligned grid on the verdant leaves, their sweetness undeniable.	6
20	0	0	2	2	0	5	1	4	0	3	1	1	0	2	2	1	0	5.0	2	9	   **Six friends were gathering at the store to buy all the snacks they needed for the party tonight.**	6
16	0	0	1	2	1	4	1	4	0	1	0	0	2	0	1	1	0	4.0	0	9	The boy with the green jacket and the red shirt bought everything on the shelf.	6
20	0	0	3	2	0	5	0	3	0	3	1	0	3	2	2	2	0	5.0	2	11	The city has numerous gardens, each cultivated with an exquisite selection of flora, encompassing six distinct types.	6
