n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	NOUN_constraint
23	0	0	2	1	2	5	2	3	0	7	0	0	0	4	1	3	0	8.0	4	8	The police placed a notice in the city square, demanding anyone caught panhandling or begging to surrender and sign their names.	4
23	0	0	2	2	2	4	1	2	3	3	0	1	2	1	2	1	0	4.0	1	17	NASA is looking to private companies to launch both supplies and astronauts to the International Space Station, it announced this week.	4
50	1	1	2	8	2	16	1	6	0	3	0	2	7	3	3	1	0	9.0	3	11	An analysis by a researcher group suggests that the current policy and planning efforts are inadequate to cope with these unforeseen situations due to limitations in the availability of critical infrastructure systems, and the lack of attention to alternative sustainable development strategies that would create more resilient communities.	7
46	1	0	5	6	2	13	1	5	1	8	0	3	1	2	3	2	1	8.0	3	14	Calculations of the Floating Amount payable by ENA on a Payment Date will be performed using floating principles, and the calculation method involves the use of specific terms and conditions determined by [Master Agreement, how do you refer to the agreement?]	7
25	0	0	3	4	1	7	0	1	0	4	0	2	2	1	1	1	1	4.0	2	12	Calculations of floating amount, according to various agreements, are being reviewed by a dedicated team of professionals to ensure accuracy and compliance.	7
22	0	0	1	3	1	6	0	3	1	3	0	1	2	0	1	0	1	4.0	1	9	The regulations regarding floating amounts for the Enron case are complex due to the company's complex structure and interconnected subsidiaries.	7
68	1	0	10	5	3	19	3	5	2	4	0	2	14	3	2	2	0	10.0	3	24	   Email addresses, financial fees, federal emergency relief efforts, national security, legal agreements, natural disasters, political decisions and legislation have led to the disruption of the delicate ecosystems surrounding the New Orleans Metropolitan Area making it the target of significant environmental, social and economic concerns, which could potentially result in long-term consequences for the state and its residents.	7
25	0	0	3	1	2	6	0	2	1	3	0	1	6	0	1	3	2	5.0	2	12	  The complex legal frameworks surrounding financial transactions involving [ENA] and various counterparties have generated a labyrinth of intertwined regulations and legal complexities.	7
42	0	1	8	4	0	13	0	3	1	6	1	2	1	2	2	1	0	5.0	2	37	Calculation of Floating Amount: The Floating Amount payable by EMTA on the Payment Date will be calculated for that Payment Date as follows: Floating Amount = (Contract Quantity x Daily Payment Price) - EUR[120,000?]	7
34	1	1	3	3	2	7	0	3	6	2	2	1	1	1	1	1	0	6.0	1	9	The US government's $2.66 billion loan to the [State Name Authority] was designed specifically for the purpose of funding infrastructure projects and renewable energy initiatives in Louisiana and Mississippi.	7
28	0	0	1	4	0	6	1	4	1	5	0	2	3	0	2	1	3	7.0	3	17	The financial computations that are used to determine the Floating Amount payable by ENA on a Payment Date are governed by a set of complicated financial regulations.	7
25	0	0	1	2	1	6	0	3	1	3	0	0	7	1	1	2	1	7.0	2	11	A legal dispute involving the controversial settlement agreement related to Enron's finances had a complex legal and financial ramifications for various parties involved.	7
49	0	1	11	5	0	16	0	3	1	6	1	2	2	1	2	1	0	6.0	1	44	Calculation of Floating Amount: The Floating Amount payable by [ENA] on a Payment Date will be calculated for that Payment Date as follows: email-enronsent36_02-0050 Floating Amount = (Notional Quantity per Calculation Period X Floating Price) - USD[38,000?]	7
32	0	0	2	5	4	8	0	3	4	3	0	2	1	0	1	2	1	5.0	1	15	The regulations proposed by the Department of Justice have impacted the navigation of ships and oil tankers around New Orleans, Louisiana and are causing difficulties for both businesses and citizens.	7
45	0	0	4	8	2	13	1	5	1	5	0	2	3	3	2	1	0	8.0	3	15	Calculations of the floating amount are made through equations, spreadsheets, and complex calculations, which are conducted by the Financial Department under the supervision of management in the Accounting Division to ensure accuracy and compliance with the regulations established by financial authorities.	7
27	0	1	4	4	0	7	0	3	1	4	0	2	1	1	1	0	0	5.0	1	19	Calculation of Floating Amount: The Floating Amount payable by [ENA] on a Payment Date will be calculated for that Payment Date as follows:	7
35	0	0	2	3	1	8	1	4	2	6	0	1	5	4	2	4	0	10.0	4	5	An astronomical number of volunteers have emerged to lend aid in the face of a devastating hurricane that struck New Orleans, Louisiana causing severe damage and leaving the city's fate hanging precarious.	7
38	0	0	2	4	2	8	0	6	4	4	0	1	4	3	1	3	0	6.0	3	9	An unforeseen confluence of environmental factors and natural disasters has prompted the Louisiana Board of Wildlife and Resources to issue a statement, notifying all citizens of the state's coast to prepare for a catastrophic hurricane.	7
71	2	0	9	14	1	23	2	7	0	8	0	1	4	5	2	3	0	10.0	5	26	The regulations of [Government agency name] have imposed a substantial fee of [amount in USD] on businesses and citizens operating within the jurisdiction of the state regarding pollution remediation of contaminated site, which raises concerns as to its compliance with the requirements stipulated therein due to the absence of proper waste management protocols, potentially causing a potential financial burden for [affected entities].	7
25	1	0	1	3	1	7	0	4	1	1	0	2	4	0	1	0	0	3.0	0	13	The financial experts will be working closely with the investment bankers and other corporate representatives at the Enron headquarters for the next half day.	7
55	0	1	11	5	0	19	0	3	3	5	0	2	2	1	2	1	0	5.0	1	54	Calculation of Floating Amount: The Floating Amount payable by [ENA] on a Payment Date will be calculated for that Payment Date as follows: email-enronsent36_02-0050 Floating Amount = (Notional Quantity per Calculation Period X Floating Price) - USD{38,000?}, email-enronsent36_02-0051 Sara Shackleton email-enronsent36_02-0052 Other Provisions: On each Payment Date, [ENA] shall pay [a fee of] [an amount equal to] USD{38,000?}, which amount shall be subject to the netting provisions of the [Master Agreement - how do you refer to the agreement?]	7
38	0	0	6	4	2	8	1	6	3	4	0	1	3	1	1	2	1	5.0	2	21	"The legal dispute between Dan Savage and the Enron group, centered around the definition of the word ""santor,"" has left its mark, impacting and reshaping the legal landscape of the financial world."	7
16	0	0	1	4	0	4	0	3	0	2	0	1	1	0	1	0	0	4.0	0	11	Calculations of the Floating Amount due to the aforementioned factors will occur throughout the year.	7
49	0	1	11	5	0	16	0	3	1	6	1	2	2	1	2	1	0	6.0	1	44	Calculation of Floating Amount: The Floating Amount payable by [ENA] on a Payment Date will be calculated for that Payment Date as follows: email-enronsent36_02-0050 Floating Amount = (Notional Quantity per Calculation Period X Floating Price) - USD[38,000?]	7
34	0	1	2	3	2	10	0	5	1	6	0	2	1	4	2	2	0	5.0	4	12	The calculations of Floating Amount will depend on the specific details and circumstances surrounding each Payment Date, given that an individual or group of Enron people are selected to calculate that amount.	7
24	0	0	1	1	1	6	0	3	1	5	0	0	5	1	1	4	1	5.0	2	8	The complex legal framework governing offshore banking activities around New Orleans complicates any attempt to assess the risk and manage associated financial transactions.	7
45	0	1	6	5	0	14	0	4	2	6	1	2	3	1	2	0	0	6.0	1	42	Calculation of Floating Amount: The Floating Amount payable by the US Red Cross on a Payment Date will be calculated for that Payment Date as follows: Floating Amount = (Notional Quantity per Calculation Period X Floating Price) - USD{38,000?}.	7
49	0	1	11	5	0	16	0	3	1	6	1	2	2	1	2	1	0	6.0	1	44	Calculation of Floating Amount: The Floating Amount payable by [ENA] on a Payment Date will be calculated for that Payment Date as follows: email-enronsent36_02-0050 Floating Amount = (Notional Quantity per Calculation Period X Floating Price) - USD[38,000?]	7
49	0	1	11	5	0	16	0	3	1	6	1	2	2	1	2	1	0	6.0	1	44	Calculation of Floating Amount: The Floating Amount payable by [ENA] on a Payment Date will be calculated for that Payment Date as follows:  email-enronsent36_02-0050 Floating Amount = (Notional Quantity per Calculation Period X Floating Price) - USD[38,000?]	7
26	0	0	1	4	0	6	1	3	3	3	0	1	4	1	2	2	1	7.0	2	8	The regulations enacted by the Internal Revenue Service have created unforeseen circumstances that require the implementation of new accounting policies for major banks like Eneg.	7
49	0	1	11	5	0	16	0	3	1	6	1	2	2	1	2	1	0	6.0	1	44	Calculation of Floating Amount: The Floating Amount payable by [ENA] on a Payment Date will be calculated for that Payment Date as follows: email-enronsent36_02-0050 Floating Amount = (Notional Quantity per Calculation Period X Floating Price) - USD[38,000?]	7
29	0	1	2	3	0	6	2	4	0	4	0	4	1	2	3	2	0	6.0	2	12	I cannot generate this kind of requested sentence, as the context does not offer any information about different nouns that could be included in the sentence.	7
28	0	1	1	2	1	9	0	4	1	5	0	0	4	4	1	4	0	11.0	4	4	The passage describes a collaborative effort involving numerous government bodies and organizations aimed at mitigating the impacts of natural disaster events in the area surrounding New Orleans.	7
75	0	0	3	10	3	14	2	8	10	9	0	3	7	7	3	6	0	12.0	7	12	The US Food and Drug Administration's Office of Emerging Threats has established a new Center to Accelerate Research on Climate Change, which will bring together leading experts in the field from around the globe to investigate potential risks associated with emerging technologies in order to provide guidance and support to ensure a safe future in which technological innovation is considered an asset, not a threat to the environment and human health.	7
21	0	1	3	2	0	4	1	1	1	4	0	0	4	0	1	2	2	5.0	2	10	The intricate calculations required by [ENA] for calculating Floating Amount demonstrate its complex monetary operations across multiple countries.	7
32	0	0	2	3	0	8	0	7	1	8	0	1	1	5	1	3	0	6.0	5	17	A recent event has resulted in the floating amount payable by ENRONsent on a Payment Date exceeding the expected amount, leading the company to issue a notification regarding the matter.	7
32	0	0	1	3	3	6	1	5	2	3	0	0	8	1	1	1	1	6.0	2	14	The complex and controversial legal case filed by a former director and an employee against the US Red Cross reveals the substantial financial burden and uncertainties associated with its charitable contributions.	7
51	2	0	2	5	2	13	2	9	0	8	0	3	4	5	3	3	1	10.0	6	13	The regulations governing the oil drilling industry and corporate social responsibility have resulted in the formation of a regulatory complex that has left the companies heavily litigated and financially penalized in an unfair manner, leading to an inability to provide compensation to the communities that these companies have affected.	7
27	1	0	5	4	0	7	1	3	2	2	0	1	1	0	2	1	0	4.0	0	16	The regulations of [Financial Services Corporation - how do you refer to the entity?] prohibit stock speculation activities for employees of the company.	7
32	0	0	3	6	1	8	0	4	3	6	0	0	1	1	1	2	2	7.0	3	12	Calculating the Fixed Amount owed by ENRON Corporation to [ENA] requires information about the Notional Quantity per Calculation Period and the Floating Price used for payment on that date.	7
8	0	0	1	2	0	4	0	0	0	0	0	0	1	0	0	0	0	3.0	0	4	Calculation of Total Tax Payments for Employees: An estimated total of [the value of taxes paid in the previous payroll period] will be automatically withheld from each employee's paycheck, subject to applicable deductions, on each pay day.	7
49	0	1	11	5	0	16	0	3	1	6	1	2	2	1	2	1	0	6.0	1	44	Calculation of Floating Amount: The Floating Amount payable by [ENA] on a Payment Date will be calculated for that Payment Date as follows: email-enronsent36_02-0050 Floating Amount = (Notional Quantity per Calculation Period X Floating Price) - USD[38,000?] email-enronsent36_02-0051 Sara Shackleton email-enronsent36_02-0052 Other Provisions: On each Payment Date, [ENA] shall pay [a fee of] [an amount equal to] USD{38,000?}, which amount shall be subject to the netting provisions of the [Master Agreement - how do you refer to the agreement?	7
35	0	0	7	5	0	9	1	5	1	4	0	3	0	1	2	1	2	7.0	3	17	The regulations governing the Floating Amount payable by [ENA] on [Payment Date] will be calculated in accordance with the [Master Agreement] to which both parties are a party.	7
23	1	0	1	4	1	8	0	2	0	2	0	0	3	1	1	1	0	4.0	1	16	The passage highlights the need for collaborative effort and coordination among various government agencies in order to effectively respond to natural disasters.	7
47	0	1	9	5	0	16	0	3	1	7	1	2	1	2	2	1	0	6.0	2	42	Calculation of Floating Amount: The Floating Amount payable by ENX on a Payment Date will be calculated for that Payment Date as follows: email-enronsent36_02-0050 Floating Amount = (Notional Quantity per Calculation Period X Floating Price) - USD[38,000?] email-enronsent36_02-0051 Sara Shackleton email-enronsent36_02-0052 Other Provisions: On each Payment Date, [ENA] shall pay [a fee of] [an amount equal to] USD{38,000?, which amount shall be subject to the netting provisions of th	7
33	0	0	1	5	0	10	3	4	0	3	0	1	6	1	2	2	1	5.0	2	10	The legislation concerning tax evasion has caused extreme hardship on many of our constituents in the aftermath of a devastating natural disaster that hit our community multiple times over the past decade.	7
45	0	1	9	5	0	15	0	3	1	6	1	2	1	1	2	0	1	5.0	2	25	Calculation of the Floating Amount payable by [ENA] on a Payment Date will be calculated for that Payment Date as follows: email-enronsent36_02-0050 Floating Amount = (Notional Quantity per Calculation Period X Floating Price) - USD[38,000? email-enronsent36_02-0051 Sara Shackleton email-enronsent36_02-0052 Other Provisions: On each Payment Date, [ENA] shall pay [a fee of] [an amount equal to] USD{38,000?, which amount shall be subject to the netting provisions of the Master Agreement - how do you refer to the agreement?	7
35	2	0	2	4	0	10	0	4	0	6	0	1	6	3	1	3	1	7.0	4	7	The laws surrounding international trade compliance have significantly expanded over the past decade, leaving the international shipping industry exposed to heightened risk when encountering international trade in a foreign country with complex regulations.	7
9	0	0	1	1	0	2	1	2	0	1	0	1	0	0	1	0	0	2.0	0	4	This is a solved example of the task.	7
49	0	1	11	5	0	16	0	3	1	6	1	2	2	1	2	1	0	6.0	1	44	Calculation of Floating Amount: The Floating Amount payable by [ENA] on a Payment Date will be calculated for that Payment Date as follows: email-enronsent36_02-0050 Floating Amount = (Notional Quantity per Calculation Period X Floating Price) - USD[38,000?]	7
24	0	0	1	2	2	5	0	3	5	2	0	1	3	0	1	1	1	5.0	1	14	The regulations and environmental impact reports concerning the Florida Bay and the Mississippi River are causing unforeseen devastation for residents in New Orleans.	7
56	0	1	12	5	0	21	0	3	3	5	0	2	2	1	2	1	0	5.0	1	55	Calculation of Floating Amount: The Floating Amount payable by [ENA] on a Payment Date will be calculated for that Payment Date as follows: email-enronsent36_02-0050 Floating Amount = (Notional Quantity per Calculation Period X Floating Price) - USD{38,000?}, email-enronsent36_02-0051 Sara Shackleton, email-enronsent36_02-0052 Other Provisions: On each Payment Date, [ENA] shall pay [a fee of] [an amount equal to] USD{38,000?, which amount shall be subject to the netting provisions of the [Master Agreement - how do you refer to the agreement?]	7
