n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	subord_post_constraint
36	1	1	1	2	1	3	6	0	5	0	5	1	7	4.0	14	3	2	2	5	1	If she couldn't find a solution to the puzzle soon, she might have to miss an important deadline, delay her project, anger her boss, and cause her team to suffer.	4
38	1	1	1	0	3	5	7	0	3	0	4	1	9	6.0	18	4	3	2	5	1	After winning the lottery, I decided to travel around the world, learn a new language, and write a book but I have yet to make my travel plans and select a language to learn.	4
36	3	3	1	1	1	4	8	0	3	0	3	1	7	5.0	30	3	0	1	5	3	If you invest in a company for the long term, keeping an eye on its financial situation, maintaining a diversified portfolio and not letting emotions drive your decisions could potentially yield higher returns.	4
27	2	2	0	0	1	3	3	1	5	0	4	0	5	4.0	17	1	1	1	5	0	He asked us to compile a list of the top candidates, prioritize them, interview the top three, and present our recommendation to him.	4
32	3	1	0	1	1	5	7	0	3	0	5	1	5	5.0	15	3	1	2	4	2	If you need assistance designing a website, we provide a complimentary review, a competitive price, a detailed timeline, and can customize the design according to your preferences.	4
51	3	3	1	5	1	1	12	0	9	0	3	3	8	5.0	22	6	6	7	2	0	He will leave tomorrow provided the package arrives safely and his wife has given approval for him to go; her elder sister is planning to arrive next week if her visa application is successful, while his colleague may take on his tasks in his absence until his return.	4
60	6	4	2	7	3	3	10	0	5	0	8	2	7	8.0	16	4	3	6	1	1	If we continue down this current financial path, our budget will be exhausted, the employees will grow disgruntled and our company, in turn, will not survive long without making significant changes, and we will not be able to pay for the much-needed infrastructure upgrades, which are essential for growth and innovation.	4
33	0	2	1	1	1	3	7	0	4	0	4	3	6	6.0	10	4	3	3	4	1	After finishing the marathon, we will order pizza for everyone, provided that the winner gets to choose the toppings, and only if we meet our fundraising goal for charity.	4
49	3	3	0	5	1	5	11	1	3	1	5	2	8	5.0	22	4	4	6	1	0	I suggest that we implement the new HR onboarding procedures next week; if the staff doesn't feel prepared, they can participate in optional training sessions; the sessions will be held every evening starting from Monday, and each session will last for two hours.	4
30	6	1	1	1	1	2	7	0	0	0	5	1	4	4.0	17	1	0	0	4	1	Before making a financial investment, always conduct thorough research, review the company's past performance, consult financial advisors, and be aware of current market conditions.	4
24	1	2	1	1	0	1	4	0	3	1	2	2	5	4.0	13	3	1	2	2	2	If we manage to gather all required signatures by next Friday, we will then proceed with submitting our proposal to city council.	4
34	2	1	1	3	1	2	9	0	5	0	4	1	4	5.0	16	3	2	2	3	1	If you're planning a wedding, it's crucial to finalize your guest list early, order your wedding flowers a month in advance, and ensure your venue reservation is secure.	4
28	1	2	0	0	1	2	8	0	3	0	3	1	6	6.0	8	3	3	1	3	0	She recommended going to a nearby park, packing a picnic lunch, inviting grandparents and watching her child's kite fly while basking in their company.	4
38	2	3	2	4	1	1	7	0	9	0	2	0	7	5.0	26	4	4	4	5	0	You must bring your project status report every week for approval from my superior and we're considering implementing new software that might affect deadlines, I'd appreciate you keeping me updated on that as well.	4
31	2	2	0	2	1	1	7	0	4	0	4	1	5	6.0	16	2	2	2	3	0	You shouldn't trust their data analysis if they haven't performed a proper statistical test, checked for outliers, cross-referenced with industry benchmarks, and tested their assumptions.	4
19	2	1	0	0	0	1	4	1	2	0	1	2	4	5.0	9	3	3	2	2	0	He insisted that before opening the new business venture he had to finalize four contracts for potential clients.	4
42	4	2	1	4	1	2	11	0	3	0	4	2	6	5.0	25	2	2	2	5	0	He can fix your laptop's technical issues only after confirming the appropriate appointment time, ensuring availability of essential tools, having received your contact information, and once the necessary files have been backed up to avoid data loss.	4
33	3	2	0	0	1	5	9	0	1	0	4	2	6	4.0	17	2	1	1	3	1	Before embarking on a DIY home project, ensure that you have the appropriate safety gear, consult with a construction expert, obtain the necessary permits and acquire all necessary tools.	4
41	5	4	1	0	3	4	7	0	3	2	4	1	6	7.0	15	2	2	1	4	0	I recommend visiting Paris during the spring for its beautiful scenery and ideal weather, and to immerse yourself fully in the rich cultural heritage by attending theatre performances, enjoying the exquisite cuisine, and strolling along the Seine.	4
59	4	8	0	1	2	5	18	1	5	1	5	1	6	11.0	10	4	3	2	4	1	Once we finish our strategic planning meetings next month, we will send out an email to keep all stakeholders informed about our future direction, assuming an alignment of interest and positive reception from our investors, followed by budget adjustments in Q3, and product launches at a trade show before the year's end.	4
31	4	1	1	1	1	3	4	0	6	0	4	1	5	5.0	16	2	1	4	3	1	After I've completed all my assignments, I make sure I have a balanced meal, do a quick workout, and then I indulge in my favorite dessert.	4
58	8	6	1	2	0	9	14	0	1	0	5	1	8	9.0	13	7	7	3	4	0	The manager requested to schedule a meeting with the marketing team, to present a new marketing strategy to implement in the upcoming fiscal year; provided they have successfully negotiated contracts with potential clients; should the team come to a unanimous consensus on this proposal; while securing necessary budgetary approvals from the financial department.	4
29	4	2	1	0	1	3	7	0	2	0	4	0	5	5.0	19	1	1	2	4	0	The artist paints beautiful landscapes, adds intricate details whenever the view requires it, keeps his studio spotless, and works on multiple pieces at a time.	4
54	5	6	1	6	1	1	10	1	9	0	5	0	6	6.0	44	2	2	5	5	0	You can trust me to handle this challenge effectively under two conditions: I'll need access to accurate data, you should allow me sufficient time to research, I can't proceed without input from my team, and my final decision will be subject to review by our executive sponsor.	4
30	5	3	0	1	1	1	9	0	3	0	4	1	2	4.0	19	1	1	2	2	0	Their proposal for a collaboration requires extensive market research, feasibility studies, and final approval from our legal team, while we are exploring other alternatives at present.	4
46	3	4	0	3	1	1	13	0	10	1	3	2	5	9.0	8	4	4	5	2	0	My boss demanded I work weekends until Christmas, which I could do since my spouse could cover our home school pickups, despite her disapproval of my extended weekend hours and my concern that my personal commitments would collide during the busy holiday season.	6
63	4	8	0	0	2	5	26	0	2	0	7	0	8	9.0	21	4	4	1	3	0	My grandmother baked her famous pumpkin pie from scratch, using fresh pumpkin seeds ground into a puree, homemade crust made with vine-ripened butter, a dollop of whipped sweet cream from the morning's cream top, served with cinnamon stick and cloves scenting the air, and a cup of steaming chamomile tea for dairy sensitivity guests.	6
71	5	1	5	8	4	4	8	0	9	2	9	2	11	6.0	56	7	7	10	5	0	John believes they should stay home on Friday nights, since the roads are safer, it doesn't cost anything, they can cook dinner together, and it's a quiet night in, but she wants to go out and see the new movie release, and if they compromise, they might be able to attend an early showing, which would require purchasing tickets online.	6
38	1	1	0	4	1	3	6	0	7	0	2	5	5	6.0	13	4	4	6	3	0	She insisted that I sign a prenup before we were married though she herself would not, stating that her family's business was worth millions and that we couldn't afford any disagreements in the future.	6
57	3	4	2	0	4	8	16	0	3	0	5	0	10	6.0	28	4	2	2	8	2	When she noticed the water leaking from her roof after a heavy rain, she checked the attic, discovered the damaged shingles and phoned the roofer to schedule repairs, called the insurance agent to discuss coverage and coverage limits, and considered the cost versus savings of a cheaper fix and new roof altogether.	6
77	5	7	4	4	2	3	10	0	13	1	7	4	15	14.0	22	11	11	8	6	0	John wanted her to believe that he could never intentionally cause harm, despite the evidence of his violent past, so he claimed he had finally found peace while living in the ashram but she remained unconvinced, questioning the motives of those around him, fearful of his temper, suspecting that old habits might surface, worried about what he might do if he felt threatened and doubting his ability to resist temptation.	6
44	1	6	1	2	1	7	9	0	3	2	5	0	6	8.0	18	4	4	3	3	0	After the presentation, the guest spoke to the children about his journey to the North Pole, describing the challenges he had encountered on route, how he had prepared for the journey, and sharing personal stories to inspire the children.	6
66	7	10	0	3	2	5	14	4	5	1	7	1	6	12.0	17	4	4	4	2	0	The CEO asked if we were prepared for the media blitz, but his question was conditional upon our successful completion of two projects (one to be finished by Friday, one on a tighter timeline than usual), our securing of key partnerships that involved negotiations with two other corporations, and having a PR strategy agreed upon by all concerned parties.	6
51	5	2	5	5	1	4	5	0	7	1	5	2	7	5.0	42	7	7	7	3	0	John believes that he would be able to lift the heavy crate if only he had a few more people to help him, but he's alone in the warehouse now, his colleagues are all at a conference, so he waits, hoping they'll return soon.	6
48	1	6	2	0	4	4	15	1	2	0	5	1	6	5.0	23	2	2	2	4	0	The chef recommended ordering the fish dish, but only if I wanted to enjoy perfectly cooked mussels, shrimp and clams as complementary appetizers, along with a glass of sauvignon blanc, and requested an hour and fifteen minute waiting time due to its popularity.	6
45	1	3	3	2	1	2	8	0	8	1	4	3	7	5.0	13	5	3	5	4	2	Although her father warned against dating men from her cousin's circle, she was secretly engaged to a first cousin, and after her marriage, she refused his pleas to end the relationship because she believed God had planned it all along.	6
56	1	3	5	3	2	5	8	0	5	0	10	6	8	6.0	25	6	6	8	0	0	The coach announced that they would be practicing every day regardless of the rain (if it rained) or the wind (if it blew hard), except when it hailed (when hail was forecasted) or if the city park closed due to other events (as it sometimes did).	6
120	8	6	10	7	9	8	27	0	7	1	9	6	19	9.0	80	12	8	8	8	4	Although the hiker refused to reveal his destination, claiming it was a closely guarded secret, several friends had heard he planned to climb Denali, despite warnings about the risks and extreme weather conditions, and was known for being well prepared but also for taking foolish risks, often hiking alone without a map or contact information, while the park officials were monitoring weather conditions closely and issuing frequent alerts, but also worried about potential conflicts with other hikers since the mountain was now very popular and had become a tourist attraction, so they hoped to meet with the hiker and express their concerns and recommend safety procedures before he began his journey.	6
36	5	2	1	0	2	3	9	0	3	0	4	1	6	5.0	11	4	3	3	2	1	Although the doctor recommended a vegetarian diet for health reasons, her elderly mother refused, preferring a traditional meat menu for cultural and sentimental reasons, which her brother reluctantly accepted and helped prepare.	6
54	7	5	4	2	3	4	11	0	1	2	6	3	6	10.0	11	4	3	3	3	1	After studying under Aristotle, Epicurus opened a garden where people could dine on simple dishes and practice self-denial in moderate amounts, all the while advocating for rational living and peaceful coexistence, as long as they could enjoy some quiet contemplation, far from noisy cities and busy streets.	6
49	3	6	1	1	2	3	9	0	6	3	7	0	6	9.0	12	4	4	4	4	0	The lawyer advised us to file our case before December, but we were unable to locate the documents until January, despite our best efforts, which delayed proceedings, and ultimately, our trial date fell into February, leading to the loss of crucial evidence.	6
40	4	0	1	0	2	6	12	0	0	0	5	1	8	6.0	19	5	5	2	7	0	The author suggests that writing a research paper involves extensive research, forming a clear thesis statement, creating an outline, drafting a persuasive introduction, writing a compelling conclusion and editing thoroughly to ensure clarity and coherence.	6
45	3	2	3	2	1	2	10	0	6	0	7	1	7	7.0	12	7	5	4	4	2	Although she was initially reluctant to share her recipe for homemade ravioli, my sister eventually revealed her secrets, providing instructions for the dough, filling, and sauce, suggesting we cook together, ensuring our families could enjoy this culinary treat.	6
79	0	5	9	4	1	5	12	0	13	1	7	6	14	6.0	49	9	9	9	8	0	John insists on eating his pizza with a fork even though everyone around him is enjoying it with their hands, although his wife has tried to convince him otherwise for years, moreover he believes that pizza should be eaten slowly to savor each bite, so he carefully chooses each piece from the box, moreover, he only eats cheese pizza, and he insists on having the temperature set exactly as he likes it.	6
48	1	4	2	4	3	3	7	0	9	0	4	2	7	7.0	20	3	3	6	2	0	She confided that she had been keeping an journal every day for years and that she felt she couldn't trust anyone with it, not even her husband, yet when her house burned down, her journals were discovered and read by the entire town.	6
33	1	1	0	0	2	3	7	1	2	2	5	1	3	4.0	19	1	1	3	2	0	The chef recommended three pastas; penne all'arrabiatta, linguine alle volette, and cavatappi con pomodoro; but I decided on rigatoni alla Bolognese as I enjoyed the ragu more.	6
80	4	7	4	0	4	5	22	0	9	0	8	4	12	10.0	59	9	9	7	7	0	The professor warned students against using her notes during exams, even if she made mistakes, but they did it anyway, causing her to threaten legal action if their grades suffered, which resulted in a public controversy with campus administrators and a student group petitioning for her dismissal, while others demanded her apology, and media attention focused intensely on the issue, eventually culminating in a formal investigation of academic standards and student ethics.	6
60	3	4	1	2	2	4	11	0	5	0	6	4	13	13.0	11	11	11	5	5	0	She asked for directions to the nearest grocery store, knowing she had forgotten essential ingredients for dinner, hoping to find avocados and corn tortillas, despite not remembering if they carried those items, intending to ask for help if she couldn't find them, and deciding to try a different store if all else failed.	6
91	8	6	5	6	3	7	15	0	10	0	9	5	13	6.0	84	9	9	10	5	0	She refused to sign the petition, insisting that her son had already been diagnosed with a rare genetic condition and needed to start treatment right away; if she waited until an upcoming meeting, he would lose valuable time; but the other organizers insisted that all names be submitted before the deadline; while she understood their reasoning, she was unable to attend the meeting due to her son's frequent illness; and even if she could, her husband objected strongly to political activism.	6
30	2	2	1	1	1	2	4	0	2	2	4	2	6	5.0	27	3	3	3	2	0	John believed that if he borrowed some money from Tom, took a long vacation, and returned with enough savings to repay, his wife would never know.	6
85	5	7	2	1	4	8	23	0	8	0	10	2	12	7.0	68	5	4	6	11	1	Although she studied accounting, he convinced her to switch majors to business administration and enrolled her in an advanced business ethics course because the university offered it only during his absence; the professor, an economics PhD, required students to submit monthly reports about the ethical dilemmas they faced in internships, but due to the pandemic, she couldn't find a placement, and instead read professional publications, wrote analysis articles, and maintained a personal ethics blog.	6
70	6	10	0	6	4	6	13	1	7	1	5	2	8	7.0	38	5	5	7	5	0	The professor insisted that we must turn in our homework on Wednesday by 9pm, or no late work would be accepted, except for students who had prearranged alternative due dates and provided documented evidence, and he had the right to dock off any unnecessary points if the paper was incomplete or below his standards, despite any individual circumstances that were out of our hands.	6
59	2	5	1	2	2	10	14	0	0	3	4	6	9	9.0	18	6	5	5	3	1	After reviewing the documents, lawyers argued that the company had failed to adhere to safety protocols during the testing of a new product and that the plaintiff had suffered damages accordingly, despite the CEO issuing a blanket denial of the allegations and maintaining that no such documents existed, as reported by the Wall Street Journal.	6
58	2	5	2	2	3	8	13	0	5	0	5	2	9	7.0	35	6	5	6	5	1	The professor accused of plagiarism defended himself by stating that his assistant compiled and translated much of the research, he was under a harsh deadline, he used quotes extensively and clearly cited sources, the document was a draft with some errors, yet he failed to recognize the similarities with another author's work.	6
123	10	12	4	10	4	3	26	0	11	6	8	7	15	10.0	77	12	12	11	6	0	Mary believes that with proper treatment and therapy, Jake can learn to manage his PTSD symptoms, even if he occasionally has flashbacks during unexpected trigger situations, while his sister supports him but is concerned that he might relapse without consistent care from mental health professionals, their mother believes it's time for them to make peace with each other, their grandfather is still holding onto the grudge against Jake from years ago but would be open to reconciliation if asked, their uncle thinks that Mary's interference in their personal lives may worsen Jake's condition, yet is willing to be involved in the family meeting to help make decisions in Jake's best interest.	6
42	5	4	0	0	3	5	12	0	2	0	3	2	5	9.0	10	3	3	2	3	0	Despite their promise of compensation and a new home, my family remained unsettled after the earthquake because the government failed to address the underlying issues, such as fixing the plumbing and ensuring access to running water and reliable electricity.	6
43	3	0	7	2	2	3	6	0	3	0	5	1	9	5.0	29	4	4	4	2	0	The dog's behavior changed drastically after its owner brought home a new pet, barked incessantly whenever the new pet was near, growled and snapped when it was touched, refused to eat, and barely recognized its previous owner.	6
51	1	5	0	4	3	3	10	0	7	1	5	2	7	5.0	32	4	4	7	3	0	John proposed that she could join him for lunch tomorrow, but she couldn't because she had a dentist appointment, and her husband was out of town on business, she needed to drop off the dry cleaning, and her mother was expected to visit that afternoon.	6
66	3	5	2	5	2	9	16	0	0	3	6	1	11	6.0	37	6	5	6	3	1	If the board of directors approves next week, the merger agreement will be sent to the attorneys for both parties for review, the lawyers will then meet on Monday to discuss the fine print and make revisions, assuming the negotiations go well, a definitive statement will be released Thursday, and both parties agree to meet Friday to sign binding agreements.	6
40	2	3	1	0	3	5	13	0	3	0	3	1	4	7.0	13	2	2	4	3	0	The author believes that each character's past experiences shape their motivations and interactions in the novel, which explores the themes of love and identity, but whose unreliable narrator frequently complicates the reader's understanding of events.	6
55	2	2	3	10	2	3	9	0	7	0	5	1	8	9.0	16	7	6	5	5	1	If she hadn't lost her wallet, my friend would have missed the flight, which would have meant we'd both have arrived late for the conference, and we could have been unable to recover the costs for flights and lodging, forcing us to cancel important business meetings scheduled thereafter.	6
24	0	0	3	3	1	0	3	0	7	0	2	1	4	4.0	6	2	1	3	4	1	If he would just return my calls, I could tell him I've changed my mind and no longer support his campaign.	6
49	5	2	3	3	4	5	10	0	0	0	5	5	7	6.0	17	3	3	5	3	0	The detective warned that the suspect was highly intelligent and had an extensive network of contacts, might use aliases, and that the case had political ramifications if handled incorrectly, or if key pieces of evidence inadvertently disappeared, or if a false confession was elicited.	6
40	1	0	2	1	2	1	8	0	8	0	4	3	8	5.0	20	4	4	5	5	0	She refused to eat dinner until her father promised her the new cell phone and after she received it, she texted non-stop, didn't go outside, and ignored her family members until her phone battery died.	6
73	3	7	4	3	3	2	13	0	14	0	6	4	12	7.0	32	9	7	9	7	2	Although she didn't want to admit it to her husband, she secretly despised the way he spent hours playing golf, preferring instead that he stay home and fix their leaky roof, despite her lack of knowledge about home repairs, but he insisted that golf brought him peace and he would be unhappy without it, although he knew she longed for quality time together as a family.	6
38	0	3	1	0	1	3	9	0	4	0	7	0	9	5.0	25	3	3	1	6	0	She promised to clean the apartment, bake cookies for the neighbors, do the laundry, cook dinner for her guests, order groceries online, and write thank-you cards for her birthday presents.	6
34	2	4	2	1	0	1	7	2	6	0	2	1	3	5.0	13	3	2	3	2	1	Despite his initial agreement to sell me the boat outright for $50,000, my uncle backed out when he discovered that my sea insurance premium was $3,000 higher than his quote.	6
91	7	9	4	2	1	11	21	0	7	0	8	4	15	11.0	18	13	13	5	7	0	She insisted on wearing a ball gown to the masquerade, despite the dress code specifying fancy attire only, knowing it would draw the envy of everyone, understanding it would cause her sister distress due to her disapproval, recognizing the risk of tripping over the voluminous skirt throughout the night, remembering that the same issue occurred last year during a charity gala, and anticipating the potential backlash from social media if she failed to follow the dress code, yet willing to go ahead nonetheless.	6
54	4	6	2	1	1	8	14	0	2	0	6	2	7	9.0	18	5	4	2	1	1	Although they were all tired, the group insisted on pressing forward despite the gathering darkness, the potential for a harsh winter storm, their dwindling food supplies, and the looming danger posed by rogue wolves in the forest, hoping to reach the safety of the next town before midnight.	6
42	5	4	1	1	3	5	8	0	3	0	5	0	6	9.0	9	4	4	4	2	0	"The artist requested her opinion on the abstract painting and she suggested, ""it seems to symbolize the complexity of life as a multifaceted maze of events intertwined, where some are beautiful and unexpected, others confusing and disorienting."	6
74	3	7	9	5	3	2	5	1	18	0	6	1	12	6.0	35	7	7	9	6	0	She asked me to bring the books she'd left at my house, but I could only remember seeing three of them, despite having told her I'd look for them carefully, I checked all around where she usually kept them in my library, even under her usual stack of magazines, still I couldn't find them and she seemed really disappointed and worried when she found out.	6
50	4	5	2	1	1	2	13	0	8	0	5	2	7	7.0	26	4	4	4	4	0	After his retirement, my grandfather maintained a detailed personal blog, where he chronicled his gardening triumphs with a focus on hybridising rare orchids while his health permitting; he also recorded and shared family recipes passed down through multiple generations, which were beloved among our relatives.	6
41	5	6	0	0	1	5	14	0	0	0	3	1	6	8.0	16	3	3	1	5	0	The mayor proposed several initiatives for reducing crime rates in the city including increasing the police presence in high crime areas, implementing a curfew for juveniles, and setting up a hotline for anonymous tips about potential criminal activities.	6
116	5	11	4	8	5	18	30	2	2	0	7	5	14	15.0	32	10	10	8	6	0	The detective discovered the stolen diamonds hidden beneath the carpet in the warehouse, even though security cameras showed multiple individuals carrying heavy bags out of the building before the robbery, and there were fingerprints that didn't match the thief's on the door lock, and a ransom note threatening to destroy the merchandise if a large sum was not paid within 24 hours, and even though the building's alarm system had been disabled just before the crime was committed, and one guard was mysteriously absent during the theft, and despite the fact that an insider had leaked vital information about the diamonds being transported to the warehouse.	6
96	6	4	3	2	4	5	20	0	18	0	14	0	18	7.0	90	9	9	11	12	0	My grandfather played chess with the neighborhood kids, teaching them strategy and tactics, but they often became rowdy and distracted; the streetlights flickered, signaling it was getting dark; my sister would bring me snacks, which gave me energy; their screams grew louder, disturbing my focus; I made sure to keep an eye on my pieces, avoiding their attempts to move them; my grandmother looked on anxiously, worried about my involvement with the rough crowd; but each victory I gained bolstered my confidence.	6
