n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	max_link_constraint
131	10	11	10	7	6	11	24	1	14	0	13	3	18	9.0	37	12	11	10	7	1	The unhappy teenager, who lived with her parents in a run-down neighbourhood, despised school and dreamt of a career as a professional painter, was visited late one evening by her absent father, who brought home gifts for the entire family as an apology for being distant for so long, before he revealed having won the lottery, but she dismissed him coldly, refusing to believe his wealth was legitimate, until her mother finally admitted the wretched secret and they all drove downtown to celebrate, but the girl could not join the festivities, instead sitting alone in her room, lost in her pain and her memories of their poor past, and wishing things could somehow be made right once more.	9
71	6	7	5	1	2	7	15	0	6	0	6	2	8	9.0	17	8	8	4	3	0	Despite both my older brother's warning about the bridge's condition and the engineer's denial of any issues, my father insisted on driving across it, causing a fatal accident when the ancient bridge's weak foundation finally gave out, trapping us underneath the debris, where we were unable to escape, even as rescue teams arrived at the scene too late to save us.	9
94	9	9	5	2	1	12	19	3	6	0	13	2	12	9.0	24	9	8	6	4	1	The tiny kitten, whose left paw the old man had been gently stroking for the last fifteen minutes, suddenly meowed in a plaintive voice, begging for food, as the sun began to set, casting long shadows on the cracked floor, while the clock on the mantel, its pendulum ticking loudly, showed five past seven, reminding the elderly man of the time, and his promise to the child, who eagerly anticipated the arrival of her new pet, waiting outside with her mother.	9
38	4	3	2	0	0	2	8	0	3	0	5	1	6	6.0	13	5	4	1	3	1	Although initially reluctant, the young student, encouraged by her teacher's words, began to believe in her potential to master advanced mathematical equations, subsequently leading her to pursue a career in mathematics research.	9
129	5	13	10	3	5	12	26	1	15	0	12	4	19	9.0	61	13	13	10	7	0	The awkward silence in the classroom made some students glance anxiously at the clock on the wall while others shuffled impatiently in their seats, hoping the tardy professor would soon return, but in the meanwhile, one particular student who usually daydreamed during class, started doodling in her journal, and as she carefully outlined the intricate design with a ballpoint pen, she recalled her forgotten art homework and worried that if she didn't finish it soon, her grade would suffer significantly, causing her heart to race and a light blush to spread across her cheeks, but just then, she heard her professor's distinctive entrance into the room, snapping all of her classmates out of their thoughts.	9
62	11	3	3	2	4	2	9	0	4	6	5	2	9	9.0	57	5	5	6	6	0	Ambitious Tomás studied mathematics under intimidating professor Bernardo, who emphasized that only hard work and discipline would secure the top grades at esteemed MIT and thus allow talented Tomás to impress beautiful Maria, who valued intellectual prowess above all; but if she ever learned Tomás' humbling secret, his meteoric rise and subsequent courtship would come undone.	9
70	5	3	7	8	2	5	12	0	6	1	7	2	10	10.0	14	9	6	6	5	3	Although the children had initially been disappointed when told they would be spending their Saturday evening at home, they became elated when their parents explained they would be having a movie marathon, providing them ample opportunity to enjoy popcorn, candy, and each other's company, eventually staying up far later than usual, and feeling that the evening had been worthwhile in the end.	9
55	7	6	3	1	3	5	12	0	4	0	6	0	6	8.0	13	2	1	3	2	1	The tiny kitten, brought up in a den full of hissing older siblings, meowed plaintively at the oblivious mother cat, but even she had learned to ignore him, and his cries only elicited snorts from his surly half-brother and the disdainful roll of an arrogant sister's eyes.	9
62	5	9	0	1	3	9	15	0	5	0	5	1	8	8.0	21	6	6	3	3	0	The uncomfortable silence was palpable among the diners as the waiter spilled the scalding hot soup on the distinguished gentleman, causing everyone to cringe in sympathy and disgust, yet he remained composed, muttering an apology under his breath, despite the growing anger from his neighbor and the continuous stream of profanities directed at him from all sides.	9
46	2	3	3	1	1	6	10	0	2	0	9	1	7	5.0	22	4	3	3	3	1	Although the committee, who had originally approved the proposal, discovered the errors contained within the plan, which revealed flawed research methods, outdated assumptions, and misappropriated funds, ultimately decided, despite this information, to move forward with the project.	9
39	4	1	2	2	0	0	8	0	8	0	4	3	6	5.0	16	6	5	4	5	1	Although I enjoy hiking, my aging knees find it more challenging to descend steep mountains than ascend them; however, I’m grateful my daughter can join me in conquering gentler hills during our nature outings.	9
45	6	3	2	1	0	7	9	0	3	0	3	2	9	7.0	19	7	3	3	4	4	The incredibly intrigued archeologist, believing that the cryptic artifact uncovered could open a secret chamber housing the lost relic, meticulously examined every detail on its complex surface before making an important discovery in the ancient scripture that lay concealed within its crevices.	9
71	4	6	6	3	0	5	13	0	8	1	9	3	10	6.0	42	7	6	7	3	1	Although John's little sister, who was playing outside with their golden retriever, accidentally knocked over the bird feeder, startling the frightened birds, which then took flight into the neighbor's garden, scattering seeds as they went, her father, who had been working on his computer in the den nearby, remained oblivious to the commotion until he eventually went outside to investigate.	9
95	11	10	7	3	5	1	22	0	9	1	9	2	10	11.0	21	6	5	4	4	1	Though Jane's father originally disliked her choice of husband, due to his family's perceived lack of fortune and social connections, he eventually came to admire his diligent character, unwavering devotion to his daughter, respect for their shared religious values, and understanding that success and happiness often could not be predicted by outward appearance or financial situation alone, having witnessed how his beloved sister, despite similar early criticism from their father, went on to marry a seemingly unsuitable partner and flourish in her own right.	9
47	6	6	1	1	1	6	13	0	0	1	3	2	6	5.0	16	4	2	2	4	2	Though the intricate dance of international relations had left many bruised in diplomacy, the under secretary's skillful oratory at the G20 summit mended the strained ties between the nations, earning the praise and gratitude of leaders worldwide while ensuring global peace for generations.	9
62	3	8	4	1	2	10	18	0	1	0	7	1	6	6.0	20	2	2	3	3	0	The bald eagle, with wings outstretched and talons clenched, snatched the salmon from under the grasping jaws of the grizzly bear, just as the bear was about to leap from the riverbank and drag the catch into the bushes for his den, startling the nestling eaglets high up in the tall, snow-capped pine tree.	9
43	2	9	0	1	0	8	6	2	3	6	3	0	3	6.0	22	2	1	3	0	1	The eldest of the seven sons of the captain of the ship whom my father served under during World War II was a Midshipman who, upon graduation from the Naval Academy in Annapolis, became an accomplished pilot for the U.	9
41	8	3	0	0	0	4	11	0	4	0	3	1	5	6.0	15	4	3	2	4	1	The tall red-haired woman, holding a yellow umbrella under the overcast sky beside her nervous husband, expressed regret that her elderly grandfather's broken hearing aid caused him to miss hearing her acceptance speech for the prestigious award.	9
52	4	7	2	3	2	6	10	1	2	3	4	2	6	4.0	22	3	2	5	1	1	Though the tall, stern figure of Captain Avery had ruled the crew of the Blackbeard for seven long years, the mutterings of insubordination and rebellion in the lower decks were fueled further by rumors of hidden gold, and the pirates believed that he knew where it was hidden.	9
59	6	4	3	1	2	7	12	0	6	0	6	3	7	8.0	29	7	5	2	6	2	Although the explorer was initially excited about the prospect of discovering a new land, upon his arrival he found the terrain treacherous, the weather unbearably hostile, and the natives unwilling to engage with him, leading him to lament his previous enthusiasm, while also facing the despair of his crew and supplies nearing depletion.	9
84	8	9	3	5	2	7	19	1	2	0	11	3	12	8.0	41	8	6	4	1	2	Though the birthday party had been planned for months with much attention given to details like the elaborate seven-tier cake, special decorations, carefully prepared activities, timely delivery of gifts, coordination of transportation, and a professional entertainer, the children were left dismayed when, upon arriving, they found that the promised bouncy castle had unexpectedly deflated and had to be cancelled due to the persistent drizzle, ruining the entire day's event for them.	9
55	3	6	2	0	3	2	14	0	6	1	5	2	9	9.0	13	6	4	3	4	2	Although Sarah failed to secure funding for her business, she persisted and managed to gain the trust and investment of major investors after presenting her well-researched business plan at the global trade conference, impressing attendees with her passion and determination, which eventually led to significant returns for her investors.	9
48	3	4	0	2	1	3	10	0	11	0	3	2	7	7.0	19	6	3	5	3	3	The sadness that filled his heart upon receiving the bad news from his friend concerning his mother's passing was evident on his face, and while his colleagues consoled him, he found it impossible to focus on the presentation his boss had requested of him.	9
65	7	6	3	5	1	6	10	1	7	3	10	0	6	9.0	54	6	0	8	2	6	The tall man in the red shirt, who is a professional basketball player, who was born in Detroit, Michigan, whose father was once a successful entrepreneur, who has two older sisters, who live in Chicago, where he grew up, and who are both married to engineers, is attempting a daring pass to the open teammate.	9
64	5	6	4	5	2	10	14	0	4	0	7	0	7	7.0	35	3	2	5	3	1	The tall, elegant woman at the garden party, whom the man with the glasses had earlier introduced to the older gentleman in a blue shirt, and who was sitting next to the girl blowing bubbles, asked the little boy, who was wearing a bowtie and clapping his hands together, when the birthday cake would be brought out.	9
54	7	9	1	2	1	8	12	0	6	0	4	0	4	9.0	34	3	1	4	1	2	The unhappy princess at the grand castle in the heart of the kingdom beyond the distant mountains, who was betrayed by her beloved advisor, whom her despotic father had chosen for her, eventually found solace and contentment in the arms of a peasant boy she met at the nearby lake.	9
69	4	7	2	3	2	9	19	0	7	0	7	0	8	6.0	54	2	2	6	5	0	The dismay and frustration evident on my face, I explained the reasons for my repeated lateness to the principal, despite my mother having reminded me multiple times throughout the day, I was caught up in traffic, my brother's school had a last-minute delay causing a bottleneck, the bus was running late and the train conductor incorrectly announced an early arrival.	12
113	20	17	5	3	4	11	17	1	3	12	10	0	7	12.0	26	6	4	3	3	2	The history of the Spanish Armada, a large naval force that was supposed to defeat England in 1588 during Queen Elizabeth I's reign, was shaped not just by military events—like the unsuccessful attack on Gravelines and the storms that drove many of its vessels back to Spain—but also by geopolitical considerations, such as alliances with France, religious differences between Catholic Spain and Protestant Britain, economic factors including the decline of Spanish silver, and the strategic advantages of the English Channel, making a complete analysis of the Spanish Armada far more intricate than the simple narrative of naval battles might suggest.	12
112	11	9	5	6	6	12	30	1	0	0	10	7	12	8.0	28	9	7	8	5	2	Although the initial proposal from the committee to increase tuition by ten percent had been greeted with widespread dissatisfaction from students, faculties, and alumni alike, many members argued that such an increase was necessary due to growing operating expenses; but given the state's ongoing budget crisis and dwindling financial aid funding, some questioned whether or not the school could actually sustain any sort of tuition rise at all, while others felt that alternative solutions, like raising endowment income or cutting administrative costs, could potentially mitigate the need for an actual tuition increase, even though those options too were complex and contentious.	12
159	12	18	6	5	8	9	33	0	22	0	16	5	19	15.0	139	16	13	11	7	3	The unhappy prince, though he continued to wear his father's crown despite feeling unworthy of it, and his stepmother secretly disapproved of him, as she thought his brother, who was banished far beyond the reaches of their kingdom for a trivial offense, deserved to rule in his place, and his beloved subject, who had remained fiercely loyal throughout the prince's years of despair, was unwavering in her support, believing that true leadership could only come from a heart of kindness; this, combined with his childhood memories of warmth and love from his late mother, granted him the courage to face both the inner demons that questioned his right to lead and the outer obstacles of political insurrection and familial strife, and eventually, by leading with compassion and humility, won back the hearts of those who had lost faith in their monarch.	12
54	7	9	1	0	3	5	15	0	1	1	6	1	4	7.0	23	3	3	2	2	0	The inconsistencies and ambiguities, inherent in the original document's interpretation, created a ripple effect of controversy throughout its circulation, with various scholars and legal pundits, at conferences and in publications, arguing for seemingly opposing conclusions while all invoking the authority of seminal legal philosophers ranging from H.	12
102	8	14	1	3	7	9	31	0	8	0	7	1	9	9.0	60	6	5	5	6	1	While my grandfather was working as an engineer in a steel factory at the beginning of the 20th century, he began to have severe respiratory problems because of the heavy smoke and pollution, which were causing chronic health issues for him and many of his coworkers, despite the company's attempts to deny the connection between their jobs and the illnesses; but, after years of advocacy by labor unions and environmental activists, regulations were finally implemented that forced factories to reduce their carbon emissions and improved the overall health and safety conditions for factory workers.	12
114	12	14	3	4	3	7	28	0	12	2	8	3	12	10.0	51	9	7	3	8	2	Despite Jane's pleas for mercy, her younger brother Thomas, who had witnessed their father's dying wish to make their mother happy, felt an intense and irrational anger building up within him for having being blamed by their late father in front of their whole family for misplacing the valuable family heirloom, and thus resolving to steal it back in order to absolve his guilt and win his mother's approval, decided that taking the precious emerald from its secure glass case at the county museum on the upcoming winter solstice during an unsuspecting crowd, under the cover of darkness, was his only way out.	12
100	15	10	5	5	1	9	21	1	5	0	8	1	15	9.0	48	11	7	6	9	4	The extraordinary lengths that some explorers have gone to, to find new sources of rare minerals, motivated by the immense wealth they could amass, led one wealthy industrialist to employ a team of experts, who designed a highly advanced submarine capable of withstanding crushing water pressure deep within the ocean, and even housed artificial ecosystems that could enable small groups of divers to survive for extended durations, have recently discovered vast reserves of a previously unknown mineral in uncharted territory, the discovery of which is expected to generate a tremendous economic impact.	12
103	9	9	6	4	5	11	21	0	8	0	7	6	13	10.0	49	10	10	8	3	0	The annoyed little brother kept begging his overly strict father for permission to watch cartoons at midnight, despite the fact that his tired and stressed mother disapproved of the idea and pleaded with the father to say no, even though it was against her better judgement, and his elder sister teased him mercilessly for being such a baby, yet he couldn't help but feel that his pleas were somehow justified as the whole family sat around the living room, engrossed in a marathon TV show, while a cold rain tapped gently against the windows outside.	12
65	6	6	7	3	1	6	17	0	2	0	7	2	6	10.0	25	4	4	3	3	0	Although, initially, the sales team had projected record revenues for the quarter based on strong early indicators, yet, following unexpectedly slow growth in demand, the team was now faced with the unenviable prospect of not only missing their revenue target for the period but also potentially disappointing upper management, who had expressed optimism about the company's prospects.	12
89	7	9	5	4	3	4	18	0	6	0	9	4	18	9.0	25	13	8	6	5	5	A student in a crowded lecture room, surrounded by peers who seemed engrossed in taking notes and appeared focused, realized that despite having read numerous texts, prepared meticulously for tests, and worked relentlessly through challenging problems in study groups, he had failed to grasp a profound concept essential for future progress, so he felt a profound wave of panic wash over him and hesitated, fearing his ignorance would be publicly revealed, while he silently resolved to seek assistance after class.	12
79	8	8	3	1	5	5	21	0	4	0	6	3	11	7.0	44	8	7	3	7	1	The fact that the manager, although having a poor work ethic, refused to delegate tasks while feeling sick due to pressure from his superiors, and was subsequently unable to finish his own project in time, resulting in his junior assistant spending many sleepless nights to cover his shortcomings, but the assistant eventually developed severe health issues and eventually resigned in frustration and disappointment due to the manager not valuing employee health or wellbeing.	12
69	9	8	5	3	2	3	15	0	7	0	6	1	9	9.0	31	5	3	3	2	2	The elated expression on her face, caused by her recently receiving news that her long-lost younger brother had miraculously returned home unharmed from the perils of war, was a source of untold happiness for her aged parents, who had endured much sorrow in their late years, causing relief and joy to spread to even their distant and previously disconnected extended family members.	12
58	5	4	1	0	2	6	15	0	8	0	2	3	9	9.0	32	7	3	5	6	4	The awkward silences that accompanied his pauses in recounting the complex narrative of his father's harrowing journey from a war torn country to build a life in the foreign land he now inhabited made his listeners feel a mixture of discomfort and curiosity, as they waited for him to regain momentum and continue his tale.	12
133	16	12	5	10	7	21	31	0	7	0	5	4	14	19.0	114	11	3	10	6	8	Although the carnival had attracted an impressive turnout despite the overcast weather and initial apprehension concerning the new location which was surrounded by a marshy wetland and featured a fringe of tall, ancient oak trees that cast deep and foreboding shadows upon the ground and seemed particularly ominous given the legend among the townsfolk that a notorious criminal whose last confirmed sighting was in this very vicinity would return for the festivities if the moon was full that night and the wind howled through the oak branches in a specific pattern, the mayor was still determined that this would not only be a spectacular event filled with food, rides, and games but would finally secure him the position that he had long coveted as leader of the town.	12
92	6	10	6	5	1	7	18	0	15	1	6	2	12	9.0	26	11	8	9	7	3	Though it was pouring rain intensely, my uncle's old friend from college in California whom I had never met before, who was an expert painter, offered to help us repaint the roof of the house my grandmother had lived in for decades, and we welcomed him into our home with open arms while I nervously watched my young nephew playing in the rainy yard, unaware of his fears of heights which would soon resurface when we all ascended the ladder to fix the final touches.	12
47	3	7	0	1	0	7	11	1	3	3	5	1	4	10.0	27	3	1	2	4	2	The eldest of the seven sons of Clenius, king of Thyreus, having slain the fearsome hydra that guarded the entrance to his father's treasury, offered a sacrifice of gratitude to Apollo, the deity responsible for his success in overcoming the beast.	12
76	4	5	1	0	1	7	18	0	17	0	9	0	11	22.0	8	10	10	9	10	0	Despite my initial reluctance, my father's persistence led him to convince my mother, who convinced her own mother, who convinced her brother, who convinced an influential acquaintance, who contacted a friend of the family, who then talked to the principal, who called the guidance counselor, who arranged a special program that enabled me to overcome my learning difficulty and graduate at the top of my class.	12
134	16	19	8	0	3	17	29	0	4	0	16	2	17	17.0	24	15	13	3	5	2	The elusive chameleon, clinging to the bark of a gargantuan baobab tree, its coloration matching almost imperceptibly the intricate patterns on the bark, allowed its eyes to scrutinize the forest, searching for a bevy of beetles to feed on, while a pair of curious parrots squawked boisterously, playfully darting and weaving above, accompanied by a symphony of avian songs that emanated from various denizens concealed within dense foliage, and in a moment of distraction, a tiny gecko, barely bigger than a grain of rice, skittered across a leaf, barely catching the discerning gazes of the chameleon's watchful, unblinking eyes before vanishing into the shadowy undergrowth, leaving the chameleon momentarily perplexed and unsatisfied, continuing its relentless hunt for.	12
107	16	8	7	3	8	6	18	0	13	0	10	3	13	18.0	13	11	10	5	7	1	The unfortunate orphan, abandoned at birth by his parents, felt deeply betrayed by the cruel and uncaring relations who assumed guardianship of him and subjected him to their constant harsh criticisms, as they demanded that he perform menial labor without respite or appreciation, while never acknowledging his inherent value and worth, causing his emotional and psychological well-being to deteriorate significantly, ultimately rendering him an emaciated and hopeless shell of his former promising self, unable even to comprehend the notion of love or companionship, or the simple joy that a sunny day might once have brought him.	12
71	6	7	6	5	1	5	13	1	7	1	7	1	10	11.0	30	10	6	5	1	4	The elusive Smith family reunion, long-anticipated by grandparents eager to reconcile with their prodigal son and the disgruntled in-laws disapproving of his marriage to a woman deemed unsuitable, became a resounding success, as cousins who had long been estranged embraced one another tearfully, while children who had never met reveled in games that grandparents had once played when they were children themselves.	12
138	8	15	11	10	7	8	22	1	12	11	11	4	14	9.0	75	10	5	10	7	5	Although Sarah, who was sitting at the table next to Tom, whom her husband had met at a conference in Boston two years ago, when they were both working on a project about artificial intelligence, whose team also included Michael and Emily, and even though they had all stayed for dinner after the conference banquet, and although they had enjoyed several bottles of wine together, Sarah still couldn't believe that Tom had accidentally sent an email to her personal address containing sensitive information about the new breakthrough in AI technology, which Michael and Emily would surely be delighted to hear, and despite his obvious embarrassment and subsequent profuse apologies, Sarah could not find it within herself to forgive Tom and left the dinner in a huff.	12
53	7	8	1	0	3	3	17	0	4	0	4	0	5	7.0	30	3	1	2	3	2	Despite the initial misgivings of several key players including my boss, who voiced concerns about its practical application and potential risks, the implementation of our company's new project management tool gained traction, gradually winning over doubters and resulting in substantial improvements in efficiency and communication among the team.	12
74	10	10	0	5	1	10	17	0	5	0	4	3	7	9.0	44	7	2	5	1	5	Although it's unfortunate that the committee's decision was met with skepticism from the local residents, due to the potential impact this proposed project could have on their community, considering the significant financial benefits it could bring in the long term, the mayor remained steadfast in his belief that the endeavor was worth pursuing for the sake of his city's economic growth and the creation of new jobs.	12
111	14	11	5	6	3	14	24	0	11	0	6	3	12	10.0	45	10	5	7	10	5	Although the captain of the crew believed his decision to set sail through the treacherous waters despite the ominous signs was brave, the navigator who had spent months meticulously charting their expedition course and discovering alternative routes, which he had presented to his superior several times, was deeply concerned that their outdated maps might not adequately reflect the recent underwater landslides in the area that had shifted the course of the strait, resulting in an inevitable and disastrous crash on the hidden reef, ultimately costing the lives of the entire crew and bringing an end to his dreams of leading them safely to their destination.	12
113	9	15	4	6	5	19	24	0	9	0	7	1	14	13.0	39	9	6	7	5	3	A large brown dog, owned by the farmer who lived to the north of the village nestled between the lake and the forest, and which had previously bitten the mailman and been quarantined due to its vicious nature, was chasing a blue butterfly that was landing on the roses growing beside the pond where a couple were taking their afternoon photographs before their wedding reception in the nearby barn, but was unaware of the presence of a hidden pit dug earlier that morning by a mischievous fox, into which the dog eventually fell and injured itself, while the delighted fox observed them from the tall grasses.	12
120	11	13	16	7	4	7	18	0	12	1	11	3	15	8.0	73	12	10	9	3	2	Though Anne, who at school was always considered bright, having once finished first in a particularly challenging mathematics competition in the eighth grade, struggled to keep up in her calculus class at the prestigious university where her older sister also attended, with its curriculum being vastly more complex than what she had previously faced, yet remained determined despite being persistently underestimated, she continued studying diligently each day, often seeking the advice and guidance from her professor and her sister, until at last, after hours of dedicated effort, she triumphantly solved an especially intricate equation and was finally able to grasp the concept that had once seemed insurmountable to her.	12
108	4	14	3	9	4	9	25	0	15	0	2	3	16	13.0	81	11	2	11	3	9	The unhappy princess who lived in the magnificent castle situated atop the hill that loomed over the peaceful kingdom which bordered on enemy territory that had been invaded during her father's reign and whose brother was killed when they were ambushed on the march home from the coronation ceremony in a neighboring city and her betrothal was called off because her mother had promised her in a moment of weakness to a hostile king whom she could not bear to face, realized with despair that her hopes of avenging her family's dishonor and reclaiming their lost lands and honor had all been in vain.	12
85	11	11	3	2	3	10	18	0	8	0	6	2	10	8.0	33	8	4	4	4	4	The disheveled and disgruntled fisherman, feeling betrayed by the other members of his village who had sold his beloved fishing boat under falsified pretenses to the glib merchant in order to appease their greed, was left alone, contemplating a new life after losing everything, as the sun set over the once tranquil and familiar harbor that now seemed an unfathomable alien landscape, with nothing but the sound of seagulls and the smell of the salty sea as his solace.	12
80	11	15	0	0	3	11	21	1	3	0	7	0	8	7.0	66	3	3	1	4	0	The tiny and agile squirrel climbed the colossal redwood tree with intricate and nimble movements of its paws, jumped from one heavy branch to the next, collected an assortment of nuts with its deft front paws, dropped the last nut onto the ledge of its burrow located beneath the gargantuan trunk of the redwood, darted down the tree trunk, zipped across the forest floor, and darted up another tree in search of food.	12
90	10	13	3	2	1	16	24	0	6	0	7	1	7	8.0	32	4	3	5	3	1	The small, furry ball of fluff that my grandfather had purchased at the fairgrounds earlier that day from the man with the gingham shirt, a twirling mustache, and a friendly disposition, had chewed off the bottom part of the wooden leg of the antique chair beside the large fireplace in the dimly lit living room when my grandmother entered the room with an unexpected surprise for her grandson, who stared at the damaged chair in shock, unaware that it contained a hidden treasure.	12
68	14	5	2	4	2	9	16	0	0	0	3	4	8	8.0	24	6	3	5	5	3	Although the argument that the addition of a new tax would harm small businesses might be valid according to recent economic studies, those same studies suggest that the new tax would generate substantial revenue for the local government to invest in public education and improve the overall economic growth in the community, thus potentially creating more jobs and boosting business development in the long run.	12
160	19	15	7	2	7	15	34	0	17	1	18	5	18	25.0	25	15	12	9	12	3	The bald eagle, a carnivorous bird with its white head symbolizing freedom and its brown body embodying power, which is indigenous to northern America, perches imperiously upon a branch, eyeing its next meal, a sinking fish that has just struck a school of unsuspecting minnows with its swift, powerful stroke, as its wings create a sudden breeze for those standing below it, that flusters the grass and tickles their ears while arousing in them feelings both primal and awe-inspiring, who watch it dive skillfully and with anticipation into the glassy, calm waters where the underwater world, teeming with intrigue and mystery, awaits the eagle's arrival as the fish struggles helplessly in its massive talons, only for the bird to rip it open with an authoritative snap, and, with savage precision, swallow the remnants of its prey while the scene before.	12
53	3	5	3	1	2	7	12	0	4	1	3	0	8	8.0	19	6	6	2	6	0	The inconsistency between John's testimony and the forensic evidence cast serious doubt on the prosecution's case, causing even those who had previously supported it to begin questioning the legitimacy of their previous beliefs, ultimately forcing the judge to rule in favor of the defendant and overturning the conviction.	12
129	6	15	10	7	4	16	27	0	9	0	8	4	17	11.0	71	12	10	9	5	2	Although the evidence was initially considered strong enough to prosecute him for theft, the district attorney's confidence wavered after she realized that the witness had a history of perjury, a fact known to the police before their search of the suspect's house but not brought to her attention, and when he provided a detailed and plausible explanation for the disputed evidence, as well as evidence to the effect that he had been seen elsewhere at the time of the alleged crime, her doubt deepened when a key piece of evidence was proven to have been tampered with and when another witness recanted, leading her eventually to drop the case, despite her initial belief in the case being quite robust.	12
85	10	8	4	1	3	5	18	0	7	1	11	1	14	7.0	44	6	4	2	10	2	Although John was reluctant to accept the new responsibility due to his previous failed attempts, his superior believed in his abilities, assigned another employee as a backup, organized a detailed plan, delegated tasks effectively, provided training and support, kept tracking progress closely, reassured him whenever necessary, allowed sufficient time for adaptation, and eventually helped him to succeed in his new role, making their team stronger through a strong bond of trust and mutual respect.	12
101	8	6	2	3	5	12	32	0	5	0	8	2	16	17.0	16	14	12	4	10	2	The dismay expressed by the mayor regarding the unexpected budget shortfall led city planners to propose a tax increase, causing frustration among both homeowners and business owners who were then consulted, debating their own financial concerns and the potential impact on their operations and personal expenses, prompting further discussions in which the financial advisors proposed austerity measures and cost-saving initiatives, ultimately arriving at the conclusion that a reallocation of the existing city funds could mitigate the shortfall, leading the mayor to retract her initial plan, preventing a tax increase from being implemented.	12
93	8	8	2	6	1	8	19	0	17	0	8	1	11	13.0	29	9	6	7	9	3	The elderly woman, whose granddaughter's favourite toy was a wooden horse, which her husband had carved for her as a gift before they got married, that was lost during their move, which prompted the granddaughter to ask her about it, triggering the woman to recall memories of her happier days in her childhood home, where her own father had given her the wooden horse for her birthday, was now feeling a strong urge to find the missing toy and return it to her granddaughter.	12
63	6	4	1	1	5	6	15	0	6	1	8	1	6	8.0	27	4	3	3	5	1	Despite both Sarah's initial skepticism and her brother's disbelief, the fact that her favorite author was in town for a book signing, and her busy schedule, she managed to find a ride, secure a ticket, and meet the famous author, who graciously spent an hour with her, discussing literary influences and future aspirations.	12
82	8	6	4	4	3	7	17	0	8	0	7	3	11	7.0	37	9	5	5	6	4	Although the team captain, despite being aware that his replacement was a superior athlete, felt reluctant to step down, he was urged by his coach who had observed his poor performance at several games, but ultimately decided to do so, allowing his backup to replace him and lead the team to victory in the crucial tournament match, a decision that not only boosted team morale but also secured an important victory against a formidable opponent.	12
80	1	8	5	5	3	6	11	0	13	2	9	2	13	9.0	48	8	8	8	6	0	John asked Mary, who is the librarian and who lives down the street from him, to give the biographies in the library about famous scientists written by well-known authors to him, as he was compiling a list for his school project, and she promised she'd find them as soon as she checks their availability, and once done, would bring them over the following day, when it won't rain.	12
101	5	15	2	4	1	14	25	3	7	4	9	0	7	10.0	52	7	6	6	2	1	The eldest of six siblings, John, who is the seventh son in the line, lives next door to the youngest of his parents' siblings, an uncle with two daughters, and works in the city owned by the brother of the youngest sister's friend, whose mother's cousin's niece is the girl who sits behind John in school, is currently saving up for a vacation to the amusement park that is five blocks away from the bakery he visits every Saturday morning to buy a treat for his puppy, Sparky.	12
71	4	8	1	1	2	8	18	0	7	2	4	3	8	6.0	40	5	2	2	5	3	The inconsistency between Sarah's stated intention to visit her grandmother in the hospital, her apparent preoccupation with completing her report for work on time, and the fact that there were no recent recorded hospital admissions for her grandmother created a significant dilemma for Sarah's colleagues when they were deciding whether or not to grant her a last-minute request for an extension on the deadline.	12
73	8	11	4	1	2	7	16	1	6	0	6	0	10	12.0	22	8	6	5	4	2	The eldest of the seven brothers, who lived with their mother in a rural cottage far removed from the next neighbour, possessed a curious collection of unusual seeds inherited from a legendary traveller they had once sheltered, which, when sown in their poor garden soil, produced flowers of exquisite loveliness and fragrance that drew multitudes from afar and inspired legends among the townspeople for years to come.	12
96	10	11	4	1	2	8	28	1	7	0	11	1	11	11.0	39	7	7	7	2	0	The tall, thin figure, his long dark coat draped across one arm, carrying a leather bag filled with yellowed documents from the fire-ravaged city library where he illegally extracted precious historical information under the cover of darkness, the old librarian's wrinkled hand pointed accusingly, and her voice trembling with fear as, through the glass door of the library office, security guards arrived, their faces set into harsh, unyielding expressions and their guns trained on the intruder who was moments away from his discovery.	12
74	7	6	0	3	2	10	19	0	2	0	6	5	11	11.0	22	8	6	6	6	2	Although the proposal lacked sufficient detail for the board to make an educated decision, the chairman, in consultation with several key stakeholders, recommended its approval based on a promise of future amendments, an indication of executive commitment and an assurance that additional funding would be secured, with full understanding that the board would have the right to reconsider and veto the amendments if they failed to meet expectations.	12
164	15	15	8	3	6	15	38	0	19	0	12	5	24	10.0	122	20	19	13	11	1	The elderly woman in the crowded room, her eyes filled with a deep sense of nostalgia, remembered the joyful moments she had experienced while teaching her grandchildren how to ride bicycles during sunny afternoons, their faces filled with excitement and determination, as their tiny hands struggled to keep balance while their feet awkwardly pedaled, all of which seemed a lifetime ago but whose memories she cherished profoundly, her mind reminiscing about her husband's warm laughter as he watched from the bench and cheered them on while taking sips from his coffee cup, the delightful scent of freshly baked cookies wafting in through the open window, the gentle summer breeze caressing her face, the soothing sounds of crickets chirping and birdsong in the background, and the setting sun casting a golden glow over everything, making her realize how precious these simple moments were and how lucky she felt to have lived them.	12
