n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	max_link_constraint
36	4	3	1	1	1	5	6	0	3	4	4	0	4	7.0	8	3	2	3	1	1	The ancient Phoenicians, renowned for their maritime skills, established a trading outpost at the site that would later become Carthage, a prosperous and influential civilization whose reach extended across the Mediterranean Sea.	12
42	2	3	2	4	1	3	13	3	2	0	2	1	5	6.0	30	3	2	3	2	1	The fact that their annual sales have been steadily declining for the past five years and their market share has dropped from twenty per cent to just eight per cent has led the company to consider implementing cost-saving measures.	12
31	1	5	1	3	0	1	7	0	7	0	3	0	3	7.0	8	3	3	4	0	0	Your decision is influenced by your perception of our products, which is directly related to the advertisements you see, which in turn are determined by your browsing history.	12
40	2	1	3	2	2	0	8	1	4	0	3	5	8	7.0	12	6	4	5	2	2	Although it is widely believed that cats lack empathy and do not form attachments, research shows otherwise, as one study demonstrated that their facial expressions when playing indicate that they feel pleasure and anticipation similar to ours.	12
31	1	5	1	3	1	4	7	1	0	1	2	1	3	5.0	13	3	1	2	1	2	Despite being raised in a household where both parents were college professors, Susan was determined to drop out of school and travel the globe by the age of 25.	12
40	4	4	2	2	3	4	9	0	3	0	3	1	3	7.0	15	1	1	2	1	0	She was so enchanted by the opera singer's flawless pitch and mesmerizing stage presence, that for several hours afterwards, she couldn't concentrate on anything else but recalling every note and every word of the performance.	12
65	5	10	2	0	2	7	16	0	2	2	7	2	9	8.0	39	6	6	1	3	0	The ancient Egyptian civilization built remarkable pyramids with intricate interiors, each tomb containing a sarcophagus adorned with gold, protected by guardians and curses, for the king or queen to use in the afterlife according to their beliefs, while also preserving their physical form with mummification techniques, as evidenced by the well-known examples of the Pyramids of Giza.	12
32	4	4	1	0	0	4	8	0	1	0	4	1	5	6.0	13	4	2	1	3	2	The ancient mariner, obsessed by a sense of guilt for killing the albatross, spent many long years wandering at sea, telling incessantly the tale of his own shame.	12
31	3	4	5	2	0	1	6	0	3	0	2	1	3	6.0	9	3	3	3	0	0	Your eyes are so much more beautiful when you're laughing, just like the flowers in late summer that radiate with vibrant colors before succumbing to winter's frost.	12
30	6	3	0	1	1	3	7	0	2	0	1	1	5	10.0	4	3	3	3	4	0	The manager had a remarkable reputation for promoting talented individuals from within the organization who possessed innovative ideas that would revolutionize traditional processes and lead to impressive financial returns.	12
55	5	6	4	5	2	5	7	1	2	3	6	1	7	8.0	19	4	3	3	2	1	The ancient ruins of the Roman Empire, which are now located in Italy and were founded in 753 BC, include the Colosseum, which is renowned for being the largest surviving amphitheater in the world, and were originally designed to stage gladiatorial contests, as well as re-enactments of famous battles.	12
31	4	3	0	1	1	2	11	0	3	0	3	0	3	5.0	12	1	0	2	1	1	Your recommendation for the best smartphone model that supports this advanced feature will depend on several factors such as your budget, preferred operating system, and screen size preferences.	12
37	9	3	2	0	1	4	6	0	2	3	4	0	3	5.0	13	2	1	2	1	1	When my great-great-grandfather traveled westward across the continental United States during the late 1800s, he saw many wonders including the magnificent Grand Canyon and the bustling gold mining towns in California.	12
79	6	5	6	4	1	9	15	0	7	0	5	6	12	9.0	52	10	8	5	7	2	In order to ensure that every student in the class successfully understands the material, it would be beneficial for me to explain a particularly complex concept twice, first in my usual speaking voice, followed by an explanation presented in a quieter tone while making sure everyone keeps their eyes on me and maintains focused attention, so that those students who initially may have missed certain details have a chance to fully grasp the concept.	12
39	3	4	2	4	1	6	11	0	2	0	2	1	2	6.0	13	4	3	4	1	1	The fact that the roast turkey was moist was a result of the cook using a brine solution, and this was in turn why the turkey's taste was more flavorful than those prepared by other methods.	12
39	9	2	0	0	1	2	10	0	4	0	5	1	5	7.0	17	2	2	2	3	0	Its breathtaking beauty leaves visitors speechless as they wander along its miles-long sandy beaches, admire the vibrant underwater coral gardens, or marvel at its towering palm trees framing the crystal-clear turquoise waters.	12
40	5	5	0	1	1	6	11	1	1	0	3	0	4	7.0	21	2	1	2	1	1	The company's new marketing campaign, which consists of a series of targeted social media posts and a partnership with a popular influencer, is predicted to increase sales by a substantial percentage within the next six months.	12
47	3	3	2	2	3	7	13	0	2	0	4	3	5	7.0	13	4	4	4	2	0	The manager asked his employees whether they preferred a traditional company picnic or team-building activities organized offsite, noting that the cost of each option was roughly the same, but that the latter might result in greater camaraderie and efficiency in the workplace.	12
20	1	1	1	2	0	1	3	0	3	0	1	2	4	5.0	10	3	3	2	1	0	You should ensure that the batteries in your remote control car are installed correctly before attempting to race it.	12
30	3	4	1	1	1	2	8	0	3	0	1	0	4	5.0	15	2	2	2	2	0	The professor encouraged our group to discuss various theories in depth during seminars and our presentations were expected to draw from our individual research in the most insightful way.	12
59	4	5	4	6	0	3	8	0	11	1	6	3	6	11.0	10	8	6	7	4	2	Although Mary had been advised not to reveal it to anyone, she finally shared the story of how her late husband had been responsible for saving her when she was a child, which ultimately led to her meeting his uncle, who, in turn, was the cause of many unexpected challenges in her marriage.	12
30	3	4	0	2	1	2	6	0	4	0	3	1	3	5.0	12	2	1	2	1	1	Although the team was struggling with their performance, they were determined to continue training and improve under the leadership of their new coach, despite his unconventional methods.	12
38	3	2	4	4	2	1	6	0	4	0	2	3	6	5.0	19	3	1	4	3	2	Even if the cake doesn't rise as high as we had hoped and we've put in too much baking powder, we can make it delicious by adding extra strawberries and whipped cream on top.	12
34	5	4	2	0	1	2	5	1	1	3	4	0	5	6.0	13	2	1	1	1	1	The ornate vase, once owned by Queen Elizabeth II of Great Britain, now stands neglected and gathering dust, forgotten in a dark corner of my late grandmother's old farmhouse.	12
27	1	2	2	1	0	3	6	0	5	0	1	2	4	5.0	17	3	3	3	2	0	My mother insisted that her brother bring his guitar for the family reunion even though no one else in the family had ever heard him play.	12
32	4	3	0	2	2	2	10	0	3	0	2	0	4	6.0	7	2	2	2	3	0	The company announced last year they would be opening a new facility, increasing their production capabilities and creating hundreds of jobs despite recent economic downturns and challenges in their industry.	12
52	4	8	3	0	2	7	14	0	1	0	6	0	6	12.0	12	5	5	2	1	0	The large library had shelves that seemed to go on forever, filled with the most extensive collection of books from every corner of the world, with each volume bound in the finest leathers and gold tooling, gifted from influential scholars, kings, and poets over the centuries.	12
39	4	2	2	2	1	4	10	0	4	0	3	1	4	5.0	14	4	2	5	2	2	Her husband, who was the one to buy it in the beginning, always insisted that the car needed regular engine oil checks and he believed the car's poor condition was due largely to previous neglect.	12
50	3	3	2	0	3	3	9	0	8	2	5	1	10	12.0	13	8	7	5	6	1	After we finished our work project, I invited John and his team for drinks, which included a round of expensive whiskeys, resulting in us all laughing uncontrollably, and John sharing old work stories that made everyone feel more connected and appreciate each other's humor.	12
53	4	5	1	1	2	7	14	0	5	0	6	1	6	9.0	38	5	4	3	4	1	The ancient mariner, encountering albatross in the south seas, believed its appearance to be a sign of ill fortune, and the subsequent series of events, which involved losing all his crew to a storm and their eventual redemption upon returning to their homes, further cemented that belief.	12
48	5	5	4	3	1	6	8	0	5	0	3	2	6	7.0	22	4	3	3	3	1	The fact that she was wearing a beautiful blue dress and had applied her makeup carefully, as if for a party, made her look very different from the usual disheveled woman I had seen arguing with him at the courthouse steps just an hour earlier.	12
43	3	6	0	0	1	5	16	0	0	0	5	1	6	6.0	16	2	2	1	3	0	The head of marketing presented detailed proposals to the board, detailing projected sales revenue, expected marketing expenses, and a timeline for implementation, before emphasizing the potential return on investment through increased market share for the forthcoming product launch.	12
59	6	8	0	2	1	8	12	0	5	0	5	1	9	7.0	35	6	3	3	3	3	In the heart of the bustling marketplace, amongst the jostling crowds clad in vibrant clothing, a young woman, her hands loaded with the fragrant spices she'd been purchasing for an upcoming feast, called out to her mother to lend a hand as she attempted to balance her load and navigate the uneven terrain.	12
49	5	5	2	3	1	6	8	1	2	1	6	0	7	8.0	13	6	4	3	2	2	The ancient monument, known to stand for over a thousand years, was first built by the Mayans, who are believed to have used the site as a calendar, with the longer solar year marked by intricate carvings, indicating their advance knowledge and sophistication.	12
27	3	5	2	1	0	2	7	0	1	1	2	1	2	4.0	13	1	1	2	0	0	After several months of intensive training, Sarah became the most skilled employee at the call center before she was suddenly fired due to budget cuts.	12
44	5	6	1	0	1	4	11	2	3	3	5	0	2	5.0	16	1	1	2	2	0	After a 200-year decline in its fortunes, Paris regained her allure and preeminence when Napoleon III, the nephew of the famous emperor, oversaw its transformation from dilapidated medieval city to Europe's foremost metropolis in the 19th century.	16
34	4	3	2	1	0	3	7	0	1	4	2	3	4	5.0	10	3	2	3	3	1	Though he initially claimed innocence, subsequent evidence proved that Peter Jackson had intentionally concealed a significant conflict of interest prior to accepting the role of director for the new Star Wars trilogy.	16
34	7	2	3	2	2	3	7	0	1	1	2	0	2	6.0	14	3	3	3	0	0	The Great Lakes region is not just a collection of beautiful natural waterways; it is also a complex historical and political landscape where tensions between indigenous communities and settlers continue to simmer.	16
38	3	7	0	0	1	4	9	1	0	6	4	0	2	6.0	13	1	1	1	1	0	In the aftermath of Germany's defeat in World War II, the Soviet Union established a communist puppet state in eastern Europe, leading to the displacement and resettlement of millions of German-speaking populations.	16
41	1	5	3	3	1	3	6	1	2	4	4	0	6	6.0	18	4	4	3	1	0	Caesar's political opponents believed his growing power and ambition could only be curbed by assassination, culminating in the Ides of March, 44 BC, when a conspiracy to eliminate him was successfully carried out in the Senate.	16
44	2	5	1	0	0	6	9	1	0	6	4	3	6	5.0	15	5	4	3	3	1	After overcoming initial resistance, the United Nations Security Council finally approved a resolution calling for a ceasefire in Libya in mid-March 2011, as rebels advanced on the capital city Tripoli, with both sides continuing to exchange blame for the conflict.	16
56	6	7	3	0	4	5	12	0	3	4	6	0	5	7.0	30	2	2	2	2	0	The city's grandeur and cultural significance once shone brightly, making Kraków a beacon for scholars and artists from around Europe, but with the political upheaval and devastation of the Second World War, its beauty faded, leaving a somber reminder of its former glory in its intricately-crafted medieval architecture.	16
45	2	6	2	1	1	8	11	0	1	0	4	1	6	6.0	14	4	4	4	2	0	Due to the persistent rain, the water in the creek rose steadily through the afternoon, and when night came, its levels had increased to such an extent that the nearby dam began to release water in an attempt to prevent overflow.	16
48	4	6	0	0	3	5	11	0	0	6	3	1	7	8.0	9	4	3	1	5	1	The Egyptian authorities, following the ousting of President Mubarak, faced unprecedented challenges in securing the border with Gaza amid increasing demands from both Hamas and various militant factions to take advantage of the power vacuum to seize weapons and expand control over the Sinai Peninsula.	16
35	2	5	0	2	0	3	11	0	1	0	3	1	6	6.0	23	3	0	2	2	3	The fact that the accused individual did not have legal representation during police questioning, followed by coerced statements obtained in detention, has cast significant doubt on the legitimacy of his trial conviction.	16
7	2	1	0	0	0	1	1	0	0	1	1	0	0	2.0	3	0	0	0	0	0	The ornate Baroque architecture of St.	16
64	4	10	1	1	3	7	16	1	4	4	5	0	7	12.0	13	5	5	3	5	0	In the aftermath of 9/11, Osama bin Laden gained support from some elements in the Philippine society, leading to a series of bombings that targeted mostly foreign tourists, heightening fear and anxiety, which in turn were used by the Bush regime and its allies in the local military to escalate their armed intervention and fuel a cycle of violence.	16
37	4	3	2	1	3	1	8	0	4	0	4	1	5	7.0	10	3	2	3	2	1	Despite being surrounded by advanced technology and convenience, the elderly woman preferred to live in her quaint Victorian house, where she treasured traditions, and where her garden provided her with solace and companionship.	16
36	5	5	1	1	2	1	9	0	2	2	5	0	3	5.0	15	1	0	1	1	1	The ancient art of tea ceremony, originating in China and later refined in Japan, has gained global renown for its cultural significance, intricate preparation procedures, and spiritual connection to its practitioners.	16
39	2	2	0	0	1	4	14	0	1	0	4	0	7	8.0	10	4	3	2	7	1	The company's failure to meet production goals led the investor to replace top management, who in turn recruited a team of experts to restructure the organization, implement lean manufacturing principles, and automate certain processes.	16
47	5	6	0	0	0	5	8	0	2	7	3	1	7	11.0	6	6	6	3	3	0	A complex political situation during the late 19th century saw Queen Victoria's government attempt to assert its control over Tibet while maintaining diplomatic relations with China, a struggle that escalated into the Youdowon incident, prompting China to respond with the invasion of India.	16
42	9	5	1	2	2	2	7	1	1	3	2	2	4	6.0	14	2	1	2	3	1	Although ancient Greek theater has had an enduring and indelible impact on Western dramatic literature, it did not prevent Greek cities like Thespiae from ultimately succumbing to the political turmoil and invading Persian forces of Xerxes I in 480 BC.	16
37	7	4	2	1	0	5	8	0	2	0	4	0	3	4.0	14	2	2	1	2	0	Much to their surprise, the team discovered an intricate system of underground tunnels beneath the seemingly ordinary suburban home, revealing it to be a well-concealed command center for a major criminal organization.	16
45	5	4	1	0	2	4	12	0	1	2	8	0	5	8.0	19	3	2	3	4	1	In the midst of the 18th century's French literary salons, influential figures, including the Duchess of Gramont, hosted gatherings, where intellectuals, nobles, and artists debated ideas and forged friendships, which shaped the course of European history.	16
35	3	2	0	3	3	1	6	0	0	5	5	2	3	5.0	20	2	1	1	2	1	Despite being plagued with corruption, inefficiency, and bureaucracy, Japan's Ministry of Agriculture, Forestry and Fisheries has been instrumental in implementing agricultural reforms and preserving the country's agricultural heritage.	16
36	6	4	1	0	2	3	8	0	0	3	4	0	3	6.0	19	2	2	2	2	0	The history of modern art in New York City began in the early 20th century when European avant-garde painters, fleeing political instability and war, sought refuge and patronage in the US.	16
40	5	5	1	0	2	4	7	0	1	6	3	0	4	6.0	14	2	2	1	1	0	In the aftermath of the French Revolution, Louis XVI and Marie Antoinette's lavish lifestyles became a point of national outrage, leading the newly formed National Assembly to vote for their removal from power and subsequent execution.	16
33	4	3	0	0	1	2	8	0	3	1	3	2	6	5.0	21	4	2	1	2	2	Despite facing numerous economic challenges throughout its history, including high unemployment and a struggling manufacturing sector, the people of Detroit remain dedicated to restoring their city to its former prosperity.	16
27	6	3	2	0	1	1	5	0	0	2	3	0	3	6.0	7	2	2	1	2	0	Despite protests and diplomatic maneuvers, Russia continues to supply Syria with military hardware, potentially fueling further instability in the already complex Middle Eastern region.	16
45	6	5	1	0	2	5	9	0	2	6	6	0	3	6.0	20	2	1	2	2	1	The ancient Mayan civilization, famed for its vast knowledge of astronomy and complex calendars, reached its height during the Postclassic period when the city-states of Tulun, Chichen Itzá, and Mayapán dominated the southern region of the Yucatán Peninsula.	16
52	4	6	3	1	2	4	10	2	1	5	5	1	7	10.0	22	6	3	1	3	3	The ancient ruins of Pompeii and Herculaneum, buried under mounting volcanic ash following the explosion of Mount Vesuvius in AD 79, have continued to captivate scholars, historians and visitors alike, revealing fascinating insights into the lives of those living in the Roman world nearly two millennia ago.	16
31	7	3	0	0	2	2	8	0	1	2	5	0	1	6.0	17	0	0	1	1	0	The intricate web of relations between the ancient Romans, their vassals in Gaul, and various Celtic tribes involved ongoing diplomacy, military interventions, and complex trade arrangements.	16
48	8	6	1	1	2	5	7	2	2	2	8	0	4	6.0	17	2	1	3	2	1	The Roman Republic, which existed from 509 to 27 BC, was influenced by Etruscan culture, and this early civilization established a significant impact upon its political, social, artistic, and legal structures, ultimately shaping the evolution of Rome into an empire.	16
33	5	3	0	3	1	3	7	0	2	1	2	2	3	5.0	21	2	0	3	1	2	Although some might argue that London's historic grandeur has faded amidst the pressures of modernity, a walk through its enchanting alleys can reveal its enduring charisma and rich cultural legacies.	16
35	2	4	1	1	0	2	7	1	3	5	4	1	3	6.0	12	2	2	2	2	0	John's uncle, a decorated war veteran, once shared stories of his comrades who had sacrificed their lives during the intense battles of World War II while stationed in Normandy, France.	16
64	11	8	3	1	3	4	14	0	2	5	5	0	6	11.0	12	4	4	2	2	0	Despite the ongoing Syrian civil war and numerous international interventions, President Bashar Al-Assad has continued to hold onto power through the use of brutal authoritarian tactics, including a campaign of bombings in Damascus that targeted residential areas and disproportionately affected civilians, as well as the deployment of Russian military support and Iranian proxy forces to bolster his regime.	16
24	4	4	0	1	2	3	4	0	1	2	2	0	1	5.0	10	0	0	1	0	0	Since its founding, the Mughal Empire has stood as a beacon of artistic and cultural influence throughout India and the wider world.	16
39	2	6	0	1	1	5	11	0	2	1	3	1	5	9.0	6	3	3	2	3	0	Despite his criminal record, John was entrusted with the responsibility of managing the company's finances, leading to a massive embezzlement scheme that affected thousands of employees and brought the organization to the brink of bankruptcy.	16
38	3	9	0	0	1	4	11	1	0	3	4	0	2	5.0	19	1	1	1	1	0	After the fall of Saigon, thousands of Boeing helicopters airlifted American forces and tens of thousands of Vietnamese refugees to safety during a dramatic, 15-day operation culminating in the evacuation from the U.	16
41	2	4	2	0	2	1	4	1	4	9	5	1	6	4.0	18	3	1	3	4	2	Johnny Depp, once engaged to Winona Ryder, who broke off their relationship in early 1994, continued his acting career and later met and married Angelina Jolie, while Winona rekindled her romance with the late Heath Ledger.	16
49	7	7	1	1	2	3	12	0	0	4	3	1	6	6.0	13	3	3	1	5	0	In response to repeated attacks from Hamas, Israel has launched military operations in Gaza to destroy rocket launching sites and military targets, while at the same time providing humanitarian aid to civilian populations and maintaining diplomatic negotiations with the Palestinian Authority to resolve the conflict peacefully.	16
36	5	5	1	0	1	2	7	0	0	6	3	0	5	7.0	14	4	3	1	1	1	Saddam Hussein's rule in Iraq, characterized by human rights abuses and economic instability, eventually resulted in a coalition alliance led by the United States initiating military action known as Operation Iraqi Freedom.	16
53	5	9	0	1	0	5	11	0	1	10	6	2	3	7.0	13	2	2	1	1	0	The director of public relations for the National Football League, Joe Lockhart, acknowledged during a weekly press conference that there has been discussion among team owners about the possibility of relocating the Raiders from Oakland, California to Las Vegas, Nevada in response to ongoing stadium-related issues.	16
54	9	6	2	0	2	3	12	0	5	3	5	0	6	7.0	14	4	3	2	4	1	In ancient Greek mythology, King Midas, renowned for his gold-making ability, eventually lamented over the golden apple tree in his grove bearing the sweetest and most tempting fruit that turned his daughter Kingdras into a golden statue to warn others about excessive desires and their potential tragic consequences.	16
31	4	2	1	1	2	3	7	0	0	1	4	2	4	7.0	9	3	3	2	2	0	Machiavelli, a prominent philosopher and political advisor, asserted that morality is secondary for a ruler, and instead emphasized the necessity of practical measures aimed at maintaining power.	16
41	4	5	0	0	1	7	9	0	0	3	4	1	5	6.0	12	4	4	2	4	0	During the French Revolution, the Girondins sought to preserve the property rights and privileges of the bourgeoisie, while Marat championed the cause of the urban poor, inciting revolutionary fervor in order to seize power from the monarchy.	16
17	0	1	1	0	0	3	1	0	0	3	1	2	3	5.0	5	2	2	1	2	0	While some criticized President Bush for not doing enough to prevent the attack on the U.	16
38	8	4	2	3	2	3	6	0	1	1	2	1	5	8.0	8	3	3	2	1	0	Saudi Arabian authorities have been accused of using excessive and unwarranted force during their crackdown against peaceful demonstrators in the Eastern Province, where the Shia minority has long felt neglected and marginalized by the Sunni-ruled government.	16
41	5	2	0	1	2	3	8	0	3	3	4	3	7	7.0	17	4	2	4	6	2	While many historians credit the Roman Empire for building roads and advancing engineering, one could argue that the Mongols, who conquered a vast territory and facilitated cultural exchange across Eurasia, deserve recognition for their extensive transportation infrastructure.	16
28	3	3	1	0	2	0	3	1	1	4	2	2	6	6.0	10	3	2	1	3	1	Despite facing intense criticism and mounting international pressure, Vladimir Putin remained committed to his stance on annexing Crimea and intervening militarily in eastern Ukraine in 2014.	16
37	5	6	0	1	0	4	11	0	3	0	3	0	3	8.0	8	2	2	2	2	0	Despite her reluctance, the mayor was compelled by public demand to allocate significant funds towards the renovation of the dilapidated amusement park, a landmark from her childhood that held sentimental value to many residents.	16
50	6	3	4	1	1	2	12	2	2	0	3	3	9	8.0	17	8	8	3	5	0	A former accountant for a large accounting firm confessed to embezzling over $10 million, admitting to forging check after check for several years while managing payroll and accounts receivable, ultimately leading her colleagues to suspect foul play when they realized certain client funds had mysteriously vanished.	16
38	5	6	1	1	2	4	8	0	1	3	4	0	3	6.0	15	2	1	1	1	1	The Soviet Union, having fallen into disarray after decades of economic and political decline, eventually collapsed under the weight of its internal dissent and external pressures, marking the end of the Cold War era.	16
43	5	4	3	1	2	4	7	0	4	0	4	0	7	11.0	9	5	5	2	3	0	A student was encouraged by her parents to study abroad, resulting in an extraordinary experience that broadened her horizons exponentially, helping her to develop a global perspective, and ultimately leading to numerous personal and professional opportunities in the future.	16
31	6	4	1	0	0	2	6	0	0	2	5	1	4	5.0	14	3	2	1	1	1	Despised by many, the former Italian prime minister, Silvio Berlusconi, still faces numerous charges, ranging from accounting fraud to paying for sex with an underage prostitute.	16
