n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	n_obj_post.1	n_subj_pre.1	sentence	obj_post_constraint
16	0	3	2	0	1	1	1	0	0	4	3	0	1	3.0	9	0	0	1	1	0	1	1	John gave the ball to Bill, then to Alice, and finally to Sam.	3
21	1	2	0	0	1	5	5	0	0	0	3	0	4	3.0	11	1	1	1	3	0	3	1	The boy opened the window, let the cat jump out, and threw a rock at the incoming pigeon.	3
23	0	3	0	0	1	5	7	0	1	0	3	0	3	4.0	12	0	0	1	3	0	3	1	The scientist examined the microscope, slid the glass slide across it, and added a drop of chemicals to the sample.	3
17	0	1	0	0	1	2	4	0	2	0	4	0	3	3.0	9	0	0	1	3	0	3	1	After dinner, I brushed my teeth, washed the dishes, and walked the dog.	3
20	0	3	0	0	1	2	6	0	2	0	3	0	3	3.0	12	0	0	1	2	0	2	1	The baby smiled at its reflection, splashed water on his parents, and blew raspberries at the dog.	3
27	0	0	0	0	1	5	6	0	2	0	6	1	6	3.0	17	1	0	1	6	1	6	1	After finishing the assignment, she baked a cake, mailed a letter, washed the dishes, fed the dog, and called her mother.	5
30	0	1	0	0	1	6	6	0	1	0	6	1	7	5.0	23	2	1	1	5	1	5	1	After finding the key, opening the door, turning on the lamp, unwrapping the gift, and feeding the cat, I took a seat to relax.	5
21	2	1	0	0	1	5	5	0	1	0	4	0	2	4.0	9	0	0	1	2	0	2	1	She opened the small drawer, took out a red pen, a ruler, a notepad and a pencil.	5
19	0	0	0	0	1	6	5	0	0	1	5	0	1	3.0	13	0	0	1	1	0	1	1	The cat grabbed the ball, the Frisbee, the newspaper, the sandwich, and the mouse.	5
25	0	1	0	0	1	4	6	0	2	0	6	0	5	3.0	17	0	0	1	5	0	5	1	After dinner, I brushed my teeth, fed the dog, watered the plants, did the laundry, and mailed the letters.	5
34	0	4	1	0	1	4	7	0	2	0	6	1	7	4.0	28	3	1	1	4	2	4	1	After opening the window, turning on the air conditioner, placing the book on the nightstand, brushing his teeth, and putting on pajamas, he finally lay down to sleep.	5
20	0	0	1	0	1	2	5	0	0	0	6	0	5	3.0	10	1	0	1	3	1	3	1	The children, laughing, shared stories, decorated cookies, exchanged gifts, and watched a movie together.	5
39	3	6	0	0	1	7	12	0	0	0	5	0	5	7.0	21	1	1	1	4	0	4	1	The sun sets over the mountains, painting the sky red, releasing swarms of fireflies, creating silhouettes of the palm trees along the shoreline, and melting the last pieces of snow on the highest peak.	5
45	5	4	3	0	3	4	10	0	0	1	7	0	8	10.0	9	5	5	3	4	0	4	3	The sun sets, illuminating the sky with brilliant hues of pink, orange, and red, casting long shadows on the beach, where children build sandcastles and dogs fetch Frisbees and the seagulls squawk loudly, circling around waiting for scraps.	5
17	0	1	0	0	1	1	7	0	0	0	5	0	2	5.0	9	1	1	1	1	0	1	1	The children opened boxes filled with balloons, toys, paints, candies, and puzzles.	5
37	2	4	1	0	1	5	10	1	2	0	6	0	5	4.0	20	1	0	1	4	1	4	1	The bird, perched atop the old oak tree, shed two feathers, flicked away a pebble with its beak, sipped nectar from a lotus flower, and observed the serene pond beneath it.	5
39	3	7	0	0	1	4	12	0	1	0	5	0	5	6.0	21	2	0	1	3	2	3	1	The monkey swinging from tree to tree, flung fruits at birds, grabbed an umbrella to shield from sudden rain, squeezed orange Juice into a glass, and showed off its acrobat skills to the audience.	5
21	0	1	1	0	1	2	9	0	1	0	5	0	1	3.0	16	0	0	1	1	0	1	1	The children eagerly grabbed the shovels, rakes, watering cans, buckets, and hoses for their gardening adventure.	5
26	1	2	0	0	1	6	8	0	1	0	5	0	2	5.0	17	1	1	1	1	0	1	1	I found a map, a compass, a flashlight, a bottle of water, and a first aid kit hidden in the drawer.	5
21	0	0	0	0	1	5	5	0	0	0	5	0	5	4.0	17	0	0	0	5	0	5	0	Unloading the boxes, sorting the apples, mending the clothes, painting the rooms, and baking the cookies.	5
21	0	1	0	0	1	5	6	0	2	0	5	0	1	4.0	13	0	0	1	2	0	2	1	She handed me the key, the map, the compass, the phone, and the bottle of water.	5
31	0	1	0	0	1	6	7	0	2	0	6	1	7	3.0	20	2	0	2	6	2	6	2	After I finished cooking dinner, I placed the plate in the oven, set the table, folded the laundry, sorted the bills, and fed the cat.	5
40	3	4	1	0	1	6	11	0	3	0	4	1	6	7.0	9	2	2	3	3	0	3	3	The bird perched precariously on the thin branch, its tiny beak gripping a juicy worm, its eyes scanning the sky for an eagle, as raindrops pattered against its feathers and leaves whispered secrets in the wind.	5
31	0	4	0	0	1	5	9	0	1	0	5	0	6	4.0	17	1	1	1	4	0	4	1	The monkey swung from tree to tree, munching a banana, tossing a pebble, playing a whistle, drinking from a coconut and brushing its tail against leaves.	5
33	4	4	0	0	0	4	9	0	1	0	5	1	5	5.0	17	4	4	2	3	0	3	2	The cat chased the red ball across the room, knocking over several vases, shattering their glass exteriors, revealing colorful flowers, while startled birds flew off in all directions.	5
22	0	1	0	0	1	7	7	0	0	0	5	0	1	3.0	18	0	0	1	1	0	1	1	The cat chased a butterfly, a ball, a bee, a feather, and a mouse around the garden.	5
50	3	7	2	0	2	8	12	0	1	0	6	1	7	6.0	25	3	3	5	1	0	1	5	The sun sets over the mountains, painting orange and red hues on the clouds, as leaves twirl gently from trees around me, the stars start to twinkle in the clear sky, a dog barks at a distance, and fireflies flash intermittently among the flowers.	5
31	5	2	2	0	1	1	6	0	2	0	6	0	6	3.0	19	1	0	1	6	1	6	1	Scanning the documents carefully, she highlighted key details, underlined crucial information, wrote down important numbers, stapled relevant papers together, and placed them in alphabetical order.	5
32	1	3	2	0	1	5	9	0	0	0	5	1	5	5.0	9	2	2	2	2	0	2	2	The sun set over the mountains, painting the sky orange, pink and purple, scattering lights in the town below, while birds flew home against the darkening background.	5
25	6	0	0	0	1	2	8	0	0	0	6	0	2	4.0	14	1	1	1	2	0	2	1	The children opened the boxes, revealing shiny new cars, colorful dolls, intriguing books, plush animals, and exciting board games.	5
30	5	1	0	0	1	6	9	0	0	0	5	0	3	4.0	15	1	1	1	2	0	2	1	The cat chased the mouse under the bed, revealing several dusty old books, an abandoned teddy bear, a broken record player, and a hidden box.	5
30	1	2	0	1	1	5	6	0	2	0	6	1	5	4.0	24	1	0	1	5	1	5	1	After opening the box, unfolding the map, pulling out the flashlight, extracting the rope, and grabbing the compass, she was ready for her adventure.	5
36	3	3	0	0	1	0	8	0	6	0	6	0	9	5.0	23	4	3	2	7	1	7	2	Scattering seeds, she watched birds take them in their beaks, plant them in new ground, nurture them with water, watch small sprouts emerge, and see mature plants feed her family.	5
20	0	0	0	0	1	5	6	0	2	0	5	0	1	3.0	13	0	0	1	2	0	2	1	The doctor handed me a note, his stethoscope, a thermometer, a syringe, and a prescription.	5
17	0	1	0	0	1	1	7	0	1	0	5	0	1	3.0	14	0	0	1	1	0	1	1	She served tea, sandwiches, cakes, fruit salad, and drinks to the guests.	5
37	2	4	1	0	1	5	9	0	5	0	5	0	5	3.0	28	0	0	1	5	0	5	1	She placed the bookmark between the pages, clipped the loose threads on her sweater, adjusted her glasses, arranged her pencils neatly on the desk, and sipped her tea from a delicate saucer.	5
35	6	7	0	0	0	6	8	0	1	0	4	0	3	7.0	9	1	1	1	1	0	1	1	He found a blue butterfly nestled among red flowers, within an empty birdhouse beside a sparkling pond, under the tall shadow of a towering tree, during the late hours of twilight.	5
19	0	0	0	0	1	6	6	0	0	0	5	0	1	3.0	13	0	0	1	1	0	1	1	The dog retrieved the ball, the frisbee, the stick, the shoe, and the keys.	5
39	4	3	1	1	2	7	8	0	1	0	6	0	6	5.0	26	1	0	1	5	1	5	1	Having unlocked the door, found the key under the rug, taken out the old photo album, unfolded the torn map inside, and lit a flashlight, I stepped into the dark and musty basement.	5
38	5	3	0	0	2	6	9	0	0	0	7	0	6	7.0	10	2	2	1	4	0	4	1	The sun sets over the mountains, painting the sky red, orange, and pink, shattering the calm lake into tiny ripples, and igniting the campfire, creating an inviting warmth for tired hikers.	5
22	0	1	0	0	1	2	8	0	2	0	6	0	2	5.0	13	1	1	1	2	0	2	1	She unpacked a suitcase, pulling out pajamas, shoes, socks, a book, and her travel alarm clock.	5
26	0	2	1	0	1	4	10	0	0	0	6	0	2	4.0	13	1	1	1	2	0	2	1	The chef skillfully tossed the pasta into the boiling water, adding mushrooms, garlic, tomatoes, parsley, and salt to the pot.	5
27	0	3	0	0	1	5	6	0	2	0	5	0	5	4.0	20	0	0	1	5	0	5	1	He opened the window, let out the cat, took a bottle of water, ate a sandwich, and placed a book beside him.	5
23	0	0	1	0	1	3	7	0	1	0	6	1	3	3.0	13	2	1	1	3	1	3	1	After baking the cookies, I forgot the glasses, keys, phone, wallet, and hat when leaving the house.	5
26	0	2	0	0	1	6	7	0	0	0	5	0	5	3.0	20	0	0	1	4	0	4	1	The cat drank milk from a glass, bit a cookie, chased a butterfly, swung on a tire, and unmasked a burglar.	5
22	0	1	0	0	1	6	7	0	1	0	5	0	1	4.0	14	0	0	1	1	0	1	1	I found the keys, a map, a compass, a flashlight, and a water bottle beneath the seat.	5
37	2	3	0	0	1	8	10	0	0	0	5	1	7	4.0	22	1	0	1	6	1	6	1	After finding the lost key, the old man unfurled a map, opened a dusty chest, brewed a pot of tea, carved an X on the floor and poured a glass of whiskey.	5
27	4	0	0	1	1	5	5	0	0	1	6	1	3	5.0	24	1	0	1	1	1	1	1	After discovering the missing keys, the forgotten letter, an old photograph, a rusty knife, and a hidden box, John was puzzled.	5
25	0	2	0	0	1	4	8	0	1	0	6	1	2	4.0	11	1	0	1	2	1	2	1	After opening the fridge, she took out a water bottle, milk, cheese, an apple, and a box of crackers.	5
42	2	6	1	0	1	6	12	0	2	0	5	0	7	6.0	16	1	1	1	5	0	5	1	The baby gurgled joyfully, spitting out a colorful ribbon, knocking over a stack of books, slamming the door with his tiny foot, splattering tomato sauce across the kitchen wall and dropping his stuffed toy on the floor.	5
22	2	1	0	0	1	5	6	0	2	0	4	0	1	3.0	19	0	0	1	2	0	2	1	He gave me a pen, a notebook, a red pencil, an eraser and a potted plant as gifts.	5
33	1	5	0	0	1	6	11	0	1	0	6	0	2	5.0	19	1	1	1	1	0	1	1	She opened the window, letting in the cool breeze, the fragrance of lilies, the sound of crickets, the sight of stars, and the taste of pineapple lemonade.	5
28	1	5	1	0	0	2	10	0	0	0	4	0	5	5.0	9	2	2	1	2	0	2	1	Droplets danced off the roof, bouncing playfully between red autumn leaves, scattering gravel under the feet of scampering squirrels, startling rabbits into hurried dashes.	5
23	0	2	0	0	1	5	6	0	1	0	5	1	2	4.0	19	1	1	1	1	0	1	1	He opened the door, the window, a bottle of juice, the letter, and a drawer before sitting down.	5
31	4	3	0	0	1	5	9	0	2	0	5	0	2	6.0	12	1	1	2	1	0	1	2	The monkey swung through the lush jungle, its tale flicking a ripe banana, a handful of grapes, several figs, and an avocado toward its hungry mouth.	5
