n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	subord_pre_constraint
41	1	2	0	2	2	4	7	0	5	0	5	2	9	11.0	21	7	7	5	3	0	The police issued a notice saying that looters, if they were caught, would have their property confiscated, and those unable to pay for the damages they caused to buildings, and the courts decided to pursue them.	3
35	8	3	0	2	1	3	9	0	0	0	3	1	5	5.0	14	3	2	2	2	1	If the proposed deal were accepted by shareholders, the board would appoint new management with significant experience in corporate social responsibility, following an internal investigation suggesting financial mismanagement and potential legal issues.	3
34	5	3	2	0	1	2	10	0	0	0	4	1	5	4.0	14	3	2	3	2	1	When the board of trustees denies funding for essential student projects, yet approves excessive administrative budgets, students feel betrayed and unsupported, while the university's reputation declines among prospective applicants.	3
43	3	2	3	0	4	4	11	0	4	0	4	0	7	6.0	17	1	0	2	7	1	When you buy a car and negotiate the lowest interest rate, pay the insurance policy for the maximum duration and maintain its good condition, you not only save money, but also protect your investment and secure peace of mind.	3
25	3	3	1	0	0	0	8	0	1	1	3	1	3	4.0	10	2	1	1	3	1	After conducting weeks of extensive research, Jane's academic committee expressed concern about her methodology, suggesting alternative methods for data gathering instead.	3
22	1	0	1	0	2	0	6	0	4	1	2	1	4	5.0	8	3	2	2	3	1	After losing her job and her apartment, Sarah felt she had little choice but sell her vintage record collection online.	3
51	5	7	5	6	0	3	8	0	4	1	3	1	7	9.0	12	5	3	5	1	2	When the ancient manuscript had been discovered buried deep in the Egyptian sands by dedicated archeologists, they believed it held profound secrets about long lost civilizations, which were soon to be revealed after it had been carefully transported back to the museum in Cairo for analysis by experts.	3
41	5	4	0	1	2	4	10	0	1	1	4	1	6	4.0	17	2	1	1	4	1	Before taking legal action against a suspected copyright infringer in China, we must obtain permission or warrants from that country's court, comply with specific local procedures, and engage a local lawyer to execute the legal process.	3
43	1	7	2	1	1	3	9	0	5	0	4	1	7	4.0	19	4	1	2	3	3	If she manages to sneak out without her roommate noticing, visits the gym during peak hours to avoid crowds, and stays there until sunset, she can then meet him at the café across the street for their weekly date.	3
37	2	2	1	2	1	3	7	0	5	0	3	2	6	8.0	8	5	4	4	4	1	Before we left for the airport, our guide warned us not to trust the taxis that would line the roads outside, as they were known to scam tourists with unjustified fares and confusing routes.	3
105	2	9	5	6	6	11	19	0	15	1	7	3	18	10.0	75	10	9	10	9	1	Before I finish my letter, my grandmother reminds me of the time she cooked the Thanksgiving turkey with its head still attached, because she did not want the guests to waste food, but also tells me that I should learn to adapt to the situation and focus on what really matters, when the delivery man arrives at the door and hands me a special package I've been eagerly waiting for, the main clause would be: I sign and accept the delivery with mixed feelings and a renewed appreciation for the resilience of my family and their resourcefulness.	3
27	1	4	3	0	1	4	7	0	1	0	2	0	4	8.0	21	3	0	2	1	3	When students arrive late to class despite the rules posted on the door and emails reminding them of the consequences, the teacher becomes increasingly frustrated.	3
35	1	3	1	3	1	4	8	0	2	2	3	2	5	5.0	13	4	2	2	3	2	Before being dismissed for whistling during her presentation, Mark Johnson had carefully examined every line and illustration in the slides on the lecture stand, seeking inconsistencies that would expose any potential misstatements.	3
60	5	5	3	5	1	5	14	0	5	0	6	3	6	10.0	15	5	5	4	2	0	My sister was so sure of her win during the debate; she'd made plans to celebrate before the results were even known, although she'd been given strong advice against doing so, given the tight race, her opponent's surprising late burst of momentum, and the possibility of an error in polling data.	3
37	4	4	1	2	1	3	9	0	2	0	4	2	5	5.0	28	3	0	2	2	3	If she can raise enough funds for a legal defense team and secure the support of certain political figures, her brother, accused of plotting against the government, may stand trial fairly within weeks.	3
63	9	1	2	3	3	1	16	0	9	0	6	2	11	5.0	22	4	3	5	8	1	After conducting extensive research and considering its potential benefits, our marketing team recommends using social media influencers for our upcoming product launch; when we approach a notable influencer, they should offer us exclusive discount codes and provide their own creative content; if our agreement is met, our combined audiences will expand significantly and increase overall sales revenue.	3
36	1	3	1	3	1	4	7	0	3	0	3	3	6	7.0	29	4	1	4	3	3	If the committee refuses to discuss changes to the proposal until after all members have been briefed by legal counsel, and each of them then express their opinions, we will consider implementing revisions.	3
31	4	2	1	1	1	4	6	0	3	0	3	1	4	5.0	15	3	2	2	4	1	While they were debating the benefits and drawbacks of a particular trade deal in private, the CEO made the unexpected decision to cancel it publicly, surprising everyone involved.	3
34	0	2	1	2	2	3	5	0	6	0	5	2	6	6.0	8	3	2	3	4	1	After you fill out the form carefully, we'll process your application and, if approved, send you a confirmation email, which you must print and bring to the seminar.	3
40	4	6	2	2	1	3	7	0	3	1	3	2	5	5.0	20	2	1	3	3	1	In order for us to fully understand her motivation, we must consider that Maria dropped out of school due to financial difficulties, had a complicated childhood with an abusive father and is currently fighting a terminal disease.	3
30	0	3	2	0	1	1	8	0	6	0	2	1	5	7.0	26	3	0	4	2	3	When she finished her homework and her brother came home from soccer practice before she had a chance to escape to her room, our conversation about politics ensued.	3
55	2	2	3	2	3	3	11	0	9	2	7	2	9	5.0	17	5	4	6	7	1	When she received her diagnosis, Mariana felt devastated, but her mother, who had gone through the same ordeal years ago, offered her encouraging words and comforted her, while the doctor explained the treatment options and their side effects to her, ultimately giving Mariana hope that she would recover.	3
43	3	1	1	2	1	6	11	0	3	0	4	0	7	5.0	24	4	3	3	6	1	To make this proposal more feasible, our team needs an initial investment to cover research expenses; our potential investors will attend a meeting scheduled for the 15th; and we will need the investors' commitment to fund the project.	3
40	2	2	0	2	0	2	8	0	4	2	6	1	6	5.0	12	5	4	2	5	1	To make progress on this proposal, Mark's team needs your expertise, Despite John's initial opposition, they've convinced him to contribute, Before finalizing the budget, it's important to discuss funding mechanisms.	3
26	1	2	1	2	2	4	7	0	1	0	2	1	3	4.0	13	2	0	3	1	2	When we discovered that the painting had been smuggled into the gallery, security personnel conducted a thorough search of both the artists and visitors.	3
50	4	5	3	0	2	3	11	0	4	2	6	0	7	7.0	21	4	4	4	3	0	After her arrest, Jane refused to answer questions without her lawyer present, which resulted in the court granting her request; meanwhile, witnesses continued to call the police anonymously with new accusations; and the media reported extensively on Jane's alleged crimes and personal life.	3
30	2	2	1	0	1	1	6	0	2	0	2	2	8	8.0	8	6	6	2	4	0	The team refused to accept defeat despite losing key players and enduring countless setbacks, determined to make it to playoffs even if they had to rely on rookies.	3
34	3	2	0	2	1	4	8	0	4	0	3	1	6	5.0	17	5	4	5	2	1	Despite the fact that the market trend is downward and the consumer confidence appears weak, her financial advisor suggests we continue investing, asserting this could present us opportunities in the future.	4
24	1	2	0	1	0	2	4	0	3	0	3	1	5	5.0	10	4	0	3	2	4	If they fail to reach an agreement on terms, we may have to seek arbitration as a last resort, they acknowledged.	4
54	2	2	5	6	1	5	12	0	3	0	4	3	9	9.0	17	7	5	7	4	2	Although winter weather often results in delayed school openings, and parents struggle to find childcare, the local authorities have assured us that they are making every effort to prioritize safety above all else, which is the primary reason why school may be closed even if the storm has mostly passed.	4
30	3	2	1	2	1	3	7	0	2	0	3	2	4	7.0	18	4	1	3	2	3	If the investigation uncovers evidence that implicates the accused, regardless of any public sentiment or media hype, it is essential that due process of law be followed.	4
38	2	2	3	1	1	1	7	0	8	0	5	1	5	6.0	15	4	3	3	3	1	In order to fully understand her perspective, we need to look at her past actions, her motivations at the time, how they affected her relationships, and how they might influence her future behavior.	4
36	3	2	2	0	2	2	9	0	3	0	5	0	6	5.0	11	4	2	2	2	2	Despite the new regulation allowing us to work remotely, my team members prefer to come to the office daily, and their reasons include having better focus, collaboration opportunities, and personal satisfaction.	4
45	5	3	4	2	3	2	6	0	5	0	4	1	7	6.0	31	4	1	4	3	3	Even if the project seemed impossible to succeed at first, and we were forced to make multiple revisions to our initial strategy, and the budget was tight with limited resources, we eventually managed to turn it around and achieve our goal.	4
31	1	1	4	1	0	4	6	0	2	0	3	1	6	5.0	13	4	2	3	2	2	Even though the storm had died down earlier, leaving the water calm, the boat's sinking began to manifest when we noticed the growing crack in its hull.	4
30	2	2	1	1	1	2	5	0	6	0	4	1	5	4.0	12	2	0	3	2	2	Assuming that he had taken their previous suggestions to heart, they expected a change in his behavior; but unfortunately he remained the same, stated his colleague.	4
45	7	3	1	2	1	5	10	0	4	0	6	1	5	5.0	28	3	3	4	4	0	The doctor diagnosed the patient with severe allergies, which made her diet a complex one, requiring careful meal planning, and avoiding certain ingredients; however, he believed that a vegan diet would be beneficial for her in the long run.	4
33	3	4	2	1	2	1	7	0	3	0	2	0	6	5.0	9	4	2	3	1	2	When the sun sets and rain starts pouring down, we can count on our neighbor to turn up with hot soup and fresh blankets to keep us warm during power outages.	4
43	4	3	2	7	1	2	8	0	5	1	3	0	5	8.0	9	4	3	3	5	1	Had John been more diligent in his financial management, he would have saved enough money to make the desired vacation plans, which in turn would have given him the opportunity to relieve his stress and be more productive at work.	4
24	4	1	0	0	0	2	5	0	2	0	4	1	5	7.0	7	4	3	3	3	1	Before signing the contract, the legal team recommended consulting independent experts, who discovered critical issues, which resulted in major renegotiations.	4
30	2	3	1	0	1	4	6	0	2	0	4	1	5	5.0	15	2	1	2	3	1	Before he reveals the truth, we need to review the evidence thoroughly, check each piece against possible sources of error, and consult with all interested parties.	4
37	2	3	2	2	1	4	6	0	5	0	3	3	5	5.0	24	3	3	4	2	0	In case you haven't taken all of your necessary medications this morning, and because that could cause some negative side effects for the surgery, we strongly recommend that you do so before proceeding.	4
63	3	3	4	7	0	5	8	0	7	0	9	2	10	5.0	23	8	7	8	3	1	Although it's late, the storm hasn't subsided yet, which means we won't be able to leave until morning; if the train schedule permits, I'd like to buy tickets for the first departure; given the situation, we might have to wait in the shelter overnight; thus, we should prepare ourselves accordingly.	4
27	1	2	2	1	0	4	6	0	2	0	2	2	4	4.0	18	3	1	3	2	2	Regardless of whether she had the necessary funds at that moment, having the bank manager's approval meant she could apply for the loan eventually.	4
20	0	2	1	2	0	2	5	0	2	0	3	0	3	5.0	9	2	0	2	2	2	Based on her interpretation of events, should he take responsibility, then the committee would hold a hearing.	4
54	3	2	4	3	2	8	10	0	5	0	5	2	7	7.0	17	5	5	5	3	0	The dog would not leave the room, no matter how many times we shouted at it, and it was making it impossible for the guests to stay quietly for the presentation, yet the host was unwilling to make a decision until her husband arrived, thus delaying the program further.	4
63	3	4	2	4	2	6	12	0	6	0	7	5	10	6.0	18	8	5	6	6	3	Although the rain delayed their arrival, if they had taken the train instead of driving, then they would have reached the concert on time; after considering the options, they decided it was worth the extra drive and traffic; and while stuck in traffic, they managed to make some phone calls to catch up on old friendships.	4
37	3	2	0	4	0	2	6	0	6	0	5	2	6	6.0	19	6	5	5	4	1	After he finished his work, we appreciated the quality, considering that he had met the deadline under unexpected pressure, using materials we hadn’t thought would be sufficient, despite our initial skepticism.	4
18	2	0	1	3	0	1	1	0	2	0	2	2	3	4.0	7	3	2	2	0	1	Before we proceed, it’s important to ensure that the initial preparations have been made correctly.	4
33	2	1	0	1	2	4	6	0	5	0	4	1	6	7.0	11	3	2	2	4	1	Before signing the contract, he consulted with his lawyer, considered all the implications, and checked the terms multiple times to make sure it would benefit him and his company.	4
41	2	4	1	1	1	4	8	0	4	0	6	1	8	4.0	25	2	1	3	4	1	Before we decide on the best course of action, we need to understand your perspective on the issue, gather sufficient evidence, consult with experts, and involve all stakeholders, then we can make an informed decision.	4
44	3	3	0	7	2	1	4	0	7	0	4	5	7	7.0	36	4	0	5	1	4	If he had known that his action could cause such widespread upheaval, or that it could result in innocent people being hurt, or that there was a possibility of it being exposed, he would not have gone through with it.	4
51	5	2	4	1	1	4	10	0	3	1	5	2	9	5.0	21	7	5	2	6	2	Before making the decision to sell his stocks, John first checked the financial news to understand the market trends, next spoke with his financial advisor for recommendations, and then contacted several potential buyers to gauge interest, ultimately concluding that it was the right time to sell.	4
26	0	1	0	0	1	1	7	0	4	0	4	1	5	5.0	9	3	1	2	3	2	Before she makes the decision to quit her job, she wants to consult with her spouse, save money, and research career options.	4
40	3	4	2	0	2	1	7	0	6	0	5	2	8	5.0	19	4	3	3	5	1	While observing the animal in its natural habitat, we discovered that it spent most of its day grooming itself, feeding on vegetables, and resting in shade, but only attacked other animals when it sensed danger.	4
41	3	3	1	2	1	6	10	0	1	0	7	1	6	4.0	30	1	0	2	5	1	Before setting foot in the temple, one must don the appropriate attire, make offerings to the gods, perform the ritual bath, and seek the guidance of a spiritual mentor; thereafter, inner transformation may begin.	4
23	3	0	1	3	0	1	3	0	3	0	2	1	4	3.0	13	3	0	2	2	3	Even if I hadn't promised to help him, given the current crisis his actions might have endangered many innocent people.	4
30	3	2	0	0	1	2	9	0	3	0	5	1	4	4.0	15	1	0	1	4	1	Before making her final decision, the CEO consulted her financial advisors, her board of directors, analyzed industry trends, and took a trip to overseas markets.	4
41	7	3	0	2	4	4	10	0	3	0	3	0	4	7.0	13	1	1	2	2	0	The team's recent success is attributed to both their strategic planning and their effective communication; they've made the right hires and built a strong team chemistry, resulting in a high level of productivity and overall performance.	4
27	4	2	0	0	0	4	5	0	2	1	3	1	4	4.0	9	3	2	1	3	1	After receiving a suspicious letter last week, we discovered an unidentified white powder in the envelope, prompting us to call in the HazMat team.	4
41	3	4	0	1	1	4	9	0	4	2	5	1	6	4.0	25	2	0	2	4	2	Until she finishes studying for the final exam, takes the train to New York City, meets her mentor, and attains a job interview at the publishing company, she cannot consider her journey to fulfillment complete.	4
44	1	5	2	5	1	3	8	0	7	1	4	1	5	5.0	29	4	2	3	2	2	The fact that he has been working on this project for years and is highly skilled in its field, combined with our trust in his abilities, is the reason why we have chosen him to oversee its completion, explains Smith.	4
43	4	2	2	1	2	5	10	0	3	2	4	2	5	6.0	36	4	0	3	3	4	Before the team makes their move against the opposing squad, making sure each player is aware of their role and the strategies involved, as well as assessing their opponents' potential strengths and weaknesses, Coach Wilson issued the orders.	4
29	1	2	2	1	1	3	5	0	4	0	3	1	5	5.0	20	3	0	4	2	3	If I manage to finish my research on time, and the data I compile proves valid, only then can I publish the article in the journal.	4
74	6	4	4	4	2	4	13	0	9	0	6	5	13	7.0	58	8	8	7	5	0	Because her argument relied on the premise that her opponent had made an incorrect assumption, thus undermining his credibility, and since she knew that the jury found factual consistency important, and given that they had heard conflicting expert testimony in the previous session - yet had been warned not to base their judgment solely on these, she chose to remain neutral when her turn came to speak during cross-examination.	4
33	0	1	0	0	2	3	8	0	5	0	5	1	7	5.0	16	2	1	2	6	1	Before she makes a decision, I want her to consult her lawyer, consider all her options, weigh the risks and benefits, and seek advice from trusted family members.	4
45	2	3	2	1	4	8	9	0	4	0	5	0	7	7.0	17	3	3	6	2	0	The cat slept soundly throughout the night, but the dog whined restlessly, knowing the storm was coming, which made the hamster nervous and he squeezed himself into his hiding place, and yet the owner remained unconscious to all these happenings.	4
27	1	2	1	1	0	4	6	0	3	0	2	1	5	5.0	11	4	2	3	3	2	Although the documents revealed critical information that could potentially damage the company, we decided to release them to the public given the importance of transparency.	4
49	4	1	0	5	3	6	9	0	2	0	5	4	9	7.0	10	4	3	4	3	1	Before we accept your proposal, ensure that all necessary legal requirements are met, verify that the financial implications have been assessed, that all potential risks and consequences have been identified and mitigated, and seek the input of the board members to obtain a consensus.	4
40	2	3	0	3	1	4	6	0	8	0	4	2	6	6.0	19	5	4	5	4	1	Before he could make a decision, his friends convinced him that it was the right move, which made him feel better, but he couldn't shake off the doubt lingering in the back of his mind.	4
29	2	1	0	1	1	4	7	0	3	0	4	1	5	3.0	13	1	0	1	5	1	Before accepting the invitation, they had reviewed the guest list, considered their budget, checked their schedules and weighed the potential benefits against any potential costs.	4
37	2	2	1	1	1	3	5	0	7	0	2	3	8	7.0	28	6	1	5	3	5	After she realized that she needed the correct documents to proceed with the claim and before she could find someone to help access her old storage unit, he unexpectedly appeared with the papers she needed.	4
24	3	0	2	1	0	3	4	0	1	1	4	1	4	5.0	14	3	2	2	3	1	Because the report was incomplete, they spent hours researching each missing detail, eventually piecing together a comprehensive conclusion, concluded Rana.	4
28	1	2	2	3	0	4	4	0	2	0	2	3	4	3.0	10	4	2	4	1	2	Although the rain may cease at any moment, packing the tent quickly is necessary if we are to get to a shelter before it starts again.	4
28	0	2	0	4	0	3	5	0	4	0	3	0	4	4.0	12	4	2	3	1	2	Should we fail to make the deadline, all our plans would be at risk, the consequences of which our competitors would not fail to recognize.	4
36	1	1	2	3	1	2	9	0	4	0	4	2	5	5.0	26	3	1	4	3	2	If the company continues to lose money as rapidly as it has been, despite the new business strategy, and its competitors gain market share, we will need to review our investment decisions.	4
29	0	2	1	2	1	2	3	0	4	0	4	1	8	4.0	15	5	4	4	1	1	Before she could answer, the baby began crying, her husband left to go calm him down, and she was left sitting alone at the table.	4
