n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	n_obj_post.1	n_subj_pre.1	sentence	obj_post_constraint
16	1	0	2	0	0	2	3	0	1	0	3	0	4	3.0	11	1	1	0	4	0	4	0	Instruct the children carefully, assign them different roles, then watch the performance unfold.	3
13	0	1	0	0	1	2	5	0	0	0	3	0	1	3.0	9	0	0	1	1	0	1	1	The chef added garlic, onions, and paprika to the pan.	3
18	2	1	0	0	1	2	4	0	1	0	3	0	3	4.0	8	1	1	1	2	0	2	1	You need to wear long sleeves, waterproof boots, and pack an umbrella for this hike.	3
24	0	0	0	1	1	1	5	0	3	0	4	1	5	5.0	9	4	1	1	3	3	3	1	If he's going to help you move this afternoon, please remind him to bring boxes, packing tape, and markers.	3
17	0	1	0	0	1	2	6	0	1	0	3	1	2	3.0	12	1	1	1	2	0	2	1	The chef added salt, pepper, and lemon juice to the sauce before simmering it.	3
24	0	1	0	0	1	3	8	0	3	0	3	1	3	4.0	14	2	2	1	2	0	2	1	The teacher asked the students to hand in their assignments, their water bottles, and their cell phones before leaving the classroom.	3
22	0	1	0	0	1	3	4	0	5	0	3	1	3	4.0	13	2	2	2	3	0	3	2	He asked her to bring him the keys, the map, and the camera before they embarked on their adventure.	3
20	1	1	0	1	1	0	4	0	3	0	4	1	4	3.0	12	1	0	2	3	1	3	2	If you pour milk, add syrup, and sprinkle cinnamon on your pancakes, they will taste delicious.	3
18	0	1	1	0	1	2	4	0	2	0	2	0	4	4.0	10	1	1	1	3	0	3	1	She promised to cook dinner for her friends, set the table and play some songs afterwards.	3
24	0	2	1	3	1	1	4	0	6	0	3	0	3	3.0	15	0	0	3	3	0	3	3	A child may drop his toy, his sibling may pick it up, and his parent may give it back to him.	3
14	0	1	0	0	1	1	5	0	2	0	3	0	1	3.0	11	0	0	1	1	0	1	1	I forgot my phone, keys, and wallet at the coffee shop.	3
19	1	0	2	0	0	0	3	0	5	0	3	0	4	4.0	12	1	1	1	5	0	5	1	He wants her to read his poem, appreciate his effort, then give him honest criticism afterwards.	3
18	2	0	0	1	1	2	5	0	1	0	3	0	2	3.0	12	1	1	1	2	0	2	1	You'll need a large bowl, grated cheese, and sour cream to make this recipe.	3
22	0	3	0	1	1	5	6	0	1	1	3	0	1	5.0	11	0	0	1	1	0	1	1	You'll forget the password for the database, the ID of the client, and the presentation file on USB.	3
20	0	2	0	0	1	2	7	1	1	0	4	0	2	4.0	9	1	1	1	2	0	2	1	She baked three pies for the charity sale, adding raisins, cherries, and blueberries to the fillings.	3
21	3	2	0	0	1	2	6	0	2	0	3	0	1	5.0	8	0	0	1	1	0	1	1	The florist arranged gorgeous red roses between her, his favorite dahlias, and a spray of baby's breath.	3
16	0	1	0	0	1	3	4	0	0	0	3	1	3	4.0	7	1	1	0	2	0	2	0	Place the bookmarks, notes, and pen into the briefcase before leaving the office.	3
22	1	1	1	1	1	1	5	0	4	0	3	0	3	4.0	12	2	2	1	1	0	1	1	You might forget to pack your toothbrush, your travel adaptor, and your wallet when leaving for a long trip.	3
27	0	3	1	0	1	4	11	0	0	0	5	0	2	5.0	9	0	0	1	2	0	2	1	The chef served the customers a beautifully presented plate of sushi, with a side of avocado, asparagus, bell pepper, and wasabi peas.	5
33	1	3	1	0	1	4	8	0	3	0	2	1	8	7.0	10	4	4	2	4	0	4	2	He admitted making mistakes, promised to make amends and immediately called for a recall of all tainted products while ordering a new batch from the supplier that passed our quality check.	5
27	2	3	1	0	2	3	8	0	1	0	4	1	2	4.0	16	1	1	1	1	0	1	1	She asked for a tall glass of iced tea, lemon, sugar, and ice without stating the size or shape of the glass explicitly.	5
40	4	5	0	1	2	4	11	1	3	0	3	0	5	8.0	11	3	3	2	2	0	2	2	He found a letter from the tax department asking for detailed records of business revenue for the past five years and unpaid balances, which he would need to pay before a hearing date, or face legal charges.	5
25	1	2	3	0	0	2	7	0	2	0	3	0	4	4.0	8	2	2	1	2	0	2	1	Despite his repeated requests for transparency, the board refused to discuss its decision making process further, instead sharing only the final report.	5
37	2	3	1	0	1	6	11	0	2	0	5	0	6	3.0	26	0	0	1	5	0	5	1	The project team requested additional specifications for the software design, tested it thoroughly, debugged the error logs, presented their findings in the weekly meeting, and sent the updated version to the clients.	5
38	1	2	0	0	1	6	11	0	2	0	4	1	8	7.0	15	3	3	1	7	0	7	1	The teacher asked the students to complete the crossword puzzle, use the color pencils to shade each cell, draw pictures of their favorite animals, submit their homework and clean up the classroom before leaving.	5
37	5	4	0	0	1	2	11	0	4	0	4	1	4	5.0	14	3	3	1	4	0	4	1	They served us traditional tea in handmade clay cups, accompanied by a sweet fruit preserve, honey and warm pita bread, before leading us through a labyrinth of streets to reach our final destination.	5
19	0	0	0	0	1	5	5	0	2	0	5	0	1	3.0	13	0	0	1	2	0	2	1	She bought me a book, a pen, a folder, a stapler, and a notepad.	5
41	3	3	2	1	4	5	11	0	3	0	3	1	5	6.0	18	1	1	3	4	0	4	3	The salesman suggested several upgrades after I'd selected the colour and type of the new appliance but finally I accepted the last proposal and ordered the extended warranty, delivery at home, and installation package along with it.	5
39	1	3	0	0	1	5	10	1	5	0	3	0	8	5.0	27	3	3	1	7	0	7	1	She handed me four envelopes containing the cash awards, promised to send my trophy in a separate shipment, asked me to complete the feedback form and requested a signed copy of the release for her records.	5
27	5	2	0	0	2	2	5	0	3	0	5	1	2	4.0	18	1	1	1	3	0	3	1	She offered me the red, blue, green, white, and yellow pens for my signature before sending the document via fax and mail.	5
34	5	3	1	0	2	2	11	0	2	0	4	0	3	5.0	17	1	1	1	3	0	3	1	The professor provided us with extensive notes, examples and real-life scenarios for every topic, then assigned several group projects and presentations to ensure our deep understanding of key concepts.	5
28	2	2	0	0	1	4	9	1	1	0	3	0	4	5.0	15	1	1	1	2	0	2	1	She opened the package to reveal a handwritten note, a broken charm, two pieces of dried rose petals and a single strand of silver thread.	5
29	1	2	1	1	1	4	6	0	3	0	3	0	5	4.0	12	1	1	2	4	0	4	2	We need to test the system for bugs, so could you please install the debugging tools, compile the code and run it at the earliest convenience?  Additionally: It is essential to remind everyone to clean their workstations regularly, wipe down shared desks and keyboards, wear masks indoors, and practice effective Social Distancing, in order to minimize the risk of spreading illness.	5
30	3	2	0	0	1	4	10	0	1	0	4	0	5	4.0	22	0	0	1	5	0	5	1	He requested an additional project update, provided new data sources, made a budget adjustment, requested a meeting with stakeholders and set a new timeline for delivery.	5
32	1	3	0	1	1	3	10	1	1	1	4	0	5	6.0	18	1	1	1	4	0	4	1	I will need to return the textbooks for review, fill out the application, take the exam next Tuesday, and bring six blank test question sheets for proctoring purposes.	5
33	3	4	0	0	1	0	9	1	1	0	6	1	7	5.0	20	2	1	1	5	1	5	1	After purchasing tickets, picking up rental cars, checking into hotels, and reserving tables at restaurants, their itinerary required one final stop: obtaining mandatory permits for guided exploration.	5
26	0	1	1	0	1	5	5	0	4	0	5	0	3	4.0	20	1	1	2	3	0	3	2	He promised to mail me the report, the passwords, the backup drives, the contracts, but I never received any of it.	5
37	2	2	0	0	1	6	10	0	1	0	7	1	7	5.0	11	2	1	1	4	1	4	1	After finishing the painting, I added several final touches, the details on the frame, replacing the worn-out brush bristles, cleaning the spattered easel, and putting on the varnish layer.	5
25	1	2	0	0	1	3	6	0	1	0	5	1	5	3.0	17	1	0	1	4	1	4	1	After finishing dinner, we went for a long walk along the beach, collected shells, built a bonfire, and roasted marshmallows.	5
36	2	3	0	0	1	5	10	0	2	0	5	1	7	4.0	30	2	2	1	5	0	5	1	He confessed to eating the last piece of cake, broke the vase in the living room, missed his bus stop, spilled juice on the new carpet, and left the tap running.	5
41	1	2	2	4	2	3	6	1	7	0	4	0	8	5.0	27	3	3	5	5	0	5	5	He handed me the map, asked for the directions and when I showed him, he replied his friends would be coming soon, they'll be bringing two dogs and needed to rent a car for easier transportation.	5
41	1	3	1	0	1	2	8	0	7	0	6	1	9	6.0	23	5	5	3	5	0	5	3	After the presentation, they asked for my contact information, mentioned they wanted me to join their board, suggested I attend their quarterly meetings, and offered to have lunch together before scheduling another follow-up call.	5
41	0	1	2	3	3	3	6	1	6	0	4	3	8	6.0	26	4	3	5	3	1	3	5	After being transferred three times, she explained that the manager would now call me, and I needed to hold and then forward her call once she connected, and he would provide a coupon code for a refund.	5
25	1	0	0	0	2	2	10	0	0	0	4	0	5	6.0	11	1	1	1	5	0	5	1	The company announced record profits and plans to distribute dividends, buy back shares, reduce debt, and launch a major advertising campaign.	5
34	3	5	0	0	1	2	11	1	2	0	4	1	3	4.0	26	2	2	1	1	0	1	1	My grandma asked for a large glass of iced tea with lemon, two pieces of gum, an old photo album, my phone and pen to jot down notes while reminiscing.	5
40	1	3	2	1	2	4	14	0	4	0	3	2	4	6.0	13	2	2	2	5	0	5	2	The art gallery director offered me a brochure, a schedule of future exhibitions, and then asked if I could provide my email address for notifications and newsletters before finally handing me a membership application with discount benefits.	5
25	4	2	0	0	1	1	8	0	2	0	5	0	2	4.0	11	0	0	1	1	0	1	1	During our annual charity drive, we collected toys, clothes, canned goods, blankets and a large check from generous local sponsors.	5
35	0	4	1	2	3	3	3	1	9	0	1	0	6	9.0	11	3	3	3	4	0	4	3	She asked for the map but couldn't read it herself and asked me to explain it to two of her colleagues who were speaking on the phone and another who joined them late.	5
22	1	0	1	2	1	2	3	0	6	0	1	1	4	4.0	11	2	2	3	4	0	4	3	She served me the delicious pie that her grandmother had baked and asked me if I would like some coffee afterwards.	5
30	3	3	1	0	1	2	6	0	4	0	5	0	5	4.0	19	0	0	1	5	0	5	1	He unpackaged new gadgets, set up each one carefully, tested its features, calibrated its sensitivity, and connected it to various sources for a thorough trial.	5
47	4	4	0	1	1	7	11	0	5	0	5	2	7	5.0	26	3	2	3	6	1	6	3	Before handing me the keys, he asked if I could return the car with the seats in their original configuration, remove any personal belongings, ensure the fuel level reached the full mark, and inform the rental agent about his change of plans.	5
41	2	6	0	0	1	4	9	0	5	2	4	0	7	5.0	29	2	2	1	5	0	5	1	He requested to see all the sales reports, have them reviewed by his legal team, forward them to headquarters, translate them into Mandarin for review by China division and upload the final version to the company portal.	5
37	0	1	0	0	1	7	12	0	1	0	5	1	8	5.0	22	2	2	1	7	0	7	1	The store manager asked us to fill out the damage claim form, provide the purchase receipt, present the shattered phone, describe the incident, and sign the non-disclosure agreement before issuing a refund.	5
35	1	4	2	1	4	4	9	0	2	0	5	0	3	6.0	10	0	0	1	1	0	1	1	She asked for a table outside in the sun and was served coffee, toast, and orange juice but then waited for her companions, a salad, and a glass of water.	5
33	3	5	1	0	2	5	9	0	1	0	2	1	4	4.0	13	1	1	1	3	0	3	1	The chef used a range of unique spices in the recipe and then garnished the dish with fresh herbs, toasted nuts and chopped fruits before sending it out to the diners.	5
42	0	6	2	0	2	5	11	0	2	0	5	2	7	5.0	13	2	1	1	5	1	5	1	In the absence of working printers and after scanning dozens of pages, she patiently taped each one together, made photocopies and hand-picked out the errorr-filled forms before mailing them all off to the tax authority.	5
36	1	3	0	1	1	7	7	0	4	0	3	4	5	6.0	12	3	3	3	4	0	4	3	He insisted on wearing all his jewelry to the event, despite the fact that it caused a visible disturbance, and requested a table by the stage so that the audience could admire it.	5
30	0	2	1	0	1	5	9	0	2	0	4	1	5	4.0	16	1	0	1	5	1	5	1	Before leaving the country, I submitted the application for a visa, paid the fee online, attached color photographs and scheduled an appointment for my biometrics capture.	5
27	2	1	0	0	1	6	8	0	1	0	5	0	2	5.0	15	1	1	1	1	0	1	1	He asked for the red pencil, a stapler, the phone book, a calculator, and the remote control to change the TV channel.	5
40	2	4	2	1	1	5	9	0	3	0	5	0	7	5.0	26	2	2	2	6	0	6	2	He ordered new parts online, set up an appointment with the mechanic, brought all necessary documents, made arrangements for a loaner car, and asked his wife to pick him up when the repair was done.	5
36	4	4	0	0	1	5	10	0	0	0	4	0	7	4.0	26	1	1	1	5	0	5	1	The sales manager demanded a full refund for the damaged goods, submitted detailed claims with photographs, negotiated a partial return, set up a replacement order and followed up to ensure timely delivery.	5
68	3	8	2	0	2	7	17	1	6	2	6	2	10	6.0	55	3	3	2	8	0	8	2	I have to write three chapters of the report, edit the introduction section and submit it to the editor by this Friday; buy new tires for my car before heading to a long drive; send you the feedback on your presentation as soon as possible; finish reading the book assigned for bookclub; and attend my grandma's birthday party on Saturday afternoon.	5
30	0	0	0	0	2	2	12	0	1	0	5	1	5	5.0	13	3	3	1	4	0	4	1	I found the recipe for making chocolate chip cookies but need to buy flour, eggs, sugar, milk, and chocolate chips to complete the ingredients list.	5
19	2	1	0	0	1	2	7	2	0	0	3	0	1	5.0	8	0	0	1	1	0	1	1	The professor assigned 3 case studies, several homework assignments, and a presentation due within two weeks.	5
28	1	1	1	1	2	1	4	0	5	0	4	1	5	5.0	23	4	4	3	3	0	3	3	She offered me tea, cookies, and blankets to help me relax while we waited for the bus, but I was too anxious to accept.	5
28	2	2	1	0	1	3	10	1	0	0	5	0	3	4.0	17	0	0	1	1	0	1	1	The chef prepared a feast for twelve with fresh fish, imported olive oil, roasted garlic, truffle oil, and a carefully aged balsamic vinegar.	5
43	2	6	0	1	1	6	12	1	4	0	6	0	3	5.0	29	2	2	1	1	0	1	1	After the presentation, I was given a survey with 5 optional sections, a brochure on their latest release, a pen with their company logo etched on it, a calendar, and an email address to contact for feedback.	5
20	1	2	0	0	1	2	6	0	3	0	2	1	2	4.0	12	1	1	1	2	0	2	1	She served tea to the queen, her children and her ministers before addressing the parliament on budgetary matters.	5
