n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	max_depth_constraint
20	1	1	1	2	0	0	2	1	4	1	3	0	3	5.0	8	2	2	3	2	0	John, who is over sixty, often finds himself remembering important dates that his calendar does not record.	6
19	3	2	0	1	0	2	6	0	2	0	1	0	1	3.0	14	0	0	1	1	0	My assistant will present the CEO's annual report to the board members during our upcoming quarterly meeting.	6
24	3	2	0	1	1	2	6	0	3	1	1	0	3	4.0	9	2	2	1	2	0	My brother and I will travel to the airport using our personal car to attend an important business meeting in Paris next week.	6
25	3	4	1	0	0	5	8	0	0	0	2	0	2	4.0	15	1	1	1	2	0	The manager interviewed potential candidates for the open marketing position with a panel of executives, carefully selecting the best fit for the team.	6
26	4	2	0	2	1	4	7	0	2	0	1	0	3	3.0	14	1	1	1	2	0	I have consulted the financial analysts from all departments regarding the upcoming audit reports and will present their assessments to the Executive Board next week.	6
30	3	4	1	2	2	2	9	2	1	0	1	0	3	7.0	10	2	2	1	2	0	A complex mathematical equation with six terms and interactions among them can be represented visually using a tree diagram of six levels with branches connecting various symbols and coefficients.	6
18	1	3	0	0	0	1	3	0	4	1	2	0	2	4.0	5	1	1	1	2	0	Despite my reservations, my colleagues urged me to join them on this risky expedition to Antarctica.	7
23	4	3	0	0	0	3	6	0	2	0	3	0	2	4.0	10	1	1	2	1	0	In the midst of the bustling street market, the old woman sold ripe, plump lychees that melted in your mouth.	7
22	1	4	1	2	1	2	7	0	0	0	2	0	2	4.0	12	0	0	2	1	0	A large number of customers are waiting in line for assistance, but a handful of employees are handling tickets efficiently.	7
21	3	2	0	1	1	4	6	0	0	0	1	1	2	5.0	10	1	1	2	1	0	The professor explained to the eager students that every mathematical equation must follow a strict set of rules and syntax.	7
19	3	2	0	0	0	2	5	0	2	0	2	0	2	3.0	5	1	1	1	2	0	The old woman's stories about her ancestral lands captivated the children, keeping them spellbound for hours.	7
32	1	2	0	0	1	2	12	0	1	0	5	0	5	7.0	16	4	4	2	3	0	The researchers analyzed data from various sources, including surveys, interviews, and focus groups, to identify the factors that influence farmers' willingness to invest in irrigation technology.	7
18	4	2	1	0	0	2	5	0	1	0	2	0	1	4.0	5	0	0	2	0	0	The ancient tree stood proudly amid the verdant meadow, its branches heavy with ripe autumn leaves.	7
18	4	2	1	1	0	3	4	0	0	0	1	0	2	5.0	5	1	1	1	1	0	The tourists were excitedly snapping pictures of the rare blue dolphin emerging from the crystal clear waters.	7
16	4	2	2	0	1	0	3	1	0	1	1	0	1	4.0	8	0	0	1	1	0	Four generations of farmers in northern New Zealand now practice organic and ecologically sustainable methods.	7
14	2	1	0	0	0	1	5	0	1	0	2	0	2	3.0	6	1	1	1	2	0	The professor presented complex equations with ease, impressing his advanced mathematics students.	7
18	1	2	2	0	0	2	5	0	1	0	2	0	2	4.0	7	1	1	1	0	0	The baby gorilla climbed up through the tangled branches, clinging tightly to its mother's back.	7
22	2	2	0	0	1	4	8	0	0	0	3	0	2	4.0	8	1	1	1	2	0	The artist painted a landscape with the sun setting, giving the painting depth and dimension with long, sweeping brushstrokes.	7
17	4	2	0	0	1	0	6	0	1	0	2	0	1	3.0	5	0	0	1	1	0	Despite their small size, many ant colonies maintain complex social organization and division of labor.	7
21	2	3	0	0	0	5	7	0	0	0	1	1	2	5.0	9	1	1	1	2	0	The professor recommended the text to the class as an excellent resource for understanding the underlying theories of quantum physics.	7
24	2	2	2	0	0	1	7	0	1	0	2	2	4	5.0	12	3	1	1	4	2	Despite initially facing challenges in adapting their products to emerging markets, companies now realize the importance of local innovation to maintain growth.	7
16	0	1	2	0	0	2	7	0	1	0	1	0	2	4.0	7	1	1	2	1	0	A family reunion takes place annually in the lake side house where my grandparents live.	7
23	3	3	0	0	0	2	9	0	1	0	2	1	2	5.0	12	1	0	2	2	1	After our team conducted interviews with local villagers about potential fishing regulations, environmental activists protested the plans outside the town hall.	7
22	2	3	1	0	0	3	7	0	0	0	3	0	2	4.0	7	1	1	1	1	0	Beneath the lush forest canopy, sunlight filtered down to the stream, creating dappled patterns on the water's surface.	7
24	2	1	1	1	2	0	6	0	0	0	3	1	7	7.0	6	3	3	1	4	0	Scarecrows are often depicted wearing wide-brimmed hats and carry rakes, symbolizing rural labor and deterring birds from feeding on crops.	7
19	0	2	1	0	0	2	7	0	1	0	2	0	3	4.0	10	2	2	1	1	0	The children sat at the table covered in craft supplies, eagerly designing their Mother's Day cards.	7
29	3	3	0	1	1	6	8	0	1	2	2	0	2	6.0	7	1	1	2	1	0	In ancient Japanese society, the emperor was considered the divine ruler who embodied the spirit of the sun god and the descendant of the sun god Amaterasu.	7
22	4	3	0	0	2	3	5	0	1	0	2	0	2	4.0	10	1	1	1	2	0	The ancient civilizations built massive structures out of large and small stones, aligning them with the stars and the equinoxes.	7
20	3	0	2	1	2	0	5	0	1	0	2	0	4	7.0	4	2	2	2	3	0	Sometimes, tourists prefer visiting remote destinations where they can explore unique landscapes and encounter diverse flora and fauna.	7
25	5	3	1	0	0	6	6	0	0	0	2	0	2	4.0	14	1	1	2	2	0	The artist applied the thick red paint swiftly with a brush over the large canvas, creating a bold representation of a fiery sun.	7
20	2	3	0	0	1	4	7	0	0	0	1	0	2	5.0	8	1	1	1	1	0	The professor discussed the various implications and challenges presented by this novel technology with the eager group of students.	7
22	2	3	0	0	0	3	4	0	1	2	2	1	3	3.0	7	2	1	3	0	1	After the sun sets, Orion's Belt remains visible as the constellation comes into its finest display throughout the year.	7
16	0	1	0	0	0	3	6	0	1	0	1	0	3	5.0	6	2	2	1	3	0	The archaeologist spent hours examining each artifact to determine its origin during the excavation process.	7
17	3	2	0	0	1	1	4	0	2	0	2	0	2	3.0	6	0	0	1	2	0	During his long career as a professor, he gave numerous lectures and supervised countless dissertations.	7
21	0	1	0	0	1	3	6	0	1	0	2	0	4	6.0	5	2	2	1	3	0	The company's CEO addressed the audience, urging them to embrace change and adapt to the market's shifts.	7
22	1	4	1	0	0	3	7	0	0	0	2	0	3	5.0	7	2	2	1	1	0	The explorer's team discovered remnants of an ancient civilization buried deep under the jungle, hidden from view for centuries.	7
19	3	3	1	2	1	0	5	0	1	0	2	0	1	4.0	9	0	0	1	0	0	Under our proposal, students from economically disadvantaged families would be entitled to additional resources and academic support.	7
23	0	4	0	1	1	4	7	0	2	0	2	0	2	7.0	4	1	1	1	1	0	After the conference, participants were given a survey asking for their feedback on the organization of the event and its content.	7
17	1	3	1	0	1	1	6	1	0	0	1	0	2	4.0	5	1	1	1	1	0	The archaeologists unearthed ancient artifacts beneath layers of sand and debris dating back to 3000 BC.	7
19	1	1	0	0	1	3	7	0	1	0	2	0	2	4.0	7	1	1	1	2	0	A newborn calf follows its mother around the savanna, learning the way to water and fresh pasture.	7
22	4	1	0	3	1	4	4	0	1	0	2	0	2	4.0	12	1	1	2	1	0	Children can learn multiple languages at the same age, but the earlier they start the better the outcome might be.	7
18	1	2	1	0	0	3	4	0	0	0	3	0	4	4.0	8	1	1	1	1	0	The ancient temple ruins, hidden deep in the rainforest, reveal stories about a forgotten civilization.	7
29	1	3	0	1	0	1	8	0	4	0	2	2	6	8.0	8	5	4	4	2	1	Allegations that she was involved in money laundering intensified after her name appeared in the leak, which led many businesses to cease doing business with her firms.	7
15	3	2	0	1	1	2	3	0	0	0	2	0	1	4.0	5	0	0	1	0	0	Under the dense canopy, the ground was covered with vibrant and diverse wildflowers.	7
20	3	1	0	0	2	3	6	0	0	0	2	0	3	4.0	7	1	1	1	3	0	An intricate network connects every organ and vital system, maintaining balance and promoting overall health within an organism.	7
26	2	1	0	1	2	1	9	0	0	0	2	2	5	4.0	11	2	1	1	3	1	In order to make informed decisions, businesses should collect and analyze data on production costs and market prices before implementing any major strategic changes.	7
18	2	2	0	0	0	3	5	0	1	0	2	0	2	4.0	5	1	1	1	1	0	Despite his extensive experience, the professor struggled to understand the intricacies of this novel mathematical concept.	7
21	3	3	1	0	1	1	5	0	2	0	1	0	3	4.0	6	1	0	2	3	1	Children who study French learn not only grammatical rules but pick up conversational patterns from their peers in the playground.	7
18	2	0	0	1	1	2	4	0	2	0	2	1	3	5.0	4	1	1	2	2	0	The newborn antelope hesitated, unsure if it should follow its mother or investigate the unfamiliar terrain.	7
17	3	2	1	0	0	2	4	0	0	0	2	0	2	6.0	4	1	1	1	1	0	The new CEO announced a strategic decision to focus on organic growth, rather than acquisitions.	7
18	1	3	1	0	0	4	5	0	1	0	1	0	2	4.0	7	1	1	2	0	0	The baby gazed intently at the colorful birds that flitted between the tree branches during the picnic.	7
14	1	0	2	1	1	0	1	0	3	0	2	0	3	4.0	4	2	2	2	1	0	She carefully selected her ingredients, ensuring they were organic and locally sourced.	7
16	1	0	2	0	1	1	3	0	2	0	1	0	3	3.0	5	1	1	1	2	0	The professor's harsh criticism encouraged us to revise our drafts meticulously and write clearly.	7
17	2	2	2	0	0	3	3	1	1	0	2	0	1	6.0	9	0	0	2	1	0	The archaeologist carefully uncovered the ancient artifacts, some of them more than 5,000 years old.	7
22	2	2	0	0	1	2	7	0	3	0	1	0	3	8.0	4	2	2	2	3	0	The company offers a range of flexible work arrangements for employees who need them to balance their careers and personal responsibilities.	7
19	5	1	0	0	2	2	5	1	0	0	1	0	2	5.0	6	0	0	2	2	0	Two scientists from different research institutions conducted separate experiments and both obtained the same unexpected but significant results.	7
