n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	n_obj_post.1	n_subj_pre.1	sentence	subj_pre_constraint
15	1	0	0	0	1	0	6	0	1	0	3	0	3	3.0	9	0	0	3	3	0	3	3	Old men play cards, children build forts, and trees shed their leaves.	3
14	0	0	1	0	1	3	3	0	0	0	3	0	3	3.0	9	0	0	3	0	0	0	3	The cat slept, the flowers bloomed, and the moon shone brightly.	3
16	0	1	1	0	1	2	5	0	0	0	3	0	3	3.0	12	0	0	3	1	0	1	3	Bears roam the forest, rabbits hop through the meadow, and eagles soar overhead.	3
22	0	3	0	0	0	6	7	0	0	0	3	0	3	3.0	15	0	0	3	0	0	0	3	The cat slept under the table, the moon shone in the night sky, the wind whistled through the trees.	3
9	0	0	0	0	0	0	3	0	0	0	3	0	3	2.0	6	0	0	3	0	0	0	3	Mice scampered, flowers bloomed, snowflakes descended.	3
9	0	0	0	0	0	0	5	0	0	0	3	0	1	2.0	6	0	0	1	0	0	0	1	Dogs bark, frogs croak, stars twinkle.	3
14	0	2	0	0	1	1	3	0	3	0	3	0	1	3.0	6	0	0	1	1	0	1	1	She, he, and it played tag in the park at sunset.	3
31	1	3	0	0	1	7	11	0	1	0	4	0	3	5.0	17	0	0	3	3	0	3	3	Each cloud releases rain, the sun warms a frog by its side, a frog hops along the path, and a rabbit nibbles clover in a nearby field.	4
16	0	0	0	0	0	4	4	0	0	0	4	0	4	3.0	12	0	0	4	0	0	0	4	The sun rises, the snow melts, the birds sing, the flowers bloom.	4
16	0	0	0	0	0	4	4	0	0	0	4	0	4	3.0	12	0	0	4	0	0	0	4	The sun sets, the geese fly, the children sing, the waves crash.	4
18	2	0	1	0	0	0	6	0	1	0	4	0	4	3.0	12	0	0	4	1	0	1	4	Moroccan parrots dance, sunflowers grow tall, autumn leaves swirl around, puppies chase their tails.	4
14	0	0	0	0	1	1	4	0	0	0	4	0	4	3.0	10	0	0	4	0	0	0	4	The sun rose, birds chirped, flowers bloomed, and children laughed.	4
21	1	1	0	0	1	1	9	0	0	0	5	0	3	3.0	10	0	0	3	2	0	2	3	Every dawn, hummingbirds sip nectar, children laugh at silly jokes, dandelions bloom, and puppies play fetch.	4
14	0	0	0	0	0	1	5	0	0	0	4	0	4	3.0	6	1	1	4	1	0	1	4	The sun rose, clouds formed, wind blew leaves, snow melted.	4
17	0	0	0	0	0	4	6	0	0	0	4	0	3	3.0	13	0	0	3	0	0	0	3	The wind whistled, the rain droplets danced, the sun set, the shadows lengthened.	4
27	1	3	0	0	1	2	9	0	1	0	3	1	5	5.0	11	2	2	4	1	0	1	4	Morning shadows dance on damp ground as ravens preen their feathers, sunflowers turn towards the sun, and fog begins to lift from the creek.	4
24	0	1	4	0	1	5	5	0	0	0	4	0	4	4.0	17	0	0	4	0	0	0	4	Each cat purrs softly, every dog barks loudly, both children laugh eagerly, and the sun slowly rises above the horizon.	4
16	0	0	0	0	0	4	4	0	0	0	4	0	4	4.0	12	0	0	4	0	0	0	4	The cat slept, the flowers bloomed, the sun rose, the children laughed.	4
30	1	2	0	0	1	5	8	0	4	0	5	0	4	3.0	21	0	0	4	2	0	2	4	Every morning, my cat washes her paws, the sun risen over the mountains, the trees sway in the gentle breeze, and I sip my tea.	4
14	0	0	0	0	0	1	5	0	0	0	4	0	4	3.0	6	0	0	4	1	0	1	4	The sun rises, birds sing, flowers bloom, bees collect nectar.	4
19	0	0	0	0	1	5	5	0	0	0	4	0	4	4.0	9	1	0	4	0	1	0	4	Every morning the sun rises, the flowers bloom, the birds sing, and the winds blow.	4
13	0	0	0	0	0	1	4	0	0	0	4	0	4	2.0	9	0	0	4	0	0	0	4	The sun rises, snow melts, birds sing, flowers bloom.	4
16	0	0	0	0	0	4	4	0	0	0	4	0	4	3.0	12	0	0	4	0	0	0	4	The wind whistles, the leaves dance, the sun rises, the birds sing.	4
14	0	0	0	0	1	1	6	0	0	0	4	0	2	3.0	10	0	0	2	0	0	0	2	The sun rises, waves lap, wind howls, and mountains stand.	4
18	0	0	1	0	1	4	4	0	0	0	4	0	4	3.0	14	0	0	4	0	0	0	4	The sun rises, the wind howls, the snow falls softly, and the leaves tremble.	4
13	0	0	0	0	0	1	5	0	0	0	4	0	3	3.0	6	0	0	3	0	0	0	3	The sun rises, birds sing, frogs croak, leaves tremble.	4
20	0	0	0	0	1	4	6	0	1	0	5	0	3	3.0	13	0	0	3	1	0	1	3	Every morning, the cat washes itself, birds chirp, the sun rises, and the flowers open.	4
18	0	0	3	0	0	0	6	0	0	0	4	0	5	4.0	13	0	0	4	0	0	0	4	Morning stars shouted, swaying trees sang softly, autumn leaves danced gracefully, rivers flowed silently.	4
24	0	5	0	0	0	2	9	0	0	0	4	0	4	4.0	18	0	0	4	0	0	0	4	Apples ripen in autumn, children jump in piles of leaves, flowers bloom under the sun, birds migrate towards the south.	4
14	0	0	0	0	1	1	5	0	0	0	4	0	3	3.0	10	0	0	2	0	0	0	2	The sun rises, birds sing, roses bloom, and waves crash.	4
16	0	0	0	0	0	4	4	0	0	0	4	0	4	4.0	12	0	0	4	0	0	0	4	The sun sets, the moon rises, the leaves fall, the rivers freeze.	4
16	0	0	0	0	0	4	4	0	0	0	4	0	4	4.0	12	0	0	4	0	0	0	4	The sun rose, the birds sang, the flowers bloomed, the wind howled.	4
16	0	0	0	0	0	4	4	0	0	0	4	0	4	4.0	12	0	0	4	0	0	0	4	The sun rises, the clock strikes, the birds sing, the flowers bloom.	4
34	1	4	1	0	1	8	11	0	0	0	4	0	4	4.0	14	0	0	4	1	0	1	4	The cat jumps over the moon, the sun sets behind the mountain, the wind chimes ring with a soft tinkling sound, and the stars twinkle brightly in the night sky.	4
14	0	1	0	0	0	0	6	0	0	0	4	0	3	3.0	11	0	0	3	0	0	0	3	Monkeys dance on rooftops, elephants paint, tigers howl, zebras swim.	4
22	0	2	0	0	0	2	10	0	0	0	4	0	4	5.0	15	1	1	3	2	0	2	3	Morning stars sang hymns, mountains dripped water, wolves bayed under the moon, autumn leaves danced in the wind.	4
23	0	0	0	0	1	1	7	0	4	1	5	0	4	3.0	15	0	0	4	3	0	3	4	Monday mornings, my cat sleeps, my dog watches TV, my sister reads the newspaper, and I make breakfast.	4
14	0	0	0	0	0	2	4	0	0	0	4	0	4	3.0	10	0	0	4	0	0	0	4	A crow cawed, leaves rustled, waves lapped, the wind howled.	4
25	0	2	1	0	0	6	7	0	1	0	4	0	4	4.0	18	0	0	4	2	0	2	4	The cat chased the butterfly, the butterfly fluttered away, the wind carried it off, the tree branch swayed in the breeze.	4
21	0	2	0	0	1	1	8	0	0	0	5	0	4	3.0	13	0	0	4	2	0	2	4	Under the weepingwillows, children laugh, kittens play fetch, butterflies dance in mid-air, and birds sing melodies.	4
26	0	2	1	0	1	5	7	1	1	0	4	0	4	3.0	21	0	0	4	1	0	1	4	An elephant swings its tail, a monkey clings to a tree, two children play with a ball, and a puppy barks loudly.	4
17	0	0	0	0	1	4	4	0	0	0	4	0	4	4.0	13	0	0	4	0	0	0	4	The sun sets, the trees sway, the birds chirp, and the wind howls.	4
16	0	0	0	0	0	4	4	0	0	0	4	0	4	4.0	12	0	0	4	0	0	0	4	The sun sets, the winds howl, the leaves fall, the birds migrate.	4
12	0	0	0	0	0	0	4	0	0	0	4	0	4	3.0	6	0	0	3	0	0	0	3	Mice scamper, flowers bloom, winds sway, oceans roar.	4
14	0	0	0	0	1	0	6	0	1	0	1	1	4	5.0	4	2	2	4	3	0	3	4	Dogs chase cats that climb trees while birds sing and squirrels gather nuts.	4
17	0	0	0	0	1	4	4	0	0	0	4	0	4	4.0	9	0	0	4	0	0	0	4	The sun rose, the trees swayed, the birds chirped, and the waves lapped.	4
20	0	1	0	0	1	2	8	0	0	0	4	0	4	4.0	11	1	1	2	2	0	2	2	Apples falling, leaves rustling, wind howling, and birds flying describe the peacefulness of an autumn afternoon.	4
19	0	0	1	0	0	4	6	0	0	0	4	0	4	4.0	15	0	0	4	1	0	1	4	The sun sets, the leaves change color, the geese fly south, the autumn breeze arrives.	4
28	0	0	2	0	1	5	8	0	0	0	5	0	6	4.0	23	1	1	4	2	0	2	4	Every sunrise illuminates the morning fog, the mountains awaken the birds, the streams start to flow gently, and dew-covered leaves glisten brightly.	4
20	0	1	0	0	0	3	6	0	2	0	5	0	3	4.0	12	0	0	3	0	0	0	3	every morning, the sun rises, the birds sing, my alarm clock rings, I wake up.	4
27	2	4	1	0	1	0	10	0	0	0	4	0	5	3.0	19	0	0	4	0	0	0	4	Morning stars sang before sunrise, winds whispered among tall trees, shadows danced on empty roads, and autumn leaves fell gently from trembling branches.	4
14	0	0	0	0	1	1	4	0	0	0	4	0	4	3.0	11	0	0	4	0	0	0	4	Mice run, flowers bloom, leaves fall, and the sun rises.	4
12	0	0	0	0	0	0	6	0	0	0	4	0	2	2.0	9	0	0	2	0	0	0	2	Mice scamper, wind howls, sun rises, leaves flutter.	4
16	0	0	0	0	0	4	5	0	0	0	4	0	3	5.0	4	0	0	4	0	0	0	4	The sun rises, the wind howls, the water boils, the leaves quiver.	4
16	0	0	0	0	0	4	4	0	0	0	4	0	4	5.0	4	0	0	4	0	0	0	4	The sun rises, the birds sing, the flowers bloom, the wind blows.	4
19	0	2	0	0	1	5	6	0	0	0	4	0	1	3.0	11	0	0	1	0	0	0	1	A rabbit, a fox, a frog, and a mole dug in the garden before sunrise.	4
22	0	1	0	0	1	6	6	0	0	0	4	0	4	4.0	15	0	0	4	1	0	1	4	The cat chased the rabbit, the bird watched, the dog barked, and the wind whispered through the trees.	4
