n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	sentence	max_depth_constraint
20	2	3	0	0	0	4	5	0	3	0	1	0	2	5.0	5	1	1	2	1	0	The tall boy presented his sister with an apple that he plucked from the seventh branch of the tree.	7
31	3	3	0	1	1	4	6	1	2	0	4	0	5	5.0	15	2	2	2	3	0	The older sister asked the younger children to pick up apples that had fallen from the tree (height: 7) and put them in the large woven baskets.	7
17	2	2	0	0	0	3	6	1	0	0	2	0	1	3.0	5	0	0	1	1	0	The tall, majestic oak tree in the park reaches a height of seven branching layers.	7
19	3	0	1	0	0	1	5	1	0	0	3	1	3	3.0	8	2	2	1	2	0	The tall oak tree's seven branches split repeatedly, creating smaller branches, until reaching tiny twigs.	7
22	2	4	0	0	0	4	5	1	0	0	5	0	1	4.0	9	0	0	1	0	0	The old man, with a granddaughter on each arm, pointed up at the seven-story-tall lighthouse.	7
40	4	5	1	2	0	4	8	1	3	0	5	1	5	7.0	9	4	4	3	1	0	The old oak tree, in the center of the park, dropped seven apples from its sprawling branches, some landing around my feet before I could scramble away to avoid being covered in sticky, ripe fruit.	7
23	4	3	0	0	0	3	6	1	1	0	2	1	2	3.0	11	1	1	2	1	0	The tall, old oak tree in the park reaches a height of seven branches before its first major branch splits off.	7
24	3	3	0	0	0	3	7	1	0	0	3	1	3	6.0	11	2	1	1	2	1	The tall oak tree, with branches reaching a height of seven metres, provides ample shade for resting on a sunny day.	7
37	5	4	1	0	2	4	8	1	4	0	3	0	5	7.0	16	3	3	4	2	0	The boy opened the huge door for his little sister and they entered the dark forest where tall trees towered, seven of them reaching above the canopy, and colorful birds called from their branches.	7
19	1	2	1	0	0	3	6	1	1	0	3	0	1	5.0	9	0	0	1	1	0	The old oak tree, its roots deep in the ground, reached a height of seventy feet.	7
22	2	2	2	0	0	2	5	1	2	0	3	0	3	5.0	13	2	1	2	2	1	The tallest child in the family, who stands at seven years old, eagerly watches his siblings play games outside.	7
24	3	3	1	0	0	1	7	1	3	0	3	0	2	5.0	11	1	1	2	2	0	The old oak tree, taller than its peers at seven stories high, casts broad shadows that shelter its family of acorns.	7
17	2	1	0	0	0	3	6	1	1	0	2	0	1	3.0	9	0	0	1	2	0	The tall boy showed his younger sibling the seven-foot maple tree in the backyard.	7
21	5	2	0	0	0	4	5	1	1	0	1	0	2	5.0	8	1	1	2	2	0	The tall oldest sibling gave a small gift to the short youngest brother who has five apples in a basket.	7
27	3	2	1	0	0	4	8	1	1	0	4	0	3	5.0	12	2	2	1	3	0	The old oak tree cast a deep shade over the grassy park, its branches, extending seven levels high, sheltering a family of birds.	7
23	4	2	0	1	0	5	6	0	1	0	2	0	2	5.0	5	1	1	2	2	0	"""The tallest kid in the playground has a younger sister who can reach the seventh branch of the old oak tree."	7
31	3	4	0	0	1	6	8	1	2	0	2	0	4	4.0	14	2	1	3	1	1	The tall children chosen for the basketball team have a father whom the shorter children call coach, and seven of them play in the game at the same time.	7
28	3	5	0	0	0	4	8	3	0	0	2	0	3	6.0	6	2	2	1	1	0	The old oak tree in the park has six branches with each branch dividing into three smaller branches, resulting in a total of seven distinct branches.	7
23	3	1	2	0	0	3	5	0	2	0	2	1	4	5.0	10	3	3	3	1	0	The big dog sat under the small apple tree, its long tail wagging gently as it watched the children playing nearby.	7
18	3	2	0	0	0	3	5	1	1	0	1	0	2	4.0	6	1	1	1	2	0	The tall green oak in the park has seven branches connecting the trunk to its highest leaves.	7
23	2	4	0	0	0	4	8	1	1	0	1	0	2	5.0	6	1	1	1	2	0	The old oak tree in the garden whispers secrets to the children climbing its massive branches with a height of seven meters.	7
18	1	1	1	0	0	2	5	1	1	0	3	0	3	4.0	7	2	1	2	2	1	The old oak tree, situated by the lake, has roots that descend seven levels deep.	7
18	1	2	0	0	0	3	6	1	1	0	2	0	2	5.0	5	1	1	2	1	0	The bird sits in the tall oak tree, whose branches reach a height of seven meters.	7
18	2	2	0	0	0	4	5	1	0	0	1	1	2	3.0	7	1	1	1	3	0	The old man gave the little boy an apple after climbing down seven branches from the tree.	7
29	5	1	2	0	1	4	7	1	2	0	3	0	3	4.0	15	1	1	3	2	0	The tall boy showed the shorter ones the way to the hidden apple tree, and together they found its ripe, red fruits nestled seven branches high.	7
18	3	2	0	0	0	3	4	1	0	0	3	0	2	4.0	9	0	0	1	1	0	The tall oak, taller than all the surrounding trees, reached new heights of seven stories.	7
21	1	2	0	0	0	4	8	0	1	0	3	0	2	5.0	14	1	0	2	2	1	The child in the large oak tree, whose leaves rustled in the wind, spotted a squirrel gathering acorns.	7
15	0	2	0	0	0	3	5	1	0	0	2	0	2	3.0	6	1	1	1	1	0	The squirrel climbed up the oak tree, taking seven steps along the way.	7
26	5	3	1	0	0	4	7	0	1	0	1	1	3	3.0	15	2	2	2	0	0	The large yellow elephant plays catch with the small boy under the shady mango tree while his monkey assistant looks on from a high branch.	7
30	3	4	1	0	0	5	8	1	1	0	3	0	4	6.0	14	3	2	1	2	1	The old oak tree in the park, with its roots reaching deep into the earth, supports a magnificent branch carrying seven birds nesting in the leafy canopy.	7
25	5	1	1	0	0	2	7	1	1	0	2	1	3	4.0	9	1	1	2	2	0	The old oaktree's massive branches support numerous leafy limbs as its strong trunk reaches seven stories high to the cloud-kissed sky.	7
21	3	2	0	0	0	3	6	1	1	0	3	0	2	5.0	7	1	1	2	2	0	"""The squirrel hid five acorns beneath the oak tree, the seventh branch of which had bright red leaves."	7
20	3	1	2	0	0	3	5	1	0	0	2	0	3	4.0	10	1	1	2	2	0	The old teacher carefully examined the tall oak tree, with seven interconnected branches forming a perfectly symmetrical crown.	7
25	3	5	0	0	0	2	6	1	2	1	3	0	2	4.0	11	1	0	1	1	1	The old Oak tree, with its branches extending out at various lengths, reaches a height of seven levels in its syntactic tree.	7
34	5	4	2	0	0	5	9	1	2	0	4	0	2	5.0	12	1	1	1	2	0	A tall father showed his six-year-old son a tree with beautiful red cherries high up in its branches, the son reaching towards the delicious fruits with both hands.	7
45	3	4	3	2	0	6	9	1	4	0	5	1	6	6.0	29	3	3	4	4	0	"The tall kid explained to his shorter sister the importance of protecting small creatures in the forest (where a subordinating conjunction ""that"" would normally appear, we can instead represent it with the ellipsis to show a tree height of 7: The tall kid explained [to his shorter sister] [the importance [of protecting small creatures in the forest]]."	7
18	1	1	1	0	0	3	4	0	0	0	3	1	4	4.0	7	2	1	2	1	1	The old elephant, carrying ripened mangoes, passed by the riverbank while the monkeys looked on.	7
16	1	1	0	1	0	0	2	1	4	0	2	1	2	3.0	5	2	1	2	2	1	Despite his being seven years older than her, she refused to grant him permission.	7
14	1	2	0	0	0	3	4	1	0	0	2	0	1	4.0	4	0	0	1	0	0	The monkey sits in the tall tree, seven branches above the water.	7
16	0	2	2	0	0	3	5	1	0	0	2	0	1	3.0	9	0	0	1	1	0	The squirrel gathered acorns high up in the tree, seven branches above the ground.	7
14	3	0	0	0	0	2	4	2	0	0	1	0	1	3.0	4	0	0	1	1	0	The tall oak tree's seven largest branches each support two smaller branches.	7
30	5	5	0	1	0	5	8	1	2	0	2	0	1	5.0	9	1	1	2	1	0	The tall red oak in the park is taller than the nearby trees, its branches forming a syntactic tree of seven levels during the analysis of its structure.	7
