n_tokens	ADJ	ADP	ADV	AUX	CCONJ	DET	NOUN	NUM	PRON	PROPN	PUNCT	SCONJ	VERB	max_depth	max_link	subord_prop	subord_post	subj_pre	obj_post	subord_pre	n_obj_post.1	n_subj_pre.1	sentence	subj_pre_constraint
19	0	3	0	0	1	1	7	0	1	0	2	1	3	4.0	5	1	1	3	0	0	0	3	Under a canopy of stars, elephants roamed and water buffalos grazed while lions lurked in their shade.	3
12	2	0	0	0	0	0	5	0	0	0	3	0	2	3.0	7	0	0	2	1	0	1	2	Fish swim, stones lie heavy, sunsets cast long shadows.	3
17	1	1	0	0	0	2	4	0	0	2	3	0	3	4.0	6	2	2	1	2	0	2	1	The moon rises behind Mount Fuji, illuminating the water's surface, casting long reflections.	3
20	1	1	0	1	1	3	6	0	1	0	3	0	3	3.0	10	0	0	3	2	0	2	3	The children were laughing, their mother sang songs, and the grandfather narrated old folktales around the campfire.	3
17	0	1	1	0	1	4	4	0	0	0	3	0	3	3.0	9	0	0	3	0	0	0	3	The cats purred, the fire crackled, and the rain fell steadily against the window.	3
13	0	0	0	0	1	3	4	0	0	0	2	0	3	4.0	5	0	0	3	1	0	1	3	The clock struck midnight, the sun rose and the children waited.	3
23	2	4	1	0	1	3	4	0	1	4	2	0	1	3.0	9	0	0	1	1	0	1	1	Before the invention of calculus, Sir Isaac Newton and Leibniz published their mathematical theories independently within a year of each other.	3
22	1	2	0	0	1	6	7	0	1	0	3	0	1	3.0	9	0	0	1	1	0	1	1	The cat, the dog, and my wife all want a place by the fire on this cold winter night.	3
22	1	3	2	0	0	1	6	0	1	0	4	0	3	4.0	8	2	1	1	1	1	1	1	These coins, once held by children, now rest within my father's collection, awaiting display at antique conventions.	3
17	0	0	1	0	1	3	4	0	0	0	3	0	4	3.0	12	1	1	3	1	0	1	3	The birds began to sing, the clock struck midnight, and the shadows grew long.	3
14	3	0	0	1	0	2	4	0	0	0	2	0	2	3.0	5	1	1	1	2	0	2	1	A sudden storm had uprooted these old trees, destroying several power lines.	3
16	0	2	0	0	0	3	6	1	0	0	2	0	2	3.0	7	1	1	1	2	0	2	1	Three people in the crowd threw bottles at the police officers, causing a commotion.	3
20	0	2	1	1	1	1	7	0	1	0	3	0	3	6.0	5	1	1	2	2	0	2	2	Before dawn, fishermen had already filled their nets, vendors lined the streets and children headed to school.	3
14	1	1	0	2	0	1	4	1	0	0	1	1	2	3.0	6	1	1	2	0	0	0	2	Three criminals were arrested after the jewelry store was robbed of expensive gems.	3
18	0	2	0	0	1	1	7	0	2	1	2	0	2	3.0	8	0	0	2	1	0	1	2	Monday mornings, my neighbor bakes apple pies from scratch and the aroma wafts into my backyard.	3
13	0	0	0	0	1	3	3	0	0	0	3	0	3	4.0	5	0	0	3	0	0	0	3	The dogs howled, the wind whistled, and the thunder roared.	3
23	1	2	1	0	1	6	6	0	0	0	3	0	3	3.0	16	0	0	3	1	0	1	3	The sun rises over the lake, the geese form a perfect V, and the dew still glistens on the grass.	3
21	1	1	1	2	1	4	5	0	0	0	3	0	3	4.0	11	0	0	3	1	0	1	3	The children were laughing loudly, the sun was setting, and the breeze carried the scent of fresh roses.	3
16	0	1	0	0	1	1	5	0	1	0	3	0	3	4.0	8	0	0	2	1	0	1	2	The moon rises, casts its glow, and darkness surrenders to light’s flow.	3
18	1	2	1	0	1	1	5	0	1	0	3	0	3	3.0	11	0	0	3	0	0	0	3	Pigeons roosted upon the parapets, sunset glowed overhead, and soldiers prepared for their nightly vigil.	3
16	0	1	0	3	2	2	4	0	0	0	2	0	2	4.0	10	0	0	2	0	0	0	2	The cake has been baking for hours, yet neither frosting nor presentation has begun.	3
16	0	0	1	0	1	1	5	0	0	0	4	0	4	3.0	10	0	0	3	1	0	1	3	When artists create, critics judge, parents console, and dreamers envision the future.	4
21	0	1	1	0	1	3	7	0	1	0	4	0	3	3.0	11	1	0	3	1	1	1	3	When the sun rises, dew glistens on leaves, the rooster crows, and a fisherman casts his net.	4
26	1	0	0	0	1	4	9	0	1	0	4	1	5	4.0	16	1	1	4	5	0	5	4	A baker kneads dough, a child draws patterns, an artist mixes paints, and a surgeon prepares instruments before starting their creative process.	4
20	1	0	4	0	1	0	5	0	0	0	5	0	4	3.0	14	0	0	4	1	0	1	4	Sometimes, cats purr loudly, dogs bark aggressively, birds build complex nests, and humans debate passionately.	4
25	0	2	0	0	1	0	10	0	2	0	5	0	4	5.0	15	0	0	3	3	0	3	3	At midnight, farmers gather their harvest, children count their candy, bakers mix dough, and musicians rehearse for tomorrow's festival.	4
23	4	0	2	0	1	5	4	0	0	0	4	0	3	4.0	13	1	1	1	2	0	2	1	The elderly, the disabled, the sick, and the economically disadvantaged often have the greatest challenges accessing quality healthcare services.	4
40	1	3	0	4	1	6	15	0	0	1	4	0	5	4.0	29	1	1	4	5	0	5	4	An engineer might sketch designs on graph paper, a teacher might plan lessons using a smart board, an architect could outline floor plans on AutoCAD, and a botanist might map plant distributions on a world map.	4
18	1	1	0	0	1	1	5	0	0	0	5	0	4	3.0	7	0	0	4	0	0	0	4	In the vast ocean, seagulls squawk, dolphins jump, ships sail, and whales sing.	4
41	1	5	1	0	2	8	12	0	1	0	6	0	4	7.0	11	2	2	3	1	0	1	3	A painter, a poet, a professor, and a farmer find solace in silence, in the quiet of their personal spaces, where the rhythm of creativity flourishes and the noise of the world ceases to exist.	4
21	2	1	0	0	1	2	8	0	0	0	4	0	2	4.0	8	1	1	1	1	0	1	1	Birdwatchers, scientists, children, and tourists flock to observe the rare phenomenon of the annual winter bird migration.	4
28	1	2	0	0	2	3	11	0	0	0	5	0	4	5.0	14	0	0	4	4	0	4	4	At sunrise, a gardener waters roses, bees collect nectar, children chase rabbits, and the sun paints the horizon with pink and gold hues.	4
28	0	2	0	0	1	2	11	0	2	0	4	0	5	3.0	19	1	1	4	3	0	3	4	The morning sun warms the pavement, ants march to their destination, cats purr in their comfort zone, and artists paint scenes to ignite imaginations.	4
23	0	0	1	0	1	2	7	0	2	0	4	0	5	4.0	9	2	1	4	3	1	3	4	When the sun rose, shadows vanished, birds sung their melodies, and flowers opened their petals to receive the sunlight.	4
34	1	3	0	0	1	5	13	0	1	0	5	0	4	4.0	17	0	0	4	4	0	4	4	At the museum, an author admired a piece, children created paper origami, volunteers handed out flyers, and a man whispered an old family tale into his wife's ear.	4
45	1	3	0	1	1	7	16	0	2	2	4	1	6	5.0	21	2	2	5	5	0	5	5	A chef could taste bitterness in the coffee grounds, an inventor saw wiring in the lab's fuse box meltdown, the audience watched performers take their final bow, and Alice smiled as she unwrapped a surprise present under the Christmas tree.	4
48	5	2	0	4	3	6	15	0	0	1	4	1	7	6.0	37	2	2	4	7	0	7	4	A teacher might assign complex math problems to pupils, a gymnast could prepare acrobatic routines involving high wire balance and flexibility, a beekeeper could check swarms and extract honey in a traditional hive, and an astronaut could plan an extravehicular activity while orbiting Earth.	4
23	1	1	1	0	1	4	6	0	1	0	4	0	4	3.0	9	1	0	4	1	1	1	4	When the rain subsides, the sun rises, the fields grow green, and birds fill the sky with their songs.	4
25	2	2	0	0	1	2	8	1	0	0	5	0	4	4.0	16	0	0	4	3	0	3	4	At the park, children smile at butterflies, elderly couples feed pigeons, dogs chase one another, and vendors sell colorful kites.	4
29	3	2	0	4	1	0	9	0	1	0	5	0	4	3.0	20	0	0	4	3	0	3	4	In history, kings can build grand architecture, artists can create inspiring masterpieces, children can learn from their parents, and inventors can envision new technologies.	4
40	5	3	0	2	1	6	13	0	1	0	5	0	4	4.0	18	1	1	4	4	0	4	4	In her novel, an engineer found complex engineering concepts, an artist found inspiration from every plot turn, an ancient historian could trace historical roots to every character, and a gamer could identify familiar narrative archetypes.	4
35	1	2	0	0	1	6	14	0	0	0	5	0	4	5.0	15	1	1	4	3	0	3	4	In the winter evening, a lighthouse warns mariners, a poet's mind finds inspiration, the old grandfather tree holds sway, and the fisherman's net waits for the moonlit haul.	4
24	3	1	0	0	2	5	6	0	1	0	4	0	2	3.0	11	0	0	1	1	0	1	1	A teacher, an artist, a programmer, and a scientist celebrate their unique passions and contribute to a vibrant cultural scene.	4
36	3	5	0	1	2	1	7	0	0	6	10	0	1	5.0	16	0	0	1	0	0	0	1	In ancient Greece, Zeus was served by a retinue of divine sisters, Hera, Demeter, Athena, and Aphrodite, with different domains over nature, cultivation, wisdom, and love.	4
29	1	3	1	0	1	6	7	0	0	0	5	0	5	3.0	16	0	0	4	0	0	0	4	In a sunlit clearing, deer graze, a rabbit hides, a butterfly rests on a leaf, and the breeze hums softly through the rustling foliage.	4
68	4	6	3	0	3	11	19	0	3	0	9	1	9	6.0	34	3	3	5	4	0	4	5	Under a clear night sky, a group of musicians played an enchanting melody that echoed through the forest, a child listened intently with a star-shape pillow as a grandmother told a heartwarming tale of love and adventure, an artist sketched every detail into her notebook, and a fox, intrigued, stopped mid-leap and tilted her head, listening as well.	4
48	4	7	0	2	2	7	18	0	0	0	6	0	2	4.0	32	0	0	4	2	0	2	4	Before the advent of electric light, a campfire was essential for cooking and warmth, children found the flicker of flames a source of fascination, campers told spine-tingling stories into the night, and stars were a breathtaking sight above the darkened forest.	4
30	2	1	1	4	1	0	10	0	1	0	5	0	5	4.0	12	1	0	5	3	1	3	5	When children read, parents can witness literacy growth, grandparents can learn new stories, scholars can expand their knowledge, and libraries are seen in greater use.	4
29	2	2	1	0	1	3	9	0	1	0	5	0	4	5.0	19	1	1	3	1	0	1	3	The snowflake falls gentle, birds spread their wings to fly, roses open to the afternoon sun, and shadows dance against an ever-changing sky.	4
19	1	0	1	1	1	3	5	0	0	0	4	0	3	3.0	8	1	0	3	0	1	0	3	When a bee stings, a new queen is born, honey drips, and the hive flourishes.	4
28	1	3	0	0	1	3	10	0	1	0	5	0	4	3.0	15	0	0	4	1	0	1	4	In the bustling city, a musician strums his guitar, birds flit through trees, wind chimes sing, and children laugh at a passing clown.	4
20	1	2	0	0	1	1	7	0	0	0	4	0	3	3.0	8	0	0	3	0	0	0	3	In autumn leaves' colors bright, children laugh, artists draw, and a poet searches for inspiration.	4
34	0	6	0	0	1	4	14	0	0	0	5	0	4	4.0	24	0	0	4	2	0	2	4	At dusk, the sun paints a sky orange, sparrows flit from tree to tree, wind chimes ring out tunes, and the smell of dinner cooking wafts through the air.	4
35	5	3	0	0	1	4	11	1	1	0	5	0	4	4.0	13	0	0	3	2	0	2	3	Two artists crafted contrasting masterpieces, a chef served customers their favorite meals, researchers discovered new findings in genetics, and a traveler walked on a path through a lush, green forest.	4
36	1	5	1	0	1	2	14	0	1	0	5	0	5	5.0	25	0	0	4	1	0	1	4	On winter mornings, a hiker observes her frozen breath, steam rises up from hot tea in a camper's hand, birds huddle in clumps, and frost crystals glisten on tent stakes.	4
41	1	4	1	0	1	5	13	1	4	1	5	0	5	5.0	19	0	0	4	5	0	5	4	On Monday, the teacher handed each student a new textbook, the library received three shipments of recently donated books, my brother started work on his thesis, and my grandmother began her volunteer shift at the hospital.	4
28	0	1	0	4	1	4	8	0	0	1	5	0	4	3.0	19	0	0	4	4	0	4	4	In poetry, a professor can see meter, a toddler can see a picture, an astronaut can see stars, and Mozart can hear symphony.	4
32	3	3	1	0	1	2	11	0	1	0	5	0	5	5.0	19	1	1	4	3	0	3	4	Morning fog reveals mirrored surfaces in puddles, trees appear as ghostly silhouettes, sunlight warms the earth, and robins flit about, singing their first songs of the day.	4
18	0	1	0	0	1	2	6	0	0	0	4	0	4	3.0	11	0	0	4	1	0	1	4	The clock struck midnight, elephants trumpeted, children cheered, and stars fell from the sky.	4
24	0	1	1	2	1	3	7	0	1	0	4	0	4	3.0	10	1	0	4	2	1	2	4	When stars align, the night can ignite, flowers may release perfume, and the moon casts its enchantment over the landscape.	4
33	2	3	0	1	1	4	12	0	1	0	4	1	4	4.0	20	1	1	4	2	0	2	4	A swarm of locusts can devastate crops, an elephant in musth charges, snow melts before the sun rises, and a novice coder writes her first successful piece of code.	4
31	1	3	0	0	0	4	12	0	0	1	5	0	5	3.0	24	0	0	4	2	0	2	4	The sun sets behind snow-capped mountains, trees shed leaves under autumn winds, children gather round a Halloween bonfire, a jazz quartet plays a melancholic ballad.	4
36	0	2	0	4	2	4	12	0	0	1	7	0	4	4.0	25	0	0	4	4	0	4	4	In the market, an economist could observe supply and demand curves, a chef could smell spices, a child could hear music, and Elsa, with magic, could make water freeze.	4
25	1	2	0	0	1	4	8	0	1	0	4	0	4	4.0	15	0	0	4	2	0	2	4	The city awakens, birds take flight, the sun rises above the horizon, and factories release their first smokestacks of the day.	4
29	0	4	1	0	1	5	9	0	0	0	5	0	4	5.0	7	0	0	4	0	0	0	4	At the carnival, the barker cheered for joy, the elephant trumpeted in surprise, the clown laughed manically, and the tightrope walker gasped in fear.	4
20	0	1	0	0	1	1	8	0	0	0	5	0	4	2.0	12	0	0	4	3	0	3	4	In the garden, hummingbirds sip nectar, butterflies rest, bees collect pollen, and squirrels gather acorns.	4
49	5	5	1	1	7	2	14	0	1	1	6	0	6	6.0	19	1	0	3	3	1	3	3	In ancient Egypt, statues of gods made of precious stones and gold represented their deities and provided a focus for worship, offerings, and prayer, yet common people were crafted from clay, and even these simple creations reflected and embodied societal norms and values.	4
35	2	3	0	1	2	3	12	0	1	0	4	1	6	5.0	19	1	1	4	4	0	4	4	Abandoned toys gather dust under the beds in attic rooms, while old photographs reveal a forgotten heritage, and grandchildren ask their grandparents stories of yesterday, and a new generation is born.	4
39	1	5	2	0	1	6	12	0	2	0	4	1	5	6.0	12	2	2	5	2	0	2	5	In the heart of the forest, deer graze under a pale sky as shadows stretch long, a river babbles gently amidst the rustling leaves, and birds sing melodies that fill the air with their harmony.	4
33	3	3	0	0	1	5	9	0	2	0	5	0	5	5.0	19	1	1	4	1	0	1	4	On a rainy autumn night, an old woman heard footsteps near her house, her dog started barking, a window shattered, and a shadowy figure emerged from the bushes.	4
23	1	1	0	0	1	0	11	0	0	0	5	0	4	3.0	15	0	0	4	4	0	4	4	At sunrise, bees gather nectar, sailors navigate open waters, artists uncap paintbrushes, and mountain climbers inspect climbing gear.	4
