n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	SCONJ_constraint
39	2	1	3	7	0	9	2	7	1	4	0	0	2	3	3	0	0	7.0	3	9	The man in the moon smiled at the lazy cat cuddled up on my lap, as we sailed across the turquoise waters of the Caribbean, where the waves gently lapped at the boat's wooden hull.	3
19	2	2	3	2	0	3	1	2	0	3	0	0	1	2	2	0	0	3.0	2	11	The cat, although tired, sat pondering on the windowsill for hours, until it finally fell asleep	3
24	1	2	1	1	2	3	2	3	1	4	0	1	2	3	4	1	0	5.0	3	13	Sarah walked to the park because it was sunny and warm outside and she wanted to enjoy the scenery before the rain returned.	3
8	1	0	4	0	1	0	0	0	0	2	0	0	0	0	0	0	0	2.0	0	5	 inspired, eventually, and led.)	3
34	3	0	2	3	2	4	4	3	0	5	0	4	1	3	3	2	0	7.0	3	17	Either they had been traveling for hours _or perhaps they had forgotten to turn_ at the fork _in the road,_ which would make it much harder to find the cabin now.	3
25	2	2	1	2	1	3	3	2	1	5	0	2	0	3	4	1	0	6.0	3	8	Mary walked slowly down the street because it was raining heavily and she needed to find shelter before she getting soaked to the bone.	3
32	4	0	3	4	0	8	1	5	0	4	0	0	3	2	2	0	0	6.0	2	8	The sun set slowly over the horizon, then quickly disappeared beyond the mountaintop, following a bright trail of twinkling stars that eventually led to the deep blue night sky.	3
42	2	1	3	3	3	6	7	1	0	9	0	3	3	4	5	3	0	6.0	4	31	She decided to eat a sandwich that smelled delicious and taste great, because it was made with freshly baked bread and had melted cheese and chicken on it, so she knew it would fill her hungry stomach with satisfaction.	3
29	1	3	1	2	0	5	5	3	0	7	0	0	1	6	2	3	0	7.0	6	9	She spent the entire weekend exploring the city because she wanted to see all its sights before returning home after her vacation despite feeling exhausted from her travels.	3
22	3	1	4	2	0	4	1	3	0	3	0	1	0	1	2	1	1	4.0	2	10	The cat, quickly jumping onto the table, caught the bird in mid-flight, just before it could fly away.	3
34	2	1	5	4	1	8	1	5	0	4	0	1	2	2	3	0	0	3.0	2	25	A massive iceberg slowly drifted across the water, melting beneath the scorching sun, although it was nighttime in some areas, and consequently, various wildlife species migrated towards the north.	3
24	2	0	3	3	0	5	1	4	0	3	0	1	2	2	2	1	0	5.0	2	7	The sun set slowly across the sky, casting a warm orange glow over the landscape, which was already bathed in twilight.	3
16	1	1	1	0	1	3	1	2	0	2	0	3	1	1	3	0	0	3.0	1	11	Surely it will snow tomorrow since the ground is frozen and the clouds are gray. 	3
19	0	0	3	3	0	6	2	2	0	2	0	0	1	1	1	1	0	3.0	1	10	The cat chased its tail with excitement, despite its tiredness, resulting in a furry spinning spectacle.	3
19	0	2	3	0	1	2	2	2	0	4	0	1	1	3	3	1	0	3.0	3	13	The cat chased the mouse, because it was tired of sleeping, and it wanted to exercise.	3
34	3	2	4	0	1	3	5	1	1	5	0	4	1	3	4	3	0	4.0	3	27	Beth has always wanted to visit her favorite artist's museum, although she can't afford it, but if she doesn't go soon, she'll never get the chance.	3
24	1	0	3	4	0	5	2	3	0	2	1	2	1	0	2	0	1	4.0	1	11	The adventure, which we had been planning for months, finally came to an end after three grueling days in the wilderness.	3
13	2	0	1	0	0	1	4	0	0	3	0	2	0	2	3	1	0	4.0	2	4	He was running when he suddenly realized he had lost his phone. However, since he was almost at the finish line, he decided to ignore it and just keep running. Meanwhile, back at the starting line, his friend laughed at him when he saw him lose his phone.	3
10	1	1	1	0	0	1	2	1	0	2	0	1	0	1	2	1	0	2.0	1	6	She left the house because it was raining heavily. Because he was tired. Although the concert was great. 	3
32	0	0	7	1	1	5	1	4	0	7	1	3	1	3	3	1	0	7.0	3	13	"The sentence is revised and polished to feature four subordinating conjunctions, resulting in the following construction: ""Had the team studied harder, they might _____________ the exam."""	4
39	7	0	6	2	2	6	2	5	0	3	0	3	2	0	4	2	0	4.0	0	35	The rain poured down hard, so the garden needed a lot of water, but unfortunately, we couldn't irrigate it till the next day, and even then, the ground would still be wet.	4
30	2	3	6	2	2	2	2	0	0	4	0	3	3	2	2	1	0	4.0	2	17	She had always been eager to travel and visit new  places <when, because, unless, after> that she could explore and learn about different cultures.	4
29	1	1	2	1	0	5	4	4	1	5	0	0	4	4	5	3	0	7.0	4	8	The stormy night had a cold front that led to a power outage that darkened the whole city, which made it difficult for Jack to get home.	4
28	1	0	3	4	1	6	1	4	0	3	0	1	3	1	2	1	0	4.0	1	14	The tourists were eager to explore the bustling city, despite the pouring rain, and they arrived at the famous landmark just in time for sunset.	4
17	1	0	12	0	1	0	0	0	0	3	0	0	0	0	0	0	0	3.0	0	9	" ""ran,"" ""had,"" ""already,"" and ""pullled."" Each of these conjunctions introduces a subordinate clause, which provides additional information about the action of the main clause."	4
23	0	2	2	0	0	5	4	3	0	4	0	1	2	3	4	3	0	5.0	3	13	The teacher promised that the students would enjoy their new classroom, which faces a peaceful forest, after they finished their homework	4
51	5	2	5	2	2	8	2	6	0	10	0	4	4	4	5	3	0	7.0	4	38	The underlined subordinate clauses reveal how the storm will intensify throughout the evening, although it was initially predicted to dissipate, but unexpected changes in the atmosphere will force its continued development, and finally, the unseasonably warm temperatures will make the resulting flooding more severe than anticipated.	4
21	0	0	4	4	1	5	0	5	0	1	0	0	1	0	1	0	0	3.0	0	7	Underneath the bridge, a small fish swam past the riverbank, around the bend, and through the rapids.	4
46	1	2	4	8	2	9	3	7	0	4	0	3	3	2	2	2	0	8.0	2	20	The sentence was written during the day in the library, despite the loud typing of the person next to me, while sipping coffee that was kept in a cup near me, and after having finished a long and challenging project at work. 	4
32	2	1	4	3	0	5	7	2	0	4	0	3	1	3	5	3	0	6.0	3	11	He had eaten lunch, though he was still hungry, therefore he opened a bag of chips, after which he realized he had left his keys in the car.	4
47	4	2	5	1	3	6	9	2	0	10	0	1	2	6	8	4	0	5.0	6	40	She decided to leave work early because the sunset was beautiful, yet she knew she had too much work to finish, so she quickly grabbed her bag and left, but as she walked out the door, she realized she forgot her phone.	4
10	2	0	5	0	1	0	0	0	0	0	0	1	1	0	0	0	0	3.0	0	5	 after, where, might, and fellow.)	4
29	0	0	2	5	2	7	2	2	0	5	0	2	1	2	2	1	0	7.0	2	10	Underprivileged individuals have been relegated to the margins of society, yet their plight remains cloaked in apathy and ignored by those with the power to effect change.	4
29	3	2	2	0	1	5	6	0	1	7	0	1	0	4	4	4	0	5.0	4	15	Mary decided to leave work early after realizing she had forgotten her lunch, so she packed her things and left before her boss even noticed her absence.	4
31	1	1	4	3	1	6	0	6	1	3	0	2	3	2	3	0	1	4.0	3	11	A dark and stormy night, when the rain pounded against the window, Jack huddled under the covers, wondering if the boat would be safe in the harbor.	4
49	1	0	6	6	0	11	4	6	1	7	0	2	4	5	3	4	0	6.0	5	36	Amy spent her afternoon exploring the historic city, which was reconstructed using traditional building techniques, despite the challenges posed by the uncooperative weather, however, by the end of the day, she had managed to capture its essence in a series of exquisite photographs.	4
39	3	1	6	4	1	6	3	5	0	4	0	3	2	2	3	1	0	6.0	2	12	The dog, despite its slow speed, eventually caught the cat, which had escaped from the house, through the open window, and was running as fast as it could to hide under the porch.	4
23	1	1	3	2	1	5	0	3	0	3	0	1	2	1	1	2	1	4.0	2	11	The tourists, after waiting for hours in line, were finally able to reach the summit and enjoy the breathtaking view.	4
60	5	0	7	5	2	15	3	8	0	8	0	2	4	3	6	3	0	5.0	3	39	The hurricane had swept away her small beachside hut, which was located just ______________ the ocean, and she had to flee to higher ground in the middle of the night ______________ the rain came pouring down in sheets ______________ lightning illuminated the dark sky ______________ the wind whipped the palm trees back and forth with alarming force.	4
36	2	1	6	2	1	8	4	5	0	6	0	0	1	2	5	4	0	5.0	2	18	The tourists spent their afternoon at the beach, but the storm made them seek shelter, however, they found a bar with comfortable chairs, thereby, they relaxed until the weather improved.	4
38	5	1	1	6	2	8	2	7	0	3	0	2	1	2	3	0	0	6.0	2	18	The car was driven quickly down the hill and then across the river and further through the forest until it finally arrived at the campground, where it was parked under the shade of a tall oak tree	4
23	0	1	3	1	0	5	2	2	0	5	0	0	1	3	1	3	1	5.0	4	9	The teacher, upon observing the students' behavior, decided to provide additional support to help them succeed in their tasks.	4
21	1	1	1	3	0	5	1	1	1	4	0	1	0	1	1	0	1	3.0	2	11	After being rained out of their picnic plans, Mary's family reluctantly decided to check into the neighboring lake cabin	4
31	6	1	8	1	0	2	5	1	0	6	0	0	0	1	4	1	1	4.0	2	9	After eating, she walked slowly towards the park; however, it began to rain; yet, she took her umbrella; therefore, she returned home early.	4
24	2	1	2	1	0	5	0	4	1	5	0	0	2	2	1	4	1	4.0	3	7	Understanding the context, Maria efficiently coordinated the new team by skillfully using subordinating conjunctions in each communication to facilitate a smooth collaboration.	4
35	3	2	4	2	2	4	7	1	1	5	0	1	3	3	5	4	0	6.0	3	19	Mary took the cookie because she wanted it badly, although it was hot and tasted stale, but she ate it anyway, in spite of how bad it made her teeth feel.	4
42	2	3	8	3	2	7	1	5	1	5	1	0	2	2	1	4	1	6.0	3	18	Based on her father's directions, Sarah carefully followed the recipe, using each of the four subordinating conjunctions - because, although, after, and unless - to connect the clauses and create a clear sense of sequence.	4
10	2	1	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	4	 after, until, as, and before.)	4
47	6	0	4	5	1	10	4	7	0	6	0	1	0	2	4	4	0	4.0	2	36	The manager requested me to finish the project by the end of the month, yet I still had to attend the team meeting that night, therefore I couldn't leave work until late, hence I worked through dinner and well into the evening.	4
30	2	0	5	2	1	7	2	3	0	3	0	1	3	2	2	2	1	5.0	3	19	The rain, pouring down, allowed us to enjoy the outdoors as our picnic blanket, wet but content, was now a lovely shade of mud-colored dappledness.	4
28	5	0	1	3	2	5	2	5	0	3	0	1	1	1	2	2	0	5.0	1	9	She ate the sandwich slowly and deliberately and then carefully placed the remains on the floor for the dog who was barking eagerly from the other room.	4
27	1	1	2	2	1	3	4	1	2	5	0	3	0	3	4	3	0	4.0	3	21	Mike ran towards the park because he had promised Sarah they would play soccer there after school, and he didn't want to disappoint her.	4
31	2	1	3	5	0	7	1	4	1	5	0	0	1	3	2	0	0	4.0	3	9	Under the bright sun, despite her tiredness from work, John walked leisurely through the bustling park, arriving at the picnic spot just as the birds began to sing	4
34	3	2	3	2	0	4	3	3	1	4	0	3	3	2	4	2	1	4.0	3	27	Although he was tired, John decided to finish the project _because it was almost finished,_ despite the lingering doubts, so he could finally _feel a great sense of accomplishment._	4
24	1	0	4	2	0	5	1	5	0	3	0	0	3	1	2	2	1	4.0	2	8	The man, who wore a mischievous smile, walked into the room with a flourish carrying a large, exquisitely bound book.	4
36	3	2	4	3	0	6	3	6	0	6	0	0	1	5	2	5	0	9.0	5	8	Because of the rainstorm, we left for the beach earlier, although it threatened to ruin the picnic, thus saving us the disappointment of seeing the waves too calm to enjoy a swim. 	4
8	2	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	2	  * as * and * before * soon	4
31	1	1	2	4	2	6	3	4	0	4	0	2	2	1	3	1	0	4.0	1	16	The tourists were surprised by the sudden downpour while they were hiking in the mountains, but they quickly grabbed their rain gear and pressed on, despite the tricky terrain	4
32	4	2	2	2	0	5	3	4	0	6	0	2	1	5	5	2	0	4.0	5	24	The cat purred loudly in front of the mouse because seeing it was scared, though it wanted to eat it, so the mouse was relieved when the cat finally left	4
14	3	1	1	1	0	3	0	3	0	2	0	0	0	1	2	0	0	3.0	1	8	The cat purred contentedly on the couch as the sun set slowly outside. 	4
32	0	1	4	2	3	5	3	4	0	1	0	5	4	1	5	0	0	5.0	1	27	The concert was enjoyable because I was with my friends, and we were sitting in the front row, and the music was exceptional, and the artist was incredible.	4
37	0	1	5	6	2	10	0	7	1	2	0	0	3	0	2	1	1	5.0	1	26	As the car sped down the winding road, through the verdant landscape, along the shore of the vast lake, and under the warm sunlight, Sarah felt a sense of excitement and adventure.	4
24	0	2	0	2	1	5	2	3	0	4	0	2	3	3	3	2	0	5.0	3	15	I can complete this task as requested because the subordinating conjunctions in the sentence I have created provide clear and proper transitions between clauses	4
15	4	0	5	0	0	1	1	1	0	2	0	1	0	1	1	1	0	3.0	1	10	Afterwards, then, accordingly, thus, I will continue reading the book.	4
25	5	2	4	1	0	4	1	1	0	4	0	2	1	2	2	0	0	5.0	2	7	The storm clouds gather threateningly, although they may yet break apart, despite having grown dark earlier, yet disappear by midday tomorrow.	4
11	1	0	1	1	0	2	1	2	0	1	0	0	2	0	1	1	0	2.0	0	5	The stormy night suddenly surprised us with a loud bang. Although the darkness frightened us, we knew the bang signaled the arrival of rain. As we cautiously exited the house, a gust of wind caught us and carried us far away. Although the experience was unpredictable, it ultimately delighted us with a spectacular display of light.	4
21	1	3	5	1	0	2	2	2	0	2	0	2	0	0	2	1	1	3.0	1	17	Because, since, unless, although I had studied all night, I still did not pass the exam.	4
52	4	2	6	5	1	9	4	6	0	9	0	2	2	7	5	4	0	7.0	7	19	The teacher suggested that we work together to solve the problem, provided we could agree on a course of action, assuming we had enough time to complete the project before the deadline, and even then, only if we could get buy-in from all relevant stakeholders.	4
23	0	2	3	3	0	6	0	6	0	3	0	0	0	2	3	0	0	4.0	2	12	The cat sat on the table while the baby played with the toy, despite the noise, until the mouse appeared.	4
