n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	ADP_constraint
18	0	1	2	2	0	3	2	2	0	0	0	3	2	1	2	0	0	3.0	1	13	I will be satisfied once I am off the bus at the next stop, please driver.	4
23	1	1	1	4	0	6	3	2	1	3	0	0	1	2	2	1	0	4.0	2	10	Maria suggested her mother buy bread at the market for her packed sandwiches before walking to the beach on her day off.	4
27	2	0	3	2	1	3	0	4	6	4	0	0	2	1	1	2	1	6.0	2	9	Leaving from the 35th Street station, the train travels eastward through Manhattan, passing the Brooklyn Bridge and eventually reaching the Long Island City station.	4
24	1	0	2	4	0	3	3	2	1	4	0	0	2	3	2	1	0	6.0	3	7	Sarah walked quietly down the long corridor, hoping not to wake up her mother who slept in the small bed beside hers.	4
39	2	2	4	5	1	7	1	7	0	5	0	1	4	3	2	1	0	7.0	3	9	The little girl walked slowly up the long stairs, hanging onto the railing, while crying and sniffling with each footstep until she could see the big, beautiful palace up at the top of the hill.	4
10	0	0	2	1	0	2	0	1	2	1	0	0	1	0	0	1	0	3.0	0	8	Have a nice flight to Los Angeles, sir?	4
16	1	0	0	2	0	4	0	2	1	1	0	1	3	0	1	1	0	3.0	0	7	Visitors to Rome can see the city's most famous ancient monuments at the adjacent forum	4
25	1	0	1	5	1	5	1	4	2	3	0	0	2	1	1	0	0	5.0	1	8	A tall man in a tan suit got off the train at Penn Station and began yelling at the startled commuter next to him. 	4
30	0	0	2	2	1	5	3	3	1	6	0	1	4	4	4	2	0	6.0	4	16	Ava decided to wear a black dress with purple shoes for the formal event, and she hoped her outfit would impress the fashionable colleagues she intended to meet.	4
13	3	0	1	1	1	3	0	2	0	2	0	0	0	0	1	0	0	3.0	0	5	The cat curled around and immediately fell asleep on the window seat.	4
38	0	1	5	5	1	13	1	4	0	3	1	0	4	2	2	1	0	6.0	2	21	A study found that a staggering number of students across all grade levels, including elementary , middle , and high school, use their cell phones during class time in excess of three hours a day.	6
38	2	0	4	3	0	10	4	2	1	5	0	4	2	4	3	3	0	7.0	4	15	Majority leader Hoyer led his troops, who had suffered grievous loss last year, into the voting places yesterday, where it had been agreed they would begin early in hopes to catch up the schedule.	6
24	2	1	2	3	0	5	2	3	0	4	0	1	1	2	1	2	0	5.0	2	8	Henceforth he will eat his frosted flakes at every breakfast while perched precariously above the sink, ensuring adequate accessibility to the drain.	6
24	2	1	3	3	0	4	2	3	1	3	0	0	2	2	3	0	0	4.0	2	9	Sarah walked slowly across the room, her eyes fixed on the large, fluffy cat as it purred contentedly on the windowsill.	6
32	1	0	3	3	1	5	8	1	0	5	0	2	2	2	3	1	1	6.0	3	12	Their grandmother, whom they had visited last summer in her village, told them of an old family recipe that she had rediscovered recently and wanted to share with them. 	6
18	1	0	1	1	0	4	0	2	0	2	2	1	1	1	1	1	0	4.0	1	8	The company’s new project is projected to generate over $ 5 million in revenue this year.	6
39	2	0	5	5	3	8	0	5	0	3	1	1	6	1	1	0	0	6.0	1	8	The two candidates in the last election were widely disparate on this issue, campaigning on contrasting platforms of either a sweeping and expensive government overhaul, and a slower, incremental adjustment of existing policies, respectively.	6
22	1	0	3	3	1	3	0	2	2	2	1	1	2	1	1	0	0	3.0	1	14	Between June and November of 2004, the country's top political leaders were frequently photographed, standing on the deck.	6
35	1	2	3	4	0	11	2	3	0	4	0	0	3	2	3	1	0	5.0	2	12	Inside, the bride's mother greeted friends with a warm smile as she stood beside her partner for support, as the groom's mother sat in stony-faced silence several paces distant	6
34	1	0	1	4	2	10	2	2	1	5	1	2	1	2	3	3	0	7.0	2	8	Mexico sent troops to the country's south to fight alongside government troops against a separatist insurrection that has lasted nearly two years and which has killed scores of people and wounded hundreds.	6
17	2	1	1	1	1	4	1	2	0	3	0	0	1	1	0	2	0	5.0	1	7	Along came a gust of cool wind and blew away his chances of winning the contest.	6
22	0	0	1	4	0	7	0	4	0	2	2	0	2	1	1	1	0	4.0	1	9	The company announced a 5 percent increase in sales despite revenue decreased by a third over the past five consecutive year.	6
35	0	0	4	5	2	11	0	4	0	1	0	1	6	1	1	0	0	8.0	1	7	The city’s revitalization is dependent on billions of dollars in private and public investment, including the construction of new parks, schools, and a sports arena adjacent to the historic downtown.	6
50	3	0	4	4	4	11	2	5	0	6	0	2	8	3	3	4	0	6.0	3	32	Presidential contenders have spent millions in TV ads and campaign speeches painting each other as dangerous or incompetent, but when it comes to the single most important issue, the economy, there has been no serious discussion of how to create jobs or grow the private sector.	6
25	2	1	3	3	1	7	2	2	0	3	0	0	0	2	1	1	0	3.0	2	14	She left the office with her laptop, bag and purse in hand, before heading out into the evening snow to walk home. 	6
36	0	1	2	4	1	10	1	8	0	4	0	0	3	3	2	3	0	8.0	3	13	The mayor promised to improve the city's infrastructure in the upcoming years, with a particular focus on rebuilding the roads and bridges that connect the southern neighborhoods to the rest of the city.	6
17	0	0	1	3	0	7	1	1	1	2	0	0	1	1	1	2	0	5.0	1	7	The recent spike in gas prices has Americans rethinking everything from commuting habits to vacation plans.	6
25	1	0	2	2	1	7	0	5	0	2	0	1	2	1	1	2	0	4.0	1	11	In a flash, the thief was able to lift the diamond necklace right from the socialite’s neck and flee the scene unnoticed.	6
38	0	0	2	8	0	11	1	7	0	4	1	0	4	3	2	1	0	11.0	3	7	The company invested millions of dollars in the new project, which began with a team of twenty engineers working in the conference room of a small office located on the second floor of the downtown building.	6
32	1	0	2	5	1	9	3	3	0	1	0	1	6	1	2	1	0	5.0	1	10	A major obstacle to success in any startup is its limited financial capacity, which severely hinders its potential growth and stability due to the intense competition in capital-intensive industries	6
37	0	1	4	5	1	9	0	4	8	2	1	0	2	1	2	2	0	6.0	1	13	Federal law enforcement officials from the Bureau of Alcohol, Tabacco, Firearms, and Explosives investigate allegations that gunman David Long committed a series of robberies in the city prior to the 27 May assault.	6
49	2	2	4	5	2	13	2	4	2	5	0	0	7	1	2	4	2	8.0	3	26	Billionaire Bill Gates, who devoted a vast majority of his time to learning about and understanding the intersection of AI and public health, recently proclaimed a bold intention to leverage massive resources in support of global eradication of a single infectious disease, specifically river blindness.	6
35	0	0	2	4	1	11	0	6	0	3	0	1	5	1	1	2	0	5.0	1	10	The discovery of the cave's ancient paintings was a turning point in the study of prehistoric art, shaking the field's conventional wisdom and expanding the known scope of early human creativity. 	6
44	2	1	3	4	0	10	1	7	0	5	1	3	6	3	4	2	0	7.0	3	10	In a startling new study, experts contend the world's polar bear population has been steadily shrinking at a rate that may soon trigger a global emergency — with some estimates indicating a near total loss of all frozen habitat by 2050.	6
27	0	0	3	2	1	8	0	4	0	4	0	0	3	1	1	4	0	6.0	1	13	The new governor has a plan to improve the local economy through investments in infrastructure, creating jobs, and revitalizing the town's historic center.	6
24	1	1	1	2	1	5	0	3	1	3	0	0	5	1	1	2	0	4.0	1	7	In an unlikely and unprecedented move, the normally reserved Prime Minister shed tears in parliament while discussing the country's precarious financial situation	6
34	0	0	3	7	0	8	2	4	1	2	0	1	6	1	1	1	0	7.0	1	9	In addition to the traditional Thanksgiving menu, she had prepared a variety of vegetarian dishes from different cuisines, displayed in a colorful array on the long table with its adjoininng sides.	6
27	0	2	2	3	0	7	1	3	0	3	0	4	2	2	3	1	0	5.0	2	8	The research showed that the company had been using unsafe practices for years, despite the fact that it had been cited for violations multiple times.	6
40	2	1	4	7	0	7	0	5	2	5	1	2	4	2	2	1	0	5.0	2	13	A recent study by the World Economic Forum found that by 2025, nearly half of all job will be severely affected by the impact of the on-going digital revolution, requiring significant re-skilling of existing workforce.	6
22	2	0	2	2	0	7	0	4	0	2	0	0	3	1	1	1	0	5.0	1	9	The research team discovered hidden forests throughout the region, including a previously undetected valley deep in the remote mountain range.	6
59	1	0	30	1	1	17	0	6	0	1	0	1	1	1	0	0	0	4.0	1	50	" adjacency (the word ""once""), dominance (the phrase ""having fallen""), apposition (the words ""grant opera house""), possessive (the phrase ""of disrepair""), possession (the word ""teeters""), and location (the word ""edge"".)"	6
44	4	2	2	3	1	9	2	4	0	7	1	2	4	5	4	2	0	7.0	5	20	The city's mayor called for more funds to address the flooding that has displaced over 10,000 people this year alone, despite the fact that similar disasters in past years were largely ignored and left to fester until they became this bad.	6
39	1	1	2	4	1	11	2	1	0	6	2	4	4	1	3	2	2	7.0	3	18	Eleven suspects charged in killing of 21 Nigerian pirates who hijacked oil vessel off Nigerian coast last year were arraigned in court yesterday, each adament they were unfairly accused and would be proven innocent in coming trial.	6
26	0	0	1	4	1	8	1	4	0	3	1	0	2	1	1	2	0	5.0	1	16	The company recalled the faulty product and sent replace it with a new one by courier to each customer’s home address within 48 hours.	6
42	1	1	3	6	1	15	0	4	0	5	0	0	5	3	3	1	0	7.0	3	13	Ecologists warn that habitat loss and fragmentation caused by humans threaten the long-tailed titmouse’s yearly migration patterns to the southeastern forests, where the bird relies on a precise set of trees as stopover sites for essential food.	6
32	2	0	4	3	1	8	0	2	1	4	0	1	4	1	1	1	1	5.0	2	13	China's newly-established central bank headquarters, located in the heart of the financial district, is closely monitored by government officials and regulators to ensure stable economic growth.	6
18	0	0	3	4	0	4	0	3	2	2	0	0	0	0	1	0	1	5.0	1	10	Sir Lancelot, surrounded by a phalanx of retainers, charged into the thick of the tournament.	6
36	1	0	5	7	0	9	1	5	1	3	0	0	4	2	2	1	0	7.0	2	9	Inside the store, Sarah searched for the perfect gift for her grandmother with attention to which brand produced the highest-quality product, located on the shelves, amidst other equally appealing options.	6
22	0	0	1	3	1	6	1	2	2	2	0	1	2	1	2	0	0	4.0	1	7	President Kennedy's assassination has led to numerous conspiracy theories and investigations that persist to this day despite the official narrative.	6
37	0	1	3	6	1	10	0	2	0	7	0	2	4	4	2	1	1	5.0	5	12	Based on recent studies, scientists have determined that the frequency and intensity of lightning  flashes will increase due to rising global temperatures causing atmospheric convection to increase, resulting in an uptick of powerful storms.	6
31	0	0	1	6	1	10	0	6	0	1	1	1	4	0	1	1	0	4.0	0	17	The researchers are tracking the impact of the new tax policy on the overall economy of the region over a period of ten years with precise calculations and detailed predictions.	6
33	1	0	1	2	1	10	2	2	0	4	1	4	4	2	2	3	0	6.0	2	10	"The company will be launching three new product lines next month to complement their existing portfolio of services that have been generating significant revenue and positive brand recognition for over a decade. (1 adposition: preposition: ""of"")"	6
30	1	0	4	5	0	8	2	4	0	3	0	2	1	2	2	1	0	8.0	2	8	Underwater, we found a ship that has been resting at the ocean bottom for centuries, unnoticed by the passing divers, hidden behind a field of debris.	6
26	0	0	6	2	0	6	1	3	0	4	0	0	3	1	1	1	0	5.0	1	16	His face, pale against the damp, earth-stained backdrop of the old barn, seemed to radiate a desperate, defeated air.	6
24	0	1	1	4	0	8	2	3	0	1	1	1	1	1	2	1	0	4.0	1	10	The school's basketball team defeated their rivals by twenty points despite their coach being absent from the game due to a suspension.	6
43	1	0	9	6	1	11	0	2	2	4	3	0	2	1	1	2	0	5.0	1	13	Sales of electric vehicles (EVs) increased by over 70% in 2020, surpassing gasoline-powered vehicles ( internal combustion engine, ICE) and reaching a market share of 2.5%, despite the shortage of battery parts.	6
38	1	1	4	3	0	8	1	3	4	6	0	1	3	0	3	4	4	7.0	4	28	President Obama's decision to normalize relations with Cuba, which comes just months after Havana allowed a team of American diplomats to visit the long-embargoed island, has sparked widespread debate in both countries.	6
30	0	0	3	2	3	10	2	2	0	2	0	2	3	2	2	1	0	6.0	2	9	The company has launched its latest smartphone with a cutting-edge camera and fast performance, which are likely to appeal to both business professionals and photography enthusiasts.	6
36	2	0	3	3	4	9	2	3	0	3	0	0	7	2	4	2	0	7.0	2	10	Bacteria thrived in a temperature range that excluded both extreme cold and extreme heat, at a location that received constant indirect light, and during a time when food sources abundant and easily accessible.	6
32	1	2	3	1	1	8	3	3	0	6	2	0	1	3	4	4	1	6.0	4	11	The researchers, who analyzed data from 128,000 men and women, found that those who consumed the most processed meats had a 12% higher risk of developing heart disease.	6
