n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	CCONJ_constraint
37	1	0	3	5	1	10	1	8	0	5	0	0	2	2	3	2	0	5.0	2	24	The cat purred contentedly on my lap, the man in the moon smiled at the dog playing fetch, and the woman in the store purchased a new umbrella to keep dry in the storm.	3
25	2	0	3	0	1	6	1	5	0	5	0	0	0	2	1	5	0	4.0	2	15	The teacher asked the students to raise their hands, then connect the dots, and lastly solve the equation to finish the lesson.	3
11	1	0	1	1	0	3	0	3	0	2	0	0	0	1	1	1	0	3.0	1	4	The cat chased the dog ran down the street home.	3
14	0	0	10	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	5	" ""and,"" ""but,"" and ""or.""."	3
17	1	0	2	0	2	4	1	5	0	2	0	0	0	0	2	2	0	3.0	0	11	The cat chased a mouse and a bird, but ultimately the dog caught them all.	3
18	0	1	2	2	1	7	0	3	0	2	0	0	0	1	2	2	0	4.0	1	9	 The teacher explained the lesson with enthusiasm, while the students took notes with excitement and curiosity.	3
18	6	1	5	0	2	2	0	1	0	1	0	0	0	0	2	0	0	5.0	0	5	The cat purred slowly, lazily, and quietly while paws tappingly, gently, and firmly. 	3
20	3	0	3	2	1	3	0	3	2	3	0	0	0	0	3	0	0	3.0	0	12	The cat purred loudly, Ron walked briskly into the room, and Sarah skipped excitedly towards the tree.	3
24	1	0	3	2	0	5	4	1	0	3	0	0	5	2	2	1	0	5.0	2	7	A beautiful, new baby boy smiled at his happy parents, who eagerly awaited holding their precious child in their loving arms.	3
21	2	0	3	2	1	5	4	1	0	3	0	0	0	1	3	2	0	3.0	1	16	I went to the beach with my friends, where we played soccer, and then we had ice cream.	3
33	1	1	2	5	2	6	2	4	3	4	0	0	1	2	2	2	0	5.0	2	9	Sandra and Tim used both in her kitchen but chose not at the gym, although Bill still preferred after at their party, to connect each point to a unique coordinate system	4
19	2	1	2	1	1	2	2	1	2	4	0	0	0	2	3	1	0	3.0	2	9	The cat purred happily on Judy's lap, and Tim chuckled quietly as he watched them play.	4
21	0	0	3	4	1	6	0	6	0	1	0	0	0	0	1	1	0	3.0	0	12	The cat chased the mouse through the forest along the river, over the mountains, and beneath the trees.	4
27	3	1	3	4	1	6	2	4	0	3	0	0	0	2	2	0	0	5.0	2	9	The cat purred contentedly on my lap, though the dog whined anxiously by my feet, and despite the birds singing merrily in the trees.	4
19	0	0	4	1	4	3	0	1	0	0	0	1	5	0	1	0	0	3.0	0	9	The sky is blue and orange, green and red, like purple and silver, and golden.	4
17	4	0	4	0	4	1	1	1	0	2	0	0	0	0	1	1	0	3.0	0	11	And she walked slowly, and carefully, and thoughtfully, and finally reached the destination.	4
25	1	1	4	1	2	4	5	3	0	4	0	0	0	1	4	3	0	4.0	1	13	I went to the library, and she brought me home, but he took the book club, until we found another book.	4
22	0	0	4	2	1	3	0	0	8	1	0	0	2	0	1	1	0	4.0	0	7	Inglewood High School's soccer team defeated Lincoln High School with goals from Jack, Jill, Tom, and Sam.	4
32	1	2	5	1	3	9	2	2	0	4	0	2	1	2	3	2	0	5.0	2	19	I have always believed in living my life with courage, wisdom, hope, and gratitude, and each day has proven that this approach brings endless happiness and fulfillment.	4
19	1	0	1	4	0	6	1	3	0	2	0	1	0	1	2	1	0	4.0	1	7	The cat chased the mouse through the forest by means of underbrush along streams that had frozen early.	4
25	0	0	3	4	1	6	2	2	0	5	0	0	2	1	1	2	0	4.0	1	17	I enjoy traveling in the snowy mountains, swimming in the ocean, playing music with friends, and cooking delicious meals for my family	4
20	1	0	4	4	1	4	1	3	0	1	0	1	0	0	1	0	0	3.0	0	11	I have walked home from school, through the park, by the river, and across the street.	4
36	0	0	4	4	1	7	3	4	0	5	0	1	5	0	1	4	3	6.0	3	16	To find true love you need to be in the right place at the right time, connect with someone special, open your heart to the possibilities, and give fate a little nudge.	4
20	3	1	2	1	1	5	1	3	0	3	0	0	0	2	2	1	0	4.0	2	9	The football team passed the basketball team using yet before, but after until they arrived at the park.	4
17	2	0	0	4	1	3	1	3	0	2	0	1	0	1	2	1	0	4.0	1	5	The cat quickly ate the mouse despite through with nor under the bed where it was hiding	4
21	4	0	4	0	1	4	0	4	0	4	0	0	0	0	4	0	0	4.0	0	16	The sun shone brightly, the birds sang sweetly, the flowers bloomed beautifully, and the cats purred pleasantly. 	4
19	0	0	3	1	1	3	0	1	4	1	0	1	2	0	1	0	0	4.0	0	10	The team's impressive win was coordinated by Jim, John, Sarah, and Mark's strategic planning	4
14	0	1	3	1	0	3	3	1	0	2	0	0	0	0	2	2	1	3.0	1	9	"Although I love my cat, on the contrary, I hate mice. (Note: A coordinating conjunction is a word that connects phrases or clauses of equal rank. In this sentence, the coordinating conjunctions are ""but,"" ""on the contrary,"" and ""hate."")"	4
29	4	1	1	2	2	4	3	3	0	6	0	1	0	3	3	2	0	6.0	3	7	The cat sat down carefully, and the dog began to chase it energetically but fortunately managed to catch its tail before it could flee frantically across the lawn	4
20	1	1	4	2	1	4	1	4	0	2	0	0	0	1	2	1	0	4.0	1	6	The cat purred loudly, after the dog chased it, despite the rain, and through the gate.	4
54	4	1	8	3	2	7	8	1	3	8	0	3	4	5	7	5	0	5.0	5	46	She took several buses and trains, but he arrived at school late; although he had packed enough snacks for everyone, Sarah decided she needed something more; however, Tom was excited to share his art with the class; consequently, John was left alone to finish his work.	4
21	2	1	2	2	0	4	1	3	0	2	0	0	4	1	2	0	0	3.0	1	8	The big elephant trumpeted loudly, though the smaller elephant quietly curtsied before its royal leader in the grassy savannah.	4
17	0	0	1	1	0	3	0	3	0	2	0	0	6	1	1	1	0	3.0	1	7	The quick brown fox jumps over the green lazy dog to chase the red silly cat.	4
25	3	1	1	1	0	6	2	5	0	4	0	0	1	3	2	4	0	6.0	3	9	The cat chased the mouse quickly through the field while simultaneously using both hands to open the jar where he stored his favorite treats.	4
35	2	0	5	3	2	9	2	3	0	5	0	0	2	2	1	3	1	5.0	3	13	Following the raven's call, she followed her heart, crossing roads in the night, through dark and stormy weather, and arriving home just in time to meet the morning sun.	4
17	0	1	1	1	0	3	1	3	0	2	2	0	3	1	2	1	0	3.0	1	8	A big brown bear roared as he chased the two fast rabbits through the four seasons.	4
14	0	0	1	1	0	3	1	1	0	2	0	0	4	1	1	1	0	3.0	1	5	The quick brown fox jumps over many gates to meet its clever cousin.	4
9	2	0	1	1	0	1	1	1	0	1	0	0	1	0	1	0	0	2.0	0	6	She walked briskly quickly through the busy streets.	4
22	1	0	2	5	1	5	1	3	1	2	0	0	1	0	2	0	0	4.0	0	8	The cat purred contentedly on my lap, yet John stormed out of the kitchen with a tray of burnt toast.	4
42	2	1	5	4	2	9	2	6	0	6	0	1	1	4	3	3	0	6.0	4	23	She walked alone, yet confidently along the beach, using foresight to navigate through the tide's currents; because he didn't answer calls, and the darkness surrounded the empty street like a predator lurking in the shadows.	4
17	0	0	4	1	1	5	1	1	0	2	0	1	0	1	1	1	0	4.0	1	7	I will travel to the store to buy eggs, oranges, toothpaste, and cereal.	4
50	3	0	17	3	5	5	4	3	0	5	1	2	1	1	4	2	0	4.0	1	30	"They went home, but by no means were they alone, for their friends joined the group, thus bringing four coordinating conjunctions to the table, that is to say, ""and,"" ""but,"" ""or,"" and ""so."""	4
17	0	0	4	0	1	1	0	0	7	4	0	0	0	0	4	4	0	2.0	0	13	Mandy loves Jared, Kate enjoys dancing, Sam admires Rachel, and David favors Taylor. 	4
21	3	1	3	1	0	5	0	5	0	3	0	0	0	2	2	2	0	4.0	2	8	The train travelled rapidly across the plain, carrying the passengers cooperatively, while a conductor coordinated all actions harmoniously.	4
34	4	1	5	2	1	5	2	3	0	5	0	4	1	1	3	1	0	4.0	1	15	The delicious breakfast sandwich was crafted with love; therefore, it must be shared immediately, yet saved for the following day too, as both grandmothers enthusiastically requested it to be.	4
43	3	0	14	0	6	5	3	3	0	6	0	0	1	3	3	4	0	7.0	3	15	The stormy weather forced us to take shelter, but then the rainbow appeared, and we decided to continue our journey joyfully using the conjunctions 'but', 'and', 'or', and 'so'.	4
20	3	0	1	2	0	4	0	3	0	2	0	0	5	1	1	1	0	5.0	1	7	The cat quickly purred infront of the small, bright red truck quickly parked next to the large green tree	4
43	2	3	4	5	2	11	3	5	0	4	0	0	3	2	1	3	0	5.0	2	19	The cat purred happily upon the soft cushion, despite its tiredness from chasing mice throughout the night, yet joyfully greeted its owner with a warm purr, as if to convey its contentment and appreciation for the comfortable resting place. 	4
18	2	1	2	2	0	3	1	1	0	2	0	0	4	1	1	1	0	3.0	1	11	They drove carefully along heavily congested streets despite frustrating traffic, until reaching the nearby coastal resort.	4
28	4	1	4	3	0	3	2	2	1	3	0	2	2	2	3	1	0	4.0	2	23	She had gone there with Bill, despite the fear, for they were excited to explore the forest, however, unexpected danger suddenly appeared from behind	4
11	1	0	0	1	0	1	3	1	0	3	0	0	1	2	2	1	0	5.0	2	3	I enjoyed meeting the old woman who spoke to me softly	4
22	1	2	2	2	0	6	0	2	0	3	3	0	1	2	1	3	0	5.0	2	8	The hunter chased four raccoons across the wetland, despite using only one gun, while carrying two heavy bags of food	4
56	3	1	4	7	2	11	9	6	0	7	0	2	2	5	5	4	0	8.0	5	13	The cat purred contentedly on her owner's lap, between the warmth and scent of which she felt a deep sense of security, and through which she could clearly see the small mouse she had caught earlier that day, as she watched it try to nibble its way out of the room.	4
34	2	0	7	2	4	5	1	3	1	5	1	0	2	3	1	3	0	8.0	3	8	She walked quickly through the crowded parking lot, meeting Mark at the entrance, using four different coordinating conjunctions to link the words: and, but, or, and yet.	4
18	1	0	3	2	0	5	2	3	0	2	0	0	0	1	2	1	0	4.0	1	9	The cat purred contentedly on my lap, despite the rain storm that raged ________________ the windows.	4
13	4	0	1	1	0	2	0	1	0	2	0	0	2	1	1	0	0	3.0	1	4	The quick brown fox jumped high in mid-air using finally after before.	4
15	2	1	1	1	0	4	0	0	2	3	0	0	0	1	1	0	0	4.0	1	7	Bradley boasted about Bethany's bouncing baby, blinking boldly before bravely blowing birthday balloons	4
21	0	0	5	3	1	7	0	3	0	1	0	0	1	0	1	0	0	3.0	0	11	With excitement, anticipation, hope, and frustration, the players ran onto the field for the big game.	4
27	1	0	3	3	0	6	2	3	2	5	0	0	0	4	3	3	0	7.0	4	9	Jessica took a bicycle ride through the mountains, along roads that connected forests, to meet Rachel at the lake where they used to swim.	4
24	0	1	1	3	1	8	3	1	1	3	0	0	0	2	2	2	0	5.0	2	9	Sally ran to the store with her sister because they needed milk and eggs to make cakes for their friends' birthday party.	4
