n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	PUNCT_constraint
102	7	4	9	11	3	14	12	11	4	17	0	6	1	14	14	3	0	13.0	14	77	Frodo looked at the Ring wondering, was this the moment to pull it away, but then his mind wandered and he thought of Gandalf standing on a hilltop, who had said they would meet again in the Shire, before he could resist the pressure of the voices, which seemed now to be growing quieter, the stars seeming to flicker like candle flames overhead, and as he peered into the distance he thought he caught a flash of light out of the corner of his eye, as if a fire was burning far away— 	5
27	3	0	5	2	1	4	1	2	1	5	0	0	3	2	3	0	2	5.0	4	14	When Jack walked through the empty room, feeling disheveled and uncertain, the feline figure emerged, blinking slowly at him, tail twitching nervously.	5
19	1	1	4	1	1	4	1	1	2	2	0	0	1	0	2	0	1	3.0	1	11	As rain poured outside, the mother, Sarah, and baby Emily retreated inside their cozy farmhouse.	5
23	0	0	3	1	1	7	1	2	0	2	0	1	4	0	2	1	1	4.0	1	8	The candy vendor's bright yellow and red umbrella, which was half-broken, provided little shelter from the pouring rain	5
38	3	0	4	5	2	8	3	6	0	3	0	1	3	2	3	1	0	10.0	2	8	The detectives searched through the stack of folders and papers for the one with the clue that would lead them eventually to the killer, who remained unseen, silent, and always a few steps ahead.	5
21	2	1	2	2	0	4	3	2	0	3	0	0	2	1	3	0	0	4.0	1	9	The old man sat alone in his chair, his weathered fingers intertwined, as he stared vacantly into the fire	5
30	2	1	7	1	2	4	2	2	0	3	2	1	2	1	4	0	0	3.0	1	25	Ten thousand years passed as the dinosaurs slept, and then, suddenly, a giant meteor smashed into their camp and—wham!—they were extinct!	5
32	2	0	6	3	2	4	4	2	0	3	0	2	3	0	3	1	0	3.0	0	13	As my dear uncle, he was quite right, and his voice, I couldn't help but notice, held a gentle kindness, even from beyond the grave.	5
34	2	2	3	2	1	9	3	2	0	6	0	2	2	2	5	0	0	7.0	2	14	Ice floes bumped slowly, water sloshing among the jumble of debris and broken humboldt squid hung motionless; it looked as though they had been flayed, their bloody flesh a splattered ruin	5
33	2	0	4	4	0	7	3	3	0	6	0	0	3	4	2	0	0	9.0	4	7	We stood quietly, mesmerized by the approaching figure's awkward strut, its face partially hidden beneath a tattered baseball cap, shadowed by a long jacket slung over its shoulders.	5
38	8	0	6	2	1	7	1	4	0	7	0	0	2	3	3	2	0	6.0	3	18	The flaming bird soared upward then plummeted back down, hurtling toward the ground, then abruptly, midair, it changed trajectory and veered sharply left, narrowly avoiding a direct impact with a nearby skyscraper. 	5
25	1	2	4	2	1	3	1	2	0	5	0	1	2	4	1	1	0	7.0	4	13	The baby cried, angry at being unable to get the toy, struggling and screaming in its crib, until finally calming down.	5
20	0	0	7	1	1	2	3	0	0	4	0	0	2	0	3	1	1	5.0	1	12	Amid ripples spread, they stared; she—tall, half-smiling and awkward—faced them.	5
11	0	0	2	1	0	1	1	0	0	4	0	1	0	3	0	0	0	3.0	3	2	Beyond our understanding was hidden, waiting to become revealed.	5
31	4	0	6	1	1	7	0	5	0	6	0	0	1	4	3	2	0	5.0	4	15	The baby laughed heartily, jumping with excitement, when suddenly the clown holding the balloon animal made a silly face, and the baby, captivated, giggled delightfully.	5
27	2	1	4	2	1	5	2	3	0	4	0	0	3	2	2	1	0	4.0	2	13	The witch cackled gleefully, spinning around and casting her spells, as the children trembled under the shadows, terrified of their dark new fate.	5
29	1	1	5	4	0	5	2	4	0	4	1	1	1	1	4	1	1	4.0	2	14	As the sun blazed down, a young couple embraced passionately upon the rocks, their laughter echoing; for, they had found solace in one another.	5
26	2	0	4	3	0	8	1	4	0	2	0	0	2	0	1	1	1	4.0	1	9	The giraffe, necking leaves from the tallest branch, blinked slowly at its neighbor, a zebra grazing calmly in the distant scrub grass.	5
29	2	0	5	1	1	7	0	7	0	5	0	0	1	2	4	3	0	4.0	2	17	The storm raged outside, the rain pounding the windows, the thunder crashing overhead, and the lightning lit up the dark sky, illuminating the chaos.	5
17	1	0	2	1	1	4	1	1	1	2	0	0	2	0	2	0	1	4.0	1	10	When the snowflakes landed on her nose and cheeks, Lily's face glowed rosy red.	5
27	2	1	5	4	0	4	2	2	0	5	0	0	1	3	1	0	0	7.0	3	6	The cat curled up, looking adoringly at him, purring contentedly, before falling into a deep sleep, cuddled in her human's arms.	5
23	2	0	3	3	0	7	1	3	0	3	0	0	1	1	1	2	1	4.0	2	9	The new employee, standing shyly in the corner, nervously surveyed the rows of cubicles, avoiding eye contact with his colleague	5
27	3	0	4	2	2	5	0	5	0	2	0	0	4	1	1	1	0	6.0	1	7	The sun set slowly across the horizon, casting a warm orange glow across the landscape——a scene both familiar and yet strangely otherworldly.	5
43	4	0	9	3	1	7	1	5	0	7	0	0	6	2	2	1	0	6.0	2	13	Then, a deer crept slowly, curiously through the dense forest, her large brown eyes fixed upon an unusual, colorful sight—a lost child, quivering and frightened, hugging a small stuffed bear, far from home.	5
43	3	0	5	4	1	9	4	3	0	7	0	0	6	4	2	2	0	9.0	4	18	We found ourselves alone in the vast, silent room, illuminated by a single flickering light bulb, suspended form idiotically in an otherwise empty wire frame, casting eerie shadows that seemed to move and writhe of their own accord. 	5
32	1	0	6	4	0	9	3	2	0	3	1	0	3	2	2	1	0	5.0	2	6	In the moonlit courtyard, two guards leaned lazily against the ancient brick wall, their bayonets half-hidden in their belts, watching us with vacant, unfocused eyes.	5
25	1	1	3	2	1	3	2	0	0	3	3	1	5	1	3	2	1	5.0	2	8	After conducting rigorous research over several months, they identified 928 unique vulnerabilities, 30 of which were rated critical and 123 highly sensitive. 	7
36	0	0	6	5	1	6	2	3	5	2	2	0	3	0	1	1	1	6.0	1	13	Mongols, including the notorious Genghis Khan (1162-1227), used them as a cheap source of labor for their mining operations in the region around present-day Uzbekistan and Afghanistan.	7
33	0	1	7	0	3	3	0	0	9	3	2	0	5	2	1	2	0	7.0	2	13	Rumson, NJ has several great restaurants for enjoying delicious, high-quality dishes, including 1917 Bourbon & BBQ, 26 Seafood & Soul, and Fijn Indian Street Food. 	7
33	0	3	3	1	2	5	3	2	0	6	0	5	3	4	5	1	0	5.0	4	22	The CEO was fired after an internal investigation found he was guilty of misappropriatingCompany funds,  but before he could be fired, he pled guilty and was sent to prison. 	7
56	1	1	7	4	3	10	3	4	7	7	4	0	5	5	4	4	0	10.0	5	11	The researchers, Sarah Williams and David Chen, analyzed a subset of these data and found that patients who received 16 or more injections per year had a 26 times higher risk of cardiac arrhythmia compared to those who received fewer injections (JAMA Internal Medicine, published online June 17, 2019).	7
25	2	0	6	1	1	4	0	1	2	1	4	1	2	0	1	0	0	4.0	0	10	The new MacBook Air, 13-inch (2019 version), weighed in at 2.75 pounds and was just 0.48 inches thick.	7
36	0	1	5	2	1	7	2	6	1	6	0	0	4	3	2	3	0	6.0	3	14	The sun-tanned man approached the woman and asked her to pass the margaritas poolside while his partner, a tall, blonde beauty, chatted with the nearby bartender, sipping on a frozen Cosmopolitan.	7
42	2	0	5	5	2	9	1	7	4	2	0	1	3	0	2	1	1	4.0	1	16	Brian Wilson, the drummer who wrote 'Satisfaction', was not only a key player in the early days of the Rolling Stones but also a crucial figure in the evolution and spread of rock music as a genre.	7
23	0	0	3	4	0	2	2	2	3	2	2	3	0	1	2	1	0	5.0	1	5	In 2017, he was joined by Nigerians from the Boko Haram sect, which had been terrorizing the country since 2009.	7
24	1	0	5	2	1	2	1	1	7	1	0	2	1	1	2	0	0	4.0	1	13	Brown was flanked by Security Adviser James Jones, _______________ (Ashcroft and Rumsfeld) who were also present at the conference table.	7
34	1	0	4	2	3	9	1	4	1	3	2	0	3	1	2	1	0	5.0	1	19	The new 2017 MacBook pro boasts a sleek design, with a 13.3-inch display and an impressively thin profile, but it fails to deliver on processing power and battery life.	7
42	3	1	4	5	2	7	2	3	5	3	5	1	1	2	3	2	1	7.0	3	15	Although the company initially had 400 employees across its New York and Connecticut offices, those numbers are now down to 177 following layoffs in December 2017 (which included 79 employees across the NYC office and 98 in Stamford).	7
29	0	0	3	6	2	8	1	3	1	3	1	0	1	2	1	1	0	6.0	2	10	She spent the summer in 2005 at the YWCA working with runaways, homeless kids, and girls in crisis living in group homes or on the streets.	7
40	0	1	3	6	1	9	3	5	1	5	0	0	5	4	3	3	0	8.0	4	15	Betty continued her research on the history of the village, unearthing some valuable documents that gave insight into the political and economic motivations of the local tribesmen, before she decided to leave in search of new challenges.	7
44	6	1	4	2	2	10	3	5	0	3	0	2	5	2	4	3	0	5.0	2	33	The young man had never seen a tiger so close before, the big cat's wild eyes full of a mix of confusion and fear, and as it took a step forward, its vast paws almost touched his face.	7
22	2	1	2	2	0	4	1	3	0	5	0	0	0	4	1	1	0	5.0	4	7	The cat prowled gracefully across the landscape, pausing occasionally to lapidate a mouse with its paw before continuing to roam.	7
31	3	1	3	3	1	6	2	5	0	6	0	0	1	4	3	1	0	6.0	4	10	The cat sat on the windowsill watching the birds, its eyes gleaming brightly in the sunlight, before jumping abruptly and pouncing on a small butterfly that fluttered by.	7
24	0	1	3	3	0	6	1	5	0	2	0	0	2	1	2	1	0	4.0	1	10	The manager, pleased with the results, ordered a batch of the sauce for all employees to enjoy at their upcoming meeting.	7
30	3	1	1	5	1	5	2	1	1	5	0	0	4	3	1	1	0	5.0	3	14	He woke up in the night feeling nauseous again from too much cheap Merlot and tried to remember his phone number before calling for assistance again like last week. (Note: I have generated the response with only one space between each punctuation, as instructed.)	7
20	0	0	2	4	1	3	0	1	6	1	2	0	0	0	1	1	0	3.0	0	9	Bank of America, Credit Suisse and Barclays Capital forecasted a price increase to USD43 per barrel in 2011.	7
31	2	0	3	3	1	11	0	3	0	4	0	0	4	2	1	1	0	6.0	2	8	The chef prepared a savory filet mignon with roasted vegetables, including juicy cherry tomatoes and zesty lemon slices, all neatly arranged on a bed of fragrant basmati rice.	7
48	2	0	3	7	3	9	2	5	7	4	0	0	4	1	1	4	0	8.0	1	10	However the French resistance leader Charles de Gaulle saw him as a potential counterweight to Churchill and gave him uncritical support (and also helped to facilitate the flow _of supplies to him_ through Spain and _the escape of some British troops through North Africa).	7
28	1	0	4	4	1	2	2	1	7	1	0	2	3	0	2	0	0	7.0	0	9	They were joined by many from the al-Jihad al-Islami group, most of whom were Egyptians from Upper Egypt, especially Asyut and environs	7
23	0	0	2	1	1	3	1	2	4	2	3	2	2	1	2	2	0	4.0	1	16	The team included John Terry, who was 43 years old at the 2008 European Championship and had won 77 England caps.	7
34	1	1	6	4	0	8	2	4	0	5	1	0	2	4	3	2	0	4.0	4	19	The cat sat on the mat, purring loudly, with seven bright green eyes watching its owner, as she cooked the fish, with excitement growing, for the dinner party.	7
30	2	0	4	4	1	5	0	4	3	1	0	1	5	0	1	0	0	4.0	0	14	The French military forces were made up of the 41st, 50th, and 65th Infantry Divisions, as well as a tank battalion from the 2nd Armored Division.	7
26	0	0	3	3	0	8	1	4	0	3	1	1	2	0	2	1	2	5.0	2	16	The company, whose shares rose to record highs in the days following the announcement, will pay a maximum dividend yield of 7.5 percent.	7
34	0	0	4	3	0	9	1	5	4	2	3	0	2	1	2	1	0	5.0	1	20	The team's star forward Marcus Allen made a brilliant overhead kick that looped over the goalkeeper Peter Shilton into the top corner of the net (1–0, 35').	7
43	1	1	7	2	1	8	2	4	7	3	0	1	5	2	3	1	0	5.0	2	25	The newest innovation from Samsung is the Galaxy S6 Edge, which boasts of a powerful processor, improved camera, and sleek curved design (while its sister model, the Galaxy S6 Edge+) has slightly larger storage capacity.	7
29	2	0	4	4	0	2	2	1	5	3	2	1	2	2	2	1	0	6.0	2	7	In July 1994, Hale-Dwoskins was sent to Moscow to set up a new Soviet military mission, which he successfully completed in only two months.	7
36	0	0	3	5	0	4	1	2	6	3	5	2	2	2	3	1	0	7.0	2	7	The 2022 election results were certified in December 2022 which showed Democratic incumbent Governor Kathy Hochul had defeated Andrew Yang by less than 2% of the vote (52% to 48%).	7
37	0	1	4	4	2	7	5	2	1	5	1	1	1	2	2	4	0	6.0	2	30	She bought a new car with 7 airbags and parked it in the garage before going on vacation to visit her family in Alaska (and no, she did not forget her skiing poles).	7
35	0	0	6	5	0	8	0	2	6	2	2	1	2	0	1	0	1	4.0	1	16	Six members of the Mumbai attacks conspiracy, including Ajmal Kasab, were shot dead by security forces on November, 26th, after a 9-hour long standoff at Watson's Hotel.	7
17	1	0	1	3	1	2	1	3	0	2	1	0	2	0	1	1	0	3.0	0	9	They met at the local bookstore in the village and married each other there in 1958.	7
42	1	3	2	4	1	8	3	5	2	7	1	2	1	4	3	4	2	9.0	6	12	Although Dumbledore refused to trust Severus with anything, the two men would occasionally collaborate to avert prophecy and secure the safety of the boy who was their only hope for preventing an age of darkness from descending upon the world. 	7
27	1	0	3	2	1	5	3	1	3	2	0	2	3	1	3	1	0	5.0	1	10	The United States Air Force veteran's home was invaded by intruders, who were armed, and they took his wife away for reasons unknown. 	7
25	1	1	3	3	1	4	1	4	0	5	2	0	0	1	2	2	0	5.0	1	11	The researchers analyzed all of the data, generated 173 predictions, and found that 110 of them accurately agreed with the known outcomes.	7
34	3	1	5	3	1	5	2	1	5	3	0	3	2	3	4	1	0	5.0	3	16	Bush administration officials, Cheney and Rumsfeld particularly, were obsessed with the idea (which they often claimed was based on Iraqi pronouncements) that Saddam had secretly purchased uranium from Somalia. 	7
25	0	0	2	4	1	3	0	3	8	2	0	0	1	1	1	1	0	4.0	1	12	The President of France, Emmanuel Macron met yesterday in Paris with the leaders of Greece and Macedonia to discuss the ongoing Balkans crisis.	7
24	0	0	1	3	1	2	0	3	3	2	3	3	3	0	2	1	0	3.0	0	12	By October 2009 the total number of dead in the Afghanistan War had reached sixty thousand and more were being wounded every month. 	7
19	1	0	1	2	0	2	3	2	0	2	1	2	3	1	2	1	0	4.0	1	6	They visited him at the small rural clinic where he had been serving for the past seven months.	7
34	2	2	4	3	0	6	2	4	0	7	0	1	3	3	3	2	0	6.0	3	19	They walked into the dimly lighted hall, the walls adorned with faded paintings of former glory (the portraits seemed eerily lifelike; as if observing them might unleash a hidden curse)	7
38	1	0	9	6	1	2	2	1	10	1	1	2	2	0	2	0	0	4.0	0	25	In 1998, they were joined by Egyptians from the al-Jihad al-Islami group, of Ayman al-Zawahiri (many of these were from Upper Egypt, especially Asyut and environs).	7
34	1	0	4	5	1	4	4	3	5	2	0	2	3	2	2	0	0	6.0	2	14	They were followed closely by their children from the Shiite Muslim community of southern Basra, including the cousins Qusay and Abd al-Hadi, both of whom were in their mid-twenties.	7
23	2	0	4	5	1	2	0	0	4	1	0	0	2	0	1	0	0	4.0	0	11	Rachel and Ross's on-again, off-again relationship continued to complicated by Jason's lingering feelings for Monica.	7
47	0	2	4	7	0	3	1	3	16	6	1	1	3	5	3	2	0	7.0	5	18	In 2003 the United States began withdrawing its troops from the Gulf War zone in southern Iraq, while in June the Pentagon announced that General Tommy Franks would succeed General Tommy Franks retiring in October as Central Command (Centcom) commander based in Tampa.	7
23	0	0	2	5	1	4	2	2	0	1	4	0	2	0	1	1	0	3.0	0	16	Between 1998 and 2001 they increased the strength of their military forces by a full third, from 334,000 to 439,000 men.	7
34	1	0	6	4	1	3	0	4	10	4	0	0	1	4	0	0	0	6.0	4	15	Alliance of the just formed between the radicals, led by Ayatollah Ruhollah Khomeini (including the Tehran Friday Mosque), and the old guard clerics, led by Ayatollah Mohammad Behinji.	7
37	0	0	7	3	0	9	0	5	3	3	1	0	5	2	1	2	0	7.0	2	8	The new smartphone, the Samsung Galaxy S5, has a powerful 16-megapixel camera with the ability to take crisp, clear photos in a variety of settings, including low-light conditions.	7
18	0	0	3	2	0	5	0	3	0	2	0	0	2	1	1	2	0	4.0	1	6	Scientists, in an experiment, found the optimal temperature to brew the perfect cup of coffee.	7
