n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	PUNCT_constraint
16	1	1	2	1	0	3	3	1	0	2	0	0	2	1	2	1	0	3.0	1	7	The cat purred contentedly on my lap as I stroked its soft, fluffy fur.	5
34	1	2	4	4	0	9	0	6	0	5	0	0	3	3	3	1	0	6.0	3	10	Bright skies shone above the bustling city, with exclamation points peppering the air, as a smiling sun hung high in the sky, while a few commas danced in the breeze. 	5
80	2	1	6	13	2	22	2	13	0	12	1	0	4	8	6	1	0	15.0	8	12	The cat curled around the sphinx-like purr that reverberated through, the punctuation adding a hypnotic quality as the light flickered from green to amber to red, the sound echoing softly in a cavern of honey-colored velvet where a lion's mane seemed to writhe and pulsate with the rhythm of the sands, beneath a haze of sunset gold that trembled and shimmered like a thousand butterfly wings caught in an eternal embrace.	5
63	3	0	9	10	0	14	0	9	0	5	0	0	11	3	2	1	0	6.0	3	32	The big, red, convertible sports car drove down the busy road with no regard for traffic laws, causing multiple semicolons to flash in the sky as a warning to other drivers; however, the reckless driver continued on, determined to get to the destination in the quickest, most exciting way possible, regardless of the risks. (1 semicolon)	5
22	1	1	2	2	0	5	1	5	0	4	0	0	1	3	3	1	0	6.0	3	6	The rain fell gently upon the landscape, producing a serene atmosphere that lasted until the sun broke through the clouds.	5
19	2	0	5	0	1	1	3	1	0	6	0	0	0	1	2	2	0	3.0	1	14	He opened the door, looked in, saw them sleeping, smiled, and closed it again.	5
35	2	0	5	2	2	7	0	6	0	2	0	3	6	1	4	1	0	6.0	1	15	The sky was blue, the earth was green, the sea was vast, and the sun shone brightly with only a small cloud in sight, creating a warm and peaceful atmosphere. (5 punctuations)	5
9	1	0	2	0	0	1	2	0	0	1	0	1	0	0	1	1	0	2.0	0	4	I will always love you.!?!?! #$%@?	5
32	1	0	6	3	0	8	3	3	0	4	0	1	2	3	3	2	0	8.0	3	6	With excitement, the group of students rushed into the classroom, eager to find their next assignment, which contained a surprise they would soon discover (question mark). As the bell rang, Sarah's thoughts turned to the test she had tomorrow (period). Meanwhile, the football team gathered on the field for their evening practice (comma), ready to put their new plays to the test (colon). The sun began to set (semicolon), casting a warm orange glow over the entire school (exclamation mark).	5
28	2	1	5	3	2	4	1	4	0	3	0	1	2	1	2	0	1	4.0	2	8	The cat, who was black and white, walked across the room, and immediately jumped onto the windowsill, before falling asleep in the sun.	5
22	0	0	5	1	2	9	1	1	0	1	0	0	2	0	1	1	0	4.0	0	13	I ate the big juicy steak with excitement and relish, period, exclamation mark, question mark, and colon. 	5
44	5	1	6	4	2	6	2	1	2	7	0	1	4	6	2	2	0	7.0	6	18	I walked quickly to school, eager to arrive early and avoid detention, excited to see John, feeling relieved that spring break was almost here, worried about the test on Friday, and anxious to get home to my family.	5
33	1	2	4	4	0	7	4	3	0	4	0	0	4	3	3	2	0	7.0	3	8	The cat purred contentedly on my lap, as I stroked its soft fur, while I watched the sunset in peaceful silence, feeling grateful for the simple pleasures in life.	5
11	2	0	1	1	0	3	0	3	0	1	0	0	0	0	1	0	0	3.0	0	7	The rain fell steadily upon the village all night long. Period. End of story. End of sentence. 	5
30	3	2	3	3	0	5	2	4	0	6	0	0	2	5	2	1	0	4.0	5	12	The cat silently purred as it lay stretched upon the windowsill, watching the snow fall gently during the still evening, before swiftly pouncing upon its unsuspecting prey.	5
19	0	0	1	3	1	4	1	3	1	2	0	0	3	0	1	1	0	3.0	0	9	The quick brown Fox jumped over a lazy dog with a grin and wagged his tail in excitement.	5
66	3	1	12	3	3	16	5	6	0	12	0	1	1	9	5	5	0	8.0	9	33	I saw the car parked outside, and I knew I had to investigate, punctuation marks indicated by a question mark, exclamation mark, comma, semicolon, and parentheses; I tiptoed towards the door, carefully avoiding any noise, and slowly turned the knob to see if it was unlocked, hoping to find evidence of a break-in.	5
18	2	0	7	1	1	2	0	2	0	2	0	0	1	0	1	0	0	3.0	0	4	The cat meowed urgently and suddenly pounced on the little bird. ! ! ! ! ! !	5
17	2	0	3	2	0	4	0	1	0	2	1	0	2	1	2	1	0	3.0	1	10	The sun set slowly in 𝑠 sky 🏫🌅 with 3 little birds singing sweet melodies 🎶🐦.	5
47	0	0	9	3	3	15	1	6	0	6	0	1	3	0	5	1	0	5.0	0	28	The sun was setting over the vast ocean, period; their shadows cast a eerie darkness, comma; the waves glistened with diamond sparkles, semicolon; the seagulls swooped and soared, colon; and a gentle breeze whispered of secrets and mystique.	5
41	1	0	6	5	3	6	2	2	4	6	0	1	4	2	2	3	0	7.0	2	19	I will travel to Spain in June for vacation, where I plan to visit historic cities like Madrid and Barcelona, meet local artisans, enjoy the culture and cuisine, and bask in the beautiful Spanish sun 🌞!	5
8	1	0	1	1	0	2	1	1	0	1	0	0	0	0	1	0	0	2.0	0	4	The cat purred contentedly on my lap.!?¡? (I hate Mondays!?¡!).	5
9	1	0	1	1	1	1	1	0	0	0	0	1	2	0	1	0	0	3.0	0	5	I am tired and ready for bed ❤️😴.	5
39	1	1	4	4	2	8	2	6	0	6	0	0	5	3	2	3	0	7.0	3	8	The dog ran quickly through the green forest, jumping over a small stream and climbing a tall mountain, while his owner laughed and took pictures of him, ending the exciting adventure in the warm sunshine.	5
20	1	0	2	3	0	6	1	4	0	2	0	0	1	1	1	1	0	4.0	1	7	The cat purred contentedly on the cushion, enjoying the morning sunshine with a gentle stir of its tail.	7
16	0	0	4	3	0	3	1	1	0	1	0	0	3	0	1	0	0	2.0	0	6	Through the vast, open skies; we soared on wings; of pure delight.	7
19	0	0	3	1	0	6	2	2	0	4	0	0	0	1	1	3	2	4.0	3	10	Sitting by the window, sipping lemon tea, I watched the birds sing their morning songs. !?;)  	7
13	0	0	6	0	1	6	0	0	0	0	0	0	0	0	0	0	0	2.0	0	11	 period, commas, semicolon, colon, dashes, and parentheses)	7
16	1	1	1	2	0	4	2	3	0	2	0	0	0	1	2	1	0	3.0	1	7	The cat purred contentedly on my lap until it heard the mailman at the door.	7
17	1	0	2	3	0	4	0	4	0	2	0	0	1	1	1	0	0	5.0	1	4	The rain fell gently on the city, punctuated by the occasional toll of a bell.	7
63	1	1	7	6	2	20	1	10	0	8	0	1	5	2	6	3	0	6.0	2	55	The sun had set, leaving behind a sky of pink and purple hues, a cool breeze carried the scent of blooming flowers, a chirping cricket sang its evening melody, a group of children laughed and played tag in the field, as the setting sun's last light faded away, a quiet rain fell upon the land. (7 punctuations)	7
28	1	1	10	2	0	4	1	3	1	3	0	0	1	2	2	1	0	4.0	2	8	The cat purred contentedly on Mary's lap as they watched the sun set behind the distant hills.! ? ? ? ? ? ? ? ? ?	7
17	1	0	4	3	0	3	2	1	0	1	0	0	2	0	1	0	0	4.0	0	5	With excitement, she walked quickly into the dark forest, excited for her adventure!?.!?;	7
19	1	1	3	2	0	3	3	1	1	3	0	0	1	1	2	0	0	3.0	1	11	The cat purred contentedly on my lap, said Mary, as she gazed into its curious eyes.	7
7	0	0	1	0	0	1	2	0	0	2	0	0	1	1	1	1	0	3.0	1	3	I enjoyed seeing you last night! You were looking so cute with those new glasses!?! Can we get coffee now!!! 😍 💕 👓 💬👨‍👩‍👧‍👦 🤝	7
11	0	0	1	2	0	4	1	1	0	1	0	1	0	0	1	1	0	2.0	0	7	I'll eat a sandwich at lunchtime tomorrow with glee!   Your turn, generate a sentence with 9 punctuations!	7
63	4	2	4	8	4	11	4	7	2	6	0	5	6	4	5	1	0	9.0	4	24	Alice and Bob had walked for miles in the rain before finally arriving at the old mansion they had discovered earlier in the day; they had been walking for hours, and the sky was still dark and stormy when they stumbled upon the old building, tired and hungry after reaching the crest of the hill on their winding journey.	7
17	2	1	1	2	1	3	1	2	0	3	0	0	1	1	1	0	0	4.0	1	6	The cat purred contentedly on my lap before jumping down and pouncing on a nearby toy.	7
30	1	1	2	5	0	8	3	5	0	3	0	0	2	2	3	1	0	5.0	2	12	The wind howled in opposition to my open windows as I typed away on my computer, the soft glow of the screen illuminating the darkness of the night. (7 punctuation marks: periods, commas, exclamation mark, question mark, quotes, parentheses, semicolon)	7
43	4	0	6	5	2	7	2	4	2	6	0	1	1	2	5	0	0	5.0	2	23	The rain poured down from the sky, and the cat purred contentedly on John's lap; however, their happiness was short-lived, for the phone rang and John's boss needed to speak with him right away.	7
20	3	1	2	2	0	4	0	4	0	3	0	0	1	2	1	1	0	3.0	2	9	The sun sets gradually behind the mountains, leaving a warm glow in the sky before completely disappearing 🌅🏔️🌃🌝🌞🌟.	7
19	1	1	2	1	0	5	0	2	1	4	0	0	1	3	2	2	0	5.0	3	8	Eagerly, Jack sprung up to grab the last donut before the bell jar pealed indicating morning break.!?!!!!!!!!!	7
17	2	0	2	2	0	5	0	3	0	2	0	0	1	1	1	1	0	3.0	1	6	The moon hung low in the sky, shedding silver beams on the calm waters below.	7
26	1	2	4	1	0	4	1	4	1	5	0	0	3	3	2	3	0	5.0	3	7	Matt walked briskly through the busy streets, admiring the towering skyline, as he enjoyed a warm sandwich, before entering the cozy café.	7
30	1	1	12	2	1	3	2	1	0	2	0	0	2	1	2	0	0	4.0	1	11	His eyes grew wide with wonder as he stepped into the dark, musty room.,!,?:,();,/,&,$,#,?!	7
69	3	0	12	5	1	22	3	11	0	8	0	1	2	3	7	3	0	5.0	3	65	The cat sat on the windowsill and watched the bird fly outside, period; it was a beautiful day, comma; the dog wagged its tail with excitement, semicolon; the child laughed at the funny faces the clown made, colon; the sun shone brightly in the sky, parentheses; the baby cooed happily in its mother's arms, exclamation point.	7
31	0	2	2	3	1	8	4	2	1	4	0	0	3	3	2	3	0	6.0	3	21	Sarah loves to eat pizza slices while watching her favorite movies with her dogs by her side in the living room, because it creates a fun and cozy atmosphere! (7 punctuations)	7
21	1	0	3	4	0	6	1	4	0	1	0	1	0	0	2	0	1	4.0	1	9	The car, which was silver in color, suddenly screeched to a halt in the middle of the intersection.!?!	7
41	2	3	6	4	1	10	2	5	2	5	0	0	1	3	2	4	0	7.0	3	14	Sophie smiled brightly and gave Tom a hug with excitement, as they excitedly planned their weekend adventure, to the beach, in the car, while driving through the rain, all while eating delicious ice cream cones. (7 punctuations in one sentence)	7
51	6	2	6	4	2	8	4	4	0	6	2	3	3	2	5	3	0	5.0	2	28	Though I tried my best to come in under budget; however the project had already cost over ten thousand; and we were still in the early stages of construction; as I walked onto the job site; the crane had already collapsed; and caused significant delays.	7
18	3	1	1	1	2	2	0	2	0	5	0	0	0	2	1	0	0	5.0	2	5	The cat sat upon the mat and meowed contentedly before jumping down and running outside to play.	7
39	3	1	7	3	1	8	3	4	1	8	0	0	0	1	2	3	0	4.0	1	29	Bradley carefully walked home, smiled as he passed the park, waved at a neighbor, punched in his security code, opened the door, went inside, and found his sandwich on the kitchen counter.	7
16	1	0	2	2	0	4	2	2	0	2	0	0	1	1	1	1	0	3.0	1	6	The cat purred contentedly on my lap, punctuating its calm with a sudden mew.	7
7	0	0	1	1	0	2	1	0	0	1	1	0	0	0	1	1	0	2.0	0	4	He left work at seven punctuations.	7
36	3	3	5	3	0	6	0	5	0	6	0	0	5	4	2	1	0	6.0	4	15	The bright sun rose slowly in the sky, punctuated by a few scattered clouds, casting long shadows, until finally the sun became fully visible, as if emerging from a distant dream.	7
13	2	0	2	1	0	4	0	2	0	2	0	0	0	1	1	1	0	4.0	1	4	The storm clouds gathered ominously overhead, threatening a deluge of ☁☂❓⁞⁳☻❗.	7
77	3	3	8	9	2	18	6	10	0	10	0	0	7	8	4	5	0	9.0	8	20	The delicious sandwich sat atop the flat table, a slice of avocado glinting enticingly beneath the afternoon sun, while the cat purred contentedly on my lap, nudging my hand encouragingly to give it more scratches behind the ears, as I sipped my tea with a thoughtful sigh, feeling relaxed and at peace after a busy week, until the doorbell rang, cutting through my reverie and breaking the pleasant moment.	7
30	2	0	6	3	1	11	0	2	0	2	0	0	2	1	1	0	0	6.0	1	12	A delicate bouquet of fresh flowers sat gracefully on the dining room table, consisting of roses, sunflowers, lilies, carnations, and baby's breath 💐🌻🔥🏜️🎉💖. 	7
33	0	0	4	5	1	10	0	6	0	5	1	0	1	0	1	4	0	3.0	0	23	The cat sat on the mat, ate cheese from a plate, wore a new hat, drank milk from a bowl, and gave birth to five cats at the park	7
45	0	1	5	9	2	12	1	7	0	5	0	0	3	3	2	0	0	7.0	3	15	The rain lashed against the windows, while inside the cafÉ, a group of old friends caught up on their lives, laughing and talking with joyful abandon, punctuated by the occasional ring of a laugh or a clinking of coffee cups.	7
18	2	0	2	3	1	3	0	3	0	3	0	0	1	1	1	0	0	4.0	1	6	The cat curled up on the windowsill and purred gently, joyfully pouncing on a curious mouse.	7
20	2	0	3	1	1	4	1	4	0	3	0	0	0	1	3	1	0	4.0	1	10	Okay, the dog chased the cat through the rain, but it quickly stopped when the lightning struck.	7
74	11	2	7	3	6	7	10	3	0	13	0	5	4	8	8	1	0	7.0	8	56	  The dog ran quickly down the street, but soon realized it had forgotten its ball, so it went back home, only to find that its dinner was already over and there was nothing to eat, and it was too late to play with its toys because it was getting dark outside, and it felt lonely and sad and went to bed early, wondering what tomorrow would bring.	7
30	2	0	3	3	1	8	1	1	1	5	0	0	4	1	1	3	0	4.0	1	11	Bloomberg's new policy promotes sustainable development through increased investment in clean energy, thereby improving the economic well-being of developing countries and reducing their carbon footprint.	7
50	7	1	6	5	1	9	0	8	0	8	0	0	5	3	3	1	0	7.0	3	26	The moon gently descended low over the rolling hills, as the first star of the evening slowly appeared in the darkening sky; therefore, the young lovers embraced each other warmly, and danced together under the cool night air, surrounded by gentle fireflies fluttering about.	7
57	4	0	13	4	1	16	1	2	1	7	0	0	6	1	6	3	0	5.0	1	48	Sun sets slowly, casting warm orange hues 🌅 across a desert landscape; cat purrs contentedly on my lap 🐱; coffee brews rich and smooth ☕️; phone vibrates with incoming message 📱; kitten playfully chases toy 🎾; wind chimes tinkle musically 🎵; clock strikes the hour with clear ringing 🕰️.	7
54	3	2	5	6	5	8	5	3	2	9	0	1	5	3	3	5	0	8.0	3	20	I visited Rome in June and encountered various historical artifacts, and then ate pizza at a nearby restaurant, and listened to music in my favorite park, until I returned home after a wonderful vacation, and realized I had forgotten sunscreen, and thus purchased it before leaving for the airport	7
8	1	0	1	1	0	2	1	1	0	1	0	0	0	0	1	0	0	2.0	0	4	The cat purred contentedly on my lap. period, question mark, exclamation mark, comma, semicolon, em dash, and two parentheses.	7
15	0	0	1	4	0	6	0	3	0	1	0	0	0	0	1	0	0	3.0	0	8	The cat walked across the table with punctuation marks in places of every step:! (left), & (right), * (up), $ (down). # (front), ^ (back), √ (under).	7
48	1	0	7	8	1	10	0	8	0	2	0	0	11	0	1	0	0	4.0	0	35	The dog ran quickly around the green tree-lined park, over the small bridge, through the tall yellow grass, above the busy street, into the quiet pink flowerbed, under the blue sky with fluffy white clouds and along the sandy beach. (7 punctuations)	7
20	1	0	4	2	1	4	0	4	0	4	0	0	0	1	2	1	0	4.0	1	11	The cat sat on the mat and purred; suddenly, the mouse scurried by, startling the feline.!?	7
22	1	0	5	2	1	3	2	2	0	2	1	1	2	1	2	0	0	3.0	1	18	The cat sat on the dog and howled; he's ready for his close-up! (7 punctuations)	7
35	2	1	7	3	0	8	4	2	1	4	0	0	2	1	3	2	0	3.0	1	25	The cat purred contentedly on Mary's lap as she stroked its soft, furry back, period; then, with a startled mew, it leapt from her lap, exclamation mark.	7
31	1	1	4	4	0	7	2	6	0	4	0	0	2	3	2	2	0	7.0	3	10	The cat purred contentedly on my lap, punctuating the silence with a soft mew, while I read a book, surrounded by the quiet hum of the laptop.	7
