n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	DET_constraint
21	0	0	2	1	0	4	2	2	0	3	0	2	4	2	3	1	0	5.0	2	5	The baby's small feet were clad in soft, blue socks that matched the adorable outfit she was wearing.	4
10	0	0	1	1	0	2	0	2	0	1	0	1	2	0	1	0	0	2.0	0	4	The enormous challenge was confronted with the utmost resolve.	4
20	3	1	2	2	0	4	2	3	0	3	0	0	0	2	3	0	0	4.0	2	8	The cat lapped creamily from the saucer, her eyes blinking slowly as she gazed lasciviously around the chamber. 	4
31	0	0	4	6	1	8	1	5	0	2	0	2	2	1	2	0	0	7.0	1	9	The park is located in the heart of the city, which is surrounded by tall buildings, near the river, and in close proximity to the city center.	4
23	1	0	4	2	0	5	0	4	0	2	0	0	5	1	1	1	0	3.0	1	10	The large, red sun set slowly in the sky, casting a warm, golden light over the vast desert landscape.	4
18	2	0	1	2	1	1	3	1	0	4	1	0	1	2	1	2	0	5.0	2	8	She looked at herself in the four mirrors and wondered how to make herself look more beautiful.	4
24	0	0	3	3	0	6	1	3	1	4	1	1	1	3	2	2	0	5.0	3	8	Lena stood in front of the closet, holding the clothes her sister had left, feeling a sense of four distinct emotions.	4
13	0	0	1	3	0	4	0	3	0	1	0	0	1	0	1	0	0	3.0	0	5	A small fish jumped into existence near the surface of the pond.	4
18	0	0	1	3	0	6	0	3	0	4	0	1	0	1	1	1	0	5.0	1	5	The beach was crowded with people seeking relief from the sweltering heat under a blazing noonday sun. 	4
22	2	1	2	3	0	5	1	3	0	3	1	0	1	2	2	0	0	4.0	2	8	The baby swings gently in the air while three women chat quietly in the corner, lost in their own thoughts.	4
18	1	0	4	1	0	5	1	1	0	1	0	0	4	0	2	0	0	2.0	0	8	The huge, impressive, old oak tree towers overhead, its massive branches intertwined with others. 	4
19	0	0	2	2	1	5	1	2	0	3	1	0	2	2	1	2	0	7.0	2	4	In the kitchen, she found the cookbook containing recipes made with four eggs and abundant fresh herbs.	4
23	2	0	2	1	1	5	1	3	0	4	0	0	3	2	2	2	0	6.0	2	5	The old men gathered daily around the sidewalk café, where they lingered to observe the passersby and smoke long cylindrical cigars.	4
22	0	0	3	2	1	4	0	3	0	1	0	0	8	0	1	0	0	4.0	0	9	The large, old tree with a wide canopy and numerous strong roots stands tall among the smaller, younger trees.	4
21	1	0	3	1	1	5	1	3	0	1	0	1	3	1	1	0	0	4.0	1	9	The new employee, her knowledge and experience undeniable, immediately proved to be an invaluable addition to the team.	4
17	1	1	1	1	0	4	2	2	0	2	0	0	3	1	2	1	0	3.0	1	7	The adorable baby laughed outrageously as her father tickled her little feet with a soft feather.	6
28	1	0	2	2	1	6	4	2	0	4	0	2	3	2	2	3	0	7.0	2	4	Within this charming boutique, you will find an extensive range of carefully curated pieces that are sure to indulge your senses and satisfy your shopping cravings.	6
15	0	0	2	3	0	4	1	2	0	2	1	0	0	0	1	0	0	3.0	0	9	The cat lounged upon the couch with seven tail-spun balls alongside her.	6
30	0	0	2	4	0	8	3	2	3	2	1	0	3	1	1	2	0	4.0	1	15	She carried her six-volume set of Winston Churchill's Complete Works on vacation to prove her intellectual depth to the cute barista in the hotel coffee shop.	6
30	1	0	4	3	1	6	3	2	0	3	1	1	3	3	1	2	0	6.0	3	9	On top of that, the hotel staff are always available and happy to help, making it easy to enjoy our stay at this 5-star venue.	6
26	0	0	3	3	0	5	3	3	1	2	0	3	3	1	2	2	0	5.0	1	9	The baby was carried across the room by her devoted great-aunt Mary, who had been knitting her a new set of booties.	6
24	1	0	0	4	0	6	2	4	1	2	0	3	1	2	2	1	0	8.0	2	4	Bellow is where you will be staying during the duration of your trip in a room with an ocean view facing the perfect sunrise	6
22	3	0	2	3	0	4	3	4	0	2	0	1	0	1	2	1	0	4.0	1	6	On the contrary, this sentiment was entirely expected by every person at the company -- especially those who know him well	6
28	0	0	4	2	1	7	3	4	0	1	2	0	4	0	2	2	0	4.0	0	13	She bought him a 6-detainer necklace with three little charms on it -- the tiny golden sun, a crescent moon and a sparkling star.	6
34	0	1	1	7	1	10	0	6	0	1	0	3	3	2	0	0	0	5.0	2	13	On board this flight are more babies than are usual for a trip of this distance and duration at this time of year to be accompanied by such an overwhelming majority of grandparents.	6
21	1	1	2	2	0	3	3	3	0	2	0	2	2	2	2	1	0	6.0	2	4	On the other hand, here's a firsthand account of what you'll face if you disregard the signs.	6
35	1	1	2	4	1	12	1	5	0	1	0	3	4	2	2	0	0	6.0	2	12	This is undoubtedly an issue the board should prioritize during the yearly retreat, as was evident from the discussion last week at the department head meeting about budget allocation and new market approaches.	6
26	1	0	5	3	1	4	0	3	0	1	0	1	7	0	1	0	0	4.0	0	16	The delicate, exquisite dinner was served in an intimate, cozy atmosphere by the most charming, sophisticated, and knowledgeable waitstaff in town.	6
19	2	1	1	2	0	4	3	1	0	2	0	0	3	1	2	0	0	3.0	1	8	The little old lady smiled mischievously at her pet canary as it fluttered happily in its cozy cage.	6
46	2	1	3	8	0	11	0	3	2	8	0	1	5	6	1	3	0	9.0	6	13	Alongside countless other customers, these people had gathered near the cash registers at Macy's during Black Friday sales hoping to score steep discounts on desired merchandise, waiting in line patiently, persistently pushing carts loaded onto elevated wheels while keeping phones at the 	6
25	1	0	1	4	1	5	4	2	0	5	0	1	1	3	3	0	0	7.0	3	6	The baby was held closely and cuddled by everyone in the family including its aunt who thought it smelled lovely from head to toe.	6
26	1	0	2	4	0	5	1	3	0	2	0	2	5	2	2	0	0	6.0	2	7	The lonesome traveler meandered along the rugged coastline, in quest of a secluded beach that was said to be accessible only at low tide.	6
18	2	0	1	1	0	5	1	3	0	2	0	1	2	1	2	1	0	4.0	1	5	The intriguing travel story was authored impressively by the traveling journalist who bravely explored a distant land.	6
17	1	1	2	1	0	4	1	3	1	2	0	1	0	2	3	1	0	4.0	2	6	Beyond dispute, the evidence showed clearly that Jane was the one who leaked the information.	6
25	2	1	3	2	0	3	2	3	0	3	0	1	5	2	3	0	0	5.0	2	14	The little boy ran as fast as he could toward the big, beautiful, shiny new toy that lay glinting in the distance.	6
35	2	1	2	5	1	10	3	3	2	2	2	0	2	1	2	1	0	5.0	1	9	Every day at six thirty A.M precisely, Mary gingerly stretches her arms and torso while she sips on her hot lemon honey blossom teas in anticipation of the upcoming day at the office. 	6
21	1	0	5	1	1	3	0	2	0	2	0	0	6	1	1	0	0	4.0	1	10	The big, bold, bright, and breathtaking baby blimp soared, buoyed by the blisteringly broad blue skies.	6
27	0	0	3	3	1	7	1	2	2	3	1	1	2	1	2	1	0	4.0	1	18	The chef has prepared 12 plates of succulent paella for tonight's dinner service at La Tasquita -- and they all look mouth-watering delicious.	6
28	1	0	2	4	2	5	0	5	3	0	0	1	5	0	1	0	0	5.0	0	19	From the director of The Dark Knight and Man of Steel, this new movie is a bold and visually striking reboot of the classic superhero franchise.	6
23	0	1	2	3	0	7	1	5	0	3	0	0	1	1	2	1	0	3.0	1	10	On board the aircraft, the captain narrates the flight path to the excited passengers as they soar above the cloudy skies.	6
46	4	4	4	4	1	6	4	6	0	5	0	5	3	4	4	1	0	8.0	4	11	In this manner I will ensure that we are never over served, as it is clear that the host has been doing this for a long time, even though this restaurant remains unlisted and off the well-trodden radar of the masses. 	6
42	1	2	3	6	0	8	4	4	1	6	0	3	4	2	3	1	3	5.0	5	22	A tall man, who had been smoking for several minutes near the entrance of the busy restaurant before being seen entering, suddenly approached Sarah at her corner table with an apologetic smile as she continued typing on her computer.	6
41	3	0	4	5	1	8	2	7	0	5	0	2	4	2	3	2	1	6.0	3	16	This magnificent painting, displayed above the desk of the creator, represents the most sublime landscape with intricate details the world has ever seen, and was created exclusively for the appreciation of those who visit this extraordinary place.	6
26	1	0	2	2	0	5	3	5	0	2	0	3	1	1	2	0	1	4.0	2	11	Besides the man who had been a stranger there a while, there wasn't a soul around whom the old woman did not love. 	6
32	3	0	2	3	1	8	1	3	0	4	0	1	5	2	1	2	0	5.0	2	13	The delicious chef's spiced apple donuts are carefully displayed in the invitingly warm and sunlit window of the bustling eatery, attracting excited glances from patrons eagerly awaiting their breakfast.	6
19	3	0	3	2	0	4	1	2	0	1	0	1	2	1	1	1	0	3.0	1	10	In addition, the staff at the hotel were all incredibly friendly, making our stay truly memorable.	6
17	1	0	0	3	0	6	1	2	0	1	1	0	2	0	1	1	0	4.0	0	7	The waiter brought six cold water to our table next to a basket of crispy garlic bread	6
42	2	1	3	4	2	12	3	2	0	2	1	2	8	1	2	0	0	5.0	1	20	Its location was secret even from its most senior executives and board memebrs, until one hot summer morning last year it was unlocked by the company founder and first executive chairman -- as revealed in the companies latest annual report. 	6
42	2	1	5	3	1	9	3	4	0	4	0	5	4	3	3	2	0	7.0	3	8	Although, in reality, the corporation is overpriced, it is accurately gauged from the man who has spent decades cultivating his comprehensive insight -- and happens to have been the most talented stock trader of the last half century.	6
24	2	1	2	3	1	4	2	4	0	5	0	0	0	3	2	2	0	6.0	3	6	The cat curled herself into a ball, purring loudly as she gazed out the window at the birds flitting and fluttering outside.	6
28	3	0	3	4	0	7	2	3	0	2	0	0	4	1	1	2	0	3.0	1	8	With this newfound confidence, the little girl confidently clambers up the tall pine tree, proudly showing off her latest art creations to her friends beneath.	6
34	0	1	1	7	2	9	4	2	0	4	0	0	4	2	2	0	0	6.0	2	8	The little girl clutched at her favorite doll with determination in her eyes and tears of joy streaming down her small face as she squealed with delight and ran into the sunny backyard.	6
24	1	0	2	4	0	6	0	6	2	1	0	0	2	0	1	1	0	3.0	0	12	Alongside this caution, the city also offers a complimentary ticket to the annual Spring Music Festival for all attendees of the concert.	6
26	2	0	6	1	1	6	0	3	1	0	0	1	4	0	1	0	0	3.0	0	12	Inside, the airy lobby is a marble-clad shrine to the city's most overpriced -- and beloved -- coffee purveyor, Starbucks.	6
28	2	1	3	2	2	6	5	2	0	3	0	1	1	0	2	3	1	5.0	1	11	In the event that you require any extra blankets or pillows, just ring your room attendant, and she will joyously deliver them to your doorstep.	6
33	3	1	2	3	1	6	3	5	0	3	0	4	2	2	3	1	0	5.0	2	13	On the other hand, the manager of the company was thrilled with the outcome and could hardly believe that the investor who had once rejected them was now their biggest cheerleader.	6
23	1	0	2	3	0	6	2	4	0	3	0	0	2	2	1	1	0	7.0	2	4	Underneath the stairs, there is a hidden room containing a collection of vintage typewriters that once belonged to the eccentric owner.	6
23	0	0	2	3	1	7	0	1	0	1	3	1	4	0	1	1	0	5.0	0	11	In conclusion, the new smart city will feature six lanes of vehicular traffic and more than two dozen pedestrian crossing zones.	6
22	1	0	2	4	0	4	1	2	2	2	0	1	3	1	2	0	0	6.0	1	5	The sun rises slowly above the majestic peak of Mount Everest, which is covered in thick layers of new snow.	6
31	1	0	4	4	1	10	2	3	0	3	0	0	3	1	1	2	0	5.0	1	16	In addition, the hotel offers comfortable rooms with a large TV set and a mini fridge for your convenience, providing exceptional value for your hard-earned money.	6
22	2	0	4	2	0	5	2	1	2	2	1	0	1	1	1	1	0	4.0	1	9	The 72-year-old man walked determinedly down Park Avenue with his poodle, carrying his oxygen tank carefully.	6
30	0	1	3	4	1	7	4	3	1	2	0	0	4	1	2	1	0	5.0	1	10	On behalf of my clients, our powerful and influential attorney demands that you drop the lawsuit against his daughter, the lovely Hollywood actress with the bright smile.	6
41	0	0	4	7	0	10	2	6	3	7	0	0	1	6	1	2	0	9.0	6	11	Within the bunker, Major General Thomas sat perched atop his command center, scanning the maps plastered on every wall with intense precision, searching for a solution to turn the tide against the enemy hordes advancing upon them.	6
17	1	0	2	2	1	5	0	2	0	1	1	0	2	0	1	0	0	4.0	0	8	Hence, the grandfather clock in the hallway struck eight times with eerie and disconcerting deliberateness.	6
29	3	0	3	5	0	4	3	4	0	2	0	2	3	1	2	0	0	5.0	1	20	On earth this is a well guarded secret known only to a select few -- like some top executives within the company itself -- until now that is!	6
