n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	ADJ_constraint
21	0	0	1	4	1	7	0	2	0	2	0	0	4	1	1	1	0	6.0	1	5	A complex network of interpersonal dynamics unfolded over the evening, involving multiple strands of conversation and subtle exchanges between interlocutors	4
23	2	1	3	3	0	4	1	2	0	4	0	0	3	1	2	0	1	4.0	2	10	Lying across from the dark-lit window, I listened intently as the faint sound gradually developed into several whispered voices.	4
19	2	0	1	2	1	4	1	3	0	2	0	0	3	1	2	1	0	5.0	1	9	The melody floated effortlessly above the audience with graceful and delicate chords that illuminated the dimly lit nightclub.	4
23	3	0	2	2	0	5	0	3	0	4	0	0	3	2	1	1	0	5.0	2	11	Fiery lava flows spewed forth violently from the volcano's gaping maw, ominously foretelling the impending doom for the nearby village.	4
24	0	0	4	2	0	5	1	2	0	4	0	0	6	2	2	2	0	7.0	2	5	The dark, gloomy atmosphere permeated the abandoned asylum, filled with cold, creepy shadows that whispered unsettling tales of unresolved anguish.	4
12	1	0	3	1	0	3	0	0	0	3	0	0	1	1	1	1	0	3.0	1	5	Oceans of stars twinkled, shimmering celestially, glimmering crystalline brilliance.	4
29	0	0	2	6	1	9	2	1	2	3	0	0	3	2	1	2	0	7.0	2	7	Flappers embraced modernism through art and literature, manifesting their rejection of traditional values with elongated beads dancing on their bodies to the improvisational jazz of Louis Armstrong.	4
16	1	0	2	1	0	4	0	3	0	3	0	0	2	1	1	1	1	4.0	2	6	The lush vegetation surrounding the crystal clear water glistened invitingly, sparkling in the sunlight.	4
17	0	0	1	3	0	4	0	3	0	2	0	0	4	1	1	0	0	5.0	1	4	Fortuitous exploration led to an extraordinary encounter with an inconceivable creature lurking in an impenetrable forest.	4
17	0	0	4	0	0	5	0	0	0	2	0	0	6	0	0	0	0	2.0	0	13	Emerald green canopy, crisp clear turquoise hues, velvety smooth chocolate, sparkling shimmering gold.	4
10	1	0	0	2	0	3	1	1	0	1	0	0	1	0	1	1	0	3.0	0	3	In the kitchen I always find solace in uncluttered countertops	4
8	1	0	1	1	0	2	0	0	0	1	0	0	2	0	1	0	0	2.0	0	4	Livid lions loomed lankily in low light.	4
14	0	0	4	0	1	2	0	2	0	1	0	0	4	0	1	1	0	3.0	0	11	Adventurous, ancient, ornate, and vibrant – the mural captivated the room	4
10	1	0	1	2	0	4	0	1	0	0	0	0	1	0	0	0	0	3.0	0	4	Raindrops patter against a lush canopy of leaves above.	4
14	0	1	1	2	0	4	0	1	0	3	0	0	2	1	1	1	0	3.0	1	5	The gorgeous waterfall cascades down rugged rocks before splashing into sparkling turquoise pools.	4
19	0	0	2	2	1	5	0	1	1	3	0	1	2	0	1	0	0	4.0	0	5	Morgan's magnificent magic show was met with a mixture of mesmerized gasps and scattered, skeptical applause.	6
35	0	0	9	2	1	6	1	5	2	3	0	0	6	1	1	2	0	5.0	1	13	The tall, graceful, stylish, elegant, poised, and reserved supermodel, Heather Amos, descended the runway with unstoppable confidence, her every move capturing the attention of the crowd.	6
24	1	0	8	1	0	4	0	2	0	2	0	0	6	0	1	0	0	3.0	0	12	The large, gorgeous, sleek, black, male, Persian cat, sat gracefully on the plush, cream coloured carpet.	6
13	1	0	0	2	0	3	0	3	0	1	0	0	3	0	1	0	0	3.0	0	5	The majestic tigress stalked silently through the dappled shadows of the mature forest	6
26	0	0	5	4	0	6	1	3	1	1	0	0	5	0	1	0	0	4.0	0	11	Murphy, an elderly man with sun-battered, crinkly skin, hobbled down the street with a walking stick in his gnarled, twisted hands. 	6
16	1	1	2	2	0	2	2	1	1	2	0	0	2	1	2	0	0	3.0	1	9	Mandy smiled sweetly as she walked into the party in her sparkling, sequined dress.	6
35	8	0	7	1	1	4	1	1	0	2	0	2	7	2	2	0	0	5.0	2	16	The juvenile justice system is designed to rehabilitate instead of punish children, who are often manifestly inquisitive, persistently resistant, grievously remorseful, alarmingly violent, profoundly unstable, and incapacitatingly unpredictable.	6
23	0	0	8	1	0	2	0	2	0	1	0	0	9	1	0	0	0	3.0	1	12	The elegant, charming, witty, endearing, graceful, shy princess curtsied before the delighted, enchanted, smitten court.	6
22	0	0	7	1	0	3	1	1	0	1	0	0	8	0	1	1	0	2.0	0	10	The tiny, adorable, playful, lazy, ferocious puppy wagged his fluffy, cute, little tail with excitement.	6
28	0	0	6	3	1	5	1	3	0	2	0	0	7	0	0	0	0	4.0	0	14	Amidst the tumultuous, unpredictable, chaotic, divisive, discouraging and disastrous political climate, there persisted a ray of hope for a negotiated peace agreement.	6
32	1	1	6	3	1	5	2	1	1	3	1	0	5	2	1	1	0	6.0	2	14	Meghan insisted on meeting with her favorite, most elegant, smartest, and kindest designer to create a one-of-a-kind bridal gown for her big day.	6
13	2	0	1	1	0	4	1	1	0	2	0	0	1	0	1	1	0	3.0	0	7	Melodiously chirping sparrows delightfully sang their symphony amidst the dewy morning sunbeams.	6
19	0	0	5	2	0	3	1	2	0	1	0	0	5	0	1	0	0	2.0	0	15	The baby giggled at the colorful, fluffy, silly, smiley, sparkly toy in her arms.	6
34	1	1	7	2	2	4	2	1	1	3	1	1	8	2	2	1	0	6.0	2	28	Maria is a beautiful teacher, who often sings, with joyful and lively young students, inside her charming classroom, while using various colorful and engaging educational materials. [6]	6
23	0	0	6	1	1	3	0	1	2	2	0	0	6	0	1	1	0	5.0	0	14	Mrs. Fletcher's classroom had a diverse assemblage of curious, excitable, chatty, reserved, diligent, and eccentric students.	6
13	3	0	3	1	0	2	1	1	0	1	0	0	1	0	1	0	0	2.0	0	9	The cat pounced gracefully, agilely, silently upon its helpless prey.	6
32	0	0	8	2	0	7	1	3	0	2	0	1	8	0	1	1	0	4.0	0	22	The bouncy, vibrant, cheery kitty was having an energetic, zesty, spry playtime with its tiger-like, cinnamon-furred friend in the flickering morning light.	6
22	1	0	3	1	2	5	0	2	0	2	0	0	6	0	1	1	1	3.0	1	12	Tucked away in a quiet neighborhood, the quaint bed and breakfast boasted tasteful, antique décor and comfortable, plush accommodations	6
18	2	0	6	0	0	2	0	1	0	3	0	0	4	1	1	1	0	3.0	1	8	The softly-spoken woman spoke confidently, radiating warm, gentle, friendly, caring energy.	6
31	0	0	6	2	1	6	2	4	1	3	0	0	6	2	2	2	0	7.0	2	9	Maria, the exotic-looking supermodel, strutted down the catwalk with a nonchalant grace, wearing a skimpy, feathered bikini that accentuated her toned and tanned physique.	6
21	1	0	4	1	0	3	2	1	1	2	0	1	5	1	2	2	0	4.0	1	9	Mariah was wearing a stylish, expensive, designer outfit that showed off her tall, lithe, slender physique perfectly	6
15	3	1	1	1	1	2	0	1	1	2	0	0	2	1	1	1	0	4.0	1	9	Maria smiled warmly while delivering cold hard cash quickly and efficiently throughout the room.	6
27	1	0	5	3	1	5	1	3	0	3	1	0	4	1	2	1	0	5.0	1	23	The café served mediocre, lukewarm coffee to an assembly of disappointed, disgruntled patrons who loudly complained and departed in a huff. [6]	6
27	1	1	4	3	1	8	2	2	0	2	0	0	3	0	2	1	1	4.0	1	14	As he sat nervously in the interview room, the tense, anxious, exhausted man felt his heart race in anticipation of disappointment and disqualification.	6
20	1	1	3	1	1	4	1	2	1	3	0	0	2	1	1	2	0	4.0	1	8	Betty quickly grabbed her small, pink purse, and left the store without paying for the designer dress.	6
22	1	0	5	2	2	1	1	1	0	3	0	1	5	0	1	0	0	4.0	0	12	Most of them were young, blonde, smiling, happy, and completely naked, wriggling and dancing in the moonlight	6
16	2	0	4	1	0	2	0	2	0	1	0	0	4	0	1	0	0	3.0	0	7	The old dog trudged slowly, stubbornly, sulkily, sulky across the muddy yard.	6
38	2	0	3	6	0	8	3	5	1	5	0	0	4	3	4	0	0	9.0	3	10	John walked through the dark streets alone, his heavy boots crunching over the rough cobblestones, his eyes fixed intently on every building he passed in search of a place to shelter from the cold rainstorm.	6
27	1	0	6	3	0	4	0	2	1	2	1	0	7	1	1	1	0	5.0	1	23	Maria carefully placed a soft, delicate bouquet of colorful flowers on a stunning, shimmering antique table, surrounded by captivating candlelight. [1]	6
16	1	0	4	1	0	1	2	2	0	2	0	0	3	1	1	1	0	4.0	1	6	The lively, radiant, vivacious debutante laughed merrily, mesmerizing all those around her.	6
18	1	0	2	2	0	5	1	2	0	2	0	0	3	1	2	0	0	3.0	1	9	The delicate floral arrangements swayed gently in the morning light, their petals unfolding with tender grace.	6
22	0	0	3	3	0	4	1	2	1	1	0	0	6	0	1	1	0	4.0	0	12	The vibrant colors of Lola's new dress brightened up the drab, rainy afternoon with their bold, shimmering hues.	6
39	2	1	5	3	2	10	0	4	2	2	1	1	5	0	1	1	1	6.0	1	19	Jones, a skilled and seasoned basketball coach with a reputation for developing winning teams, was particularly impressed with Sarah's quick reflexes and sharp shooting ability during the practice session earlier that day. [6]	6
27	1	0	5	3	1	4	1	3	0	3	0	0	6	1	2	0	0	4.0	1	11	The cat curled up on the soft, plush, warm blanket and purred contentedly, its bright, curious eyes gleaming in the dim light.	6
30	0	0	9	3	1	8	1	1	2	2	1	1	1	0	1	0	0	3.0	0	25	Ms. Chen is known for her elegance, class, sophistication, creativity, passion, and charisma as a worldwide sought-after fashion influencer. [0]	6
27	1	0	4	3	0	4	2	2	1	3	1	1	5	2	2	1	0	5.0	2	8	The exotic island of Tiki was home to five bouncy, giggling, tanned tourists, who spent their days basking under the shimmering, turquoise waters	6
18	1	0	3	2	0	3	0	3	0	2	0	0	4	1	1	0	0	4.0	1	6	The cunning, sly, mischievous kitten tiptoed quietly across the wooden floorboards creaking with each step.	6
26	0	0	7	2	1	3	1	2	0	0	1	1	8	0	1	0	0	3.0	0	20	The new employee was enthusiastic, bright, ambitious, charismatic, motivated and confident in his first day at the office. [2]	6
18	2	0	2	1	2	3	0	1	1	2	0	0	4	0	1	0	0	4.0	0	10	Maria walked majestically and serenely down the catwalk, clad capacious, gleaming dress and high strappy heel	6
22	1	0	4	2	0	4	1	3	0	2	0	0	5	1	2	0	0	3.0	1	14	The old man limped slowly across the barren, rocky landscape, his tattered, faded clothing flapping in the wind.	6
20	1	0	5	1	0	3	1	0	1	1	1	0	6	0	1	1	0	2.0	0	16	Bryce carefully selected six juicy, tender, plump, flavorful, colorful fruits for her exotic fruit platter. 	6
24	0	0	6	1	1	6	0	2	0	1	0	0	7	0	1	1	0	4.0	0	17	The tasty chicken strip buffet had appealing, appetizing, juicy, tender, flavorful, and satisfying choices for any palate preference.	6
27	1	0	4	3	0	6	1	3	0	2	1	0	6	1	2	0	0	4.0	1	9	Six majestic flamingos waded gracefully through the calm, crystal-clear water of the serene lagoon, their iridescent feathers glistening in the midday sun.	6
20	0	0	7	0	1	3	1	1	0	1	0	0	6	0	1	1	0	3.0	0	13	She bought a stylish new handbag, silver, red, white, purple, blue, and yellow.	6
21	1	0	3	2	1	3	2	1	1	3	0	1	2	1	1	1	0	5.0	1	15	Maria was thrilled to receive a glamorous, expensive, and intricately designed bracelet from her husband on their anniversary.	6
28	3	0	4	4	1	5	1	3	1	4	0	0	2	2	1	2	0	4.0	2	17	Baker swung his bat wildly, hitting the ball through the infield for a single, and then danced around first base, eagerly advancing to second.	6
34	2	0	5	3	2	7	1	3	1	4	1	2	2	1	2	1	0	6.0	1	11	Ten seconds earlier, Johnson's game-winning shot would have bounced off the front of the rim, but it instead banked in, silencing the surprised and heartbroken home crowd.	6
12	0	0	2	2	0	3	0	2	0	1	0	0	2	0	1	0	0	2.0	0	6	Within seconds, the cat perished amid the slow, suffocating flames	6
19	0	0	3	2	1	3	1	3	0	3	0	0	3	1	2	0	0	4.0	1	6	The delicious, fluffy, adorable puppies tumbled and played in the sunbeams that streamed through the windows.	6
15	1	0	3	1	0	3	0	1	0	2	1	0	3	1	1	1	0	3.0	1	9	The gorgeous grandma graciously gifted glowing golden globes to grateful grandkids. [1]	6
