n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	AUX_constraint
30	4	2	1	2	1	3	3	2	0	5	1	1	3	4	1	3	0	8.0	4	9	I will always continue to consistently rely on you to dependently assist me by using six auxiliaries simultaneously while completing this particular task in a timely and efficient manner.	6
16	2	1	1	2	0	4	0	4	0	2	0	0	0	1	2	0	0	3.0	1	8	The rain fell hard on the pavement as the wind blew fiercely across the landscape.	6
13	0	0	1	2	0	4	0	3	0	1	1	0	1	0	1	1	0	2.0	0	9	The cat chased the mouse around the house with six angry eyes.	6
15	2	0	1	1	0	4	1	0	1	1	0	1	1	0	1	0	0	4.0	0	7	John's brother's cat can jump quickly high in their new backyard garden.	6
12	0	1	2	1	0	2	2	2	0	2	0	0	0	1	2	1	0	2.0	1	7	The dog chased _____________ across the field until it caught it.	6
18	1	0	2	2	1	3	1	2	0	2	0	1	2	1	1	1	0	4.0	1	5	In the cold and rainy weather, she will drive cautiously to reach the hotel before nightfall.	6
13	1	0	1	2	0	4	0	3	0	1	0	1	0	0	1	1	0	2.0	0	7	The cat is currently chasing the mouse under the couch with determination.	6
12	0	0	1	2	0	3	2	0	0	1	1	1	1	0	1	1	0	2.0	0	8	I have met many people in six countries during my travels.	6
27	1	0	2	5	1	7	2	4	1	2	0	1	1	1	2	0	0	4.0	1	14	The sun was setting slowly across the ocean as John, her sister, and their dog arrived at the beach in anticipation of a thrilling adventure	6
15	0	1	1	1	0	3	1	2	0	2	1	1	1	2	1	1	0	4.0	2	6	The team was able to make it to the park by walking six miles.	6
12	1	0	1	2	0	3	0	2	0	1	0	2	0	0	1	0	0	3.0	0	4	The sky was being slowly painted by a flock of birds.	6
9	1	0	1	2	0	1	0	1	2	1	0	0	0	0	1	0	0	2.0	0	6	John walked home in the rain with Susan.	6
10	0	0	3	0	1	3	0	1	0	2	0	0	0	1	1	1	0	4.0	1	4	The astronauts launched ______________ spacecraft and landed ______________ planet.	6
11	2	0	0	1	0	3	0	3	0	1	0	0	1	0	1	1	0	2.0	0	8	The cat chased the mouse quickly through the busy streets noisily	6
42	6	1	4	6	2	6	4	2	2	6	0	0	2	1	2	1	0	7.0	1	9	Sarah thoughtfully nodded and smiled brightly at John as he arrived late, carefully took off his shoes at the door, quickly changed into his comfortable clothes, and enthusiastically listened to their hosts' exciting plan for the weekend.	6
10	0	0	1	1	0	2	1	1	1	1	0	1	1	0	1	1	0	3.0	0	6	I have visited several countries in Europe this year.	6
15	0	1	1	1	0	1	4	0	0	4	0	1	0	3	2	1	0	4.0	3	6	I will continue to work on my project until she tells me to stop.	6
19	0	1	4	1	0	2	3	1	0	3	0	2	1	2	2	2	0	3.0	2	12	She has got to buy new clothes for the party because they ________________ (must) attend it.	6
14	2	0	1	2	0	1	2	0	2	2	0	1	1	1	2	1	0	3.0	1	6	John is looking forward to Mary kissing him passionately in their secret hideaway.	6
20	2	0	4	1	0	4	2	1	1	2	0	1	1	0	1	0	0	3.0	0	8	The company will certainly expand into Europe once they _____________ __ (finish/develop) their innovative product line	6
19	4	0	1	1	0	2	3	3	0	4	0	1	0	2	3	1	0	4.0	2	12	She decided they had worked enough for the day, so they all walked home enjoying the sunset together	6
16	2	0	1	2	0	4	2	2	0	2	0	1	0	1	2	1	0	3.0	1	9	I was eating dinner with my family when the storm suddenly knocked on the window.	6
9	0	0	0	1	0	2	0	2	0	3	0	1	0	2	1	1	0	4.0	2	3	The sun had risen shone lit up the sky	6
13	1	0	0	3	0	4	1	2	0	1	0	0	1	0	1	0	0	3.0	0	6	The sun rises rapidly in the east with surprise at its fiery appearance	6
12	5	0	1	1	0	2	0	2	0	1	0	0	0	0	1	0	0	3.0	0	5	The cat walked quickly quietly happily around slowly above the tree.	6
32	2	2	2	2	1	5	4	1	1	5	1	3	1	3	4	2	1	4.0	4	13	Although John had eaten breakfast two hours ago, he is starving now because he has to go to the beach and he's excited to play volleyball with his friends. 	6
20	1	2	1	1	0	4	2	1	0	3	2	2	1	2	2	1	0	5.0	2	10	I have always believed that by working six days a week I could achieve success within six short years.	6
13	7	0	1	0	0	1	1	1	0	1	0	1	0	0	1	1	0	2.0	0	9	She will definitely quickly often secretly surprisingly quietly furiously write the letter.	6
13	1	0	1	3	0	3	2	1	0	1	0	1	0	0	1	0	0	3.0	0	5	I can completely depend on my brother for support in all challenges.	6
20	3	1	2	1	0	1	3	1	1	5	0	1	0	4	3	1	0	5.0	4	8	He promised to call Sarah when he got home, despite knowing she'd already left for the airport.	6
13	0	0	1	2	0	4	2	2	0	1	0	1	0	0	1	1	0	2.0	0	9	I will attend the concert tomorrow with my friends in the evening.	6
10	0	1	1	1	0	2	0	1	1	2	0	1	0	1	2	0	0	3.0	1	6	Mary will go to school if the rain stops.	6
36	1	0	3	6	1	10	0	5	0	3	1	1	4	2	1	1	0	6.0	2	15	The football player was able to kick the goal with the aid of good fortune and well-placed tactics, resulting in a score of two goals to nil in the decisive final match.	6
15	2	1	1	2	0	4	0	3	0	2	0	0	0	1	1	1	0	4.0	1	5	The train driver diligently checked the signals before carefully pulling out of the station.	6
36	1	0	4	5	0	8	1	3	3	4	1	0	6	2	2	2	1	6.0	3	11	The team of experts, led by Dr. Maria Rodriguez, quickly completed the urgent task with great efficiency using six advanced computer systems, each equipped with its own unique set of auxiliary tools.	6
18	1	2	1	3	0	3	2	2	0	2	0	2	0	1	2	0	0	3.0	1	8	I am eagerly waiting for the bus so that I can arrive on time at the office.	6
13	3	0	1	2	0	2	1	2	0	1	0	0	1	0	1	0	0	3.0	0	7	She walked slowly up carefully towards the old cottage in the rain.	6
10	1	0	5	0	0	1	0	0	0	2	0	1	0	0	0	0	0	1.0	0	6	 will, give, see, next, week)	6
15	0	0	4	0	0	2	1	1	0	3	0	2	0	0	2	0	0	5.0	0	12	 The dog ___ (eat/is eating/ate) its dinner.	6
16	4	0	1	1	0	2	2	2	0	2	0	2	0	1	2	1	0	3.0	1	7	She will definitely probably have probably already left the building by the time I arrives.	6
9	1	0	1	1	0	2	0	2	0	1	0	1	0	0	1	0	0	2.0	0	4	The sun was setting slowly across the sky.	6
19	1	0	2	1	0	5	0	4	0	4	1	0	0	3	1	3	0	6.0	3	4	The detective carefully considered the clues, using six auxiliaries to help determine the identity of the criminal.	6
16	0	1	0	2	0	4	0	2	0	2	3	0	2	1	1	2	0	2.0	1	12	The cat chased three mice through two grassy fields with a single squeak before catching one	6
18	0	0	4	2	1	2	1	1	6	1	0	0	0	0	1	0	0	4.0	0	8	Amy went to the store with her friends John, Alex, Sarah, Emily and David. 	6
20	0	0	2	3	0	5	0	3	0	2	2	1	2	1	1	0	0	5.0	1	5	The sky above the forest was filled with six white clouds, each one flanked by two silver crescents.	6
