n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	ADP_constraint
15	1	0	0	2	0	4	1	2	0	2	0	0	1	1	1	1	0	3.0	1	7	Inventors from all over converged on the city's convention to display their latest innovations	6
13	0	0	1	2	0	4	0	3	0	2	0	0	1	1	1	0	0	4.0	1	4	The rain danced on the pink clouds floating in the midnight sky.	6
29	1	0	6	6	1	7	0	7	0	1	0	0	0	0	1	0	0	5.0	0	12	The dog ran away from the park, under the tree, through the gate, across the road, over the stream, and onto the hill.	6
18	1	0	1	3	0	5	0	4	0	3	0	1	0	2	1	0	0	6.0	2	4	The car is driving down the highway passing by the gas station located next to the city. 	6
17	0	0	1	4	0	5	1	2	1	1	1	1	0	0	1	1	0	3.0	0	13	I will eat a piece of cake in the kitchen with Mary at 8 o'clock tonight.	6
12	1	0	1	2	0	3	0	3	0	1	0	0	1	0	1	0	0	2.0	0	8	The ball bounced high in the sky above the tall tree. (1 adposition: above)	6
15	0	0	1	1	1	4	0	3	0	1	0	0	3	0	1	1	0	4.0	0	11	"The cat chased the quick mouse up the stove's long and narrow vent. (Note: There are six adpositions in this sentence: ""up"", ""long"", ""narrow"", ""stove"", ""quick"", and ""mouse"".)"	6
29	0	1	1	6	0	7	1	4	0	3	0	0	6	2	1	0	0	6.0	2	9	A big red car sped through the busy city streets while flying over a group of playful ducks waving at us from beneath a blue clear summer sky.	6
21	2	0	2	3	0	5	0	4	0	2	0	0	3	1	2	1	0	4.0	1	11	The rain dripped slowly onto the dry soil, from beneath the tall trees where the birds sang sweet melodies.	6
15	0	0	3	3	0	1	0	0	0	0	5	0	2	0	0	0	0	4.0	0	13	  1. up 2. huge 3. in 4. lush 5. on 6. hid	6
17	1	0	1	3	0	4	1	1	1	2	0	2	1	1	2	0	0	5.0	1	4	Brown bears can be found in vast forests near mountains that rise steeply to the sky.	6
13	1	0	0	3	0	3	0	2	1	2	0	0	0	1	1	0	0	3.0	1	6	Sarah ran away from the park to get to the store before closing	6
12	0	0	1	2	0	3	1	3	0	0	0	2	0	0	2	0	0	3.0	0	4	The ball is above the dog that is near the tree.	6
20	0	1	1	4	0	6	0	4	0	3	0	0	1	2	1	1	0	4.0	2	11	The cat curled up on the windowsill basking in the warm sunshine while sipping a bowl of morning tea. 	6
23	0	0	1	5	0	7	2	2	2	2	0	0	1	1	1	1	0	3.0	1	12	John ran to the store with Mary by her side in order to buy a new shirt for his job interview tomorrow.	6
21	1	1	1	4	0	5	1	4	0	3	0	0	1	1	2	0	0	6.0	1	4	The tiger fiercely roared as it pounced on the innocent rabbit with stealth in the moonlight near the towering trees.	6
13	2	0	1	1	0	3	0	3	0	3	0	0	0	2	1	1	0	3.0	2	5	The cat lounged on the window silently watching the birds fly outside.	6
8	1	0	1	1	0	2	1	1	0	1	0	0	0	0	1	0	0	2.0	0	4	The cat purred contentedly on my lap.	6
17	1	2	1	1	0	4	3	2	0	3	0	0	0	2	3	1	0	4.0	2	8	The cat purred contentedly on my shoulder while the dog sat beside us wagging its tail.	6
27	1	1	1	3	0	5	0	4	0	2	0	0	10	1	2	0	0	3.0	1	12	The big yellow sun smiled warmly in the clear bright blue sky as gentle soft breeze blew from the beautiful green fields towards the tall trees.	6
7	0	0	0	1	0	2	0	1	1	1	1	0	0	0	1	1	0	2.0	0	5	Bob ate six pancakes at the park	6
17	0	0	3	2	0	4	0	3	0	1	0	0	4	0	1	0	0	2.0	0	10	The big, red car sped down the desert highway towards the shimmering, blue horizon. (Adpositions used: big, red, down, desert, towards, shimmering, blue)	6
13	1	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	10	 on, in, at, of, in, on.)	6
15	2	0	1	2	0	3	0	2	0	2	0	1	2	1	1	0	0	4.0	1	4	The delicious cake was devoured quickly by excited children standing eagerly around the table.	6
13	1	0	6	5	1	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	11	 along, to, in, with, at, and by)	6
18	1	0	3	2	0	4	0	3	0	1	0	0	4	0	1	0	0	3.0	0	7	The big, blue whale swam deeply in the ocean towards the green, sunlit kelp forest. 	6
28	0	0	3	5	1	10	0	2	0	1	0	0	6	0	1	0	0	5.0	0	10	The snowball fight in the park led to joyful squeals, rapid slides down ice-coated hills, and delightful dashes across powdery snow beneath bright blue skies.	6
28	0	1	2	2	1	6	3	3	0	6	0	0	2	3	1	3	0	4.0	3	15	I walked into the hotel lobby while holding a penguin in my left arm, and used my right hand to push the revolving door to enter.	6
8	0	0	4	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1.0	0	6	 book, written, sister, table)	6
18	0	1	0	2	0	5	0	5	0	2	0	0	2	1	2	1	0	3.0	1	10	The cat purred in the sun's warm beam while the children chased each other around the tree	6
24	0	0	1	4	1	6	0	6	0	2	0	0	4	0	1	1	0	5.0	0	11	The witch stirred the cauldron with a long wooden spoon over a roaring fire in the dark and dusty corner of the forest.	6
25	0	0	5	2	0	4	0	4	0	3	0	0	6	2	1	1	0	5.0	2	6	The big, brown, bear climbed down the tall mountain to reach the tiny, treehouse nestled in the lush, green valley.	6
10	0	0	1	1	0	2	0	2	0	1	0	0	3	0	1	0	0	2.0	0	4	The big brown dog ran around the green park.	6
12	1	0	1	2	0	2	1	1	1	1	0	0	2	0	1	0	0	2.0	0	9	John walked quickly to the green building with his blue umbrella.	6
7	0	0	4	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1.0	0	4	 on, my, lap).	6
10	0	0	1	1	0	3	0	3	0	1	0	0	1	0	1	1	0	2.0	0	6	The dog chased the cat around the big tree.	6
8	1	0	1	1	0	2	1	1	0	1	0	0	0	0	1	0	0	2.0	0	4	The cat purred contentedly on my lap.	6
21	0	0	3	4	0	4	0	4	1	1	0	0	4	0	1	0	0	3.0	0	15	John walked down the long, snowy hill to the green, wooden playhouse at the edge of the forest.	6
12	2	0	3	0	0	2	0	1	0	1	1	0	2	0	1	1	0	3.0	0	6	Six angry elephants, heavily armed, silently stormed the zoo. 	6
12	2	0	1	1	0	3	0	3	0	2	0	0	0	1	2	0	0	4.0	1	4	The cat purred under the couch where the mouse scurried across.	6
12	0	0	3	1	0	3	0	1	2	1	0	0	1	0	1	1	0	3.0	0	8	Adverbial: After the game, manager Jones praised player Brown. Adjective: Bright colors added to the garden. Preposition: By next summer, new flowers will bloom. Conjunction: Connecting two towns with a bridge. Noun: Exotic animals are featured at the zoo. Adverb: Frequently visiting the museum strengthens our understanding. 	6
16	1	0	1	2	1	3	1	2	1	2	0	0	2	0	1	1	0	3.0	0	7	John walked carefully to the tree and touched the big branch with his right hand.	6
9	1	0	1	1	0	2	0	1	1	1	0	0	1	0	1	0	0	2.0	0	6	John walked quickly towards the old oak tree.	6
16	0	1	1	2	0	3	2	1	2	2	0	0	0	1	2	1	0	3.0	1	6	John's eyes met Sarah's gaze as she spoke to him across the room.	6
