n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	NOUN_constraint
13	0	0	1	2	0	3	0	3	1	1	0	0	2	0	1	1	0	2.0	0	10	Fred chased the butterflies around the green grass under the blue sky.	7
9	1	1	0	1	0	2	0	2	0	2	0	0	0	1	1	0	0	3.0	1	3	The cat purred contentedly while lounging in the sun	7
23	1	1	3	3	0	7	0	4	0	3	0	0	1	1	2	0	0	4.0	1	13	The giraffe munched contentedly on leaves from the towering baobab tree, while the flamingo paddled in the crystal-clear lake.	7
15	1	0	2	2	0	4	0	3	0	2	0	0	1	1	1	1	0	3.0	1	6	The cat curled up on the windowsill, observing the busy bird feeder outside.	7
30	2	1	3	3	0	6	0	5	0	2	0	0	8	1	2	1	0	5.0	1	21	The big red cat purred loudly on top of the green chair, next to the small white dog, while the tiny yellow bird sang a sweet melody.	7
10	0	0	1	1	0	4	0	0	0	1	1	0	2	0	1	1	0	2.0	0	5	Four enthusiastic travelers rode bicycles across lush mountain terrain.	7
12	1	1	1	0	0	3	0	3	0	2	0	0	1	1	2	1	0	3.0	1	5	The snake hissed while the turtle slowly crossed the sandy beach.	7
21	2	1	0	4	1	5	0	4	0	3	0	1	0	1	1	0	0	4.0	1	7	The snowflake fluttered gently to the breeze before being scooped up by the cat and placed delicately in the bird feeder	7
17	2	1	2	1	0	5	0	4	0	2	0	0	0	1	2	1	0	3.0	1	10	The cat purred contentedly on the window sill, while the rain soaked the garden outside.	7
23	0	1	3	2	0	6	0	4	0	2	0	0	5	1	2	1	0	3.0	1	10	The snowboarder whizzed down the rugged, rocky slope as the sunset cast warm, orange hues over the distant mountain peaks.	7
23	0	1	5	1	1	5	3	1	3	3	0	0	0	1	1	3	0	4.0	1	11	Rachel walked her pet cat, Molly, to the park while carrying her toddler, Jack, and riding her bicycle. 	7
24	0	1	2	2	0	8	2	4	0	3	0	0	2	2	3	1	0	4.0	2	12	The eager beagle chased the speeding cat through the sunflower field, its bright colors flashing as it darted beneath the peeling fence.	7
18	2	0	2	2	0	4	0	4	0	3	0	0	1	2	2	0	0	4.0	2	6	The cat purred contentedly on the windowsill, watching the birds chirp outside in the sunlit garden.	7
22	0	1	2	2	0	6	2	5	0	3	0	1	0	2	2	3	0	5.0	2	5	The monkey climbed the mountain while eating a mango with his friends, who were playing the guitar in the distance. 	7
19	2	0	3	2	0	4	0	3	0	2	1	1	1	1	2	0	0	4.0	1	8	The snowflake landed on the mitten, inside the cozy igloo, where three penguins were snuggled together. 	7
29	0	0	7	1	1	8	0	3	0	1	0	0	8	1	0	0	0	3.0	1	21	The clever fox, lazy bear, curious raccoon, playful otter, gentle deer, majestic eagle, and curious squirrel all gathered at the tranquil lake.	7
20	0	1	1	2	0	6	0	5	0	2	0	0	3	1	1	2	0	3.0	1	13	The old dog chased the fat cat across the busy street towards the big tree before taking a nap.	7
27	1	0	3	3	0	8	0	5	3	3	0	0	1	1	3	0	1	5.0	2	10	Melvin the mallee-bird watched as Max the kangaroo hopped across the marble fireplace, where Matilda the tortoise lay on a mosaic turtle shell.	7
16	2	1	1	2	0	3	1	3	0	2	0	0	1	1	2	0	0	4.0	1	4	The cat purred contentedly as it lazed on the couch next to the old laptop.	7
23	1	0	2	2	1	6	1	4	0	4	1	0	0	2	2	3	0	6.0	2	8	The teacher smiled and wrote down seven answers on the chalkboard, the pupils eagerly raising their hands to answer each question.	7
27	0	0	4	2	0	5	1	4	1	4	0	1	4	2	2	2	1	5.0	3	8	The wizard, conjuring a bright purple mist, conjured up a small rodent named Remy, who had escaped from a mad scientist's lair. 	7
18	1	0	1	2	0	5	1	4	0	1	0	0	3	0	1	2	0	5.0	0	5	The boss handed me a pink memo pad next to a vibrant plant in a cluttered office.	7
18	1	1	1	1	0	5	0	4	0	2	0	0	3	1	2	1	0	3.0	1	12	The cunning fox chased the speedy rabbit through the dense forest while the bright sun shone overhead.	7
24	3	1	3	3	0	5	0	5	0	2	0	0	2	1	2	0	0	3.0	1	16	The cat purred contentedly on the cozy couch, next to the fluffy kitten, while the rain pattered softly on the window. 	7
17	1	1	1	1	0	4	1	3	0	2	0	0	3	1	2	1	0	3.0	1	8	The witty corgi laughed loudly as it chased the fluffy squirrel up the tall oak tree.	7
19	0	0	1	5	0	5	0	5	0	1	0	0	2	0	1	0	0	4.0	0	8	The cat cuddled up to the dog on the soft blanket in the cozy corner of the room.	7
24	5	1	4	2	0	5	0	4	0	3	0	0	0	1	3	0	0	4.0	1	8	The cat purred contentedly upon the windowsill, the sun shone brightly overhead, while outside, children played excitedly in the yard.	7
20	1	1	2	2	0	4	2	2	0	2	0	0	4	1	2	0	0	4.0	1	5	A bubbly candy-loving child laughed excitedly as she chased after her bouncy ball on the sunny playground.	7
19	0	1	1	2	0	5	1	2	1	2	0	0	4	1	1	1	0	3.0	1	7	The gargantuan blue whale breathed midair alongside its smaller playmate while gazing at the majestic Andes mountain range.	7
12	0	0	6	0	0	5	0	0	1	0	0	0	0	0	0	0	0	1.0	0	10	 cat, sofa, owner, Sarah, cookies, kitchen)	7
14	0	0	1	1	0	3	0	3	0	2	0	0	3	1	1	1	0	3.0	1	6	The wily weasel wobbled past the sleepy cat to reach the juicy mouse.	7
12	1	0	1	1	0	3	0	2	0	1	0	0	3	0	1	0	0	2.0	0	6	The big blue car traveled quickly down the small winding road.	7
16	1	1	1	0	0	3	1	3	0	3	0	0	3	2	2	2	0	4.0	2	4	The wicked witch cackled maliciously as she watched the little boy eat a magical berry.	7
22	1	1	3	1	2	5	0	2	3	3	0	0	0	1	3	2	0	4.0	1	16	The cat purred contentedly on John's lap, while Sophia served tea and crumpets, and Jack played the flute.	7
22	1	0	2	2	0	6	0	5	0	2	0	0	4	1	2	1	0	4.0	1	7	The cheetah chased the quick fox through the green forest, where the clear stream water babbled near the tall trees.	7
12	0	0	6	0	0	2	0	0	0	1	0	0	3	0	0	0	0	1.0	0	10	 big, green, car, drove, busy, intersection)	7
17	1	1	1	2	0	4	0	4	0	2	0	1	1	1	1	1	0	3.0	1	8	A giraffe silently robbed the bank with an umbrella while being chased by a ferocious lion.	7
20	0	1	1	3	0	6	1	4	0	2	0	0	1	1	1	1	0	3.0	1	8	The man laughed at the cat's silly hat while eating a sandwich in the park with his dog.	7
25	1	1	2	4	0	5	0	4	0	4	0	0	4	2	1	0	0	5.0	2	9	The cat curled on top of the large soft pillow, purring contentedly while chewing on a tail of the bright red stuffed animal.	7
17	0	0	1	3	0	4	0	3	0	1	0	0	5	0	1	0	0	3.0	0	7	The big red car raced around the small circular track in front of the crowded stadium.	7
20	1	0	1	3	0	6	1	3	0	2	0	0	3	1	1	1	0	4.0	1	10	The sun shone brightly on the happy children playing ball in the warm summer field alongside their eager dog.	7
6	0	0	1	1	0	2	0	0	1	1	0	0	0	0	1	1	0	2.0	0	3	Tiger chased lion through forest.	7
31	0	0	5	1	1	12	0	2	0	3	0	0	7	0	1	1	0	4.0	0	26	The eager chef prepared quaint French pastries, savory breaded finger chicken tenders, juicy filet mignon, fluffy cinnamon rolls, and chilled fruit cocktails for a celebratory luncheon.	7
