n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	CCONJ_constraint
64	2	1	5	8	3	13	3	10	1	9	0	1	3	4	4	5	0	6.0	4	48	The new teacher expected her students to read the handout about the ancient Romans, to fill out the comprehension questions on the back, and to return the worksheet by the end of class; but none of the students seemed to be taking the assignment seriously, and she knew that she had to come up with a new plan quickly.	3
61	2	3	4	4	3	17	2	9	0	7	0	0	7	5	5	4	0	8.0	5	19	The storm churned the sea into whitecaps, and a faint drizzle of rain threatened to drench the bride and groom as they waited under a small, rickety wedding canopy for the officiant to arrive, just as the church bells sounded a cheerful yet mournful _and insincere_ peal to signal the impending start of their married life together.	3
28	1	0	5	1	3	7	0	1	0	3	3	2	1	1	1	1	0	4.0	1	12	The cake recipe was baked for two hours and forty-five minutes, yet still needed more sugar, eggs, and flour to be completed.	3
40	2	1	3	2	2	6	8	3	0	7	0	2	3	6	5	4	0	8.0	6	18	It was rainy days since I got married but yesterday I saw my wife weeping near the park, and I decided to notice her for the first time, where I found her still crying hugging a tree.	3
21	0	0	3	2	2	6	3	2	0	1	0	0	2	0	1	0	0	3.0	0	8	His boss, her co-worker, and their manager agreed on a new schedule without any further discussion or argument.	3
27	2	1	2	1	3	7	0	3	0	5	0	1	2	1	1	2	0	5.0	1	9	The hotel staff will gladly provide fresh towels and bottled waters, and also assist with any special requests or directions for exploring the surrounding area.	3
34	3	1	3	3	1	7	3	4	0	4	0	3	2	2	3	2	0	6.0	2	12	The tourists are visiting the old city with excitement, but their guide is nervously glancing at his wristwatch, fearing that they might accidentally miss the last boat back to the hotel.	3
19	0	0	3	2	1	5	0	5	0	3	0	0	0	0	1	2	0	3.0	0	10	The dog chased the cats, barked at the mailman, and sniffed the flowers in the garden.	3
44	0	1	3	6	0	13	0	6	1	5	0	3	5	2	2	2	0	6.0	2	25	The government has launched a full-scale investigation into the illegal transfer of classified data from the White House computer network to unclassified email accounts, amid allegations that senior officials had been involved in a coordinated effort to obstruct the inquiry.	3
28	2	2	2	1	1	5	1	2	4	5	0	3	0	3	5	3	0	4.0	3	14	Raphaela is researching the project while Sophia is creating notes on class discussions, and Michael checks the references Sarah has provided as they work collaboratively online.	3
46	5	0	3	2	2	15	3	1	0	6	0	0	4	4	2	3	0	6.0	4	21	Human resource managers often instruct employees to coordinate closely with their supervisors and colleagues regarding job duties and project tasks; however, sometimes they fail to properly integrate their department's strategic plans with other departments' initiatives to ensure a harmonious work environment.	3
24	0	0	3	3	1	6	2	1	1	4	0	0	2	1	1	3	0	5.0	1	11	Melissa loves to cook delicious dinners, play tennis with her friends, and read exciting books on the beach during her vacation.	3
28	3	1	0	4	1	8	1	2	0	4	0	1	2	2	1	3	0	5.0	2	8	I'd rather stay home nights to watch reruns of the old sitcoms instead of spending hours on end at the gym and sweating bullets with little results	3
31	1	2	3	4	0	8	1	7	0	4	0	0	1	2	4	2	0	4.0	2	13	The tourists gawked at the elephants as they wandered into view; the zookeeper proudly pointed out the flamboyance of the cocks, while the khaki-uniformed guards patrolled the grounds.	3
24	1	0	1	4	1	3	0	2	7	2	0	1	1	1	1	1	0	5.0	1	9	Ms Smith will meet Mrs Johnson and then with Mr Smith to decide about an appropriate response to the proposal from ABC company.	3
22	0	1	1	0	2	5	0	3	2	5	0	1	0	2	2	5	0	5.0	2	6	The manager instructed John to analyze the data and make recommendations while Sarah was to research the market and develop strategies. Additionally, Emily will be responsible for coordinating with the client to ensure their needs are met.	3
29	1	1	1	4	0	7	1	2	4	4	0	0	4	3	2	2	0	5.0	3	14	Ms. Jones purchased a dress with floral patterns coordinating with red heels while Mr. Smith simultaneously bought an iron with silver details co-ordinating with his white shirts collection.	3
30	1	1	3	1	1	5	3	3	0	5	0	2	4	4	4	2	0	5.0	4	12	The new employee was pleased with the training he received, although he found the presentation software difficult to navigate, and he will certainly consider attending future seminars.	3
32	2	0	3	2	4	8	3	1	1	4	0	1	2	1	2	2	1	5.0	2	9	Amazon's algorithms, combined with its enormous market share, create a system that can perpetuate and even intensify discrimination and inequality both online and through its offline business practices.	3
53	0	1	6	8	2	16	2	3	0	8	0	2	3	5	3	2	0	11.0	5	12	It has come to management's notice that new product development is suffering as a result of a lack of understanding between departments, resulting in miscommunication and inefficient decision-making leading to increased costs and delayed time-to-market, which requires urgent action to rectify the situation.	3
26	2	1	3	1	1	3	3	1	1	2	0	3	4	2	3	1	1	5.0	3	8	Although she was tired, Sarah drove quickly to the airport to meet her boyfriend, whose recent emails had been increasingly agitated and angry. 	3
28	3	1	3	4	1	6	1	2	2	4	0	0	1	1	1	1	0	6.0	1	11	Mister Snuggles curled up on my lap with a squeak, then promptly fell asleep, a fluffy cat dream of chasing squirrels and basking in sunbeams. 	3
14	0	0	1	2	0	5	0	1	0	2	0	0	3	0	1	1	1	4.0	1	6	Electric cars powered by renewable energy sources offer a cleaner future for transport. Furthermore, they are made from recycled materials, which contribute to sustainability efforts. Besides, producing and charging electric cars requires less energy than traditional vehicles, creating a more efficient and environmentally conscious transportation system. In conclusion, transitioning to electric cars will significantly improve air quality, help combat climate change, and create a more sustainable future for transportation worldwide.	3
31	2	2	5	2	2	4	7	0	1	6	0	0	0	2	5	2	1	4.0	3	15	As they ran, her dress fluttered up, exposing her stockings, but Jack hardly noticed, and his eyes followed her form as she sprinted away from him.	3
22	1	1	2	2	0	6	1	3	0	3	0	0	3	1	1	2	0	3.0	1	11	In the kitchen, her mother stirred a steaming pot with a long wooden spoon while simultaneously juggling several burning pans.	3
49	3	3	4	2	2	3	10	3	1	8	0	3	6	7	6	6	0	8.0	7	35	She loved him enough to marry him while he was recovering, despite feeling unfaithful, which her best friend warned her could lead them both to endless and pointless fights, yet still they were happy as they sat together watching the new season of The Crown.	3
23	1	1	2	4	0	8	0	0	0	4	0	2	1	3	3	0	0	4.0	3	14	Bears can fish in streams; raccoons are adept at rummaging through trashcans; squirrels often scurry along power lines looking for nuts	3
45	2	1	6	5	2	11	4	5	0	6	0	0	3	3	3	1	0	8.0	3	13	As a team, they collaborated cohesively through the project duration; despite the tight timeframe, they remained coordinated, and their efforts converged constructively towards achieving the set goals, resulting from their diligent work and resourcefulness during the challenging development phase. 	3
25	0	1	4	1	0	10	0	0	0	5	1	0	3	3	2	3	0	6.0	3	8	Scientists investigate new therapies, whereas physicians debate existing treatments, amidst public health officials expressing urgent concerns regarding COVID-19 vaccine distribution.	3
49	3	1	5	5	2	9	5	5	0	7	0	3	2	3	4	2	0	7.0	3	30	The manager was pleased with the employee's progress, but surprised at the new problem; he had been informed about, but not noticeably changed the way he worked; he seemed more focused on meeting his sales goals rather than the consequences of his actions. 	3
41	2	1	5	3	1	8	6	2	2	8	0	1	0	4	3	4	1	8.0	5	11	Having finished his exams, James quickly left for the train station, carrying his backpack, where he noticed a lost look on Lucy's face, and he decided to inquire about her destination before buying his ticket.	3
36	0	2	4	2	1	12	0	1	0	8	0	0	6	4	1	4	0	5.0	4	14	The new marketing strategy emphasized innovative tactics through effective social media platforms, targeting local customers, while expanding global coverage by partnering with established brands, allowing increased brand exposure and accelerated revenue growth.	3
35	1	0	1	4	2	9	2	3	3	7	0	0	2	3	1	5	0	7.0	3	10	Today they decided to drive upstate and watch their son play baseball rather than attend a lecture on advanced algebraic calculus methods and spend the night listening to a symphony concert at Carnegie Hall.	3
30	1	1	3	4	0	7	3	2	0	4	0	0	5	3	3	1	0	7.0	3	7	The little girl danced happily with joy, her dark eyes sparkling with delight, as she wore a pretty pink dress with white flowers twirling at her ankles.	3
30	3	0	2	3	1	6	0	2	0	5	0	1	7	3	3	2	0	5.0	3	14	Bored tourists take note of the cute monkeys swishing through the lush vegetation; old people point out various famous landmarks and vaguely recall when visiting was more glamorous.	3
31	1	2	4	3	1	6	0	2	0	5	0	2	5	1	1	1	2	5.0	3	13	Rather than focusing on the superfluous luxuries afforded to the wealthy, attention should be directed towards addressing pressing global issues such as poverty, inequality, and environmental degradation. 	3
45	0	1	5	7	1	9	1	6	4	4	0	4	1	4	3	3	0	7.0	4	12	John is in London, meeting with his colleagues to discuss the project's strategy, while Sarah is at home, taking care of the children, but both will be joining the team in Amsterdam for the next stage of the project.	3
46	0	1	3	9	1	16	1	5	0	6	0	0	4	4	2	1	0	7.0	4	21	The car chugged up the mountain on dusty, rutted roads bordered by stands of quaking aspen and gnarled evergreens, while Grandfather navigated by memory the way through the winding mountain passes towards their secluded camp site hidden amid a grove of giant sequoias.	3
32	0	0	4	3	2	10	2	2	0	2	0	0	6	0	2	2	0	5.0	0	10	The researcher's keen observation, logical deductions, and comprehensive explanations demonstrate unmatched excellence in scientific inquiry, and their work has significant implications for the future of their field.	3
19	1	0	2	0	1	4	1	3	0	5	1	0	0	2	2	3	0	6.0	2	6	The teacher explained the problem, and we worked collaboratively to develop a solution using four coordinating conjunctions.	4
26	0	1	8	0	2	7	2	0	2	2	0	0	2	1	2	2	0	4.0	1	14	She studied English, mathematics, science, French, and history while her brother learned Spanish, computer science, Latin, and geography.	4
20	1	1	1	2	0	2	3	3	1	2	0	2	2	2	3	0	0	3.0	2	8	I had always assumed she was a ghost until we bumped into each other at the annual Halloween party.	4
16	0	0	4	1	1	6	0	1	0	0	0	0	3	0	0	0	0	3.0	0	11	 warm lighting, rich wood accents, cool colors, and a touch of elegance.	4
23	1	0	5	1	2	4	1	1	0	2	0	0	5	1	1	1	0	5.0	1	6	 The new employee, fresh from college, arrived late, excited, and ready to impress her new boss and coworkers.	4
70	6	0	6	5	6	7	14	1	0	12	0	4	6	9	6	7	0	10.0	9	15	I will gladly help you organize your closet, but to start, I need you to sort through your old clothes and separate them into piles based on their condition - donating those that are no longer wearable, storing those that are in good condition but too small or too large, and keeping the items that are still in great shape and you wish to keep.	4
25	0	0	4	5	1	4	3	3	2	2	0	0	0	0	2	1	0	3.0	0	13	The train pulled out of the platform, and John, with his sister, ran _alongside_ it as it _faster_ down the tracks.	4
29	0	1	2	3	1	7	1	3	0	4	0	1	4	1	2	1	2	6.0	3	7	Although the team struggled to generate offense, they were able to rally in the fourth quarter thanks to a series of crucial plays and timely coordinating conjunctions.	4
24	0	0	1	4	1	5	4	0	4	4	0	0	1	2	2	3	0	6.0	2	7	She opened several windows on her computer and downloaded videos from YouTube using Internet Explorer, which she preferred to Chrome for privacy purposes	4
27	2	0	2	3	1	5	1	2	0	5	0	0	4	3	1	2	1	6.0	4	9	Rather than visit the zoo, they decided to go to the museum instead, hoping to see more cultural artifacts and educational displays than wild animals	4
47	4	1	4	6	4	13	1	5	0	4	0	0	4	3	2	2	0	7.0	3	17	Air traffic controllers and their families had to endure long separations, with husbands and wives rarely seeing each other for months at a time, often for years, and always with the knowledge of a real and profound danger hanging constantly in the air.	4
28	0	0	2	4	1	7	2	4	0	4	0	0	4	3	2	3	0	8.0	3	7	The man wore a black suit with a white shirt and black tie, which made him stand out in the crowd of people wearing casual attire.	4
28	0	0	2	3	0	5	0	4	1	2	0	2	7	1	1	2	1	6.0	2	12	Having seen the sunrise over Mars' orange skyline, the astronauts were determined to discover more about the mysterious geological formations visible on the distant horizon.	4
29	1	1	3	2	2	5	3	3	0	3	0	1	5	2	3	2	1	5.0	3	8	As he walked alone through the forest, the crickets chirped their sweet melodies in perfect harmony, creating a soothing atmosphere that was both calming and captivating.	4
14	1	0	3	0	0	2	1	0	0	4	0	0	2	2	1	2	0	4.0	2	7	She wanted to travel extensively, sample various cultures, experience different lifestyles.	4
48	3	4	2	4	3	8	1	3	2	6	3	3	5	5	6	1	0	7.0	5	26	A recent survey reported that 67 percent of Americans believe that the country would be better off if the two parties worked together more often, and 71 percent said that they are tired of political gridlock and want to see more cooperation and compromise in Washington.	4
29	1	2	4	1	1	7	2	2	0	5	0	0	4	2	1	3	2	8.0	4	9	After spending several years studying ancient languages, she finally discovered her calling - becoming a professional translator, capable of bridging the gap between cultures and ideas.	4
38	1	0	3	6	2	11	1	4	0	3	0	2	5	2	2	1	0	8.0	2	14	A new development of the virus has caused widespread panic, leading to a massive influx of people into supermarkets and hypermarkets across the nation, which have since become critical infrastructure for survival and essential supplies.	4
45	1	0	3	4	2	13	3	3	0	7	1	1	4	4	2	5	0	8.0	4	22	The new policy will require employees to contribute 3% of their salary to their retirement savings, coordinate with human resources to manage payroll deductions effectively, and ensure all employees receive proper documentation detailing their rights and responsibilities under the new program.	4
45	1	1	5	5	2	10	1	6	3	4	0	0	4	2	2	2	0	6.0	2	22	Furious at Flynn and his wife, the first lady, over the controversial meeting with Russia's ambassador, the president ordered an investigation and sought to contain the damage, even as more questions emerged about the administration's ties to Moscow.	4
56	3	0	6	5	4	10	3	3	8	3	0	3	6	2	3	1	1	7.0	3	26	Lena Dunham, Amy Poehler, Mindy Kaling, and Tina Fey, who were previously television's most dominant and influential comedic voice, collectively proved they were a cultural phenomenon and would have a profound impact on comedy for years to come despite their lack of formal training or experience in the industry.	4
33	1	1	4	2	2	6	2	3	1	6	1	0	3	3	2	3	2	7.0	5	10	After spending weeks trying every brand and type, Sarah finally discovered the one lotion that works wonders for her dry, itchy skin - and at an unbeatable price to boot.	4
17	3	0	4	0	1	2	1	2	0	4	0	0	0	0	1	2	0	3.0	0	12	The dog ran around, barked loudly, chased the cat, and eventually caught it.	4
20	1	0	3	1	0	3	4	2	0	3	0	0	0	2	1	3	0	4.0	2	15	Her father gave _ us a talk _ telling us to _ never give up _ no matter what.	4
28	1	1	2	2	1	9	0	5	0	3	0	0	4	2	2	2	0	5.0	2	21	The sun set gradually, casting a warm orange glow over the lush landscape as the sounds of chirping birds and rustling leaves filled the humid air.	4
26	2	1	3	3	0	5	3	3	0	2	0	0	4	1	1	2	0	4.0	1	15	The hotel staff warmly welcomed everyone, from the nervous newlyweds to the celebratory corporate groups, before expertly guiding them to their luxurious quarters.	4
33	2	2	3	1	1	6	3	3	0	5	0	4	1	3	4	1	0	6.0	3	13	The concert was scheduled for tomorrow night, but since it was postponed, we will have to wait a week before we can enjoy the symphony's powerful music once again.	4
25	1	2	2	0	1	7	2	1	1	4	0	1	1	2	2	4	2	5.0	4	9	Although the doctor recommended medication to treat her symptoms, Lily was hesitant to take drugs without fully understanding their side effects and risks.	4
32	4	0	1	5	1	5	3	6	0	3	0	1	3	2	3	1	0	7.0	2	11	She walked slowly and carefully through the tall grass towards a bright light at the horizon, which signified the beginning of a fantastical adventure unlike any she had ever experienced before	4
32	1	0	5	5	2	9	0	7	0	1	0	0	2	0	1	1	0	5.0	0	12	The cats batted the ball around and over the garden fences, across the pavement, down the alleyway, over the back fence, and through the open front gate.	4
30	3	1	3	3	2	4	4	2	0	5	0	1	1	3	4	1	0	5.0	3	14	Her sudden departure caught everyone off guard and as she walked out the door, the questions began to mount, about how and why she had finally left. 	4
30	0	0	2	3	1	5	3	2	0	5	0	3	4	1	3	3	2	5.0	3	11	The best way to find out what is right for you is to ask friends, read reviews, and compare what different experts have recommended over the long haul	4
30	3	1	3	5	1	5	2	2	1	5	0	1	0	2	2	1	0	5.0	2	18	Roger had always wanted to try skydiving, so after years of coordinating a trip with his friends, they finally suited up and stepped out of the plane.	4
23	0	1	4	3	1	2	1	1	4	4	0	0	1	3	1	1	0	6.0	3	11	She wanted to visit Europe before graduating from college, backpacking through France, Italy, and Spain as a single traveler.	4
22	0	0	2	1	2	8	0	0	0	4	0	2	3	1	2	4	0	4.0	1	9	Bacteria in spacecraft cabin could compromise mission safety, but coordinating interdisciplinary approaches could control potential risks and keep astronauts safe.	4
33	3	1	2	2	0	6	5	3	0	6	0	2	3	6	4	2	0	9.0	6	10	She enjoyed playing the flute despite the fact that she was never formally trained, which is remarkable considering how many hours a week she spent practicing in her small studio apartment.	4
32	2	0	3	5	3	6	1	2	0	3	0	0	7	1	1	0	0	5.0	1	9	In a dizzying whirlwind of events, her past and present collide in unexpected and often hilarious ways, ultimately leading to the revelation of long kept secrets and surprising redemption.	4
30	1	1	2	3	1	9	1	4	0	3	0	0	4	2	1	2	0	6.0	2	10	Between the crisp winter weather and the stress of final exams, her fingers flew quickly across the keyboard to generate the complex algorithms for solving dynamic optimization problems.	4
32	5	0	2	4	1	8	1	6	0	2	0	2	1	1	2	0	1	5.0	2	17	Astoundingly enough, the bubbles floating up from the bottom of the glass were exactly the same hue and shape as the ones that were rising from the ocean floor below.	4
44	5	1	6	2	3	6	4	1	0	7	0	1	5	5	1	4	1	7.0	6	12	Running faster will improve your endurance as well - allowing you to run longer without tiring - and stronger - enabling you to lift heavier objects more easily - but not smarter - as there are no tricks or shortcuts to true fitness.	4
21	4	1	3	1	1	3	0	3	0	5	0	0	0	3	2	0	0	5.0	3	6	The cat curled around the dog, surprisingly purring, yet ominously growling when startled while the child laughed delightedly.	4
39	1	1	3	7	1	9	2	5	0	4	0	0	6	0	2	2	2	7.0	2	16	Although some scientists expressed concerned about the reliability of these new findings when presented to them, a majority believed them accurate and groundbreaking - opening up new possibilities for further exploration in the field of genetic research.	4
33	1	0	4	4	1	8	1	4	0	3	1	0	5	1	1	2	1	6.0	2	10	The concert, held in the city's main square, featured musicians from over a dozen diverse cultural backgrounds, coordinating their sounds with a series of intricate and interconnected rhythms.	4
15	0	0	4	2	1	5	1	1	0	1	0	0	0	0	1	0	0	3.0	0	7	They walked into the room with exuberance, excitement, gusto, and gratitude.	4
20	0	0	1	2	0	5	4	1	0	2	0	3	1	2	3	0	0	5.0	2	5	Her husband's absence was a source of distress that she hoped would be alleviated by his prompt return.	4
40	4	2	5	2	2	12	0	0	0	7	0	0	5	4	1	5	0	9.0	4	8	Most people agree that learning to work independently, using multiple strategies, and seeking support when needed increases chances of successfully passing difficult exams, regardless of individual differences in prior knowledge, learning style, or test anxiety	4
39	1	0	3	7	0	9	2	5	2	3	0	1	4	1	2	0	1	6.0	2	20	Amy's awe at the ancient artifacts in the museum, combined with Ben's bewilderment at the strange noises outside, resulted in a bonding experience for the pair that would prove invaluable during their exciting expedition.	4
34	1	2	3	1	4	7	3	0	0	6	0	2	5	4	4	4	0	7.0	4	9	At times, you may find that challenging situations prompt new ideas and opportunities, while others are encountered that prove both frustrating and enlightening - ultimately broadening your horizons and providing invaluable experience	4
19	1	0	5	1	4	3	0	1	0	2	0	1	1	0	1	0	0	4.0	0	7	Several coordinating conjunctions were used in the output sentence: and, but, or, and yet. Is there anything else I can help you with?	4
17	0	1	0	1	0	4	1	4	0	3	0	1	1	2	2	2	0	4.0	2	9	The detectives found the thief in the act while he was attempting to steal the valuable necklace	4
