n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	DET_constraint
15	2	0	0	1	0	4	2	1	0	2	1	0	2	1	2	2	0	4.0	1	4	The delicious chocolate cake tempted six happy children who eagerly devoured it swiftly with delight	6
10	1	0	1	1	0	2	0	0	1	1	1	0	1	0	1	0	0	3.0	0	5	Six fluffy kittens purred contentedly on John's lap.	6
19	1	0	1	2	1	3	1	1	0	1	1	1	6	0	1	0	0	4.0	0	10	Five big bold but beautiful books are sitting on my beautifully busy bookshelf beside the big bold bed.	6
10	1	0	5	0	0	2	0	0	0	0	0	0	2	0	0	0	0	1.0	0	8	 big, brown, dog, tail, excitedly)	6
11	0	0	1	2	0	3	0	2	0	1	1	0	1	0	1	0	0	3.0	0	4	The manager of the store walked into six tall customers.	6
18	0	0	6	1	0	2	0	1	0	1	1	0	6	0	1	0	0	2.0	0	14	The cat sat on six large, soft, brown, fluffy, white, furry pillows.	6
25	0	1	1	4	0	8	0	4	0	2	2	0	3	1	1	2	0	4.0	1	14	The manager inspected six shelves in the store for the fresh new stock of boxes before ordering five big containers from the distributing center.	6
10	1	0	1	0	0	3	0	1	0	2	1	0	1	1	1	1	0	3.0	1	4	Six caterpillars crept carefully cross the crunchy crackling concrete.	6
24	1	0	1	4	0	8	1	2	0	1	1	0	5	0	1	0	0	4.0	0	12	The enormous baby elephant danced joyfully on the extensive white beach with six enormous ice cream cones in front of its giganic eyes.	6
6	0	0	3	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1.0	0	4	 each, six, the)	6
33	1	0	1	5	1	8	2	6	0	3	3	1	2	2	2	2	0	8.0	2	10	All those people in the park looked at that one dog playing catch with three of its six brothers who all had different colors of fur but were otherwise the same breed. 	6
15	0	0	1	2	0	4	0	2	0	1	3	0	2	0	1	1	0	3.0	0	8	Eight delightful dogs chased the seven energetic squirrels up the three flights of stairs.	6
11	1	0	1	1	0	3	1	1	0	1	0	0	1	0	1	0	0	3.0	0	7	The cat purred loudly on my mother's soft lap.	6
8	0	0	1	1	0	2	0	2	0	1	0	0	1	0	1	0	0	2.0	0	4	The cat curled around the fluffy pillow.	6
21	2	0	1	5	0	6	0	6	0	0	0	1	0	0	1	0	0	5.0	0	4	This book is on the table in the corner near the window next to the lamp next to the bookshelf.	6
20	0	0	1	3	1	5	0	4	0	1	1	1	3	0	1	0	0	3.0	0	11	The cat is sleeping on the softest blanket in the biggest bedroom with six pillows and a bright windowsill.	6
11	1	0	0	1	0	3	0	2	0	1	0	0	3	0	1	0	0	2.0	0	5	The big black beautiful baby boy bloated blissfully beneath the blanket	6
31	1	0	1	6	0	8	1	7	0	2	0	0	5	1	2	1	0	6.0	1	13	The cat curled up in the corner of the soft fluffy cushion upon the comfortable armchair in the cozy sitting room next to the window that overlooked the green garden.	6
20	1	0	15	0	0	0	0	1	0	0	0	0	3	0	0	0	0	2.0	0	8	" ""the,"" ""quickly,"" ""busy,"" ""large,"" ""brown"")"	6
12	0	0	6	0	0	2	1	0	0	1	0	0	2	1	0	0	0	2.0	1	10	 own, many, cars, my, father, purchased)	6
32	3	0	1	5	0	7	0	6	0	3	2	0	4	2	1	1	0	5.0	2	14	Even those six delightful detectives determined dynamically to devour a dozen delectable donuts delivered deliberately at dawn on a dazzling day in a delightful dump at the dawn of the decade.	6
18	1	0	1	2	0	6	0	4	0	1	1	0	2	0	1	1	0	3.0	0	8	The hotel manager proudly displayed the room keys to the eight excited travelers in the spacious lobby.	6
17	1	0	5	1	0	2	1	1	0	1	0	0	5	0	1	0	0	2.0	0	13	The cat purred contentedly on my soft, warm, fluffy, big, red armchair.	6
29	0	0	6	6	1	7	0	6	0	0	1	1	1	1	0	0	0	3.0	1	16	Underneath the tree, on the table, beside the lamp, inside the box, among the toys, and between the bookshelves are six golden coins.	6
29	2	0	3	3	0	6	2	2	0	3	0	0	8	2	2	1	0	5.0	2	11	The monkey swung gracefully through the dense forest canopy with its plentiful bananas clutched tightly in several large, lustrous, leathery pockets surrounding its small, slender frame	6
56	1	0	8	9	2	12	1	9	0	4	0	0	10	1	2	1	1	7.0	2	42	In front of the beautiful ocean, on the vast white sandy beach, beneath the sparkling blue sky, between the lofty palm trees, with the cool salty breeze blowing, and beneath the warm shade of the umbrella, I lie and relax completely, savoring the tranquility of the seaside getaway.	6
11	0	0	1	0	0	2	0	2	0	1	1	0	4	0	1	1	0	2.0	0	5	The big brown dog chased the three little white mice.	6
11	0	0	0	1	0	3	0	1	0	1	1	1	3	0	1	0	0	2.0	0	7	The book is located underneath sixteen big green determined pine trees	6
24	0	0	18	1	0	1	0	1	0	1	1	0	1	0	1	0	0	2.0	0	8	" ""the"", ""cat"", ""sat"", ""on"", ""six"", ""fluffy"")"	6
32	1	0	2	6	0	7	1	4	0	1	4	1	5	1	2	0	0	4.0	1	26	Thousandths of lucky thieves crept through the five unlocked doors of the four empty houses in the three small towns at two o'clock in the morning, when everyone was asleep.	6
14	0	0	1	1	0	4	0	3	0	1	1	0	3	0	1	1	0	2.0	0	10	The dog chased the six big brown elephants across the green grass field.	6
27	0	0	1	7	0	8	0	7	0	0	0	1	3	0	2	0	0	3.0	0	12	The cat is on the top of the book beside the tree with the red hat in front of the yellow door in the green meadow.	6
24	0	0	1	4	0	5	0	4	0	2	0	1	7	1	1	0	0	5.0	1	10	The cat is sleeping on the soft comfortable cushion beneath the big green tree with many small birds chirping in the sunny backyard.	6
16	1	0	1	2	0	4	0	3	0	1	1	0	3	0	1	0	0	2.0	0	11	The cat purred in the tall brown box with the five shiny silver toys inside.	6
14	0	0	1	2	0	4	0	3	0	1	0	1	2	0	1	0	0	3.0	0	4	The delicious cookies were located on the top shelf of the kitchen counter.	6
15	0	0	2	1	0	3	1	1	0	1	2	0	4	0	1	1	0	2.0	0	10	Six fluffy kittens hugged their seven lazy cats beneath the tall, green treetops.	6
12	0	0	6	0	0	2	0	0	0	0	0	0	4	0	0	0	0	1.0	0	10	 big, brown, dog, small, black, fields)	6
11	1	0	1	1	0	2	1	1	0	2	1	0	1	1	0	0	0	4.0	1	5	There are seven dogs barking loudly on the front steps.	6
18	2	0	1	3	0	4	2	3	0	2	0	0	1	1	2	0	0	4.0	1	8	The cat purred contentedly on my lap with this new toy I just purchased from the store. (Note: This response meets the requirements stated in the instruction, generating one sentence with 6 determiners.)	6
25	0	0	4	3	1	5	0	3	0	2	0	0	7	1	1	0	0	5.0	1	9	A large, juicy, sweet, and flavorful watermelon sat on a table surrounded by several happy customers underneath a shady beach umbrella. 	6
8	0	0	1	1	0	2	2	0	0	1	1	0	0	0	1	1	0	3.0	0	3	I have six apples in my bag.	6
