n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	PROPN_constraint
24	0	0	3	5	0	4	0	2	8	1	1	0	0	0	1	1	0	6.0	0	20	Professor Nguyen gave a lecture on the topic of quantum computing at Carnegie Mellon University in Pittsburgh, Pennsylvania, on December 12.	8
19	0	0	1	2	1	2	0	1	9	1	0	0	0	0	1	1	0	4.0	0	4	The Los Angeles Times and Variety magazine featured Kevin Bacon's star on Hollywood's Walk of Fame.	8
27	0	0	4	4	1	1	0	2	12	1	0	0	2	0	1	0	0	3.0	0	14	In the new Broadway musical, Shakira stars with Jennifer Lopez, Cardi B, and Harry Styles at the Gershwin Theatre in New York City.	8
43	1	0	7	4	1	4	0	3	19	1	1	1	1	0	1	0	0	5.0	0	27	Jerry Buss, Phil Jackson, Robert Horry, Kobe Bryant, Shaquille O'Neal, Steve Nash, and the NBA champion Los Angeles Lakers were all involved in one of the great rivalries in basketball history against the San Antonio Spurs.	8
22	1	1	2	3	1	3	0	2	6	2	0	0	1	1	1	1	0	3.0	1	8	In June, Rachel Notley and Justin Trudeau held a joint press conference in Toronto before traveling across the country together.	8
30	0	0	2	4	0	4	0	4	10	2	1	0	2	1	1	2	0	5.0	1	13	On November 17, Governor Tim Walz held a news conference at the Minnesota State Capitol in Saint Paul to discuss the ongoing protests in the Red Lake area.	8
26	0	0	3	6	0	5	1	1	7	2	0	0	1	1	1	0	0	6.0	1	6	Mary McDougall sat for her portrait in front of Leonids Lienarts art studio in Minsk, Belarus, surrounded by members of the Belarusian Hroundaysys.	8
24	0	1	5	3	0	2	2	1	8	2	0	0	0	1	1	1	0	3.0	1	15	Lord Mountbatten sailed his catboat, the _Kalimah_ , around Les Saintes Archipelago in Guadeloupe while talking to his wife, Louise. 	8
32	0	1	3	4	0	5	1	3	9	3	0	0	3	1	2	2	0	5.0	1	13	During the interview, Mayor James Davis emphasized the growing economic development in East Cleveland, while Governor John Taylor expressed his concern for the impending climate crisis in Western Pennsylvania.	8
26	0	0	2	5	1	5	1	1	8	2	0	0	1	0	1	1	0	4.0	0	14	Dr. Jenna Davis conducted a presentation on Thursday at Harvard University in Cambridge, Massachusetts about global warming and its impact on rising sea levels.	8
24	1	0	4	3	0	1	2	1	10	2	0	0	0	1	2	0	0	6.0	1	14	Tonya Harding traveled to Moscow, where she practiced with her coach, Gary Smith, at the Soviet Sport Palace Ice Rink.	8
27	0	1	3	4	1	3	0	3	8	2	0	0	1	1	1	1	0	4.0	1	14	The Duke and Duchess of Sussex visited Kensington Palace, the Royal Family's London residence, for Christmas before embarking on a trip to Morocco.	8
23	0	0	3	5	0	3	0	2	9	1	0	0	0	0	1	1	0	3.0	0	11	On Tuesday, Dr. Lee Smith delivered a lecture on quantum mechanics in the Packard Auditorium at Caltech in Pasadena, California.	8
19	0	0	1	5	0	3	1	2	3	2	0	1	1	1	2	0	0	7.0	1	4	Ava was looking for the right neckline in the stack of blouses she had from Alice in Blundertown.	8
28	0	0	3	3	1	3	0	0	11	3	1	0	1	2	1	2	0	5.0	2	9	On January 20, Kilauea Volcano's summit erupted in Hawaii Volcanoes National Park near Kamuela, causing lava flows to threaten Hilo Town and Pahala Village. 	8
28	0	0	5	4	0	3	0	2	10	2	1	0	1	0	1	1	0	3.0	0	13	On April twenty-ninth, President Xi Jinping held a closed-door meeting with General John Kelly in the Oval Office in Washington, D.C.	8
36	2	1	5	5	1	8	1	3	6	3	0	1	0	2	1	0	0	5.0	2	12	In Tokyo, Shibuya Crossing had become so crowded by commuters, shoppers, and street performers that there was a traffic jam on a Saturday evening, much to the annoyance of Taro Nakamura. 	8
24	0	0	3	5	0	2	1	1	9	1	1	0	1	0	1	0	0	4.0	0	6	On February 15, Professor Davidson met with John Donovan for a tutorial in her Yale University office in New Haven, Connecticut.	8
39	1	1	2	7	1	4	1	3	10	3	0	0	4	2	1	1	0	10.0	2	12	In this regard, it became necessary for Professor Morgridge to collaborate directly with colleagues such as Sarah Flynn and Lisa Petch to address concerns related to the curriculum in the Department of Mathematics at Imperial College London.	8
17	0	0	1	4	0	0	0	2	5	2	0	1	1	1	1	0	0	5.0	1	4	The Queen of Denmark was scheduled to speak at the Conference on International Trade in Copenhagen.	8
25	0	0	1	3	1	6	1	2	7	2	0	0	0	1	1	2	0	4.0	1	10	Rachel Whitaker and her co-conspirators organized a rally in the city of Cedar Rapids to support Senator Charles Schumer's proposal for gun control.	8
22	0	0	2	2	1	1	0	2	6	3	0	2	3	2	1	0	0	5.0	2	7	African wild dogs can be found living throughout Tanzania, including in the Ngorongoro Conservation Area and the Serengeti National Park.	8
27	0	1	1	4	0	5	0	3	9	4	0	0	0	1	1	2	1	4.0	2	10	After conducting research on these findings, Dr. Maria Sobeck conducted a case interview with Mark Wakefield regarding the proposed buyout of Avalon Technology by EOS International	8
25	0	0	2	4	0	1	0	0	14	1	1	0	0	0	1	1	0	4.0	0	7	On June 25, Governor Jared Diamond greeted President Franklin Roosevelt on Roosevelt's visit to Denver's Buckley Air Force Base in Colorado.	8
28	0	0	6	3	0	3	1	1	9	1	1	1	2	0	1	1	0	4.0	0	10	The 6-year-old daughter of Rear Admiral John Smith, Kailani, was celebrating her fifth birthday at Disney World in Orlando, Florida.	8
24	0	0	3	4	1	1	0	2	11	1	0	0	1	0	1	0	0	3.0	0	18	Betty White starred in The Golden Girls alongside Bea Arthur, Rue McClanahan, and Estelle Getty in the Atlanta city of Georgia.	8
25	0	0	4	2	0	4	1	1	8	1	0	0	3	0	1	1	0	3.0	0	8	"In Boston's Quincy Marketplace, local chef Lily Hua runs a bustling Thai food stand alongside her husband Suthisak ""Toby"" Tiasiluken."	8
39	1	2	2	4	1	6	2	4	7	6	0	2	2	4	2	2	0	7.0	4	16	The White House issued a statement regarding Vice Presidential press secretary Christy Barnum at the Aspen Security Forum, stating that she would be temporarily replaced while recovering from surgery and expressing support for her during this time.	8
32	0	0	3	5	0	2	0	4	14	2	1	0	1	1	1	1	0	5.0	1	10	On June 14, the San Pedro Tigers took on the South Pasadena Bulldogs in an intense football game held at the Ronald Reagan Football Stadium in Simi Valley, California.	8
22	0	0	1	3	0	2	0	2	11	1	0	0	2	0	1	1	0	3.0	0	15	John Deasy discussed the new Common Core standards with Governor Mark Dayton at the Minnesota State Capitol building in St. Paul.	8
26	1	0	4	2	1	1	1	2	11	2	0	0	1	1	2	2	0	5.0	1	10	Ms. Smith visited the Smithsonian Museum of Modern Art in Washington D.C., where she admired the Van Gogh, Monet, and Gauguin exhibits.	8
22	0	0	2	3	1	2	0	1	11	1	0	0	1	0	1	1	0	3.0	0	7	On October 20th, President Xavier Bettel attended a summit in Brussels with Prime Minister Mark Rutte and Chancellor Angela Merkel.	8
22	0	0	1	2	1	4	1	2	4	1	0	2	3	1	2	1	0	4.0	1	6	The new mayor of New York City was Andrew Cuomo, and he was eager to improve traffic congestion in the city	8
23	0	0	3	3	0	4	2	0	9	1	1	0	0	0	1	1	0	4.0	0	9	On November 7, Emily Chen visited her college friend Sarah Lee at her campus apartment in Chapel Hill, North Carolina.	8
29	0	0	4	6	1	4	2	0	9	1	0	0	2	0	1	1	0	4.0	0	12	In her University of California, Berkeley class, Professor Kim-Lien Le taught essentials on Vietnamese culture to her sophisticated students from across China and Korea. 	8
21	3	1	2	1	0	2	1	2	2	3	1	1	2	1	2	1	1	3.0	2	11	After conducting further research, Professor Patterson finally determined which among the eight competing theories was indeed the most accurate.	8
24	0	0	3	4	0	4	2	1	6	2	0	0	1	1	1	1	0	4.0	1	13	Rachel Brown met with Sarah Lewis in her office in Washington, D.C., to discuss a new marketing strategy for their company.	8
17	0	0	1	2	0	1	1	1	5	1	0	1	3	1	1	1	0	5.0	1	5	Jenny was excited to start her new job at Yale University in the prestigious Law School.	8
31	0	0	2	4	0	1	0	4	18	1	0	0	1	0	1	1	0	4.0	0	22	The White House Press Secretary Jen Psaki gave a statement to the CNN Anchor Brianna Keilar in the James S. Brady Press Briefing Room in Washington, D.C. on Wednesday.	8
21	0	0	2	3	1	2	1	1	7	2	0	0	2	1	1	1	0	3.0	1	13	Ashley and Betsy explored Acadia National Park in Maine during their trip, following a scenic route past Bar Harbor.	8
23	1	0	2	3	0	6	0	2	4	2	1	1	1	1	2	1	0	5.0	1	10	Nikkei  Asian  Index futures rose 2.5 points today at the Chicago Board of Trade, where trades of the contracts were made. 10-YEAR JAPANESE GOVERNMENT Bond prices fell point today, but that failed to dampen demand by yield-hungry traders in Tokyo.	11
26	2	0	2	3	0	3	2	1	7	4	1	0	0	2	2	1	0	6.0	2	9	The Reverend Billy Graham passed away on 67, said his wife Ruth in Charlotte, NC on Wednesday where thousands came to pay their respect	11
26	0	0	1	3	1	2	0	2	10	3	0	0	3	1	1	2	0	4.0	1	8	The President of Mexico Enrique Peña Nieto visited the White House on January 6th to meet with President Donald Trump and discuss ongoing bilateral initiatives. 	11
20	0	0	1	2	1	2	0	0	9	3	0	0	1	1	1	2	0	5.0	1	6	President Juan Manuel Santos visited El Salvador on Tuesday and met with President Funes to discuss regional security issues.	11
25	2	0	3	5	1	1	0	1	9	1	0	1	1	0	1	0	0	4.0	0	13	Princess Madeleine of Sweden, together with Mr. William Wales, will soon embark on an extended visit to Kenya and Tanzania in Africa.	11
30	0	0	3	3	1	4	0	3	7	4	0	1	3	2	2	2	0	7.0	2	10	The President of the World Bank, Jim Yong Kim, said Jane will use the loan to develop innovative solutions for affordable and sustainable electricity in developing countries.	11
29	0	1	1	4	0	5	0	3	7	3	1	1	2	2	2	1	0	7.0	2	8	The United Nations Development Program Administrator Pakiza Khan stated that the funding shortfall could result in the failure to eradicate poverty in nations such as Burundi by 2030.	11
33	0	0	3	1	2	7	0	1	9	3	0	0	4	2	1	2	0	6.0	2	10	Queen Rania Al-Abdullah joined First Lady Michelle Obama at the U.S. Department to discuss joint initiatives regarding early childhood development, girls' and women's empowerment and social welfare.	11
36	0	0	1	5	1	7	1	1	11	4	0	1	2	3	2	2	0	7.0	3	11	Dr. Nirav R. Tolia of the Stanford University Department of Neurosurgery said Dr. Aden Johnston is to use his newfound attention to bring light to brain injuries and conditions faced by athletes across various sports.	11
34	1	0	4	5	0	4	0	3	11	3	0	1	1	2	1	2	0	6.0	2	8	Secretary of State John F. Kerry (D) has announced a plan to relocate Yemeni civilians from Haritha to the U.S. territory at Diego Garcia, currently occupied by the U.S. military.	11
56	2	2	6	7	0	9	0	5	16	5	1	0	1	3	3	2	0	8.0	3	19	Ngozi Fulani, president of Save the Children's U.S chapter, addressed the audience on how poverty affects the future of young people in developing countries, as Yara Shahidi, founder of YS Impact, listened intently during the 2018 PowerRbrg Women's Empowerment Luncheon held at the New York Hall of Fame.	11
31	0	1	3	3	0	2	1	3	12	2	1	1	2	1	2	0	0	3.0	1	13	Chairman of the National Space Society Dr. Richard G. Goss (Houston) said that the spacecraft will travel to the International Space Station during its 2025 Maiden Flight mission.	11
40	1	0	9	3	2	3	2	3	10	3	0	1	3	1	2	1	0	6.0	1	9	Sir John Soane, the prominent British architect, designed and built his home, Holker Hall, which is now the property of The National Trust and situated in Grange-over-Sands, Cumbria, England.	11
30	0	0	5	4	0	4	2	3	9	1	0	0	2	0	1	1	0	4.0	0	13	Dr. Kinga Nicholson, the executive producer of the Sundance Film Festival, expressed her gratitude to Michael Staskauskas for his involvement in the film 'Naked City'.	11
25	0	0	0	4	0	1	0	4	10	1	0	0	4	0	1	1	0	4.0	0	16	The Reverend Doctor Myron Thompson leads the Congregation for the fourth of July service at the historic St. John's Episcopal Church in downtown Denver	11
25	2	0	3	1	1	1	2	2	9	2	0	1	1	1	2	2	0	4.0	1	10	The Nobel Prize laureates include Dr. Jane Long from the Harvard Medical School, and John Smith, who has won it twice previously.	11
26	0	0	1	5	0	7	0	3	6	2	0	0	2	1	1	1	0	6.0	1	8	The CEO of XYZ corporation announced a new strategic partnership during a press conference held at ABC University with attendance by DEF Foundation Board member.	11
40	0	1	2	6	1	9	1	2	6	3	0	1	7	2	2	1	0	7.0	2	21	Human rights lawyer Emmanuel Obetz of the Uganda Human Rights Commission argued that legislation was necessary to protect the rights of lesbian, gay and transgender people amidst growing publicity around hate crimes against them in Kampala last month.	11
32	0	0	2	2	1	5	0	2	8	4	0	1	6	3	1	3	0	8.0	3	13	The European Central Bank President Mario Draghi has announced plans to address economic challenges facing Greece and other southern European nations during a press conference held Wednesday in Frankfurt, Germany.	11
57	1	0	8	8	1	9	0	4	19	1	3	0	3	0	1	0	0	6.0	0	22	The Reverend Doctor Martin Luther King Jr, Nobel Prize winner and leader of the Southern Christian Leadership Conference (SCLC), spoke to a crowd of over 50,000 people in support of the Memphis sanitation workers strike on Friday evening, March 29, 1968 at Cox BBQ Bowl in downtown Memphis, Tennessee.	11
28	0	0	1	4	2	7	0	1	2	4	0	0	5	1	1	2	0	5.0	1	8	Melanesian Christian leaders gathered in Port Moresby to discuss plans for interfaith initiatives and to promote religious freedom and social justice for marginalized groups across the region.	11
29	0	0	4	5	0	4	0	3	9	1	0	0	2	0	1	0	0	5.0	0	14	Sheikh Ahmed Al-Taysouj became chairman on Monday of the Saudi Arabian Mining Company (MA'ADEN) during a ceremony at the company's headquarters in Riyadh.	11
37	0	0	1	7	1	7	0	5	10	1	0	1	3	1	2	0	0	6.0	1	17	Senator Elizabeth Warren from Massachusetts said President Trump's nomination of Brett Kantor as the new Chair of the FEC is an attack on voting rights and an affront to the very foundation of American democracy.	11
28	0	0	3	4	1	3	1	3	10	1	0	1	1	0	1	1	0	3.0	0	11	The Pope Francis, in an official visit to Peru, will canonize Saint Peter Tomás Rodríguez and San Carlos López during his time in the country.	11
40	0	1	7	5	0	7	1	2	12	2	0	2	1	0	2	0	0	4.0	0	13	Lead singer of the Grammy Award-winning band Train, Patrick Droney, announced that the next concert of their U.S. tour will be in Tucker Stadium in Columbus, Ohio, on Saturday night, September 24th.	11
31	0	1	3	1	0	5	0	2	10	4	0	0	3	3	2	3	0	8.0	3	10	Executive Director, San Antonio's AIDS Association Jack Thompson, emphasized the critical role LGBT communities play in promoting healthy practices to combat the pandemic in Sub- Saharan Africa.	11
28	0	0	5	4	0	3	0	1	8	3	1	1	1	2	1	2	0	4.0	2	14	"President Nana Akufo-Addo of Ghana has launched the ""Fight Against galamsey"" operations in five regions in Ghana, aiming to eradicate illegal mining."	11
27	0	1	3	3	0	3	1	1	6	3	1	2	2	2	2	2	0	4.0	2	10	The new president of Costa Rica, Carlos Alvarado, has been working to advance social causes in Costa Rica since he took office in 2018.	11
24	0	0	2	2	0	1	1	1	13	3	0	0	0	2	2	1	0	4.0	2	11	Hazmatack Church in Greenville, Pastor Mike Mullis said he wanted to honor Rev. John R. Mullins, Jr with an Easter Sunday service	11
27	0	0	3	4	0	1	1	2	10	2	2	1	1	1	2	1	0	4.0	1	11	The Reverend Billy Graham led a rally at Giants Stadium in New Jersey on September 12, 1985, which was attended by President Ronald Reagan.	11
28	0	0	1	3	1	3	0	2	12	2	0	1	1	1	1	1	0	4.0	1	13	China's President Xi Jinping will visit Russia this week to meet with President Vladimir Putin and Premier Li Keqiang at the annual spring summit in Moscow.	11
34	2	0	7	4	0	4	0	1	10	2	0	0	4	0	1	0	0	4.0	0	14	"British-Indian actor Naveen Andrews starred as Jared Kitmain in the Showtime series ""Europol"", alongside German actor Udo Kier as well as Russian-born actor, Igor Chudesov."	11
34	0	0	4	6	0	3	0	4	12	2	0	0	3	1	1	1	0	6.0	1	12	The Honorable Senator Chuck Grassley led a delegation of United States officials on a visit to Kabul, Afghanistan, accompanied by Dr. Zaher Wahpoor, Ambassador from Afghanistan to the United States.	11
41	0	0	1	4	3	11	1	2	7	5	0	0	5	4	2	2	0	9.0	4	11	Executive director of the Chicago chapter of Women in Filesharing Robert Sherman said Sarah Lewis wishes to use her newfound fame and attention to highlight issues of racial justice and artistic activism including police brutality and the criminal justice system.	11
53	0	0	8	9	0	4	0	7	17	1	2	0	4	0	1	1	0	6.0	0	24	Dr. Lisa Feldmana, President of the Society of Clinical Psychologists, announced the selection of David Lewis, a prominent psychologist, as the recipient of this year's Sandor Riley Award during the 65th Annual Convention of the Society in San Francisco, California, on March 20, 2019.	11
37	0	0	4	5	1	8	1	1	11	2	0	1	2	1	2	0	0	6.0	1	18	Dr. Sandeep Jain, cardiologist at St. Luke's Mid-America Heart Institute in Kansas City, Missouri, said his research will focus on the relationship between sleep apnea and heart disease in Middle Eastern populations.	11
20	0	0	0	4	0	3	0	3	5	2	0	1	2	1	2	1	0	4.0	1	9	Nancy Pelosi said the House of Representatives must address the immoral treatment of undocumented migrants on a border of Texas	11
37	0	1	4	4	0	4	0	4	13	2	2	1	2	1	1	2	0	7.0	1	6	The 45th President Donald Trump has tasked Vice President Mike Pence with leading a delegation to the 75th anniversary commemoration of the D-Day invasion in Cherbourg, France on Tuesday, June 6, 2019	11
53	0	0	9	3	0	0	1	1	36	0	0	0	3	0	0	0	0	4.0	0	41	His Holiness Ahmed el-Tayeb Grand Imam of Al-Azhar, Sheikh Ahmed Abdul-Qadir el-Mursi el-Taftazan, Egypts Minister of Culture Helen Achintowundit, Sultan Qaboos University, Sheikh Khalifa bin Zayed Al Nahyan, President of the United Arab Emirates Sultan bin Khalifa Al Nahyan	11
27	0	0	2	7	1	2	1	1	9	1	2	0	1	0	1	0	0	4.0	0	20	President Xi Jinping met with leaders from Myanmar and Indonesia at the Presidential Office in Beijing during their visit to China on January 28, 2018.	11
24	1	0	2	2	0	4	1	2	7	2	0	0	3	1	2	2	0	6.0	1	5	Attorney General Loretta Lynch visited Phoenix, where she announced a federal inquiry into possible civil rights violations by the Phoenix Police Department.	11
43	0	0	5	5	1	7	1	4	8	3	0	3	5	2	2	2	0	8.0	2	11	Jeff Bezos, founder of Amazon, has announced plans to establish a new office in the heart of Washington D.C., which will be overseen by Mary Barra, a seasoned business executive and the first female CEO of General Motors.	11
53	1	1	4	4	1	11	3	3	8	6	0	1	7	5	2	5	0	11.0	5	10	President Barack Obama, the Nobel Peace Prize winner, addressed the Global Fund for Women as keynote speaker, emphasizing women's fundamental rights as human beings and the vital need for grassroots organizational efforts to defend them while praising grassroots women leaders who are working tirelessly to advance their rights.	11
36	0	0	2	6	1	12	0	3	5	4	0	2	1	2	2	0	0	7.0	2	5	Jewelers board of directors chairperson Lisa Jennault said retail sales had been robust during the year, led by increased consumer demand in the Asia Pacific regions and at company owned stores as a whole.	11
24	0	0	2	3	0	1	0	3	8	1	2	1	3	0	2	0	0	2.0	0	11	The African National Congress (ANC) President Jacob Zuma was acquitted in the Nkandla matter by the Constitutional Court on 16 December 2016	11
28	0	1	3	3	0	7	1	5	3	2	0	0	3	1	1	2	0	4.0	1	11	The Dalai Lama, a Nobel laureate, expressed gratitude to the Tibetan people for selecting him as the next spiritual leader during the smoke- offerings ceremony.	11
30	1	0	4	2	1	7	1	1	7	2	0	1	2	1	2	2	0	5.0	1	10	Trevor Paglen, Orlan, and Cindy Sherman join forces as guest artists for next year's Venice Biennial, an event that has already attracted significant media attention.	11
27	0	0	3	3	0	4	0	4	6	2	0	2	1	1	1	1	0	6.0	1	10	The new Chairman of the FBI, Christopher Raymond, has been assigned to investigate the cyber attack on the City of Baltimore's computer system.	11
25	0	0	3	3	0	5	0	0	7	5	0	0	2	4	1	2	0	7.0	4	12	Alicia Patterson Foundation supports investigative journalism, awarded grants for work done by Investigative Journal, including project conducted by reporter John F. Schwartz. 	11
33	0	1	3	3	0	5	1	3	7	4	3	0	1	3	2	2	0	7.0	3	14	Nikkei 225 index reached record heights on February 15, driven by a 15% hike in the Nikkei Communications Corp stock after it agreed to buy US rival, The Gloobe.	11
