n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	ADJ_constraint
17	0	0	3	2	0	3	0	3	0	1	0	0	5	0	1	0	0	2.0	0	12	The lazy cat lounged on the soft, fluffy, blue blanket in the warm sunlight.	6
27	2	0	4	3	1	6	0	4	0	2	0	0	5	0	1	1	1	4.0	1	13	Smoothly gliding through the stillness of the evening air, the softly glowing lantern illuminated the dark forest with gentle, peaceful, and serene hues.	6
15	0	0	6	0	0	1	0	0	1	1	0	0	6	0	1	1	0	2.0	0	12	Beth has beautiful, lively, curly, vibrant, sparkling, blue eyes.	6
16	0	0	1	1	1	4	1	2	0	3	0	1	2	0	2	1	0	3.0	0	8	The old dusty book had a faded cover and its pages were crackling with age.	6
25	1	0	6	1	1	8	0	1	0	2	0	0	5	0	1	0	0	3.0	0	16	The sunlit landscape glimmered brightly with verdant trees, sparkling flowers, smooth rocks, cool breeze, warm heat, and twinkling stars.	6
21	2	0	2	3	1	4	2	1	0	3	0	0	3	1	2	0	0	4.0	1	8	The lazy kitten snuggled up tightly in its cozy blanket and purred contentedly, its fluffy ears twitching with satisfaction.	6
25	0	0	4	2	1	6	0	4	0	3	0	0	5	1	1	1	1	4.0	2	12	Nestled between the verdant mountains and serene lake, a gentle breeze whispered through the swaying trees, illuminating the warm, sun-kissed sand.	6
19	2	0	2	1	1	5	0	1	0	6	0	0	1	1	1	2	0	4.0	1	10	Spectacularly sparkling sunlight splashed shimmering silver and golden hues through scattered skylights, saturating the softly scented sanctuary.	6
15	1	0	1	1	0	4	0	2	0	1	0	0	4	0	1	1	0	3.0	0	5	The diligent teacher patiently corrected the eager students' papers with fluorescent green ink.	6
12	0	0	1	0	0	2	0	1	1	1	0	0	6	0	1	1	0	2.0	0	9	Sara had a stunning vibrant luminous shimmering silky smooth sparkling smile.	6
18	1	0	1	1	0	4	0	3	0	1	0	0	6	0	1	1	0	3.0	0	12	The tired hiker eagerly surveyed the nearby meadow's soft golden wheat under a bright blue sky.	6
10	1	0	1	1	0	2	0	2	0	1	0	0	2	0	1	0	0	2.0	0	5	The graceful swallow darted rapidly across the sun-kissed sky.	6
11	1	0	1	1	0	4	0	0	0	1	0	0	3	0	1	1	0	2.0	0	6	Sophisticated sleuths skillfully searched sandy shores for hidden sea shells.	6
21	0	0	6	1	1	2	0	2	1	1	0	0	7	0	1	1	0	4.0	0	18	Susan rode a beautiful, fast, sleek, green, yellow, and shiny bicycle down the steep mountain.	6
11	1	0	1	1	0	2	0	2	0	1	0	0	3	0	1	0	0	2.0	0	5	The big red convertible travelled quickly along the scenic highway.	6
16	1	0	5	1	0	1	0	1	1	1	0	0	5	0	1	0	0	3.0	0	13	Sarah walked into the dimly lit, stuffy, crowded, smoky, noisy bar.	6
24	1	0	2	2	0	6	0	4	0	2	0	0	7	1	1	1	0	3.0	1	10	The magnificent golden sun slowly set over the serene turquoise sea, casting a warm orange glow over the lush green palm trees.	6
20	0	0	6	1	1	2	1	2	0	2	0	0	5	0	1	1	0	4.0	0	17	She wore a green, bright, colorful, fancy, frilly, and flowing sundress to the party.	6
12	3	0	1	1	0	2	0	1	1	2	0	0	1	1	1	1	0	2.0	1	8	Rick walked swiftly confidently across the busy street decisively avoiding puddles.	6
18	0	0	6	0	1	2	0	1	1	0	0	1	6	0	1	0	0	3.0	0	16	Sarah was a determined, cheerful, hardworking, creative, compassionate, and thoughtful math teacher.	6
18	1	0	5	1	0	4	0	2	0	2	0	0	3	0	1	0	0	3.0	0	8	The sunflower-yellow, dew-kissed daisies swayed gently in the fresh, fragrant breeze.	6
26	1	0	4	2	1	4	1	2	1	4	0	0	5	2	1	1	0	5.0	2	14	Susan walked into the brightly-colored room with her brown-haired daughter, feeling energetic and excited to start the new school year.	6
21	0	0	2	3	0	7	0	3	0	2	0	0	4	0	1	1	0	3.0	0	10	In the vast blue room with vintage velvet walls, the elegant floral sofa beckoned all guests to lounging bliss.	6
18	1	0	6	0	1	1	0	1	1	1	0	0	6	0	2	1	0	3.0	0	14	Talented, energetic, charming, friendly, helpful, and creative Tim quickly solved the puzzle.	6
12	1	0	1	1	0	2	0	2	0	1	0	0	4	0	1	0	0	2.0	0	6	The magnificent purple kangaroo hopped joyfully around the vibrant green meadow.	6
13	0	0	2	2	0	2	1	0	2	2	0	0	2	1	2	0	0	4.0	1	6	John smiled at Sarah, his bright green eyes shining with excitement.	6
13	2	0	1	2	0	4	0	1	0	1	0	0	2	0	1	0	0	3.0	0	5	Melodically chirping birds flitted quickly through a vibrant meadow in brilliant sunshine.	6
23	0	0	7	1	0	3	0	3	0	1	0	0	8	0	1	1	0	2.0	0	12	The bubbly, energetic, smiling, chatty, friendly, confident woman gave a wonderful, enthusiastic speech at the conference.	6
14	0	0	6	0	0	1	0	1	0	0	0	0	6	0	0	0	0	1.0	0	12	A delicious, spicy, juicy, succulent, fresh, ripe pineapple.	6
9	0	0	1	1	0	2	0	2	0	1	0	0	2	0	1	0	0	2.0	0	4	The graceful leopard raced across the dense jungle.	6
21	3	0	4	1	1	2	2	1	0	1	0	1	5	0	1	1	0	4.0	0	16	Rarely have I encountered a fellow quite so charming, delightful, handsome, and intelligent as my new colleague.	6
16	0	0	4	1	0	2	0	2	1	1	0	0	5	0	1	1	0	2.0	0	13	Matt took the tasty, golden brown, crispy, juicy burger off the grill.	6
27	1	0	7	2	1	4	1	1	1	2	0	0	7	0	1	1	1	4.0	1	13	With intricate, golden, vintage, timeless, elegant, and sleek watches gracing her wrist, Sarah looked utterly stunning at the formal event.	6
22	0	0	6	0	1	4	0	1	1	1	0	0	6	0	1	1	0	4.0	0	15	Sarah's beautiful, young, talented, energetic, happy, and intelligent dance movements captured the audience's attention.	6
12	0	0	1	0	0	1	0	1	0	1	0	0	8	0	1	0	0	2.0	0	9	The tall dark brown furred cute fluffy playful little kitten purred.	6
22	0	0	3	1	0	5	1	4	0	3	0	0	5	1	2	2	0	3.0	1	14	The majestic sunset cast a warm, golden glow over the peaceful lake, its rippling surface reflecting the serene sky.	6
20	0	0	6	1	1	2	0	2	1	1	0	0	6	0	1	1	0	4.0	0	17	Susan wore a red, green, blue, silver, pink, and black dress to the party.	6
21	1	1	1	1	0	6	1	3	1	3	0	0	2	2	2	2	0	4.0	2	10	Susan ran quickly down the sunny path to reach the delicious ice cream cones before the summer heat melted them.	6
9	0	0	1	1	0	4	0	0	0	1	0	0	2	0	1	1	0	2.0	0	5	Terrific turtles twirled tiger tail with tantalizing tricks. 	6
7	1	0	0	1	0	2	0	0	0	1	0	0	2	0	1	0	0	2.0	0	4	Melodious birds chirped colorfully on sunny branches	6
20	0	0	3	2	0	3	1	2	0	2	0	1	6	1	2	0	0	4.0	1	5	The magnificent, sunny beach was covered in vibrant, fluffy towels that contrasted with the bright blue ocean.	6
13	1	0	3	1	0	2	1	1	0	1	0	0	3	0	1	0	0	2.0	0	6	The majestic, fluffy, white cat purred contentedly on my lap.	6
14	3	1	1	1	0	2	0	0	0	2	0	0	4	1	1	0	0	3.0	1	4	Splendidly majestic purple elephants chattered cheerfully while gracefully leaping over vibrant pink flamingos.	6
18	0	0	1	2	0	4	0	3	0	1	0	0	7	0	1	1	0	3.0	0	8	The big purple bubbly happy energetic sunny day promised a delightful time for the children at play.	6
21	0	0	2	0	0	7	1	3	0	3	0	0	4	2	1	3	0	5.0	2	5	The delicious chocolate cake graced the elegant dining room, its rich frosting beckoning eager participants to take a bite.	6
15	0	0	2	1	0	4	0	2	1	1	0	0	4	0	1	1	0	2.0	0	12	Thelma wore a flamboyant, electric blue evening gown to the fancy dinner party.	6
24	0	0	4	3	0	5	0	3	0	1	0	0	8	0	1	0	0	3.0	0	11	The magnificent, sparkling blue waters of the tropic ocean waves lapped at the pristine, sandy beach with gentle, soothing melodies.	6
20	0	0	4	3	0	3	0	3	0	1	0	0	6	0	1	0	0	2.0	0	13	A lazy, grumpy cat curled up on a soft, green couch in a cozy, old house.	6
24	0	0	4	4	0	7	0	3	0	3	0	0	3	0	1	1	0	3.0	0	16	The beautiful young couple walked arm-in-arm down the tree-lined avenue amidst the warm fading light of day.	6
