n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	VERB_constraint
41	4	0	5	5	1	11	1	9	0	5	0	0	0	0	5	1	0	4.0	0	24	The sun set slowly behind the hills, the birds sang sweetly in the trees, the children played joyfully in the park, the dog wagged its tail with excitement, and the wind howled mournfully through the streets.	5
33	0	0	7	3	1	8	1	6	0	7	0	0	0	0	1	4	0	3.0	0	27	The team played soccer, ran around the field, kicked the ball, passed to their teammates, dribbled through the defense, scored a goal, and won the game.	7
17	1	1	3	1	1	3	2	1	0	4	0	0	0	1	2	3	0	3.0	1	8	The cat chased mice, jumped over puddles, and purred contentedly as I petted it.	7
16	0	0	7	0	1	0	1	0	0	7	0	0	0	0	1	0	0	2.0	0	13	She ate, drank, wrote, read, spoke, sung, and walked. 	7
26	0	1	3	3	2	6	0	6	0	5	0	0	0	1	1	2	0	5.0	1	11	The rain danced down the mountain, swirled in the stream, and sparkled in the sunlight before overflowing the banks and flooding the valley.	7
20	0	1	1	4	0	5	0	4	0	3	0	0	2	2	1	0	0	4.0	2	8	The cat leaped through the window, landing on the couch with graceful fervor before curling into a contented ball	7
24	6	0	7	0	1	2	0	1	0	7	0	0	0	0	1	1	0	2.0	0	19	The cat purred loudly, jumped high, chased mice, landed safely, drank deeply, pounced quickly, and slept soundly.	7
45	1	1	7	4	2	11	2	7	0	7	0	0	3	1	2	4	0	5.0	1	25	The team eagerly marched down the field, sprinted towards the goal, kicked the ball with finesse, scored a dramatic last-minute goal, and celebrated their victory with great fanfare, all while the crowd cheered and chanted their names.	7
20	0	0	7	1	1	2	0	2	0	7	0	0	0	0	1	0	0	3.0	0	13	The thief crept, crawled, leaped, danced, spun, twirled, and sprinted through the night.	7
16	0	0	7	0	1	0	1	0	0	7	0	0	0	0	1	0	0	2.0	0	13	She walked, danced, sang, played, ran, baked, and served.	7
16	0	0	6	1	1	1	1	0	0	6	0	0	0	0	1	0	0	2.0	0	14	She danced, sung, ran, jumped, walked, and played, with joy	7
28	1	1	3	2	1	5	1	4	1	5	0	0	3	2	1	3	0	5.0	2	10	Ingrid carefully straightened the cushions, opened the French window, and turned on the lamp before settling into her favorite armchair to read the new novel.	7
7	1	0	0	1	0	2	1	1	0	1	0	0	0	0	1	0	0	2.0	0	4	The cat purred contentedly on my lap	7
16	1	1	1	1	0	5	1	0	0	4	0	0	2	2	3	1	0	4.0	2	6	Bright green flashes illuminated towering waves that barreled towards beach umbrellas as seagulls squawked above.	7
18	2	1	1	1	1	3	1	2	1	3	0	0	2	1	2	1	0	4.0	1	7	Lena walked briskly down the snowy hill and laughed joyfully as she saw the little girl sledding. 	7
22	0	0	2	1	5	3	1	2	0	6	0	0	2	0	1	1	0	3.0	0	10	The big, green monster roared and purred and sprinted and leaped and bounded and chomped its way through the forest.	7
17	0	0	6	0	1	2	0	2	0	6	0	0	0	0	1	1	0	3.0	0	11	The cat purred, chased, jumped, hissed, pounced, and scratched the mouse.	7
24	7	0	7	1	1	0	0	0	1	7	0	0	0	0	1	0	0	2.0	0	20	Natalie laughed loudly, jumped up quickly, sang sweetly, danced energetically, wrote carefully, spoke politely, and ate quietly.	7
33	4	0	7	3	1	5	0	5	0	7	0	0	1	1	1	1	0	3.0	1	25	The dog barked loudly, ran quickly across the field, jumped over a stream, chased a rabbit, grew excited, panted heavily, and sat calmly in the shade.	7
27	3	0	4	3	1	7	3	3	0	3	0	0	0	1	2	0	0	4.0	1	19	The cat purred loudly on my lap, the dog tail-wagged happily at its side, and the bird chirped sweetly in its cage.	7
18	3	0	2	2	1	3	0	1	1	4	0	0	0	1	1	1	0	5.0	1	9	Sarah swiftly swam to shore, sighed heavily, and suddenly stopped to watch a school of fish	7
17	1	0	2	2	0	4	0	4	0	2	0	0	2	1	1	1	0	3.0	1	7	The sun set slowly across the ocean, casting a warm orange glow across the waves.	7
21	4	2	1	1	1	4	1	4	0	3	0	0	0	2	2	2	0	4.0	2	9	The cat purred quietly on the pillow as the baby gently rocked it back and forth while humming a lullaby.	7
19	2	1	2	2	1	4	1	0	1	4	0	0	1	2	2	1	0	4.0	2	10	Rain fell hard, obscuring distant views, but John eagerly jumped into puddles while playing with his dog	7
9	0	0	1	1	0	3	0	3	0	1	0	0	0	0	1	1	0	2.0	0	5	The car chased the train down the hill.	7
19	0	1	4	0	2	3	0	3	0	6	0	0	0	1	2	1	0	4.0	1	7	The cat purred, meowed, pounced, and scratched the furniture while the baby laughed and babbled.	7
8	1	0	1	1	0	2	1	1	0	1	0	0	0	0	1	0	0	2.0	0	4	The cat purred contentedly on my lap.	7
31	2	0	8	1	1	7	1	1	1	8	0	0	1	0	1	4	0	4.0	0	24	Lily played the guitar, sang songs, danced energetically, laughed loudly, ate cotton candy, wore rainbow-colored clothes, and chased after her favorite dog.	7
11	1	0	1	2	0	3	1	2	0	1	0	0	0	0	1	0	0	3.0	0	4	The cat purred contentedly on the lap of its owner.	7
27	0	0	7	1	1	5	1	3	2	7	0	0	0	0	1	4	0	3.0	0	23	Mrs. Johnson walked her dogs, biked to the library, sang a song, played tennis, read a book, gardened, and danced.	7
25	2	0	4	3	1	5	1	5	0	4	0	0	0	0	1	2	0	3.0	0	17	The cat chased the mouse across the table, jumped onto the couch, squeaked loudly, and finally caught it under the sofa.	7
10	1	0	1	1	0	2	0	2	0	1	0	0	2	0	1	0	0	2.0	0	5	The quick fox jumped high in the green sky.	7
17	2	1	2	1	0	3	3	1	0	3	0	0	1	2	2	1	0	4.0	2	6	The cat purred contentedly on my lap, meowing softly as I stroked its soft fur.	7
14	0	1	1	0	1	4	1	3	0	3	0	0	0	1	3	1	0	3.0	1	10	The cat purred while the dog tapped its paw and the baby laughed.	7
38	1	1	7	5	1	8	0	0	1	8	0	0	6	1	1	3	0	4.0	1	31	Maria quickly jumped over tall fences, swam through crystal-clear rivers, climbed rugged mountains, danced across vast deserts, chased after fluttering birds, ran through dense forests and slid down steep cliffs. 	7
48	3	1	7	5	2	14	0	9	0	7	0	0	0	1	6	1	0	6.0	1	29	The sun sets slowly over the rolling hills, as deer graze contentedly, squirrels scamper up and down the trees, a bluejay flits among the branches, a butterfly takes flight, a baby coos in excitement, and a kitten purrs in the bushes.	7
24	4	2	3	2	2	2	1	2	0	6	0	0	0	1	1	0	1	4.0	2	13	Without stopping, they quickly jumped, ran and walked to the top of the hill before suddenly freezing and looking around cautiously.	7
14	2	0	2	1	0	4	0	0	0	3	1	0	1	1	1	1	0	3.0	1	6	Seven skateboarders surfed snake-infested waves swimmingly swimming south towards secluded shores.	7
23	0	0	4	2	1	6	0	6	0	4	0	0	0	0	1	3	0	3.0	0	17	The cat chased the mouse through the field, jumped over the fence, reached the tree, and caught the bird.	7
27	2	1	3	3	1	6	0	6	0	4	0	0	1	2	2	2	0	5.0	2	8	The rain poured down on the parched land, flooding the fields and washing away the dirt, as the thunder rumbled ominously in the distance.	7
37	3	1	6	4	1	6	2	5	1	7	0	0	1	2	2	3	0	5.0	2	20	Sarah walked quickly through the park, chasing the butterfly until it fluttered away, climbed a tree, jumped off a branch, ran to the nearby river, and eventually dived into its depths.	7
13	0	0	1	1	0	4	0	3	0	2	0	0	2	1	2	1	0	3.0	1	7	The rain soaked dog chased the quick cat through the bumpy garden.	7
9	0	0	1	0	0	1	0	0	1	6	0	0	0	4	2	1	0	3.0	4	4	Mary danced swam sprinted leaped sang chortled hummed.	7
14	1	1	1	0	0	3	1	2	0	3	0	1	0	2	2	1	0	3.0	2	5	The teacher taught the students to learn quickly so they could test tomorrow.	7
56	2	0	7	6	2	16	0	10	0	8	0	0	4	1	6	1	0	4.0	1	49	The sun sets slowly over the calm ocean waters, birds soar high in the sky, waves crash against the sandy beach, boats glide through the clear waters, children laugh and play in the distance, a mermaid surfaces to greet a sailor, and a sunken ship rises from the depths.	7
12	1	0	2	1	0	3	1	2	0	2	0	0	0	0	1	1	1	3.0	1	8	Sprinting along the beach, the tide quickly flooded my feet.	7
27	2	1	3	2	1	7	1	4	1	3	0	0	1	1	3	2	0	4.0	1	10	A cat purred contentedly on John's lap, while a bird sang a melodious song outside, and a dog wagged its tail in excitement.	7
17	0	0	7	0	1	1	0	1	0	7	0	0	0	0	1	0	0	2.0	0	13	The cat meowed, purred, pounced, chased, leaped, slept, and napped.	7
16	2	0	2	1	1	4	0	4	0	2	0	0	0	0	2	1	0	3.0	0	8	The dog chased the cat quickly, but the cat escaped rapidly down the alley.	7
25	1	1	2	2	0	5	4	2	0	4	0	0	3	3	2	3	0	5.0	3	7	The cat purred contentedly on my lap as I stroked it with gentle affection, humming a soothing tune to calm its fidgety excitement.	7
30	1	0	5	4	1	5	1	4	1	5	0	0	3	0	1	1	0	3.0	0	22	Toby quickly walked down the alley, jumped over a puddle, sang a happy tune, laughed at a funny joke, and ran into his best friend.	7
