n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	ADV_constraint
23	0	1	1	2	1	6	0	5	0	2	0	2	3	1	3	0	0	4.0	1	8	The concert hall was packed and the energy in the room was palpable as the virtuoso pianist launched into a thrilling performance.	4
11	4	0	4	0	1	0	1	0	0	1	0	0	0	0	1	0	0	3.0	0	5	She spoke slowly, softly, faintly, and flirtatiously.	4
16	1	0	2	2	0	4	1	3	0	2	0	0	1	1	1	1	0	4.0	1	6	The tourists strolled aimlessly along the coast, savoring the unspoiled splendor of their surroundings.	4
51	5	0	6	5	1	13	0	7	1	7	0	0	4	4	1	6	0	9.0	4	10	Ingrid carefully wrapped the painting, delicately using a small piece of newspaper to separate each fold, precisely measuring the amount of acid-free tissue paper to maintain evenness in the curves, and securely placing the artwork in a specially made protective sleeve, ready for shipping.	4
27	1	0	2	2	1	5	2	3	0	5	0	0	4	3	1	2	0	5.0	3	8	The delicate china ornaments carefully balanced on the frail old lady's lap broke with a muffled crash, startling her and causing her to flinch.	4
15	3	0	2	1	0	2	2	1	0	2	0	0	2	1	1	1	0	3.0	1	8	She rapidly walked briskly through the crowded streets, never losing her confident demeanor.	4
28	2	0	5	0	0	5	3	1	0	4	0	2	4	2	2	4	1	6.0	3	9	Their decision to prioritize international agreements, however, will undermine their efforts to address the economic disparities (which may otherwise) promote domestic economic growth.	4
32	1	0	2	5	1	7	2	6	0	5	0	0	3	3	2	1	0	7.0	3	7	The car suddenly stopped with a loud screeching noise, skidding across the wet pavement and coming to a stop with a jarring thud that left us all gasping for breath.	4
28	4	0	2	2	2	3	4	1	0	4	0	0	4	3	1	2	0	6.0	3	11	She slowly and carefully walked through the dark forest with only her small flashlight to guide her, feeling very scared but determined to reach her destination.	4
29	3	0	4	3	1	4	1	2	1	2	0	2	5	2	1	0	0	6.0	2	13	The new AI assistant is programmed to be incredibly helpful in its interactions, responding rapidly with answers in a very friendly, clear, and logical manner.	4
23	3	0	2	3	2	7	2	1	0	2	0	0	0	1	1	1	0	6.0	1	8	Her teacher praised her ability to always speak clearly and confidently in class without any hint of nervousness or self-doubt.	4
44	4	3	4	1	1	9	2	6	0	7	1	3	1	4	4	3	0	8.0	4	11	The teacher smiled warmly and explained politely that students would need to complete an additional three writing assignments this week before they could pass the class (if they didn't already have a failing grade in that area, of course).	4
19	3	0	2	4	1	4	0	2	1	1	0	0	1	0	1	0	0	4.0	0	10	John walked slowly, steadily and quietly through the forest in search of a specific type of fungi. Please provide another instruction if you need further assistance.	4
16	1	0	1	2	1	5	0	3	0	1	0	0	2	0	1	1	0	3.0	0	11	The chef expertly incorporated the local herbs and spices into the sauce with great care.	4
13	3	1	2	1	0	1	1	1	0	3	0	0	0	2	1	0	0	3.0	2	7	She spoke quickly quietly with a smile, nodding occasionally before continuing.	4
60	6	2	5	8	2	10	5	5	0	10	1	1	4	5	2	2	0	7.0	5	41	She was completely exhausted, totally drained physically and mentally from the grueling work schedule, feeling incredibly worn out from the relentless pressure of juggling her demanding job and caring for her three small children at home; as a result, she decided to take an immediate break before collapsing entirely under the weight of her responsibilities.	4
20	1	0	2	2	1	6	0	1	0	3	0	0	3	1	1	1	0	5.0	1	10	Blazing trails in technological and social change, this visionary CEO continues to drive innovation forward with unfettered ambition.	4
28	1	1	2	2	3	5	1	5	0	4	0	1	3	2	2	1	0	5.0	2	16	She spoke to the manager and explained the situat in a mature, clear and respectful way so the issue was immediately resolved and a replacement provided.	6
20	1	0	1	4	1	3	2	3	0	2	0	0	2	0	1	0	0	4.0	0	9	She walked gracefully into the room with a smile and said hi to everyone with a warm confident tone.	6
27	1	0	2	4	1	7	1	5	1	3	0	0	2	2	2	2	0	7.0	2	6	The sun rose slowly over the horizon, illuminating the sky with a gentle warmth that filled Sarah with a deep sense of peace and tranquility.	6
16	2	0	2	2	0	4	1	3	0	2	0	0	0	1	2	0	0	3.0	1	8	The children ran rapidly across the grassland, their eyes shining brightly in the sunlight.	6
32	4	1	1	1	1	7	5	4	0	5	0	1	2	3	3	5	0	5.0	3	23	He immediately recognized the rare occasion when his parents would give him a genuine apology without any prompting or strings attached thus, he fully understood the importance of accepting their gesture 	6
28	2	1	2	3	0	4	4	4	0	5	0	0	3	3	3	1	0	9.0	3	5	She quickly glided across the room, her graceful movements admired by all who watched as she expertly played the delicate melody on the worn wooden piano.	6
31	1	0	1	7	1	7	4	2	0	3	0	3	1	2	2	2	0	5.0	2	13	She has been talking loudly about it at every opportunity for hours on end and is determined to get her point across despite the others rolling their eyes in exasperation.	6
35	2	2	2	3	3	6	1	5	0	1	0	2	8	1	2	0	0	4.0	1	17	The baby was asleep in her cot and looked incredibly small and fragile under the dim hospital light, as though the world was too big and harsh for such a tiny vulnerable creature.	6
27	0	1	3	4	1	6	3	2	0	4	0	0	3	3	2	1	0	5.0	3	14	Her voice echoed through the empty space, filling their hearts with an overwhelming sense of peace and calm, as they stood surrounded by nothingness.	6
28	7	2	1	1	1	2	3	1	0	4	0	3	1	3	2	1	0	5.0	3	13	She will have to begin immediately in order to avoid any potential problems later on rapidly and efficiently as they will be moving on shortly after that.	6
20	1	1	2	2	0	5	3	1	0	2	0	1	2	2	2	1	0	5.0	2	5	Her voice was tremulous with excitement, wildly gesticulating as she described the latest development in her research project.	6
14	2	0	1	1	2	2	2	1	0	1	0	1	1	0	1	0	0	3.0	0	6	The delicious meal was consumed hungrily and rapidly by my companion and me.	6
19	2	1	2	2	0	3	1	3	0	2	0	2	1	1	2	0	0	4.0	1	6	He had always known that the sunset would look more stunning ______________ from that spot atop the mountain.	6
21	2	0	2	1	2	2	2	1	0	2	0	3	4	1	2	0	0	3.0	1	10	He will also get married next year, but he will be very nervous and anxious until the big day.	6
28	1	1	2	4	1	8	2	3	0	3	0	0	3	2	3	0	0	5.0	2	7	The cat leapt nimbly across the floor with stealthy grace and speed, its fur flaring with each poun ce as it hunted with silent deadly precision.	6
20	4	1	1	3	1	3	1	1	0	3	1	1	0	1	1	0	0	3.0	1	10	He has also driven for four hours without stopping so far and finally arrive at the destination on time.	6
23	6	1	1	1	2	4	2	1	0	2	0	2	1	0	1	2	0	4.0	0	9	She will most definitely call her family and friends back home and would appreciate help with the bills as soon as possible.	6
18	1	1	1	1	0	3	2	2	0	4	0	0	1	3	2	1	0	5.0	3	6	He had to quickly rush through  the crowded streets to reach the station before his train left.	6
19	1	0	2	1	1	5	1	3	0	2	0	0	3	1	1	1	0	4.0	1	8	She drove slowly down the narrow mountain road, enjoying the breathtaking views and the crisp mountain air.	6
23	1	1	2	3	1	6	0	3	1	3	0	0	2	2	2	1	0	5.0	2	9	The sun set slowly across the horizon, radiating vibrant hues of purple and orange before di ssembled into the night sky.	6
22	1	0	3	1	0	4	2	3	0	3	0	1	4	2	2	2	0	5.0	2	6	She carefully curated the vibrant selection, ensuring each piece would make the perfect addition to his chic, contemporary closet.	6
17	3	1	1	2	0	3	2	2	0	2	0	0	1	1	1	1	0	3.0	1	11	He quickly walked rapidly towards the bank on the main street while continuously checking his phone.	6
29	3	1	3	4	0	5	4	3	0	3	0	0	3	2	3	0	0	4.0	2	9	The cat purred contentedly on my lap, its paw adverbing impulsively to the gentle stroke as it blinked slowly at me with a soft, adoring gaze.	6
19	1	0	3	3	1	6	2	1	0	1	0	0	1	0	1	0	0	4.0	0	7	She sprinted swiftly towards the finish line with determination, hope, and excitement evident in her face.	6
30	3	2	2	3	1	6	3	2	1	2	0	3	2	2	3	0	0	4.0	2	17	She was particularly impressed by how effortlessly Sarah moved across the dance floor with fluid grace and flawless technique, as if she had been dancing all her life.	6
16	3	0	1	2	1	2	0	2	1	2	0	0	2	1	1	0	0	3.0	1	9	Jenny walked confidently and quickly down the busy street, searching intently for a particular shop	6
14	1	0	2	2	0	3	1	1	0	2	0	1	1	0	1	0	0	2.0	0	9	Luckily for the couple, his extravagant gestures were accompanied by matching generosity.	6
23	4	0	2	4	1	4	0	3	0	3	0	0	2	1	1	0	0	5.0	1	8	The cat curled up contentedly on the warm lap, purring softly and rapidly falling asleep in a state of deep relaxation.	6
38	4	1	3	3	2	5	2	3	3	3	0	1	7	1	2	2	0	7.0	1	10	The new iPhone XS Max is significantly more expensive than the previous models, but its advanced features make it more worth while in order to meet the increasing demands of advanced and technologically-savvy consumers. 	6
16	2	0	2	2	0	3	3	1	0	2	0	0	1	1	2	0	0	3.0	1	7	Her grandchildren ran joyfully toward her, their giggles echoing triumphantly through the empty park.	6
16	6	0	1	1	0	2	1	2	1	1	0	1	0	0	1	1	0	2.0	0	7	He was excitedly eagerly impatiently patiently quietly watching the street outside for the FedEx delivery.	6
17	2	0	2	3	0	4	0	1	0	3	0	0	2	1	1	0	0	3.0	1	7	The tourists rushed eagerly through bustling corridors, marveling excitedly at towering monuments in brilliant sunlight.	6
28	3	2	1	2	0	6	1	4	0	3	0	3	2	2	2	0	1	3.0	3	12	As the sun was descending slowly on the landscape it appeared to be a gentle warm hue golden before being gradually over shadowed by the gathering darkness.	6
18	3	0	1	2	1	4	2	1	0	2	0	1	1	0	1	1	0	3.0	0	7	The puppy was playfully running around with its new toys and wagging its tail happily with excitement.	6
23	4	1	2	0	0	4	4	1	0	4	0	0	3	3	2	3	0	4.0	3	12	She has an incredibly infuriatingly slow internet connection that frequently randomly freezes, causing her boundless exasperated frustration while doing her job.	6
23	3	1	3	2	1	5	1	3	0	3	0	0	1	2	2	0	0	5.0	2	15	The cat jumped rapidly ascending towards the ceiling, its movements quicksilver and silent, before finally disappearing vanishingly into the darkness.	6
24	2	0	1	3	1	6	2	3	0	4	0	0	2	2	2	1	0	5.0	2	7	The old man hobbled along slowly on the rough terrain using his cane for support and wincing in pain each time he stumbled. 	6
28	2	0	2	4	1	5	2	4	0	2	0	2	4	2	2	2	0	5.0	2	8	She had sung the song with an eager passion, displaying an uncommon intensity of emotion with a voice that was both sweet and strong at once.	6
18	4	0	1	3	1	4	0	3	0	2	0	0	0	0	1	0	0	3.0	0	9	The cat jumped swiftly gracefully over the table quickly silently and pounced on the toy in mid-air.	6
32	1	1	3	6	2	5	0	5	1	4	0	0	4	0	2	0	1	6.0	1	10	As the taxi pulled up outside, Lily jumped out with a beaming smile and sprinted towards the hotel, grateful for the fast and friendly service after a tiring journey.	6
17	2	0	1	1	1	2	1	1	0	2	0	1	4	1	1	0	0	5.0	1	4	The new employees were eagerly excited to learn and quickly became adept at their new responsibilities.	6
14	2	1	1	2	0	2	1	2	0	2	0	0	1	1	2	0	0	3.0	1	8	He rapidly accelerated up the steep hill as the rain poured down furiously.	6
20	2	0	1	3	0	5	2	3	0	2	0	0	2	1	2	0	0	4.0	1	9	The cat purred loudly on my lap, its orange fur glowing softly in the dim light of the candle	6
28	5	2	2	2	1	2	4	1	0	5	0	2	1	3	3	2	0	5.0	3	10	She will be dancing gracefully but loudly until she finds him, so try to locate the ballroom as soon as possible in case he turns up. 	6
23	2	0	3	2	1	5	1	3	0	3	0	0	3	1	1	2	0	4.0	1	9	He ran swiftly along the riverbank with purposeful strokes, savoring each stroke and breathing deeply the fresh, cool morning air.	6
32	4	0	2	4	0	7	3	2	0	5	0	1	4	3	3	0	0	7.0	3	12	She drove carefully slowly along dark winding country roads in pouring rain, searching for a small red door that would eventually lead to the isolated cottage where her friend waited.	6
29	4	2	1	2	0	2	3	3	0	3	1	4	2	3	2	3	0	5.0	3	12	He has also had to pay the £15 each up front so would be grateful if you could get the cash to him as soon as possible.	6
14	5	0	1	1	0	1	2	1	0	2	0	0	1	1	1	1	0	3.0	1	5	She quickly silently slipped quietly inside softly closing the door behind herself unnoticed.	6
17	6	0	1	2	0	2	1	2	0	2	0	1	0	1	2	0	0	3.0	1	9	She was very quickly quickly driving down the mountain quickly when suddenly the tire blew out.	6
26	1	0	2	4	1	7	2	4	0	2	0	0	3	1	2	1	0	5.0	1	13	He walked slowly towards the park with a large grin on his faces, enjoying the warm summer sunshine and the sweet smell of flowers.	6
