n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	NOUN_constraint
16	2	1	1	1	0	3	3	2	0	2	0	0	1	1	2	2	0	5.0	1	4	She studied his reactions as much as she studied the emotions of the other passengers.	7
17	1	0	4	1	1	7	0	2	0	1	0	0	0	0	1	1	0	3.0	0	15	Bandits took the princess, jewels, castle, horses, and servants hostage during the attack	7
23	0	1	1	0	1	7	0	2	3	4	0	1	2	2	2	2	0	6.0	2	6	Motherboard’s security writers reported that a security researcher had identified and exposed an ongoing phishing operation utilizing malicious Microsoft Office documents. 	7
20	1	0	2	2	1	7	0	0	1	2	0	0	4	1	1	1	0	6.0	1	7	North Korean operatives smuggled weapons-grade nuclear materials past interdictions monitored closely by American and Israeli intelligence agencies.	7
15	1	1	1	1	0	3	2	1	1	2	0	0	1	1	2	1	0	3.0	1	8	The cat purred contentedly on Donna’s lap as she stroked its soft fur.	7
22	0	0	1	3	1	6	1	3	1	3	0	0	2	1	1	2	0	6.0	1	5	Ramsey took an aggressive approach and used his power to push through the construction of new buildings in the downtown area.	7
21	1	0	1	2	1	5	1	3	1	2	0	0	4	1	2	2	0	6.0	1	6	Rachel found the perfect dress for the gala in an exclusive boutique that also sold exquisite jewelry and exclusive shoes.	7
16	0	0	7	0	0	8	0	0	1	0	0	0	0	0	0	0	0	2.0	0	13	Brown bears, cougars, wolverines, lynx, tigers, mountain goats, grizzlies.	7
21	2	1	2	1	1	4	1	3	0	2	1	0	3	1	2	1	0	4.0	1	11	Six more months passed before we encountered any trouble at the bureau, and then only a few minor irritants.	7
23	0	1	1	2	0	3	0	1	6	2	1	2	3	1	2	0	0	4.0	1	11	Six months had elapsed since President Trump's former legal advisor Michael Cohen had met in the Seoul Cafe with Ukrainian officials.	7
17	0	0	3	1	1	6	0	0	1	3	0	0	2	0	1	3	0	4.0	0	9	Brown bears climbed steep mountains, roamed vast valleys, and chased salmon up rushing rivers.	7
9	0	0	1	1	0	3	0	3	0	1	0	0	0	0	1	1	0	2.0	0	5	The cat chased the mouse through the house.	7
19	0	1	0	2	1	3	0	3	4	2	0	0	1	1	1	2	0	4.0	1	6	Hitler's Germany and Tojo's Japan had no difficulty at all in exploiting the vulnerabilities of democratic societies	7
15	0	0	2	3	0	3	0	2	1	2	0	0	2	0	1	0	0	3.0	0	6	The dark-colored sediment poured into an empty basin in front of John.	7
35	1	0	8	2	1	15	0	2	1	0	0	1	4	0	1	0	0	4.0	0	21	The new CEO, CFO, marketing manager, product developer, customer service representative, sales executive, and accountant were all present during the critical decision-making conference at corporate headquarters.	7
18	0	0	3	0	1	4	0	4	0	3	0	0	3	0	1	3	0	3.0	0	11	The tourists visited the busy city, admired the ancient ruins, and watched the local sports.	7
17	1	0	2	1	1	3	0	3	0	5	0	1	0	3	1	1	0	5.0	3	5	This storm will soon pass over the town, leaving the inhabitants feeling battered and bruised.	7
37	0	1	4	4	2	11	0	2	1	4	0	2	4	2	1	3	0	6.0	2	13	Biden has been considering proposals for a national infrastructure program since taking office, along with plans to invest in renewable energy and address the nation's crumbling bridges, roads, dams and other infrastructure.	7
24	1	0	4	2	1	7	1	2	0	2	0	0	4	1	2	0	0	4.0	1	7	The unidentified man, woman, and teenaged boy stood silently by the empty police car, their tired faces masked by shadows.	7
30	1	1	2	3	1	8	2	2	0	5	0	2	3	2	1	2	0	6.0	2	12	We will be entering the bustling metropolis through the sleekly designed airport terminal, before navigating our way through congested city streets lined with ancient landmarks and modern skyscrapers.	7
13	1	0	3	1	0	2	0	1	2	1	0	0	1	0	1	0	0	3.0	0	6	Moonbeam, the mischievous cat, purred contentedly on Mary's lap.	7
29	0	0	6	2	1	12	0	2	0	1	2	1	1	0	1	0	0	3.0	0	17	The city's mayor, community organizers, social worker, activist, artist, and two college students will protest outside the state capital for three hours.	7
19	1	0	2	2	0	4	0	3	2	3	0	0	2	1	1	1	0	4.0	1	6	The glowing orbs hovered uncertainly over the cemetery, illuminating the grave of former Russian president Boris Yeltsin.	7
17	1	0	1	2	1	4	2	2	0	3	0	0	0	1	1	1	0	3.0	1	10	She took her children to the park to play and then go to the grocery store.	7
15	0	0	3	1	0	4	0	3	1	1	0	0	2	0	1	1	0	4.0	0	8	A team of detectives, the Fibbiano brothers, discovered a secret underground society.	7
21	0	0	2	4	2	8	1	0	2	1	0	0	1	0	1	1	0	5.0	0	6	His company provided consulting services to various industries throughout North America, from finance and healthcare to entertainment and energy.	7
31	1	0	3	4	2	7	2	1	3	6	0	0	2	1	1	1	1	4.0	2	12	Amid the frenzy generated by their latest release, pop idols Harry and Charlie strode into their posh LA home, amid swarming paparazzi and adoring screaming fans waiting outside.	7
23	1	0	2	3	1	4	1	4	0	4	0	0	2	2	1	2	0	5.0	2	6	During the walk, a sudden loud bang echoed from behind, forcing her to hit the dirt and wait for an answer	7
12	0	0	1	2	0	4	0	1	0	2	0	0	1	2	0	1	0	5.0	2	3	Motivational gurus inspiring leaders to empathize with the struggles of followers.	7
15	0	0	1	2	1	4	1	1	0	1	0	1	2	0	1	0	0	4.0	0	5	She was chased through city’s narrow streets and alleys by the ruthless assassin.	7
9	0	0	1	1	0	2	1	2	0	1	0	1	0	0	1	0	0	2.0	0	4	This is a solved example of the task. We’ll hit the mainstream media’s portrayal of the entertainment world as much as we’ll hit characters in the entertainment world.	7
25	0	0	6	1	1	8	0	1	0	0	6	1	1	0	1	0	0	3.0	0	18	Eleven suspects, three guards, two investigators, two attorneys, one victim, and one killer were present at the murder site.	7
24	0	0	2	2	2	6	1	4	0	4	0	0	3	1	1	2	0	4.0	1	13	The hiker trudged up the rough trail with his worn boots and mud-caked backpack, eyeing the steep summit and calculating the descent.	7
30	1	0	6	1	1	8	0	3	0	2	1	0	6	0	1	0	0	4.0	0	20	A glistening mermaid, two playfully frolicking dolphins, a serene octopus, majestic whales, sun-kissed turtles, and curious seagulls soared above the vast ocean’s waves. 	7
15	0	2	0	1	0	4	2	2	0	3	0	0	1	2	2	2	0	3.0	2	8	The teacher requested that students provide their answers on a separate paper before presenting them	7
28	0	1	1	4	1	7	3	2	1	2	0	2	3	1	2	1	0	5.0	1	11	Mary was pleased with her team's victory in the soccer game but disappointed that they had lost focus during the crucial final moment against their archrivals.	7
9	0	0	0	1	0	3	0	1	2	2	0	0	0	0	1	1	0	3.0	0	4	Officers raided the apartment of suspected terrorist Abu Zubaydah	7
36	7	0	7	0	1	7	0	7	0	7	0	0	0	0	7	0	0	3.0	0	31	The lion fiercely roared, the zebra nervously stomped, the elephant majestically trumpeted, the giraffe gracefully pranced, the monkey playfully swinged, the tiger ferociously pounced, and the fox cunningly hunted.	7
