n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	ADJ_constraint
18	0	0	6	1	0	2	1	1	0	1	0	0	6	0	1	1	0	3.0	0	12	The magnificent, radiant, enchanting, vibrant, exquisite, breathtaking sunset left everyone in awe.	6
19	1	0	5	1	0	3	0	2	0	1	0	0	6	0	1	0	0	2.0	0	10	A majestic, vibrant, tranquil, gargantuan, radiant elephant gracefully wandered through an enchanting emerald forest.	6
19	0	0	6	1	1	2	0	2	0	1	0	0	6	0	1	0	0	4.0	0	15	The sun sets behind the vivid, resplendent, magnificent, breathtaking, enchanting, and tranquil ocean.	6
27	0	0	8	1	1	3	0	3	0	1	0	0	10	0	1	1	0	4.0	0	13	The magnificent, radiant, shimmering, vibrant, beautiful, and enchanting sunset cast a spellbinding glow across the tranquil, crystal-clear lake.	6
21	1	0	5	1	0	3	0	2	0	2	0	0	6	1	1	0	0	3.0	1	10	The majestic, shimmering, vibrant, resplendent, beautiful sun began to set slowly behind the silhouetted mountain range.	6
22	0	0	7	2	0	4	1	1	0	3	0	0	4	1	1	0	0	4.0	1	16	An array of vibrant, shimmering, gargantuan, resplendent, azure, snow-covered peaches lay glistening before us.	6
38	1	1	5	4	1	10	0	5	0	2	0	0	9	1	2	1	0	6.0	1	21	The radiant orange sun sets slowly over the tranquil, emerald-green lake in the misty, cool, crisp evening air as twilight turns the sky into a breathtaking palette of mauve and magenta hues.	6
19	0	0	6	1	1	2	0	1	0	1	0	0	7	0	1	0	0	4.0	0	13	The elegant, verdant, quaint, serene, jovial, and luminous town flourished amidst picturesque landscapes.	6
36	7	0	9	2	1	5	0	2	0	2	0	0	8	2	0	1	0	5.0	2	18	The stunningly vibrant, incredibly massive, radiantly golden, ethereally delicate, profoundly quiet, enchantingly serene sun gently set, igniting the twilight sky with shades of pink, orange, and red.	6
30	3	1	3	3	0	8	1	3	0	3	0	0	5	2	3	0	0	5.0	2	11	Radiant golden sunflowers swayed elegantly beneath azure sky, their petals delicately kissed by the gentle crimson twilight, while the tranquil zephyr whistled softly among the emerald leaves.	6
21	0	0	7	1	0	4	0	2	0	1	0	0	6	0	1	1	0	2.0	0	11	Beneath the vast, enchanting, luminous, ancient, tranquil trees, a shimmering, sapphire pond reflected serenity.	6
44	0	0	15	0	1	12	0	0	0	0	1	0	15	0	0	0	0	3.0	0	25	 radiant, luminous, golden, vibrant, magnificent, dazzling and five adjectival phrases: radiant sun, luminous sun, golden sun, vibrant slow sink, magnificent sun, orange hues, pink hues, purple hues, sapphire sky.	6
22	0	0	5	1	0	4	0	2	0	2	0	1	7	1	1	1	0	4.0	1	8	The elegant red sun was setting, casting golden, shimmering, radiant, fiery rays on the turquoise tranquil sea.	6
19	0	0	6	0	1	2	0	2	0	1	0	0	7	0	1	1	0	4.0	0	13	A beautiful, bright, tranquil, vibrant, elegant, and expansive sunset bathed the peaceful landscape.	6
23	1	0	4	1	1	4	0	2	0	2	0	0	8	1	1	1	0	5.0	1	5	An elegant ivory gazelle gracefully traverses a lush, verdant valley surrounded by towering, vibrant sunflowers and dazzling, iridescent butterflies.	6
19	0	0	6	1	0	3	0	2	0	0	0	0	7	0	0	0	0	2.0	0	13	A brilliant, captivating, luminous, vibrant, radiant, mesmerizing sunflower blooms in the radiant sunlight.	6
22	1	0	7	1	0	4	0	1	0	2	0	0	6	0	1	0	0	3.0	0	11	Vibrant, enchanting, ethereal, radiant, shimmering, dazzling fairies danced merrily amongst the star-studded night sky.	6
25	0	0	7	2	0	5	1	2	0	2	0	0	6	0	1	1	0	3.0	0	14	An emerald-green, opulent, towering, vibrant, radiant, grand peacock fanned its feathers in front of the mesmerized onlookers.	6
33	4	0	7	2	0	4	0	3	0	4	0	0	9	0	1	1	0	3.0	0	19	An elegantly dressed, graceful woman with stunning, vibrant green eyes carried an exquisitely delicate, gold plated, beautifully designed, intricately detailed fan through the enchanting, magical garden.	6
31	1	0	4	4	0	7	0	3	0	3	0	1	8	2	1	1	0	4.0	2	13	A beautifully radiant sun was setting over majestic mountains adorned with vibrant, colorful flowers, creating an unforgettable tableau of blissful serenity in the soft, golden evening light.	6
28	1	0	8	1	0	5	0	3	0	2	0	0	8	1	1	1	0	3.0	1	11	The elegant, fiery, vermillion sun slowly sets behind the ancient, towering, moss-covered granite mountains, casting a serene, tranquil, golden glow.	6
19	0	0	6	1	0	2	0	2	0	1	0	0	7	0	1	0	0	2.0	0	12	A majestic, vibrant, towering, resplendent, elegant, tranquil sunset unfolds over the calm ocean.	6
22	2	0	6	1	1	2	0	2	0	2	0	0	6	0	1	0	0	4.0	0	13	The magnificent, vibrant, tranquil, radiant, resplendent, and breathtaking sun slowly descended beyond the horizontally dispersed hills.	6
18	1	0	5	1	0	3	0	2	0	1	0	0	5	0	1	0	0	2.0	0	10	An elated, radiant, vivacious, magnificent, pristine elephant elegantly danced beneath the azure sky.	6
26	0	0	8	2	0	3	0	3	0	2	0	0	8	1	1	0	0	3.0	1	11	The majestic, crimson sun sets beneath the verdant, tranquil landscape, leaving behind the vibrant, golden, splendorful, shimmering, horizon.	6
30	1	0	8	1	1	5	0	3	0	2	0	0	9	1	1	1	0	5.0	1	14	The radiant gold sun slowly set beneath the majestic, crystal-clear, cobalt-blue sea, casting a beautiful, vibrant, scarlet and amethyst sky.	6
22	0	0	6	1	0	3	0	3	0	1	0	0	8	0	1	1	0	2.0	0	10	The beautiful, elegant, graceful, vibrant, resplendent sunset cast a mesmerizing glow over the tranquil, serene lake.	6
24	0	0	6	2	1	5	0	2	0	1	0	0	7	0	1	1	0	4.0	0	12	An elegant, enchanting, iridescent, jovial, vibrant, zestful sunset bathed the serene horizon in hues of gold and pink.	6
21	1	0	6	1	0	2	0	2	0	1	0	0	8	0	1	0	0	2.0	0	12	The elegant, radiant, sunlit, vermilion, tranquilized, vibrant zebra drank calmly from the crystal clear lake.	6
21	1	0	5	1	0	3	1	2	0	1	0	0	7	0	1	1	0	2.0	0	10	The majestic, ancient, enormous, vibrant, gilded lion boldly surveyed the lush landscape from his regal perch.	6
29	1	0	4	3	1	7	0	3	0	3	0	0	7	2	1	1	0	7.0	2	9	The vivid, crimson sun set slowly behind the majestic, undulating hills, revealing a breathtaking landscape of emerald valleys and turquoise lakes touched by golden light.	6
13	0	0	6	0	1	2	0	0	0	0	0	0	4	0	0	0	0	2.0	0	11	 elegant, iridescent, crimson, ivory, tranquil, and serene.	6
19	1	0	6	1	0	2	0	2	0	1	0	0	6	0	1	0	0	2.0	0	12	The majestic, radiant, golden, enormous, vibrant, breathtaking sun set gently behind the horizon.	6
38	1	0	5	4	2	7	1	3	0	3	0	0	12	2	2	0	0	8.0	2	6	A vibrant blue and purple sunset blended beautifully with an assortment of fiery, golden orange clouds that hung above an expansive tranquil lake, surrounded by towering, majestic emerald trees and gentle, silken mist.	6
29	0	0	5	2	3	4	0	2	0	2	0	0	11	1	1	1	0	5.0	1	12	A radiant sun set behind magnificent, vibrant green, orange and red trees, casting long, beautiful and enchanting shadows over the tranquil and serene water.	6
16	0	0	6	0	0	2	0	1	0	1	0	0	6	0	1	1	0	2.0	0	11	Beautiful, colorful, fragrant, magnificent, radiant, sparkling sunflowers illuminate the landscape.	6
25	1	0	7	2	1	5	0	2	0	1	0	0	6	0	1	1	0	4.0	0	11	A breathtakingly beautiful, vibrant, resplendent, majestic, stunning sunset painted the sky with hues of orange, pink, and purple.	6
16	0	0	6	0	0	2	0	1	0	1	0	0	6	0	1	1	0	2.0	0	11	Bright, colorful, elegant, fragrant, gentle, shimmering roses filled the room.	6
23	0	0	6	1	1	4	0	2	0	1	0	0	8	0	1	1	0	4.0	0	12	The elegant, vibrant, tranquil, enchanted, mysterious, towering garden unveiled an array of breathtaking colors and enchanting scents.	6
21	0	0	6	2	0	5	0	0	0	1	0	0	7	0	1	0	0	3.0	0	17	Amethyst sunsets shimmer in luminous, breathtaking, vibrant, tranquil, enchanting beauty over ancient olive-tinged hills.	6
26	2	0	6	1	1	5	0	2	0	1	0	0	8	1	0	2	0	5.0	1	16	The breathtakingly beautiful, radiant sun set, casting brilliant orange, pink and purple hues across the serenely tranquil, crystal-clear lake.	6
22	0	0	6	1	1	3	0	3	0	1	0	0	7	0	1	1	0	4.0	0	13	The beautiful, elegant, graceful, luminous, radiant, and vibrant flowers filled the gardens with an intoxicating scent.	6
30	0	0	8	2	0	4	0	4	0	2	0	0	10	1	1	1	0	4.0	1	15	A beautiful, radiant sun sets over the majestic, verdant hills, casting a warm, golden, fiery glow upon the tranquil, crystal-clear lake.	6
21	1	0	6	1	0	2	1	2	0	1	0	0	7	0	1	1	0	3.0	0	12	The magnificent, enchanting, vibrant, luminous, radiant, tranquil forest awakened a peaceful feeling deep within me.	6
17	0	0	5	0	0	3	1	1	0	1	0	0	6	0	1	1	0	2.0	0	10	A stunning, vibrant, iridescent, ethereal, eloquent peacock proudlydisplayed its dazzling tail feathers.	6
22	0	0	7	1	1	2	0	1	0	1	1	0	8	1	0	0	0	3.0	1	13	Three magnificent, radiant, resplendent, splendid, vibrant, and colorful parrots played in the enchanted, shimmering rainforest.	6
27	4	0	4	3	0	6	0	3	0	2	0	0	5	0	1	0	0	5.0	0	10	The stunningly vibrant, radiantly gleaming, exquisitely perfumed pink rose blossomed gracefully amidst a sea of dazzling, crimson tulips under the azure morning sky.	6
19	0	0	6	0	0	3	0	2	0	1	0	0	7	0	1	1	0	2.0	0	12	A luminous, radiant, captivating, magnificent, stunning, ethereal moon illuminated the shimmering night sky.	6
