n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	DET_constraint
26	0	0	4	4	0	8	1	3	0	2	1	0	3	0	1	1	0	3.0	0	14	Under the shade of tall sycamore trees, five squirrels gathered their nuts near a clear, stone-edged creek before the first snowfall.	4
30	0	0	3	5	1	9	1	5	0	2	0	0	4	1	1	1	0	4.0	1	13	A tiny kitten with a pink collar and a white tail, curled up in front of the old lady with a crochet shawl, sipping her mint tea.	4
23	0	0	1	5	0	7	0	1	2	2	0	0	5	1	1	1	0	5.0	1	9	A tall chef with calloused hands served hot crêpes smothered in lemon butter to eager customers during Carnival festivities in New Orleans.	4
27	0	0	4	3	2	7	1	2	0	2	0	0	6	1	1	0	0	4.0	1	10	The ancient temple complex, despite its intricate architecture and colorful art, sits neglected amidst overgrown weeds and moss in the dense, untouched jungle.	4
26	1	0	3	4	1	6	1	3	1	1	0	0	5	0	1	0	0	5.0	0	5	In the vast, open savannah, elephants roam freely under the watchful eyes of the Maasai herdsmen with their proud spears and vibrant shukas.	4
21	0	0	2	4	0	6	1	3	1	1	0	0	3	0	1	1	0	3.0	0	10	At dawn on an icy December morn, a lone fisherman cast his net in a sea of silvered mirror.	4
27	1	0	3	4	0	8	1	5	0	3	0	0	2	2	1	2	0	7.0	2	8	The sun set behind the mountains, its orange rays piercing the fog in the valleys, creating pockets of brightness among the otherwise darkened terrain.	4
18	1	0	1	2	0	3	2	2	0	2	1	1	3	1	2	0	0	3.0	1	7	The small red ant crawled under the old leaf with five legs that it had somehow gained.	4
33	1	1	2	5	1	7	3	2	0	3	0	1	6	1	3	0	0	4.0	1	11	The baby's blue eyes were surrounded by tiny blonde lashes, and her pink bow peeked out from under her curly brown hair as she eagerly reached for the red balloon.	4
19	1	0	3	3	0	5	1	3	0	2	1	0	0	0	1	1	1	3.0	1	10	Those five books, chosen meticulously, hold a place of importance in my collection among the others.	6
34	2	0	5	3	2	9	1	4	0	2	1	2	1	1	2	1	0	5.0	1	8	With the company's expansion, six new offices will house the marketing, accounting, and IT departments, all of which will operate independently but seamlessly under the corporation's umbrella.	6
25	0	0	3	2	1	6	0	3	0	3	1	1	5	0	1	0	0	5.0	0	13	The bookcase is filled with several thousand tomes, the majority dusty and forgotten, the few remaining accessible housing favorites from bygone eras.	6
34	0	0	4	5	0	8	2	4	0	4	2	0	4	3	1	2	0	6.0	3	8	After a rainy summer night, five frogs leap from their pond with alacrity, crossing a silvery six-legged web to evade the eighth spider waiting for them near the forest.	6
23	1	0	7	0	1	8	1	2	0	2	0	0	1	1	1	2	0	4.0	1	12	The committee considered each application, carefully weighing its importance, urgency, merit, feasibility, resources, and potential outcome.	6
18	1	0	2	3	1	8	0	0	0	2	0	0	1	0	1	1	0	5.0	0	4	In ancient temples, priests wore intricately designed gold masks with rubies for eyes and emerald crowns.	6
18	3	0	1	2	0	4	2	2	0	2	0	1	1	1	2	2	0	3.0	1	7	That dog is often fed scraps behind the nearby market from vendors who drop them there daily.	6
42	3	0	5	5	4	10	0	4	0	4	0	0	7	0	1	1	0	5.0	0	24	With the increasing popularity of minimalist living, a few key pieces of furniture and select appliances, along with several carefully chosen utensils and tableware, fill the sparsely decorated, yet warm and functional living space of the apartment.	6
56	2	2	8	7	2	14	1	8	0	6	0	0	5	4	3	0	0	7.0	4	20	Every morning, the neighborhood cats congregate at the corner of the third street under the magnolia tree, waiting for their respective owners to leave for work, the ones with food left over, the chattered and well-fed, while others wait in vain for scraps, the scrawny and hopeful.	6
20	0	0	5	1	1	6	2	1	0	2	0	0	2	1	1	1	0	5.0	1	7	Each city has its own distinct identity, reflected in its architecture, culture, language, and demographics.	6
26	0	0	7	2	1	3	0	4	0	1	0	1	7	1	2	0	0	3.0	1	12	The blueberries in the pie are sweet, soft, ripe, plump, and succulent, each bursting with an intense, luscious flavour.	6
15	0	0	6	1	1	4	1	2	0	0	0	0	0	0	0	0	0	2.0	0	10	 this, a row, towering, of, fall, and a myriad.	6
32	0	0	7	2	1	11	0	1	0	4	0	1	5	1	1	1	0	6.0	1	19	The marketplace is bustling with merchants selling colorful quilts, hand-painted vases, fragrant spices, exotic fruit arrays, gleaming gemstones, and ornate jewelry from distant lands.	6
23	2	0	2	5	1	6	0	3	0	1	0	1	2	0	1	0	0	5.0	0	12	With the exception of a handful of scholars and enthusiasts, very few are interested in this virtually forgotten genre of poetry.	6
32	0	0	3	3	2	10	1	2	0	6	0	0	5	3	1	2	0	6.0	3	16	Each room contained several large paintings adorned with gilded frames, antique furniture draped in faded damask fabrics, and countless knickknacks displaying their silent stories on the shelves and cabinets.	6
25	0	0	7	1	2	7	0	2	0	3	0	0	3	2	1	2	0	6.0	2	5	"Every morning, the mail carrier sorts stacks of mail, delivering numerous letters and packages marked ""fragile"" and ""urgent""."	6
26	1	0	2	2	1	7	2	3	0	2	0	0	5	1	2	2	0	5.0	1	7	The ancient fortification's crumbling stone walls bear witness to a long and rich history, the legacy of countless generations that called it home.	6
41	2	1	4	4	2	8	0	5	0	3	3	0	9	1	3	1	0	5.0	1	18	The red ball lies on the white tablecloth next to a small orange, while two big blue bottles of water sit in the corner, one empty and one almost full, and the green plants need regular watering.	6
27	3	0	3	1	1	5	0	4	0	5	0	1	3	3	0	1	0	6.0	3	11	Beneath this rug lies a long forgotten family secret, an intricate puzzle waiting to be unraveled, a mystery deeply buried and yet easily accessible.	6
41	1	0	20	4	0	9	0	4	0	1	0	0	2	1	0	0	0	5.0	1	9	" ""serenely"", ""through the rainbow-hued meadow"", ""past the grazing zebras"", ""amidst an auburn sea of autumn leaves"", ""the red balloon"", ""sailed"")."	6
26	0	0	5	3	0	6	1	5	0	2	0	0	4	0	1	1	0	3.0	0	11	Among the unkempt gardens, the rusty machinery, the puddled metal, gathers an army of forgotten clocks, each with its broken pendulum.	6
33	1	0	4	3	2	9	2	3	0	3	1	0	5	1	2	3	1	4.0	2	14	Those three kittens found under the car, with muddy paws, shivering and meowing, brought new energy into the quiet house when we gave them warm food and dry shelter.	6
23	0	0	2	3	0	8	0	1	0	2	1	0	5	0	1	1	0	4.0	0	9	The elderly nun's prayer book contained five hand-written psalms beside several yellowed photographs of young saints in monastic robes.	6
29	0	0	7	5	0	9	0	2	0	1	2	1	2	0	1	1	0	5.0	0	18	 Each employee was issued two identification cards; one (for entry into secure areas), the other (as proof of eligibility for insurance benefits).	6
31	0	0	3	7	1	8	0	5	0	3	1	0	3	1	1	0	1	5.0	2	15	Each of these six lighthouses, located at distinct capes along the rugged cliffs, serves as a beacon of safety and security for mariners passing through the treacherous waters.	6
27	1	0	4	2	0	5	1	7	0	3	0	0	4	2	2	2	0	5.0	2	8	Despite the gloomy forecasts, every new rainstorm washes away half the dust, clearing the way towards the crystal-clear skies we all crave.	6
34	0	0	3	5	1	12	0	4	0	3	0	0	5	1	1	2	0	4.0	1	12	The sun's rays filtered through the thick foliage of autumn leaves, illuminating the damp forest floor with flecks of golden light, and casting long shadows on the mossy tree trunks.	6
24	1	0	2	3	3	8	0	3	0	2	0	1	1	0	2	1	0	5.0	0	11	The kitchen is littered with pots and unfinished entrees, yet the chef meticulously inspects each ingredient for flecks of dust or imperfections.	6
34	0	0	3	5	1	8	2	5	0	4	1	0	5	2	2	1	0	7.0	2	10	Each of the eight remaining books from your childhood library has a unique, yellowed cover embellished with the distinct smell of age and the intricate, handwritten labels you made in cursive.	6
42	0	0	5	4	1	10	2	7	0	5	0	0	6	3	1	1	0	7.0	3	13	Under the old man's will, there lies a hidden treasure in the ancient mansion's attic, guarded by a caged owl, a spooky stairway littered with tattered velvet, and a mysterious map that holds the secret.	6
23	1	0	3	2	0	6	2	1	0	3	0	0	4	2	1	1	0	5.0	2	8	Your sister, despite her occasional moodiness, still manages to organize an annual charity gala attended by several influential community figures.	6
45	1	0	8	5	4	13	0	3	0	4	0	0	7	2	1	1	0	10.0	2	10	The ancient Egyptian civilization boasts a collection of temples, tombs, and statues crafted with the finest limestone and adorned with gold, precious gems, and intricate hieroglyphics, often depicted with iconic features such as pyramids, cobras, and scarabs.	6
19	2	0	2	1	0	2	4	0	0	3	1	0	3	2	2	2	0	6.0	2	6	Your question prompted us to examine numerous possible options, six of which we deemed as especially interesting.	6
19	0	0	3	2	1	5	1	1	2	2	0	1	0	1	2	0	0	4.0	1	6	Amy's kitchen is filled with pots and pans from her Grandma, some antiques, others inherited.	6
33	2	1	5	4	0	10	1	4	0	4	0	0	2	2	2	2	0	3.0	2	12	In the marketplace, amid towering displays of fruits, this vendor sells the juiciest oranges, priced reasonably, while nearby his competitor offers the tartest lemons at bargain basement prices.	6
22	0	0	5	1	0	8	0	3	0	1	3	0	1	0	1	1	0	3.0	0	9	Each morning, during the autumn sunrise, four deer drink the clear pond water, two males, one female.	6
53	1	0	5	8	2	18	2	4	0	3	1	0	9	2	1	1	0	8.0	2	12	Each weekday morning at exactly six o'clock sharp, a group of business executives arrives at the ornate wooden gate of the private tennis court, clad in crisp white shorts and sweatbands, clutching new tennis balls in their racquet bags and sips of hot, strong coffee in their thermoses.	6
25	1	0	4	2	1	7	0	2	0	3	1	0	4	1	1	1	1	5.0	2	9	The ancient ruins, hidden deep in the vast jungle, contained six chambers filled with gold coins, priceless artifacts and exotic gemstones.	6
19	0	0	4	1	0	6	1	2	0	1	0	0	3	0	1	1	0	3.0	0	10	The professor's office, with its old-school wooden shelves, overlooked the sprawling university lawns.	6
18	0	0	1	2	1	5	2	1	0	3	0	0	3	1	1	1	0	5.0	1	7	Every library has its dusty corner of forgotten books and its secret passage hidden behind heavy drapes.	6
20	0	0	5	2	1	5	0	3	0	1	1	0	2	0	1	0	0	4.0	0	11	 a single, the amber density, six ripe strawberries, a drop of water, reflects and within.	6
27	1	0	2	7	1	7	0	3	1	2	0	0	3	0	1	0	0	5.0	0	16	With a cup of coffee in hand and surrounded by books on various topics, the elderly professor delved deep into the research of ancient Civilizations.	6
36	0	0	5	5	1	9	2	6	0	5	1	0	2	4	2	2	0	5.0	4	24	Every dog in the rainy park owns an umbrella, some covered with red spots, others adorned with polka dots, one hiding behind its leg, and another using it as a sunshade.	6
37	1	0	7	3	1	11	0	3	0	3	1	0	7	2	0	0	0	5.0	2	22	The small, dimly-lit room with worn, wooden furnishings houses an ornate, gilded grandfather clock, two oil paintings, and a red velvet armchair worn thin by countless hours of use.	6
17	1	0	3	1	1	6	0	2	0	2	0	0	1	0	2	1	0	3.0	0	11	 Each day brought new revelations, yet despite the scandal, shareholder support remained resiliently firm.	6
23	0	0	3	3	1	8	1	3	0	2	0	0	2	1	1	1	0	7.0	1	8	Their kitchen boasts a plethora of utensils, many antique or vintage, a collection envied by cooks of the finest restaurants.	6
25	0	1	4	1	1	8	1	2	0	4	0	0	3	1	2	2	0	4.0	1	9	Each day at the construction site unleashes new discoveries, as we unearth ancient pottery, hidden treasure, forgotten blueprints and decaying infrastructure.	6
21	2	0	3	2	0	5	2	3	0	2	1	0	1	1	1	2	0	4.0	1	7	In her garden, the octogenarian carefully nurtured six sunflowers, the tallest among them nearly touching the azure sky.	6
28	0	0	7	3	1	6	0	4	0	3	0	0	4	1	1	1	0	5.0	1	9	 a team, with the best defensive record, faces, a crucial contest, against, a squad, known for explosive goals and attacking prowess.	6
41	1	0	5	6	1	10	0	5	0	3	0	0	10	1	1	0	0	6.0	1	12	The cat, a small black creature with piercing green eyes, often slept on an ancient, faded velvet cushion in the dusty corner of the cluttered library, surrounded by cobwebbed books with musty odors and dog-eared pages.	6
