n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	PRON_constraint
27	1	2	2	1	1	4	2	3	0	3	0	3	3	3	3	1	0	6.0	3	10	You all believe that his suggestions would be advantageous for the project's development, although some are skeptical and prefer to explore other options first.	5
31	0	1	1	5	1	7	4	2	1	5	0	0	3	3	3	1	0	7.0	3	16	He suggested that they discuss the issue during their weekly board meeting on Thursday and each member promised to come prepared with detailed arguments for their respective points of view.	5
31	1	2	5	2	1	3	7	1	0	5	0	1	2	3	3	2	0	6.0	3	12	He thought that she, after knowing his past deeds, would never believe his explanation and she, in her disappointment, preferred to remain silent about it all.	5
18	1	0	2	2	1	3	3	1	0	3	0	0	1	1	2	2	0	3.0	1	13	He promised to share his ideas with all, but in practice only she received special attention.	5
19	1	1	2	1	0	3	3	3	0	3	0	1	0	1	2	3	1	5.0	2	7	If we give her that option, she might prefer to buy a house rather than an apartment.	5
29	0	1	2	3	1	6	7	3	0	5	0	0	0	3	2	5	0	6.0	3	8	He found her keys and gave them to the valet, telling him to park her car in the shade while she finished her drink with the others.	5
27	0	1	2	4	1	6	4	4	0	2	0	2	1	1	2	2	0	6.0	1	19	The group discussed the possibility of their colleague revealing sensitive details about his clients, and whether that would be an issue for any of them.	5
24	1	1	5	0	1	3	5	2	0	3	0	1	0	1	2	1	0	5.0	1	13	The team agreed that she, he, it, we, and they should work together to meet the project's deadline.	5
20	1	0	2	1	0	4	7	0	0	4	0	1	0	2	4	3	0	5.0	2	10	He believed they had misplaced her phone number, so he contacted his friend who knew it by heart.	5
22	1	0	3	2	0	2	6	1	0	5	0	1	0	4	3	2	0	5.0	4	10	She handed him the book, which he set aside, preferring to focus on his daughter who was crying loudly.	7
29	1	3	4	1	1	0	9	0	0	7	0	2	0	5	5	3	0	4.0	5	24	He offered it to me, saying that I could use it if I needed, but as she was already borrowing it, I had to decline.	7
26	0	0	10	2	1	2	6	3	0	1	0	0	1	0	0	0	0	5.0	0	16	" he, us, its, value, us, all, and an implied ""they"" from ""value unbeknownst to us all."	7
25	0	0	3	3	0	5	3	3	0	5	0	1	1	2	2	1	0	5.0	2	10	He found the lost ring in the river bed; it glimmered beneath the water, waiting to be plucked by its worthy owner.	7
20	1	0	2	0	2	1	3	1	0	4	0	2	2	1	3	1	0	4.0	1	12	They promised to give each other sincere compliments, but he didn't reciprocate and she was deeply disappointed.	7
38	1	0	5	3	1	5	13	3	0	6	0	0	1	3	6	7	0	10.0	3	6	He gave her an apple, she gave it to her brother, who gave it to their father, who then gave it to the little girl, who dropped it and the dog ate it.	7
38	2	3	3	2	1	3	7	2	1	6	1	4	2	5	5	3	0	6.0	5	22	Who among us have never heard of the famous philosopher Socrates, but if one were to question whether his teaching truly enlightened us, we might wonder if the time spent studying him was worth it.	7
19	0	1	2	2	0	3	4	2	0	3	0	1	1	2	2	2	0	4.0	2	6	He pointed the gun at us, suggesting that our reluctance might cause serious repercussions for us all.	7
23	1	0	2	2	1	2	7	1	0	5	0	1	0	3	4	2	0	5.0	3	11	She saw him hiding behind the bushes, but I couldn't believe my eyes when I saw her talking to him.	7
31	0	2	2	2	3	5	8	1	0	5	0	2	1	2	5	4	0	4.0	2	17	She gave us her keys and said we could take her car for the day, but I wondered whether they had fuel and if it was in good condition.	7
22	1	0	2	2	1	2	6	2	0	4	0	2	0	2	4	2	0	5.0	2	9	He believed they were hiding something, but we eventually found it in the box they had left in the attic.	7
23	1	0	2	2	2	2	5	2	0	3	0	3	1	1	4	3	0	3.0	1	13	She gave him the book he had been asking for, but the dog chewed it up and they were all disappointed.	7
19	0	1	2	1	1	3	5	1	0	4	0	1	0	0	3	2	2	5.0	2	12	If she reads my letter and feels the way I do, he will agree to our proposal.	7
22	0	2	1	1	0	3	5	3	0	5	0	1	1	4	5	2	0	6.0	4	7	She thinks that he believes they will find the money we lost before they make a down payment on the house.	7
25	3	0	2	2	0	3	4	4	0	4	0	1	1	1	2	3	1	4.0	2	10	The one who finds the letter first should read it aloud for us all to hear, then pass it to the nearest person.	7
19	3	0	2	2	0	4	2	1	0	3	0	0	2	1	2	1	0	4.0	1	10	The others often prefer their private time, even during parties they usually remain engrossed in solitary activities.	7
15	0	0	7	0	1	1	5	0	0	1	0	0	0	0	0	0	0	2.0	0	13	 He, Who, Fail, They, That, Moment, and I.	7
30	2	0	2	2	2	7	3	3	0	4	0	1	3	1	2	3	0	7.0	1	22	You might need to check the manuals or consult someone more knowledgeable for specific instructions with those devices, but usually each input method has its unique compatibility requirements.	7
20	4	2	2	1	0	1	5	1	0	3	0	1	0	2	3	2	0	4.0	2	11	She asked me if they should give the key back to him, since he no longer lives here.	7
23	2	0	2	2	0	4	7	0	0	4	0	0	1	3	4	2	0	6.0	3	9	I remember when we saw them last summer, she pointed out her cousin who looked remarkably like her uncle's brother.	7
14	0	0	7	0	0	0	6	1	0	0	0	0	0	0	0	0	0	2.0	0	12	 He, They, His, all, I, me, they.	7
15	0	0	7	1	1	0	5	1	0	0	0	0	0	0	0	0	0	2.0	0	9	 They, all, him, during, his, them, and his.	7
16	1	0	2	0	1	2	5	1	0	3	0	0	1	1	3	3	0	4.0	1	8	He offered me the last cookie, but I suggested my sister try it first.	7
28	3	0	2	5	0	5	4	3	0	3	0	1	2	2	2	2	0	4.0	2	15	All of us should take care of their personal belongings when traveling on a crowded train, especially for those who easily forget things in the confusion.	7
34	5	3	4	1	1	2	6	1	0	4	0	3	4	3	4	1	0	5.0	3	17	They believed that he, after having drunkenly confessed to his crime the previous night, was genuinely repentant but she remained unconvinced, unsure if she could ever truly trust him again.	7
24	0	0	2	2	1	5	3	3	0	4	0	1	1	2	2	3	0	3.0	2	13	The boy with the red hat saw his sister under the bridge eating apples, yet she didn't seem to notice him.	7
21	2	1	3	1	1	2	5	1	0	3	0	1	1	1	3	2	0	4.0	1	10	She always believes him, regardless of his words, but I question whether she's making the right decision.	7
22	1	1	2	1	2	1	6	3	0	2	0	3	0	2	4	0	0	5.0	2	8	He thought they were all hers, but it turned out that only some were hers and the rest were mine.	7
22	0	1	2	1	1	3	6	2	0	4	0	1	1	2	4	3	0	3.0	2	16	They promised him all the desserts if he finished dinner, but after his fifth pie he wished he had declined.	7
15	0	0	1	1	1	1	5	1	0	3	0	1	0	1	3	1	0	4.0	1	6	Them all thought he was lying but she believed him despite everyone's doubts.	7
21	0	2	2	0	1	3	4	2	0	3	0	1	2	2	3	2	0	5.0	2	7	They gave each other puzzled looks after he dropped her hand, unsure if it was a mistake or not.	7
24	1	0	3	2	0	1	8	1	0	5	0	3	0	4	4	3	0	6.0	4	10	She gave the book I had read to him, who had also finished it, saying they could lend it to us.	7
27	1	2	2	2	1	4	8	0	0	5	0	1	0	2	3	5	1	4.0	3	9	If they forgot their phone at home yesterday, we can ask them to lend us theirs and then return it before they leave for work.	7
22	3	2	2	1	1	1	3	2	0	3	0	2	1	2	2	2	0	4.0	2	7	All of them expected the event to be exciting, regardless of whether they were actively participating or merely observing it.	7
27	1	2	2	0	2	3	6	3	0	4	0	1	3	2	4	4	0	4.0	2	15	He asked us whether she preferred the blue one or the red one, and we assured him that she had already chosen the yellow one.	7
32	4	1	2	6	1	4	5	2	0	5	0	2	0	3	5	0	0	6.0	3	10	He said they would arrive before noon, but we barely got there in time as they were just pulling up to the curb when we stepped out of the car.	7
26	1	1	3	1	1	2	8	2	0	5	0	1	0	3	4	4	0	7.0	3	7	He gave her the blueprints, and she followed them exactly, while they tried to assemble the table that he had bought for her.	7
23	0	1	1	2	1	2	7	2	0	5	0	2	0	3	4	3	0	5.0	3	9	He saw her grab the book that I had been borrowing and hand it off to him while they both exchanged glances.	7
38	6	3	3	1	1	3	7	2	0	6	0	3	2	5	5	2	0	8.0	5	15	She said that they had been to that place many times before, but he always wanted to revisit it, insisting that she would enjoy it again just as much as she did the first time.	7
30	0	2	2	3	1	5	6	2	0	4	0	2	2	4	4	1	0	5.0	4	13	He believes her friend might bring the car they rode in on our picnic, although it is uncertain whether it fits in the small parking lot or not.	7
26	0	1	3	3	1	5	6	1	0	4	0	1	0	1	3	2	1	4.0	2	9	If she forgets my appointment with her doctor, he might lose interest in our project, but we need to stick to the schedule.	7
24	0	1	3	1	1	0	8	2	0	6	1	1	0	3	5	3	0	5.0	3	13	He asked her if she knew who among us had betrayed him; she denied knowing, but they all suspected one another.	7
24	0	0	3	1	1	2	6	1	0	3	2	2	2	1	4	3	0	3.0	1	17	She gave him three marbles, but those weren't the only ones he found; he had hidden five more for himself.	7
15	0	0	7	0	1	0	6	1	0	0	0	0	0	0	0	0	0	2.0	0	13	 He, I, His, My, We, All, and it.	7
27	1	1	3	2	1	2	8	2	0	4	0	2	1	3	5	2	0	4.0	3	20	He said she promised him the ring would fit her perfectly, but once it was on her fingers, it looked oversized on them all.	7
30	0	0	5	2	2	4	7	2	0	6	0	1	1	3	6	3	0	4.0	3	21	"He suggested they bring some extra pillows for the guests, and she replied ""We have plenty,"" but they discovered they had forgotten them at home."	7
18	1	0	2	0	1	3	4	1	0	3	0	2	0	1	3	2	0	3.0	1	13	He thought his brother had forgotten their agreement, but they had not yet reached the bridge.	7
26	1	0	3	1	1	4	6	2	0	5	0	2	1	3	4	4	0	4.0	3	15	She gave him the keys, promising they would unlock his greatest dreams, but he knew they could also open the doors to nightmares.	7
25	1	0	3	1	0	4	6	3	0	3	0	2	2	3	4	1	0	6.0	3	19	He believed the dog, which I had bought for my mother a few years back, was the only one that understood him.	7
19	1	0	2	1	1	1	6	1	0	3	0	3	0	2	4	1	0	4.0	2	16	He thought they believed she had taken it from them, but it had merely been an accident.	7
