n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	AUX_constraint
24	0	1	1	1	0	2	2	0	0	5	0	8	0	4	1	1	0	5.0	4	6	Couldn't she have been being told to have been supposed to be eating sandwiches while waiting for her train to have left?.	6
20	0	0	6	0	0	1	0	0	0	2	0	11	0	0	0	1	1	3.0	1	17	Could be, might have, should have, may be, will be, might be eating dinner.	6
22	0	0	1	0	0	0	0	0	0	4	0	8	1	4	0	0	0	4.0	4	10	Couldn't had shouldn't have wouldn't be able to wasn't planning to wouldn't have been prepared to.	6
20	1	1	1	0	0	0	1	0	0	4	0	10	1	4	2	0	0	5.0	4	6	Might have could was should have been able would be needing to be helping if you'd asked earlier.	6
19	1	1	1	0	0	0	1	0	0	2	0	11	1	2	1	0	0	3.0	2	7	Might could should would might have been able to be having been helping if I had known sooner.	6
10	0	0	1	0	0	0	0	0	0	2	0	7	0	0	0	0	1	2.0	1	8	Could be having been being being seen been seen.	6
17	1	0	0	0	0	0	3	0	0	2	0	9	1	2	2	1	0	3.0	2	5	May we could have Been able to have been letting you have had had seen it beforehand Would we should've been meant to be having been told to be preparing to be starting soon.	6
24	2	0	1	1	0	1	2	1	0	5	0	8	0	4	2	1	0	6.0	4	6	Could I be being allowed to possibly might have been asked to carry out should I be needing to perform this task twice?.	6
16	0	1	1	0	0	0	1	0	0	2	0	9	1	3	0	0	0	4.0	3	5	Could have been able to be being seen being watched by might have been someone.	6
24	2	0	1	1	0	1	3	1	0	4	0	8	1	4	3	1	0	4.0	4	10	Couldn't she have should've he'd need've we'll be able to be having already finished this assignment by now?.	6
26	1	1	1	0	0	1	0	0	0	5	0	11	1	5	0	1	0	6.0	5	5	Couldn't have been more able to have been supposed to have been needed to have been asking for being allowed to have finished writing.	6
19	0	0	1	0	0	0	1	0	0	3	0	9	2	4	0	1	0	5.0	4	5	Might have could be should be able to would be willing to be allowed to be helping him.	6
22	0	0	6	0	0	0	0	0	0	1	0	15	0	0	0	0	0	3.0	0	20	Could be, might have been, should have been, may have been, might be, could be working.	6
28	0	1	5	1	1	0	1	0	0	3	0	10	1	0	1	0	0	3.0	0	15	Couldn't have would've, shouldn't have, might've, and might not have beened able to, if it hadn't been for.	6
22	0	0	1	0	0	0	1	0	0	4	0	11	1	4	1	0	0	5.0	4	6	I could had should have been able to have been needing to have been wanting to be trying to have started.	6
43	3	0	6	0	1	1	0	1	0	9	0	14	0	3	0	1	0	4.0	3	33	Couldn't have been trying harder, wouldn't have needed to be looking, should have been focusing, wouldn't have had to wait, couldn't have eaten faster, and didn't even feel the need to sleep.	6
29	2	0	1	0	0	1	1	1	0	5	0	11	1	5	1	1	0	7.0	5	5	Couldn't they have been supposed to be able to have been allowed to have been asked to be going to be having finished the task before now?.	6
18	0	0	1	0	0	0	0	0	0	0	0	14	1	0	0	0	0	2.0	0	14	Couldn't had been should have been might have been being will have been able to be.	6
23	0	0	1	0	0	0	0	0	0	2	0	12	1	2	0	0	0	3.0	2	8	Wouldn't shouldn't couldn't couldn't should've might've had been able to be asked to be allowed to.	6
22	0	1	1	0	0	0	1	0	0	2	0	10	2	2	2	0	1	3.0	3	7	Wouldn't have could be shouldn't have been able to must not have started if he hadn't been late.	6
19	1	1	1	1	0	0	3	0	0	4	0	8	0	3	2	0	0	4.0	3	6	Might he could've have been seen possibly be having being carried by someone while we were watching.	6
22	0	0	1	0	0	1	2	0	0	5	0	8	1	4	1	1	0	6.0	4	4	Could we have been supposed to be supposed to be needing to have been asked to be bringing our own cups?.	6
25	0	0	6	0	0	0	0	0	0	1	0	17	1	0	0	0	0	3.0	0	22	Could have been, might have been, should have been, would have been, must have been, can be working harder.	6
18	0	0	1	0	0	0	0	0	0	2	0	12	1	2	0	0	0	4.0	2	10	Might have could be would have should have could have been supposed to be able to be.	6
20	1	0	1	0	0	1	2	1	0	2	0	9	1	2	1	2	0	3.0	2	6	Couldn't we have been being able to have been seeing you all having had been eating dinner earlier?.	6
22	2	1	1	0	0	0	3	0	0	3	0	8	1	3	2	1	0	4.0	3	9	Couldn't we have been able to be hearing him saying that they'd better not be having been eaten yet? Perhaps should have they been seeing us come? Might have they been lying under a bush? Could she have been trying to find us? Could we have been waiting near the exit? Could they have been still sleeping?.	6
18	0	0	1	0	0	1	3	1	0	1	0	8	1	1	2	1	0	3.0	1	7	Could she have been would he be have they been able not to have overlooked that mistake?.	6
21	2	0	3	0	0	0	1	0	0	3	0	8	0	3	1	0	0	4.0	3	9	Couldn't we be, however, having been supposed to have been about to be having begun to see?.	6
44	7	0	6	1	0	2	6	1	0	6	0	13	1	1	6	1	0	4.0	1	33	Couldn't she have been more carefully carried, might it have been more silently spoken, would they have eaten sooner, should I have brought a warmer coat, could we have finished before sunrise, might we meet again someday?.	6
33	0	0	5	0	0	1	0	1	0	3	0	19	1	2	0	1	1	6.0	3	21	Could have been, might have should been, would have could have been, may be able to be, might be allowed to be allowed to be playing the piano.	6
38	3	1	1	1	0	0	4	0	0	5	0	17	2	0	3	1	6	4.0	6	29	Couldn't have been more likely that they would have been able to be seeing you wouldn't have been hearing me had you been going to be leaving sooner might have had been finished by now.	6
25	2	0	1	0	0	1	5	0	0	3	0	10	1	2	4	1	0	4.0	2	14	Might she have been able to should he have asked could they have then been would we have needed to tell their secrets beforehand?.	6
55	2	1	6	5	1	5	6	2	1	6	0	13	1	3	1	3	0	4.0	3	46	Couldn't have done it without you, would be still hungry if he hadn't cooked, had been frozen without the space heater, might not have found it without google maps, wasn't supposed to be there without the invitation, and couldn't have finished it without your help.	6
21	0	0	1	1	0	1	1	2	0	2	0	8	2	2	1	1	0	4.0	2	6	Couldn't we have been being able to be seen to be having been helping each other before this time?.	6
30	1	0	1	1	0	1	1	1	0	6	0	12	0	5	1	1	0	7.0	5	5	Couldn't she have been supposed to have been planning to have been wanting to have been needing to have been trying to have finished this task by now?.	6
46	6	2	3	2	1	4	5	2	0	6	0	8	3	3	4	4	0	4.0	3	32	Couldn't be helping you more even if I tried, were I to have an extra set of hands while also managing my own schedule would be rather challenging, hadn't I just woken up and hadn't been drinking any coffee yet.	6
33	0	0	6	0	1	0	0	0	0	1	0	18	0	0	0	0	0	5.0	0	10	Couldn't have been, wouldn't have been, shouldn't have been, might not have been, must not have been, and can't have been going to.	6
11	1	0	1	0	0	0	0	0	0	1	0	6	1	1	0	0	0	2.0	1	5	Could might would surely be able to have been helping.	6
17	0	0	1	0	0	0	0	0	0	2	0	9	2	3	0	0	0	4.0	3	5	Could have should have been able to have been trying to have been willing to help.	6
17	1	1	1	0	0	0	2	0	0	3	0	7	0	2	2	0	0	3.0	2	8	Couldn't they have been being seeing been eating while they were supposed to be working? Wouldn't he have been needing to have been looking for losing his keys? Could we have been meaning to be waiting for you? Shouldn't she have been wanting to have been wearing a hat? Mightn't we have been trying to be finishing this project?.	6
18	0	0	1	0	0	0	0	0	0	5	0	7	1	5	0	0	0	5.0	5	3	Could have been supposed to be needing to have had to be able to be letting go.	6
21	0	0	6	0	0	0	0	0	0	0	0	15	0	0	0	0	0	4.0	0	18	Could be, might have been, should have been, could have been, might be, should be.	6
38	0	0	5	0	0	0	0	0	0	7	0	20	1	4	0	0	0	6.0	4	23	couldn't have been being seen, wouldn't have had to be being able to be carrying, should've been being asked, might've been being needed, would be having to be wearing.	6
17	0	0	1	0	0	0	0	0	0	2	0	10	1	2	0	0	0	4.0	2	7	Wouldn't have could've been should've been supposed to have been able to be.	6
32	0	0	6	0	0	0	0	0	0	6	0	15	0	0	0	0	0	3.0	0	26	Couldn't have been getting, wouldn't have been needing, would have been finishing, hadn't been wanting, hadn't been having, hadn't been seeing.	6
26	1	1	1	1	0	1	1	0	0	4	0	10	1	4	1	0	0	6.0	4	6	Couldn't have been able to be going to be having been being seen to be sitting if he hadn't arrived just in time.	6
24	1	0	1	0	0	1	1	1	0	1	0	18	0	0	1	0	0	2.0	0	18	They could have been would have been shall have been might have been must have been could have been sleeping late every day.	6
