n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	ADP_constraint
22	0	0	2	5	0	8	0	4	0	1	0	0	2	0	1	0	0	4.0	0	11	Siblings argued for a toy in front of the store window, unnoticed by a passerby on a busy street corner.	4
20	0	0	4	1	1	6	0	7	0	1	0	0	0	0	1	1	0	4.0	0	10	The woman handed a flower each to the gardener, the painter, the musician, and the poet.	4
22	3	0	3	1	1	4	2	2	0	4	0	0	1	1	1	3	0	4.0	1	14	She bought new shoes, but left them at the bus stop, so eventually had to buy another pair again.	4
24	0	1	4	3	0	6	1	4	0	2	1	0	1	1	2	1	0	3.0	1	20	The artist displayed his creations on the walls, above the couch, in two separate rooms, for the public to admire.	4
17	2	1	1	1	0	7	1	2	0	2	0	0	0	1	2	2	0	3.0	1	7	The children played cards inside while their parents picked tomatoes outside during the summer gardening party.	4
21	1	0	2	3	0	5	1	4	0	3	0	0	2	1	1	2	0	4.0	1	9	I took a detour through the scenic vineyards, eventually reaching the summit with breathtaking views of the surrounding countryside.	4
22	0	1	2	3	0	7	1	3	0	2	0	1	1	0	1	2	1	3.0	1	12	In order to reduce costs, we must decrease the consumption of goods in these regions during the upcoming holiday season.	6
29	2	0	3	4	1	6	2	3	0	4	1	0	2	2	1	2	0	5.0	2	9	Despite the initial reluctance, he finally agreed to support the plan, resulting in a collaboration with three neighboring regions and reducing our costs by almost half.	6
19	0	0	3	2	0	5	2	2	0	3	0	0	2	1	1	1	0	5.0	1	6	Despite our repeated requests, the new office complex remains incomplete, obstructing our access to the courtyard.	6
32	1	1	3	3	0	7	4	4	0	4	0	2	2	3	3	3	0	7.0	3	9	Under the current circumstances, the CEO refused to endorse our proposal, as it could jeopardize our relationship with the major shareholder who had previously expressed disagreement on this matter.	6
45	2	0	4	8	2	13	0	5	1	7	0	0	2	2	1	4	0	7.0	2	16	In response to a fire emergency during the late hours, fire fighters from station X hurriedly arrived and set up equipment to put out the blaze, eventually preventing the spread to neighboring buildings, but causing extensive damage to the affected property.	6
22	0	0	2	4	0	5	2	1	0	3	1	2	0	1	1	1	0	5.0	1	9	Under the proposed plan, our competitors would be positioned to gain up to 40% market share at our expense.	6
24	0	0	3	3	1	7	1	2	0	2	0	2	2	1	1	1	0	4.0	1	12	With a combination of rain, hail and wind, most roofers will be unable to perform their duties for the coming week.	6
26	1	2	2	3	0	6	1	4	0	5	0	1	1	3	2	1	0	5.0	3	13	Under the circumstances, we suggest offering an apology instead of continuing with planned marketing actions for a potential period until the issue is resolved.	6
27	0	0	2	4	0	6	3	1	0	4	1	1	1	2	1	2	1	5.0	3	11	Despite the company's failure to submit their financial reports on time, we have had to continue funding their operations in excess of $1.	6
25	0	0	5	3	1	8	1	6	0	1	0	0	0	0	1	1	0	4.0	0	15	From the store I bought a hat, a pair of sunglasses, some sunscreen, an umbrella, and a bottle of water.	6
25	2	0	3	5	0	6	1	3	0	2	0	1	2	1	2	1	0	4.0	1	10	From the south of the city, the tallest building was seen with its lights on until late at night, casting long shadows.	6
21	0	1	2	2	0	5	3	1	0	3	1	0	2	2	1	3	0	5.0	2	8	After our discovery, we continued our efforts for five more days before receiving permission to search an additional site.	6
21	1	0	2	5	0	6	1	1	0	1	1	0	3	0	1	1	0	3.0	0	14	Our team identified 153 cases last week with no resolution as of yet, despite ongoing efforts from various departments.	6
23	0	0	1	4	1	7	2	4	0	2	1	0	1	0	1	2	0	4.0	0	11	The artist displayed her work in the art gallery for seven hours but sold nothing despite the numerous visitors to the exhibition.	6
20	1	1	3	6	0	5	0	2	0	1	0	1	0	1	0	0	0	3.0	1	13	 through a maze of alleys, beside a pile of trash, before finally being driven off by police.	6
32	2	0	3	6	1	9	1	2	0	2	2	1	2	0	2	0	0	4.0	0	13	Despite his efforts, only five employees responded to the deadline for voluntary redundancy packages, and ten more were selected involuntarily for dismissal due to the department's budget constraints.	6
30	1	0	3	4	2	9	4	1	0	2	0	0	4	1	2	2	0	5.0	1	14	Despite its small size, it has a large number of lakes and ponds throughout its territory, with fish populations that attract many local anglers and tourists alike.	6
36	1	2	2	7	1	9	4	2	0	3	0	1	4	1	1	1	0	5.0	1	19	From all available evidence it looks like they have left for their vacation at the end of next week, under normal circumstances with proper authorization and after submitting their vacation requests ahead of time.	6
29	0	0	2	6	1	12	1	2	0	2	0	0	3	1	1	1	0	6.0	1	10	The team discovered evidence of arsenic contamination beneath their new apartment, leading to further discussions with the property manager about reimbursement for damages and possible relocation expenses.	6
20	0	0	4	3	1	7	2	2	0	1	0	0	0	0	1	1	0	4.0	0	10	Under the conditions of rain, sun, and snow, they constructed their tents on the mountain slope.	6
28	0	0	2	6	0	7	2	2	0	1	2	1	4	1	1	1	0	5.0	1	17	Through intense negotiations, our representatives were able to secure a deal for five patents in exchange for three of ours in the ongoing intellectual property talks.	6
19	2	1	2	2	0	5	2	0	0	2	1	0	2	0	1	2	1	3.0	1	10	Despite lacking proper training, she fearlessly led her squad into intense combat situations for over two months.	6
24	0	1	1	2	1	8	1	5	0	3	0	1	1	1	2	3	0	4.0	1	12	The project will face delays until the team completes their review of the blueprints and approves the construction drawings for the new building.	6
24	0	0	2	4	0	6	4	1	0	3	0	0	2	1	1	2	1	4.0	2	10	Despite her insistence to stay at home, he urged her to pack an additional change of clothes for their upcoming camping trip.	6
27	2	1	1	6	0	5	0	2	2	1	2	1	4	1	2	0	0	4.0	1	15	Nearly 38 percentages of total revenue for Google came from mobile ads within the last quarter while for Microsoft the amount was merely close to 22.	6
30	0	0	2	5	1	8	0	3	0	1	6	1	0	1	1	1	0	8.0	1	6	The company announced losses of $3 million, $5 million being from production delays in the east and $2 million from marketing inefficiencies in the north.	6
17	1	1	1	1	0	5	1	2	0	2	0	1	1	1	2	1	0	3.0	1	5	The company's revenue has dropped dramatically after its competitors introduced cheaper products into the market.	6
50	3	0	16	6	2	5	3	3	0	4	4	1	1	3	1	2	0	8.0	3	19	" With this challenge, we were forced to adapt, leading us behind a steep learning curve but ultimately in a position to surpass our competitors (5 ""behind"", 1 ""in"", 1 ""ultimately in"", 1 ""but ultimately"" )."	6
21	1	0	2	4	0	4	1	2	2	3	1	0	0	1	1	1	0	4.0	1	10	After five failed attempts, we managed to successfully deliver a package from Singapore to Paris through a courier service.	6
26	1	1	3	2	1	6	2	4	0	3	2	0	1	1	3	3	0	4.0	1	7	With nine of his employees, he overlooked the production line, while two oversaw the inventory and the other handled the sales inquiries daily.	6
33	1	0	3	6	1	8	0	3	2	3	3	0	2	1	1	3	0	5.0	1	11	From November to February, the company imported 18,000 units of the product via three different ports but experienced delays at all customs offices, reducing operational efficiency by about 33%.	6
26	1	1	4	3	1	6	2	3	0	4	0	0	1	2	2	1	0	5.0	2	13	The children sat under the apple tree, enjoying their lunch, protected from the hot sun, but with bees buzzing all around them.	6
2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0	0	  1.	6
20	1	0	1	3	2	7	0	1	0	1	0	1	2	0	1	0	0	4.0	0	4	The company's profits were negatively impacted due to unexpected expenses for both raw materials and employee severance packages.	6
29	3	0	5	2	0	6	1	2	0	3	1	3	3	1	2	1	0	4.0	1	13	Under normal circumstances, your company should be providing quarterly financial reports, however, recently, these reports are arriving delayed by approximately three weeks every quarter.	6
32	1	0	3	8	0	7	2	2	2	2	1	2	1	1	2	1	0	5.0	1	11	From October through December, approximately forty new businesses were established in our zone with a majority of them not having secured any type of loan for start-up capital.	6
47	0	1	6	8	1	16	0	8	0	4	0	1	2	2	1	1	0	7.0	2	21	In the upcoming meeting, the team is planning the agenda for the presentation, focusing on sales figures for each department, market share analysis, and financial objectives for the following year, with lunch provided for attendees towards the middle of the session.	6
26	2	0	2	3	1	6	3	2	0	2	2	0	3	1	1	1	0	6.0	1	7	For his new project, they proposed the acquisition of an older warehouse located three miles north and six miles east of our main campus.	6
31	1	1	3	4	1	6	4	1	0	6	1	2	1	4	3	2	0	6.0	4	11	We found thirteen books in the study, with most of them having pages dog-eared or torn off, indicating they had been thoroughly reviewed for our business case presentation.	6
27	0	0	2	4	1	8	1	5	0	1	0	1	3	0	1	1	0	5.0	0	10	On the contrary, for our purposes next year's budget must accommodate a tenfold expansion and an overhaul of all equipment for these specific units.	6
19	0	0	2	4	0	5	2	2	1	1	1	1	0	0	1	0	0	3.0	0	11	Despite his denial, he was found five miles from the scene of the crime on Monday morning.	6
19	1	0	3	3	0	4	1	0	2	2	1	0	2	1	1	2	0	4.0	1	6	From October through December, they transported 3,400 tons of cargo using only eco-friendly electric vehicles.	6
25	1	0	3	5	1	6	0	4	0	1	1	1	2	0	1	0	0	5.0	0	12	The book is hidden beneath three old newspapers, next to a vase of roses, and to the left of the wooden statue.	6
23	1	0	2	3	0	7	2	4	0	2	0	0	2	1	2	1	0	4.0	1	11	The teacher corrected our exams outside the classroom, beside the large oak tree where the sun hid behind its sprawling branches.	6
30	3	0	3	3	0	7	1	3	0	5	3	0	0	3	1	3	1	7.0	4	9	With three miles remaining, the runners encountered a detour causing them to double back for two miles, setting back each competitor's finish by approximately fifteen minutes.	6
31	1	0	2	4	1	7	2	2	2	2	2	1	3	1	2	2	0	5.0	1	19	Nestor's team proposed a new marketing strategy that would shift our emphasis towards Latin American markets and away from Europe by 20% for a six-month period.	6
22	0	0	1	4	1	6	1	4	0	3	0	0	0	1	1	1	0	5.0	1	8	The cat chased the mouse from under the bed but stopped at the door to listen for its prey's breathing.	6
36	1	1	5	3	0	7	6	3	0	3	2	2	2	1	3	5	0	5.0	1	16	Under the old contract, we would pay you 15 dollars per hour; however, under the new agreement we won't pay you anything until you fulfill a 30-day training program.	6
20	1	0	7	3	1	0	0	4	0	3	0	0	0	1	0	1	0	3.0	1	9	 before the, right before the, throughout the, caused both, and causing, to shudder].	6
23	1	0	1	3	2	7	1	3	0	2	0	1	1	0	1	2	1	4.0	1	12	Our decision to invest significantly in this technology will save the company both time and energy in the mid to long term.	6
