n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	NOUN_constraint
22	1	0	1	5	0	6	1	3	0	3	0	0	2	0	1	1	1	5.0	1	9	The flock of geese migrating across the vast lake left imprints of varying sizes in the otherwise clear water beneath them.	7
35	0	1	3	3	1	11	2	4	0	2	0	0	8	1	3	1	0	4.0	1	14	The elderly man in the velvet hat carried a golden cane, his pocket full of rare postage stamps as he wandered in the crowded museum exhibition, past Greek vases and Roman amphorae.	7
27	1	1	3	3	0	6	2	2	0	5	0	0	4	4	2	1	0	7.0	4	7	The elderly woman fed the colorful parakeets in her luscious garden filled with vibrant flowers, watching as they flew overhead, leaving behind rainbow trails.	7
53	0	1	6	5	3	21	0	3	3	6	0	1	4	3	2	5	0	8.0	3	14	The ancient ruins of Angkor Wat, the temple complex in Cambodia, are home to sprawling stone structures and carved reliefs portraying Hindu gods, while tourists navigate the maze-like corridors, taking photographs with selfie sticks and purchasing trinkets from street vendors selling souvenir t-shirts and postcards.	7
35	0	0	6	4	1	13	0	8	0	2	0	0	1	1	1	1	0	7.0	1	24	The artist painted the still life consisting of a vase of tulips, a lemon, a plate of biscuits, a cup of tea, a butter knife, and a honey pot.	7
31	0	0	7	2	1	9	1	4	3	2	0	0	2	1	2	2	0	6.0	1	15	The professor announced a new project for this semester that includes research in ancient Egypt, mummies, pyramids, the Nile River, artifacts, thebes, and hieroglyphics.	7
15	0	0	8	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1.0	0	12	 elephant, tusks, sun, savannah, family, zebras, wildflowers).	7
54	1	0	7	7	1	17	0	9	0	8	0	0	4	2	3	4	4	8.0	6	40	  A large crowd gathered at the historic market, the farmers selling colorful fruit, vegetables and flowers, the sun beating down on the cobbles, creating patterns on the faces of children playing games, the smell of fresh bread wafted through the air, enticing tourists stopping by the variou.	7
27	0	1	2	5	0	6	2	5	0	3	0	0	3	2	2	0	0	4.0	2	11	The old man in the library whispered to the pigeon resting on his shoulder, as he leafed through the yellowed pages of an ancient novel.	7
38	2	0	3	4	1	12	0	5	0	5	0	0	5	2	2	1	0	7.0	2	17	The detective examined the crime scene, where the victim's lifeless body lay surrounded by splattered red paint and scattered pieces of broken vase, under the flickering green neon light in the dimly lit room.	7
32	0	0	4	3	1	8	1	4	0	5	1	0	4	1	1	1	0	5.0	1	9	The elderly man's wrinkled hand reached into his worn briefcase, gripping a worn red tomato, two green apples, and a folded piece of paper beside a pen.	7
39	0	0	5	5	1	10	1	8	0	3	0	0	6	2	1	2	0	9.0	2	8	The elderly man handed the yellowed photograph to the journalist, revealing an image of a red fox, seated beside a young boy, his golden retriever, with a lake and forest visible in the background.	7
34	2	1	5	4	1	13	0	3	0	4	0	0	1	2	2	2	1	4.0	3	11	The old oak tree, with branches stretching widely, dropped leaves in rhythm with the falling rain, while children played football nearby, kicks and laughter echoing off the brickschool building.	7
33	0	0	7	4	1	11	0	4	0	4	0	0	2	1	1	0	0	5.0	1	18	The detective searched through the crime scene, looking for evidence among the debris, gun, shattered vase, overturned chair, torn curtains, and footprint in the wet carpet.	7
35	1	0	5	3	1	12	0	2	0	3	0	0	8	1	1	1	0	6.0	1	17	The ancient library contained thousands of yellowed manuscripts, parchment maps of unexplored lands, heavy brass bound tomes, delicate scrolls held together by fragile silk threads, and a cryptic coded journal.	7
40	0	1	5	3	2	9	3	6	0	7	0	0	3	3	5	2	0	9.0	3	6	The elderly man in the red sweater spotted a monkey climbing up the banana tree, the leaves rustling, the monkey's tail flicking, and its bright eyes staring at him, before it jumped and vanished.	7
29	0	0	7	2	1	13	0	4	0	1	0	0	1	0	1	1	0	4.0	0	14	The sales representative presented the customer with an offer for a brand new laptop, charger, mouse, keyboard, bag, screen protector, and earphones.	7
36	0	0	20	0	1	10	0	0	1	1	0	0	3	0	0	0	0	3.0	0	33	" ""detective,"" ""nervous art restorer,"" ""priceless brush strokes,"" ""masterpiece,"" ""glinting,"" ""soft gallery light,"" and ""stolen Rembrandt painting."	7
19	1	1	3	1	0	6	0	3	0	3	0	0	1	2	1	3	0	3.0	2	10	The gardener carefully trimmed the roses, pruning shears in hand, while humming an old folk tune.	7
29	0	0	7	2	1	9	0	4	2	2	0	0	2	1	1	2	0	5.0	1	18	The archaeologist unveiled the Egyptian hieroglyphs depicting gods, Pharaohs, Nile, obelisks, temples, scarabs, and sphinxes in the dim light of the tomb.	7
22	0	0	2	2	0	8	0	4	0	2	0	0	3	1	1	2	0	3.0	1	7	The grand piano's polished finish reflected the sunset over the park, casting long autumn shadows on the parquet floor.	7
33	1	0	6	2	1	15	0	5	0	2	0	1	0	0	1	1	0	4.0	0	18	The astronauts aboard the space station were excitedly discussing the launch of the satellite, the fuel cells, communication system, control center, payload module, and anticipated reentry trajectory.	7
39	0	1	5	3	2	12	0	4	0	4	0	0	8	3	2	2	0	7.0	3	19	The old map depicted sprawling forests, winding rivers, and vast lakes surrounded by rugged mountains, while the new one revealed intricate details of modern infrastructure, including a network of highways and an industrial zone.	7
49	1	1	6	9	0	15	2	9	0	5	0	0	1	4	2	3	0	9.0	4	12	Last week, during our picnic by the lake shore, we noticed a school of dolphins jumping high in the air, splashing the water in synchrony with the wind, while the sun sank behind the mountains, leaving a trail of orange in the sky.	7
25	0	0	3	2	0	12	0	2	0	5	0	0	1	2	1	1	0	8.0	2	7	The astronauts assembled the solar panels made of carbon fiber reinforced plastic, titanium connectors, silicon photovoltaic cells wrapped by heat insulating layers.	7
37	1	0	6	5	0	12	0	6	0	5	0	0	2	2	2	2	0	8.0	2	10	The children played catch with a ball, the park filled with cherry trees in bloom, the sun hanging low in the sky, casting long, golden shadows on the dew-covered grass.	7
31	0	1	3	4	1	7	5	2	1	4	0	1	2	1	2	3	1	4.0	2	9	My grandmother, who's visiting us from Paris, enjoys a warm croissant and sips her strong espresso at the kitchen table before setting out on her morning walk.	7
24	0	0	3	2	0	8	1	1	1	4	0	0	3	2	1	1	0	7.0	2	5	My Uncle's ancient maps depict a civilization hidden behind uncharted Amazon rainforest terrain, rumored gold temples teeming with artifacts, intriguing.	7
45	0	0	9	1	1	19	1	7	0	3	0	0	3	0	1	1	0	4.0	0	33	The city's waterworks department, the aging treatment plant, its filtration towers, the chlorine dissolving tanks, the blue-suited inspectors, the heavy-duty pipes network, and the pump stations held a meeting for weekly maintenance schedules.	7
44	0	1	3	5	1	15	5	2	0	5	0	0	5	2	4	1	0	5.0	2	16	 Astronauts in their bright orange space suits prepare for re-entry through the planetary atmosphere's fiery heat, their spacecraft's control panel adorned with flashing warning lights and emergency buttons, their hearts pounding as they brace themselves for the final descent.	7
28	0	0	7	3	1	11	0	4	0	2	0	0	0	1	1	2	0	4.0	1	20	The chef added a touch of cinnamon, cloves, allspice, nutmeg, paprika, and sage to the stew, creating a symphony of spices.	7
32	0	0	8	2	1	13	0	4	0	1	1	0	1	0	1	1	0	5.0	0	13	The orchestra's conductor announced the names of the seven symphony soloists to the enraptured crowd – violinist, clarinetist, trumpeter, cellist, oboist, pianist, and bassoonist.	7
32	1	0	5	1	1	12	0	6	0	3	1	0	2	0	1	1	0	4.0	0	18	The archaeologist discovered an intricately carved ivory combs, a gold ring, three emerald necklaces, a polished jade figurine, and a mummified crocodile in the ancient burial site.	7
30	0	0	7	0	1	14	0	1	0	2	0	0	5	1	1	2	0	5.0	1	19	The ancient Mayan civilization constructed impressive pyramids using limestone blocks, jaguar carvings, priest costumes, human sacrifices, jade masks, obsidian spears, and cacao beans.	7
30	1	0	7	1	1	7	0	2	1	3	0	1	6	1	1	0	0	5.0	1	17	The ancient artifacts were discovered in Egypt, including a golden sarcophagus, ornate amulets, elaborate necklaces, fragile statues, intricate scrolls, and beautifully crafted pots.	7
28	0	0	8	3	1	12	0	3	0	1	0	0	0	0	1	1	0	3.0	0	13	At the city zoo, a group of tourists fed pellets to the giraffes, elephants, monkeys, flamingos, camels, hippos, and parrots.	7
26	3	1	3	1	0	7	4	1	0	5	0	0	1	3	3	3	0	8.0	3	5	A librarian sorts books quietly, dusting their yellowing pages, ancient volumes with intricately designed covers that crackle lightly as her fingers caress them.	7
23	2	0	6	1	1	9	1	1	0	1	0	0	1	0	1	1	0	3.0	0	12	The sales manager offered our product to multiple wholesalers, markets, regions, divisions, departments, and even competitors simultaneously.	7
37	1	0	4	5	0	12	1	5	0	2	0	0	6	1	1	1	0	6.0	1	15	In the library's large reading room, the scholar studied ancient Egyptian texts on papyrus scrolls, the scent of antiquated books heavy in the air, a single oil lamp flickering gently beside him.	7
28	1	0	6	2	2	9	0	2	0	4	0	0	2	1	1	1	0	4.0	1	19	The archaeologist uncovered ancient Roman artifacts, including vases, amphorae, coins, and sculptures, deep within an excavated tomb amidst decaying fabric and bones.	7
38	1	0	5	2	2	15	0	7	0	2	0	0	4	0	1	1	0	4.0	0	23	At the antiques fair, the elderly dealer displayed a fine jade bracelet, an amethyst brooch, ivory carvings, and an exquisitely painted porcelain vase beside a precious sapphire necklace and a delicate ruby ring.	7
34	0	0	3	6	1	10	0	6	2	3	0	0	3	2	1	2	0	5.0	2	11	The sun sets behind the rugged peaks of the Rocky Mountains, painting the evening sky in hues of orange and gold, casting the lake into an ethereal mirror of vibrant reflections.	7
