n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	PUNCT_constraint
15	0	0	2	2	0	3	2	1	1	1	0	0	3	0	1	1	0	2.0	0	7	Despite the harsh winter, we took our annual lake cruise in early March.	5
14	0	0	2	1	0	4	0	3	0	2	1	0	1	1	1	1	0	3.0	1	7	The fireworks burst into a million colorful pieces, illuminating the night sky.	5
18	1	0	3	1	1	4	1	3	0	2	0	0	2	0	1	2	0	3.0	0	5	Despite their initial differences, the negotiators quickly reached an understanding and drafted a unanimous agreement, .	5
23	2	0	3	3	0	5	1	2	0	1	1	1	3	0	1	1	0	4.0	0	5	Through tireless dedication, our volunteers have raised over $50,000 in donations for the annual fundraiser, a significant achievement indeed.	5
17	1	1	3	1	2	6	1	0	0	2	0	0	0	1	1	1	0	4.0	1	8	Always remember that kindness, generosity, and respect bring happiness into our homes and communities.	5
28	1	0	5	2	1	8	3	3	0	5	0	0	0	1	1	3	0	5.0	1	14	The astronaut trained tirelessly for the spacewalk, checking his oxygen tank, securing his tools, fastening his helmet, and preparing for the launch sequence.	5
32	0	0	13	3	2	8	0	3	0	0	0	0	3	0	0	0	0	4.0	0	24	 commas after 'child', 'wide', and 'strange figure', quotation marks after 'an unusual noise', and a period at the end.	5
21	0	0	6	1	1	5	0	1	0	1	0	0	5	0	1	1	0	5.0	0	9	The artist's exhibition featured paintings from various series: impressionist, expressionist, surrealist, minimalist, and cubist.	5
36	2	0	4	4	2	12	1	4	1	3	0	0	3	1	2	2	0	4.0	1	17	Under the bright neon lights of the city square, children eagerly awaited the start of the annual Christmas parade, clutching candy canes and balloons, and parents smiled contentedly at their excited anticipation.	5
26	3	1	4	1	2	3	1	3	0	6	0	0	2	3	2	1	0	5.0	3	15	The children played happily on the swings, giggling and chattering intermittently, until a sudden storm blew in, leaving them cold and soaked.	5
19	2	0	2	2	0	3	2	1	0	3	1	1	1	0	1	1	2	5.0	2	11	With only 47 characters left to include in my tweet, I must carefully select each next word.	5
26	0	0	4	4	1	10	0	1	0	4	0	1	0	1	1	2	0	5.0	1	9	Throughout the school year, students were encouraged to ask questions, engage in class debates, and seek guidance from teachers during study periods.	5
22	0	0	3	4	0	6	1	2	1	2	1	1	1	1	1	1	0	5.0	1	5	In this lab report, we have recorded data from five experiments A through E, each displayed in separate sections.	7
19	1	0	2	1	0	3	1	3	1	3	2	1	0	1	2	2	0	3.0	1	11	Jones had asked the team to provide updates every two hours; they did so at 2:00 a.	7
35	1	0	6	4	1	10	1	6	1	4	0	0	1	0	1	3	0	4.0	0	14	In her kitchen, Mary measured the sugar twice, tasted the dough, drizzled chocolate chips, and placed the muffins in the oven, with an absentminded glance to the alarm clock.	7
66	5	2	11	3	5	9	3	7	2	12	0	2	4	7	6	3	0	10.0	7	17	Jim, the dog, was ecstatically barking and jumping as he approached the mailbox, which finally held a piece of mail inside, but it was only a bill, marked 'final notice', underlined and stamped in red, while the rain began to patter loudly against the roof and the wind blew stronger, leaving Jim wet and confused.	7
23	1	0	1	3	1	7	0	3	0	3	1	1	2	1	1	0	0	4.0	1	12	The suspect was apprehended at approximately 3:15 AM near a dark alley following multiple witnesses reports and a trail of stolen goods.	7
26	0	0	4	4	0	7	1	4	0	2	0	1	3	1	2	2	0	4.0	1	9	Several of the survivors were reluctant, unsure of their safety; the rest joined hands in support, forming a line towards the exit.	7
13	0	1	3	0	0	2	3	1	0	3	0	0	0	1	2	3	1	3.0	2	5	After we left the museum, I heard footsteps following us,.	7
24	1	0	4	3	1	7	0	2	0	3	0	0	1	2	1	3	0	5.0	2	9	A sudden thunderstorm caused cars to hydroplane, trees to sway in alarm, and birds to seek shelter - all at once.	7
21	2	1	3	2	0	5	2	2	0	4	0	0	0	2	1	3	0	6.0	2	5	The bartender poured us drinks, then took a call, laughing heartily before returning to top off our glasses.	7
26	1	0	4	3	1	7	1	1	4	2	0	0	1	1	1	2	0	5.0	1	10	Napoleon Bonaparte's victories brought him fame, wealth, and exile to Saint Helena, all separated by a long string of colon commas.	7
37	3	0	4	4	3	8	3	4	0	4	1	0	3	3	3	0	0	7.0	3	10	Through a complex interplay of events, her dreams and fears seemed both distant and tangibly near, her mind constantly shifting between the two realms, a delicate equilibrium maintained with each breath she took.	7
48	0	1	7	3	2	15	1	3	0	9	3	1	1	2	2	8	0	7.0	2	32	The document provides evidence that the defendant falsified accounts, admitted guilt, was sentenced to 3 years of probation, paid a $10,000 fine, completed restitution totaling $50,000, relinquished his CPA license, and had ongoing monitoring of finances and business dealings.	7
19	0	0	3	2	0	4	1	1	0	3	1	1	1	1	1	3	1	4.0	2	8	The company, having faced financial losses, laid off 15% of its workforce to cut expenses.	7
25	1	0	3	3	1	6	1	2	1	2	0	1	3	1	2	2	0	4.0	1	16	Bach was unable to attend the concert because of numerous commitments and scheduling conflicts ; yet, he sent a letter of sincere apologies.	7
23	0	0	5	2	1	3	1	1	3	4	1	1	1	2	2	2	0	6.0	2	8	"Peter Jackson confirmed, despite numerous delays, he'd meet deadlines and complete filming ""The Hobbit"" trilogy by 2014."	7
44	2	0	4	5	2	11	2	7	2	5	0	0	4	2	2	4	0	8.0	2	15	The butler handed the envelope to Lady Chastity with a flourish and a slight bow, she signed her name in the top right corner, then carefully peeled back the wax seal, revealing a letter penned with great care and detail.	7
29	0	0	2	4	2	12	0	3	0	3	0	1	2	1	3	2	0	6.0	1	15	The CEO revealed a potential deal with an Asian market could increase sales profits, but investors expressed hesitation due to uncertainty about regulations and supply chain complexities.	7
31	0	1	4	4	2	10	2	3	0	5	0	0	0	3	2	3	0	6.0	3	11	With a wink, the clown distributed sweets while juggling knives, balloons popping and children cheering around him, leaving a trail of candy and chaos in his wake.	7
18	1	0	2	2	0	5	0	3	1	2	1	0	1	0	1	2	0	4.0	0	9	Baker pled guilty to all 27 bombing charges, yet denied any responsibility for the actual explosions.	7
2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0	0	Mme.	7
25	2	0	2	4	2	7	0	3	1	1	0	0	3	0	1	1	0	4.0	0	12	In the midst of warfare and turmoil, the ancient city of Alexandria still held a captivating allure for countless wanderers and scholars alike.	7
24	1	0	3	3	0	7	0	3	1	4	0	1	0	2	2	0	0	5.0	2	10	The stock exchange closed with a crash on Monday evening; investors were advised to sell promptly, despite uncertainty regarding the cause.	7
37	4	2	3	2	1	5	5	1	2	4	0	1	5	4	4	2	0	9.0	4	6	"Mahatma Gandhi once said, ""I hold that a person is absolutely ethical only if their ethics allow them to treat other people's lives as inviolable and their liberty as precious as their own."	7
20	0	2	3	2	1	3	0	1	4	4	0	0	0	2	2	1	0	3.0	2	7	In the heart of Paris, Café de Flore buzzed, as intellectuals debated and smoked while sipping coffee.	7
18	0	0	2	2	1	7	1	3	0	2	0	0	0	1	2	1	0	5.0	1	5	The detective scrutinized his list of leads, each punctuated with a question mark or exclamation point.	7
20	1	1	3	1	1	7	0	2	1	2	0	0	1	1	2	1	0	3.0	1	12	Frost and fireworks dazzled onlookers at the midday independence celebration, as a jet flyover thundered overhead – Boom! – followed by the soft sigh of an exploding watermelon.	7
38	1	0	4	3	1	12	2	6	0	4	0	1	3	3	3	4	0	11.0	3	8	The team leader proposed a new budget, yet the committee questioned his calculations thoroughly, raising objections at several junctures - a proposal for an expansion project that was uncertain to produce a return on investment.	7
40	1	0	6	5	1	12	2	5	1	6	1	0	0	3	1	2	0	5.0	3	20	The package arrived at the designated time, Tuesday at precisely noon, with an inscribed label, a string of twine securing it closed, three rubber stops protecting its corners, and a return address of 'C.	7
41	0	0	5	6	1	8	3	3	4	6	1	1	2	2	2	2	0	5.0	2	24	After dinner, Maria sighed, placed ten used forks on the sideboard, and called her husband to ask about his work trips in March—it seemed the entire family was due for a trip to Disney World.	7
24	1	1	3	1	0	6	1	1	0	4	1	1	1	1	3	2	2	5.0	3	11	The stock was predicted to reach $50 by year's end, analysts reported, unless external factors affected its price significantly.	7
19	1	0	3	0	1	4	0	4	0	1	0	2	3	2	3	1	0	4.0	2	8	The CEO made a dramatic announcement - the merger was off, all deals were null and void.	7
31	1	2	2	3	1	7	1	4	1	3	2	1	0	2	3	0	0	6.0	2	10	Baker insisted that the project could proceed only if the company paid for his consultant's fee, a retainer of $10,000 and a completion bonus of $50,000.	7
22	0	0	2	4	0	8	0	1	2	2	0	0	2	1	1	1	0	7.0	1	7	Melrose Place had an eclectic blend of high culture, with opera tickets intermingled beside movie tickets in residents' mailboxes.	7
32	0	0	5	0	2	12	0	10	0	2	0	0	1	0	2	2	0	4.0	0	26	The magpie stole a gold coin, the tramp a silver one; the beggar a copper token, and the gypsy a shell; but the boy found a ruby.	7
25	0	0	2	3	2	7	2	2	1	2	0	1	2	2	2	1	0	6.0	2	5	Amy's new book is a compelling mix of adventure and romance, with twists and turns that leave you guessing till the end.	7
31	3	0	4	4	1	9	1	1	1	1	0	1	4	0	1	0	0	4.0	0	8	Maria sharpedo's cooking skills, despite her reputation, were questionable at best --- with unevenly burnt lasagna noodles and a marinara sauce far too sweet for Italian purists.	7
18	0	0	1	3	1	2	0	1	3	2	2	1	1	0	1	0	0	3.0	0	6	Mikhail Prokudin's photographs of Imperial Russia were taken from a moving train between 1905 and 1915.	7
22	0	0	5	1	1	4	0	2	6	2	0	0	1	0	1	2	1	5.0	1	13	The band, featuring Eric Clapton, Jimi Hendrix, and Jeff Beck, delivered unforgettable performances during the summer festival.	7
26	0	0	3	4	0	10	2	2	0	3	0	0	2	0	2	1	2	6.0	2	22	The CEO expressed her concern about revenue losses due to ongoing supply chain issues, followed by a potential employee theft investigation, she emphasized.	7
11	0	0	2	0	1	4	0	1	0	1	0	1	1	0	1	1	0	3.0	0	4	Lecture attendance and participation will have a direct impact — .	7
30	1	0	8	3	1	7	0	2	0	5	0	1	2	1	1	2	0	5.0	1	23	"The package was misaddressed; arriving at destination with torn sides, opened before receipt, half-empty, yet somehow containing a note, signed ""A."	7
67	0	0	10	8	1	23	1	11	1	8	1	1	1	7	2	2	0	5.0	7	44	The assassins planned their attack on the summit meeting, ensuring security measures were bypassed: semaphore signals from the hills; a decoy vehicle filled with C-4 in the car park; a lookout atop the hotel; a sniper hidden in the trees; poison in the food; threats sent to the delegates; and false intel planted to create chaos.	7
27	0	0	4	4	3	7	1	3	0	2	0	2	1	0	2	1	1	5.0	1	13	The defendant, who was under the influence of both alcohol and drugs, attempted suicide in jail, but was revived by the medical staff.	7
23	0	0	6	0	1	10	0	4	0	1	0	0	1	0	1	1	0	4.0	0	18	The package contained explosives, a timer, wire connections, batteries, a cellular trigger mechanism, and a fragmentation device.	7
18	1	0	3	2	0	5	0	2	0	3	0	0	2	1	1	1	1	5.0	2	9	The ancient library, a labyrinth filled with cryptic inscriptions, whispered tales of knowledge long forgotten.	7
18	0	0	3	2	1	5	0	1	1	3	0	1	0	0	3	1	0	3.0	0	14	Prices may vary from store to store, but this chain guarantees consistency, McDonald's asserted.	7
32	1	0	4	5	1	10	2	4	0	3	0	0	2	1	1	1	0	6.0	1	8	During our exploration of the abandoned mine shaft, we encountered a sudden cave-in, promptly followed by the sound of rushing water and the flickering of electric lights.	7
33	2	0	5	2	3	10	0	2	1	3	0	0	4	2	1	3	0	7.0	2	10	In this lab, students combine H2SO4 and KMnO4 solutions, creating not only purple MnSO4 crystals and pungent, acrid gas, but also the potential for splashes causing minor burns.	7
16	0	1	2	1	1	3	1	0	1	4	0	0	1	2	1	2	0	4.0	2	7	Lorenzo managed to save for retirement, but discovered new expenses after leaving his job.	7
13	1	1	1	2	1	3	0	0	1	3	0	0	0	1	2	0	0	4.0	1	4	Frost once declared that poetry begins in delight and ends in wisdom.	7
