n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	AUX_constraint
20	2	0	2	1	0	4	3	2	0	3	1	1	0	1	2	2	0	3.0	1	11	We need to check his email account more frequently, we should set a reminder for every two hours.	4
36	3	1	2	1	2	7	2	4	0	8	0	1	2	3	1	5	1	8.0	4	9	To ensure the maximum effect of the advertising campaign, let's collaborate on designing posters that will not only look attractive but also catch the audience's attention and convey the intended message clearly.	4
35	0	1	4	3	1	5	2	5	0	5	0	2	2	2	1	3	0	6.0	2	14	He admitted to not knowing all the details, not being familiar with the technology, not having experimented with the prototype, and not having any specific data to base his analysis on.	4
26	0	1	4	1	1	7	3	0	0	5	0	1	2	1	1	4	1	4.0	2	10	In order to reduce our dependency on imported oil, our engineers are developing new technologies, increasing our research, and exploring various alternatives.	4
31	0	0	2	2	1	9	1	4	0	4	0	4	1	2	3	2	1	4.0	3	10	Should the project run over deadline, the marketing team would not be able to meet the customer demand and the investors would begin to lose faith in our abilities.	4
29	4	1	3	3	1	3	4	1	0	6	0	1	1	2	1	4	0	5.0	2	11	You'll need to wash the vegetables thoroughly before cooking them, as well as chop them into bite-sized pieces and then blend them until smooth.	4
44	5	0	10	1	1	5	6	2	0	6	0	2	4	1	4	5	1	5.0	2	30	To accomplish our goal, however, first, we need approval from the relevant authorities; second, we must raise sufficient capital; third, we need to recruit the right people; and fourth, we must execute everything flawlessly.	4
30	4	2	3	1	0	3	5	2	0	5	1	2	1	3	3	3	0	4.0	3	19	She often can't remember whether she locked the front door, even after checking it three times, so now she has started carrying a key with her.	4
33	2	1	5	0	1	7	0	3	0	8	0	2	3	2	1	4	1	5.0	3	8	When planning a trip abroad, remember to check the latest travel warnings, ensure that all necessary visas have been obtained, get recommended vaccinations, and purchase appropriate travel insurance.	4
35	3	1	3	3	1	5	3	2	0	5	0	5	4	2	4	1	0	4.0	2	17	Can we postpone discussing that matter until next week because the other project might be approved, we might run short of resources, and we're all swamped with other work right now?.	4
25	1	0	5	1	1	4	1	2	0	6	0	1	2	1	1	4	0	4.0	1	15	A child might make multiple attempts to put together a complex puzzle, seeking assistance, doubting themselves, reassessing, and trying again.	4
44	1	4	4	1	1	3	8	2	0	10	0	5	2	6	4	5	0	6.0	6	14	She had promised him that she would wait, would try not to fall sleep until he returned, would not eat a single morsel until she saw him with her own eyes, and would make no plans without consulting him first.	4
27	0	0	3	2	1	5	0	4	0	4	1	2	2	1	1	3	0	5.0	1	12	The teacher didn't expect the unexpected question, hadn't prepared an answer, and had insufficient time to search for one in the textbook.	4
23	2	0	3	1	2	5	1	1	0	1	0	1	5	0	1	1	0	5.0	0	7	They would need not only a bigger budget but also more manpower, more technology, and faster communication for effective results.	4
22	3	0	2	1	2	3	1	2	0	5	0	0	3	2	1	3	0	6.0	2	9	The chef suggests boiling the potatoes longer and adding more salt, stirring frequently and serving them warm instead of cold.	4
27	2	1	2	3	1	4	2	1	1	2	0	5	3	1	3	0	0	5.0	1	8	The report was widely circulated amongst MPs, yet it might be unnecessary as similar issues have repeatedly been discussed in Parliament prior to its submission.	6
25	1	2	3	1	1	2	3	3	0	3	0	3	2	0	4	1	1	3.0	1	8	If she were to tell the truth, the entire situation would change considerably, but no one knew for sure whether she would.	6
22	1	0	3	0	1	7	3	1	0	4	0	2	0	2	3	2	0	5.0	2	8	The company is considering extending its production hours, but workers fear this could negatively impact their work-life balance.	6
57	0	0	6	4	0	12	6	4	0	8	0	10	3	5	6	4	0	5.0	5	45	She has been advised to take medication, he ought to have informed the insurance company, they might be considering legal action, her lawyer was reluctant to engage in the negotiations, he will be meeting with his attorney tomorrow, the board of directors has decided to postpone the meeting until further notice.	6
16	3	0	2	0	0	2	1	1	0	3	0	2	0	1	2	0	0	3.0	1	7	The sun may not rise as early tomorrow, it is supposed to rain heavily.	6
25	1	1	3	0	1	5	2	2	0	4	0	3	1	3	3	2	0	4.0	3	17	The company had yet to finalize its contracts, and if they were cancelled, the employees might be unable to obtain insurance coverage.	6
15	1	1	2	0	0	1	2	1	0	2	0	3	1	0	2	1	1	2.0	1	6	If he had not left early, he might have witnessed an unexpected event.	6
23	1	2	2	1	0	5	2	2	0	3	0	3	0	1	2	2	1	5.0	2	13	If they had known the extent of the storm's damage, they wouldn't be debating about sending relief supplies now.	6
15	0	0	2	2	0	3	1	3	0	2	0	1	1	0	1	1	0	2.0	0	11	Should I bring an umbrella to this meeting, despite the forecasted good weather?   	6
20	1	2	3	0	0	2	2	2	0	4	0	3	0	2	2	2	1	4.0	3	7	If it is raining, we might need to postpone the picnic, despite already having prepared the sandwiches.	6
23	0	2	2	1	0	1	5	1	0	3	0	4	2	1	3	1	2	3.0	3	12	If I had known that it was a difficult recipe, I might not have attempted to make it on my own.	6
20	2	2	2	0	0	3	0	3	0	3	0	3	1	2	3	0	0	4.0	2	9	The committee recommended that the new policy should be implemented, even if the stakeholders were not fully consulted.	6
30	2	3	3	0	2	4	3	2	0	5	0	2	2	3	4	2	0	5.0	3	23	The document lacks sufficient detail for me to determine whether or not the proposed solution is feasible, but if implemented, it would potentially streamline our processes significantly.	6
20	2	0	2	0	2	2	1	2	1	4	0	3	0	1	2	1	0	4.0	1	12	They had promised to meet here every Wednesday, but recently rain had been intervening and delaying the appointment.	6
22	2	1	2	0	0	3	2	2	0	4	0	2	1	2	1	2	2	4.0	4	8	If the project's schedule keeps changing, perhaps it would be more effective to assign another team to manage it.	6
23	0	2	2	2	0	4	2	3	0	2	0	4	2	1	2	1	1	4.0	2	8	If you're uncertain about the details, it would be helpful if the committee would provide clarification on the proposed amendment.	6
27	3	1	2	1	1	3	3	2	0	5	0	3	2	3	2	3	0	5.0	3	11	They should have informed us earlier, as we had requested to make new reservations for the upcoming weekend and now find the hotel fully booked.	6
24	1	0	3	5	0	5	2	1	1	4	0	1	1	3	2	2	0	5.0	3	8	Despite her exhaustion, Sarah kept knocking on doors, eventually finding the person she was looking for after hours of relentless pursuit.	6
16	1	1	2	0	0	2	2	1	0	2	0	4	0	1	2	1	0	3.0	1	8	She might have gone shopping, if it hadn't been raining continuously all day.	6
31	0	2	4	1	1	5	1	4	0	6	0	5	2	4	5	0	0	5.0	4	14	The committee will recommend, should we be approached, that a joint project be undertaken, assuming all parties agree to the conditions and that sufficient resources are provided.	6
25	0	1	2	1	1	3	6	1	0	4	0	3	2	3	4	2	0	5.0	3	7	He could not have believed she was serious, yet she insisted that he help her move the heavy furniture despite his back pain.	6
22	3	1	2	1	0	3	2	0	1	1	0	3	2	1	3	1	1	5.0	2	9	If you aren't familiar with quantum physics, you probably can't understand why Bell's theorem is so groundbreaking.	6
7	0	0	3	0	1	0	0	0	0	1	0	2	0	0	0	0	0	2.0	0	5	 have, might, and shall.	6
22	2	2	2	1	0	3	3	2	0	3	0	3	1	2	2	2	0	3.0	2	14	She'd better check her emails carefully before leaving for the vacation, as she might have forgotten some important details.	6
20	2	0	2	1	1	2	3	3	0	5	0	0	0	2	3	1	0	3.0	2	13	The dog barks loudly whenever we pass by the abandoned church, but no one seems to notice it.	6
20	3	0	1	1	1	3	2	2	0	4	0	2	0	2	3	1	0	4.0	2	13	He hadn't finished explaining the situation when the lights suddenly went out and we were plunged into darkness.	6
18	3	0	1	1	1	2	2	2	0	3	0	2	0	1	1	2	0	5.0	1	5	Could she have eaten more slowly and thereby allowed herself to savor the taste of each morsel?   Could they have consulted more experts and considered a wider range of options before making their decision?  Would they have saved money by doing the maintenance themselves instead of hiring a professional?  Should he have spoken more clearly and expressed his thoughts in a more concise manner?  Did we need to prepare more materials and rehearse more thoroughly for the presentation?  Have you thought about applying for the job and seeing if your skills and experience make you a good fit?.	6
37	0	2	3	3	1	8	4	4	0	4	0	6	1	2	4	0	1	6.0	3	13	If he were to be honest, the manager admitted that there had been some discrepancies in their accounting system, and those issues were being addressed in cooperation with the auditing firm they had hired.	6
16	1	1	1	0	0	3	3	0	0	3	0	2	1	2	2	2	0	4.0	2	7	I'd better start preparing dinner if my family is to have something edible tonight.	6
17	0	1	2	1	0	2	3	1	0	4	0	1	1	1	2	1	1	3.0	2	7	If it rains, we may need to postpone our outdoor picnic until the following day.	6
36	4	3	3	1	1	2	5	1	1	3	0	5	4	4	3	2	0	5.0	4	13	Could you be kind enough to translate this text into English, and would it be possible for you to do so as soon as possible, since my boss is eager to read it?.	6
22	0	1	3	0	1	3	2	1	0	6	0	3	0	3	2	1	0	4.0	3	9	The team leader's proposal will need to be discussed, approved, and finalized before we can begin implementing it.	6
34	1	0	7	1	1	6	0	2	0	5	0	7	4	0	1	3	1	4.0	1	17	The committee, consisting of various senior figures, might have suggested different approaches, would have faced opposition, could have compromised, and finally, have passed an amendment last week.	6
23	1	1	3	0	0	2	5	1	0	6	0	2	2	4	4	2	0	5.0	4	14	You'll find our new product quite intriguing, assuming it functions as described, we believe it could revolutionize the market.	6
24	1	1	2	1	0	5	2	3	0	3	0	2	1	0	2	2	2	5.0	2	14	If they weren't planning to announce the acquisition at the shareholders' meeting, why did they issue a premature press release?.	6
20	0	0	2	1	1	4	2	3	0	3	0	2	1	1	2	3	0	3.0	1	10	The children had been promised a trip to the zoo, but heavy rain forced us to cancel it.	6
30	2	0	3	2	2	5	4	1	0	5	0	3	1	2	3	3	0	4.0	2	18	She should have left earlier to avoid traffic delays, but unexpected work held her up, and now she is racing against the clock to make her flight.	6
28	4	2	3	1	1	5	0	4	0	4	0	2	2	2	4	0	0	4.0	2	13	The meeting started late, and the agenda may change once again if more members arrive later, though the chairperson is hoping for a smooth proceedings.	6
23	0	1	2	2	0	5	1	2	0	3	0	4	2	1	2	1	1	4.0	2	7	If the bill were passed, the company would have been forced to pay significant fines for their non-compliance with environmental regulations.	6
18	0	2	1	1	0	4	1	3	0	4	0	2	0	3	3	0	0	6.0	3	8	The committee considered recommending that the director be suspended while an investigation into his conduct was conducted.	6
26	1	0	2	2	1	6	1	4	0	4	0	1	3	2	3	2	0	5.0	2	15	The committee had decided to delay the vote until further notice, but in the meantime additional information became available that changed the circumstances entirely.	6
32	2	0	5	2	2	7	1	2	0	3	0	2	5	1	4	1	0	4.0	1	25	You'll often hear that practice makes perfect, but without sufficient effort, consistent application, and the right tools, even years of repetition may not yield noticeable improvement.	6
16	1	0	2	0	2	2	2	1	0	3	0	3	0	0	2	1	0	4.0	0	5	She would have been promoted, but the company downsized and eliminated her position instead.	6
17	3	2	2	0	0	1	4	1	0	3	0	1	0	1	3	2	1	3.0	2	5	Although she initially denied it, eventually she admitted that she had accidentally spilled the coffee.	6
21	4	0	1	1	1	2	3	1	0	4	0	2	0	2	2	1	0	4.0	2	6	He hadn't even started his speech when he suddenly began to choke and was rushed away from the podium.	6
28	2	1	2	4	0	5	2	4	1	4	0	1	1	2	3	1	1	4.0	3	13	Although he initially refused, the boss eventually agreed to sponsor the team for an industry conference in Vegas due to the potential benefits it could bring.	6
74	8	1	7	5	5	9	10	7	0	10	0	8	2	6	7	5	0	7.0	6	69	She would have seen it earlier, but for the fact that she had left her phone at home, and it had been stuck in a dead zone where there was little to no signal, and even when she did eventually get a message, she was in a hurry and forgot to read it, but when she finally had a moment to check, the deadline had already passed.	6
22	1	0	3	2	1	3	3	1	1	3	0	3	0	1	3	0	0	3.0	1	14	She would have needed to go to the store yesterday, but it being Saturday, she stayed at home instead.	6
15	1	1	2	1	0	1	2	1	0	2	0	3	1	0	2	0	1	2.0	1	6	If she had studied earlier, she might have scored higher on the exam.	6
18	1	0	6	0	0	0	0	0	0	2	0	8	0	0	0	0	0	5.0	0	10	 might have, is known to be, have been, has been, was, rather.	6
