n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	ADJ_constraint
20	1	0	3	3	0	5	0	3	0	2	0	0	3	1	1	1	0	4.0	1	9	The sun set dramatically over the vast, tranquil lake, painting a picture of beauty with vibrant colors.	4
18	1	0	2	2	1	4	0	2	0	2	0	0	4	1	1	1	0	4.0	1	8	The sun sets gently over tranquil waters, casting brilliant orange and pink hues across the landscape.	4
14	0	0	4	1	0	2	0	2	0	1	0	0	4	0	1	0	0	2.0	0	10	The sun set behind the majestic, towering, golden, crimson mountains.	4
16	0	0	4	1	1	2	1	2	0	1	0	0	4	0	1	1	0	4.0	0	9	A beautiful, sunny, windy, and crisp morning awaited us at the park.	4
13	1	0	3	1	0	2	0	2	0	1	0	0	3	0	1	0	0	2.0	0	6	The blue, velvety, fragrant flowers bloomed spectacularly in the garden.	4
35	1	0	4	5	3	7	2	1	1	4	0	1	6	0	1	0	1	6.0	1	23	In ancient Greece, their magnificent temples and intricately carved statues, set against a picturesque backdrop of rolling hills and blue seas, were considered as symbols of their wise and powerful civilization.	6
25	0	0	3	2	1	5	2	2	0	2	0	0	8	0	1	1	0	3.0	0	12	In the lush verdant rainforest, we spotted an elegant red-and-black quetzal with its brilliant iridescent plumage and long trailing tail.	6
24	0	0	3	1	2	5	0	2	0	2	0	0	8	1	1	1	0	5.0	1	6	The ancient castle's towering walls, crenellated and moss-covered, surround a tranquil inner courtyard adorned with fragrant roses and vibrant tulips.	6
28	0	0	5	1	2	5	1	2	0	4	0	0	7	1	1	3	0	5.0	1	6	In his powerful, captivating speeches, the charismatic charmer employed vivid, animated rhetoric and used humorous, clever anecdotes to charm and sway the masses.	6
24	0	0	6	2	1	2	1	2	0	1	0	1	8	0	1	0	0	4.0	0	15	Everyone was captivated by the elegant, graceful, majestic, enchanting, vibrant, and mystical performances during the traditional cultural festival.	6
28	1	0	3	3	2	7	0	2	0	2	0	0	8	1	0	1	0	6.0	1	11	Beneath layers of rich, golden honey and velvety dark chocolate, lies a fragile truffle made from delicate pistachio nutty notes and a slightly salty undertone.	6
22	0	0	2	1	2	6	0	4	0	2	0	0	5	1	1	2	0	5.0	1	8	The vibrant colors and captivating patterns on the mosaic walls illuminate the ancient cathedral, creating a serene and mystical atmosphere.	6
21	0	0	3	2	1	6	0	1	0	2	0	0	6	1	1	2	0	4.0	1	6	Fiery red sunsets over peaceful, tranquil lakes create breathtaking views, inspiring profound thoughts and emotions within the onlooker.	6
23	0	0	5	3	1	5	0	3	0	1	0	0	5	0	1	0	0	3.0	0	9	In the dense, ancient, labyrinthine streets of the town, magical, enchanting music flowed from every alleyway and window.	6
24	1	0	7	1	0	4	0	2	0	2	0	0	7	0	1	1	0	3.0	0	13	The elegant, graceful, petite, intricately-patterned, antique porcelain vase contains a bouquet of fragrant, vivid orange blossoms.	6
23	1	0	3	3	0	3	3	2	1	3	0	0	4	1	2	2	1	4.0	2	11	With their elegant, ornate silver jewelry intricately adorned with precious gems, the tribeswomen of Africa dazzle all who behold them.	6
23	0	0	7	1	0	3	0	2	0	1	0	0	9	0	1	1	0	4.0	0	10	The stunning, radiant, golden, fragrant, tranquil sunset cast brilliant reflections on the serene, crystal-clear water.	6
27	1	0	4	2	2	7	0	2	0	3	0	0	6	1	1	1	0	7.0	1	10	The lively market bustles with colorful vendors displaying an impressive array of fresh, exotic fruits and vegetables, intricately spiced delicacies, and rare souvenirs.	6
17	2	0	1	2	0	4	0	3	0	1	0	0	4	0	1	1	0	3.0	0	8	A stunningly colorful sunset over shimmering mountains reveals the tranquil beauty of the serene lake beneath.	6
36	1	0	5	5	2	6	0	4	2	4	0	0	7	2	2	0	0	5.0	2	16	The majestic, ancient ruins stand hidden in the misty, serene and enchanting Valley of the Fairies during mornings, but illuminated by the radiant, fiery hues of theSetting sun when evenings come.	6
27	0	0	2	2	3	4	2	3	0	3	0	1	7	2	2	2	0	5.0	2	11	The sun was setting over the serene and peaceful lake, casting orange and pink hues against the lush and verdant green hills that surrounded it.	6
26	0	0	6	2	0	5	0	3	0	2	0	0	7	0	1	1	0	3.0	0	15	A charming, vibrant, melodic, captivating, enchanting, timeless violinist's serene performance brought tears to the eyes of the captivated audience.	6
27	0	0	6	4	1	4	1	1	1	3	0	0	6	0	1	1	1	5.0	1	18	Driving through the narrow, winding, dark, forested, hilly, and enchanting streets of Tuscany leaves visitors in awe of its breathtaking beauty.	6
25	0	0	6	2	1	3	2	3	0	2	0	0	6	1	2	1	0	5.0	1	12	The breathtaking, vibrant, majestic, colossal, intricate, ethereal sculpture captured the hearts and minds of all who gazed upon it.	6
24	0	0	6	2	0	4	0	2	0	2	0	1	7	1	1	0	0	4.0	1	13	The sun was setting over the calm, azure blue, tranquil, picturesque, idyllic lake surrounded by majestic, verdant mountains.	6
27	2	0	2	5	1	8	0	3	1	2	0	1	2	0	1	0	0	5.0	0	9	An intricately decorated silk kimono in shades of sapphire and jade was proudly displayed at the museum, a beautiful work of art from ancient China.	6
38	1	0	6	4	0	7	2	5	0	4	0	0	9	3	1	2	0	6.0	3	11	The sun set below the horizon, casting a golden glow over the peaceful, tranquil pond, reflecting its crystal clear depths as a majestic, elegant swan swam towards its perfectly white, pristine shore.	6
25	0	0	3	1	3	5	1	2	0	4	0	0	6	1	2	2	1	6.0	2	10	The ornate temple, adorned with precious jewels and gleaming gold, housed a quiet and contemplative monk who wore humble and threadbare robes.	6
20	0	0	6	1	1	8	0	2	0	1	0	0	1	0	1	1	0	4.0	0	15	The grandeur, opulence, elegance, majesty, splendor, and magnificence of the palace left visitors awestruck.	6
33	0	0	5	4	2	8	1	5	0	2	0	1	5	1	1	1	0	6.0	1	10	Its grandeur is unmatched, with intricate carvings and a golden roof, nestled in the valley amidst the verdant trees, and reflecting the clear, azure waters of the lake.	6
19	2	0	5	1	0	3	0	0	0	1	0	0	7	0	1	0	0	3.0	0	9	Dazzling, radiant, brilliant, colorful, glittering sunsets often set majestically over calm serene lake waters.	6
26	1	0	4	3	1	8	0	3	0	3	0	1	2	1	1	1	0	5.0	1	11	The sun was slowly setting behind the majestic, snow-covered mountain range, painting the sky in various hues of crimson and orange.	6
23	0	0	2	2	2	8	1	3	0	1	0	0	4	0	1	1	0	3.0	0	11	With their lively banter and witty humor, the comedians brought an infectious joy and boundless enthusiasm to the comedy club night.	6
28	0	0	5	2	1	5	1	3	0	3	0	0	8	1	1	2	0	4.0	1	10	A radiant sun sets behind the tranquil, crystalline lake, illuminating its serene surface and casting long, elegant shadows on the picturesque, secluded shoreline.	6
33	1	0	9	2	1	4	0	3	0	3	0	0	10	1	1	1	0	5.0	1	16	The sun set slowly over the majestic, tranquil, crystal-clear lake, casting vivid, warm, orange and red hues on the surrounding, lush, green landscape.	6
18	1	0	3	0	1	2	1	2	0	1	0	1	6	1	2	1	0	4.0	1	6	The elegant, vibrant, resilient woman wore a red dress that was both stunning and sophisticated.	6
21	2	0	5	1	0	2	0	3	1	1	0	1	5	0	1	0	0	3.0	0	11	This elegant, charming, ancient, intricately patterned, labyrinthine city is truly a hidden gem of the East.	6
26	1	0	6	1	1	6	0	2	0	0	0	1	8	0	1	0	0	4.0	0	21	With a gentle breeze, soft sunlight, lush greenery, vivid colors, and crystal clear waters, the tropical island was truly picturesque.	6
35	1	0	8	2	1	11	0	2	0	2	0	0	8	0	1	0	1	5.0	1	25	The grand piano, handcrafted with intricate design, rich mahogany wood, velvet soft touch, sleek curves, elegant pedals, and resonant sound, stood proudly in the majestic concert hall.	6
22	2	0	3	2	0	6	1	3	0	3	0	0	2	2	2	1	0	5.0	2	9	The peacock strutted proudly across the radiant garden, its feathers shimmering iridescently, leaving a trail of golden autumn leaves.	6
29	3	0	4	2	2	5	3	2	0	3	0	0	5	1	1	2	0	4.0	1	15	The majestic eagle gracefully swooped down, spotting a rabbit with its keen, sharp eyes, and swiftly captured it with its powerful legs and sharp talons.	6
16	0	0	3	1	0	3	0	3	0	1	0	0	5	0	1	1	0	2.0	0	9	The stunning, iridescent sunset painted a captivating scene over the serene, tranquil lake.	6
25	0	0	2	3	1	8	1	2	0	3	0	1	3	0	1	0	0	4.0	0	8	In his captivating performance, the singer's soulful voice was accompanied by haunting piano melodies and a moving backdrop of twinkling fairy lights.	6
23	0	0	6	2	1	5	0	2	0	1	0	0	6	0	1	1	0	4.0	0	15	A charming sunrise with orange, pink, golden, red, rosy, and bright hues paints the sky before dawn.	6
25	0	0	6	2	1	7	0	2	0	1	0	0	5	0	1	1	0	4.0	0	11	The enchanting sunset's vivid colors painted the sky with hues of orange, pink, red, purple, golden, and amber.	6
31	1	1	4	3	2	6	1	4	0	3	0	0	6	1	2	1	0	6.0	1	14	In the quiet village, the children played in their vibrant, colorful, and carefully maintained grounds while the sun bathed the peaceful scene in golden and gentle light.	6
19	1	0	5	1	0	3	0	2	0	2	0	0	5	1	1	1	0	3.0	1	11	The sun set behind the breathtakingly beautiful, golden-red horizon, casting long, vibrant shadows.	6
21	0	0	10	0	1	4	0	0	0	1	0	0	5	0	0	0	0	2.0	0	19	 beautiful, hand-painted, magnificent, public, beautiful (repetition), city, and worlds most.	6
32	2	0	4	3	1	6	2	2	0	4	0	1	7	3	2	1	0	6.0	3	8	The peonies in the Japanese garden bloomed magnificently, displaying their vivid pink petals that were both fragrant and elegant, surrounded by shimmering koi ponds with clear, serene waters.	6
24	1	1	2	2	1	6	0	4	0	3	0	0	4	2	1	2	0	6.0	2	6	The vibrant sun sets majestically, illuminating the golden horizon while painting the sky with a stunning palette of warm hues and shades.	6
33	0	0	7	2	1	11	1	2	0	1	0	0	8	0	1	1	0	3.0	0	24	Behind the mansion, its grandiose stone facade, tall marble columns, elegant French doors, lush ivy walls, and colorful, artistic murals stand guard over an opulent lifestyle.	6
26	0	0	5	1	1	5	0	4	0	4	0	0	5	3	1	2	0	6.0	3	9	The sun began to rise, illuminating the peaceful, quiet forest, casting a golden light over the vibrant, diverse flora and fauna.	6
35	0	0	6	3	1	8	3	3	0	4	0	0	7	2	3	2	0	6.0	2	20	She entered the room, carrying a bouquet of bright red, long-stemmed roses, their fragrance rich and intoxicating, their softness contrasting against the rough texture of thick autumn leaves.	6
33	1	1	4	4	1	10	1	3	0	3	0	0	5	2	2	2	0	4.0	2	14	A magnificent golden sunset painted the sky in hues of crimson, orange, pink and violet, bathing the lake in ethereal light as swans gracefully glided on its shimmering waters.	6
32	1	1	6	3	0	9	1	3	0	6	0	0	2	1	2	1	2	5.0	3	18	The monk, swathed in saffron-colored robes, softly chanted in the candlelit chamber, his voice carrying an ethereal, calming melody while surrounded by shimmering gold statues.	6
