n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	CCONJ_constraint
24	1	0	4	1	2	4	2	3	0	4	0	0	2	0	1	3	0	4.0	0	20	He studied for the exam, ate a healthy breakfast, and got a good night's sleep, but still failed it.	3
19	2	0	4	1	1	4	1	1	0	4	0	0	1	0	1	3	0	3.0	0	11	She plays guitar, sings wonderfully, dances ballet elegantly, and writes poetic songs for the audience.	4
22	1	0	4	2	1	5	1	3	1	4	0	0	0	0	1	3	0	3.0	0	17	John goes to the park, reads a book, plays catch with his dog, and then has a picnic.	4
22	0	0	4	2	1	6	2	3	1	3	0	0	0	0	1	2	0	3.0	0	15	John plays the piano, goes to the gym, studies for his exams, and calls his mother every day.	4
23	2	0	5	3	1	3	1	1	1	5	0	0	1	1	1	1	0	3.0	1	19	John goes to the store, brings fruits, pays for them with cash, and walks back home, feeling exhausted.	4
20	0	0	4	1	1	4	1	2	1	5	0	0	1	1	1	2	0	4.0	1	12	John plays tennis, goes to the gym, eats healthy, and finishes reading his book each day.	4
25	2	1	4	1	1	4	1	3	0	6	0	0	0	3	1	4	0	5.0	3	13	She cooks dinner, but washes the dishes, however fails to clean the stove, while also forgetting to take out the garbage.	4
22	1	0	4	2	2	6	1	1	1	4	0	0	0	0	1	3	0	4.0	0	15	John goes to the store, brings money, gets apples and bananas, and finally eats fruits after his shopping.	4
21	0	1	4	1	2	4	0	1	4	4	0	0	0	1	4	3	0	3.0	1	15	Tom eats pizza, but John plays basketball, while Ann reads books, and Mark goes for a run.	4
27	0	0	4	4	1	8	2	4	0	4	0	0	0	0	1	3	0	3.0	0	18	She sings in the shower, reads a book before bed, paints pictures during the afternoon, and cooks dinner for her family every evening.	4
45	3	0	8	4	4	5	9	2	1	8	0	1	0	0	8	3	0	3.0	0	39	John goes to the store, but I stay at home; she sings in the choir, and he paints portraits; you finish your dinner, yet I've already eaten; they dance together, and we watch them from afar.	4
23	0	0	4	2	1	5	2	5	0	4	0	0	0	0	1	3	0	3.0	0	14	I studied for the test, ate a sandwich, took a walk, and finished my homework all within an hour.	4
17	0	0	4	0	1	6	0	4	0	2	0	0	0	0	2	0	0	3.0	0	9	The sun sets, the stars twinkle, the crickets chirp, and the owl hoots.	4
17	0	0	4	0	1	4	0	3	1	4	0	0	0	0	1	4	0	3.0	0	12	John plays tennis, eats an apple, reads a book, and takes a nap.	4
40	5	1	5	4	1	7	3	4	1	6	0	0	3	1	4	3	0	5.0	1	28	John studied for the test, but forgot his notes, however he still remembered most of the material, yet felt worried about possible mistakes, so he asked a classmate for help just before the exam began.	4
23	2	0	5	1	3	5	0	2	1	4	0	0	0	0	1	2	0	4.0	0	14	John went to the store, bought bread, milk, and eggs, but forgot the sugar and came home again.	4
20	0	0	4	1	1	4	1	4	0	4	0	0	1	0	1	3	0	3.0	0	14	I went to the store, bought some milk, ate an apple, and took a long nap.	4
20	0	0	4	0	1	4	4	3	0	4	0	0	0	0	4	4	0	3.0	0	16	I have an apple, you have a banana, she has an orange, but we have grapes.	4
28	0	0	6	1	4	6	1	1	2	6	0	1	0	0	2	2	0	4.0	0	12	Tom can sing, dancing and play both the guitar and piano; Jane bakes, gardens, reads, and writes letters to her pen pal.	4
30	2	1	5	0	3	5	3	1	0	6	0	2	1	3	3	3	0	7.0	3	9	She loves ice cream, but eats cookies instead, although they're not as healthy, nor does she enjoy running, but prefers watching TV all day.	4
29	1	1	4	2	1	8	4	4	0	4	0	0	0	1	4	2	0	4.0	1	17	She dances in the kitchen, while her brother reads aloud in the living room; her mother cleans the bathroom, and her father waters the garden.	4
21	0	0	4	2	1	5	1	2	1	4	1	0	0	0	1	3	0	3.0	0	12	John went to the store, bought milk, ate cookies, and called his mother all in one day.	4
22	0	0	4	2	1	6	2	2	1	3	0	0	1	0	1	2	0	4.0	0	14	John studies for his test, eats a healthy breakfast, practices basketball, and does his homework all before sunrise.	4
21	0	0	4	2	1	5	1	2	1	4	1	0	0	0	1	3	0	3.0	0	12	John went to the store, bought bread, purchased milk, and called his mother all in one day.	4
21	1	0	4	1	1	5	4	0	0	4	0	0	1	0	4	4	0	3.0	0	14	I study programming, I cook Italian dishes, I swim laps, and I play guitar late at night.	4
19	1	0	4	0	1	4	0	4	0	4	0	0	1	0	4	0	0	4.0	0	14	The sun sets, the birds fly home, the children play, and the stars twinkle bright.	4
31	2	0	6	2	2	7	3	2	1	6	0	0	0	1	4	4	0	5.0	1	12	John studies history, but he hates writing papers; nevertheless, he reads every book assigned in class, and yet, he passes every exam with flying colors.	4
20	3	0	4	0	1	3	1	0	1	6	0	0	0	2	1	3	0	4.0	2	14	John works late, eats dinner alone, forgets to call his mom, and falls asleep watching TV.	4
32	1	1	7	2	3	9	2	0	0	6	0	0	0	1	1	5	0	5.0	1	25	She loves reading, yet hates math; enjoys skiing, but not sun bathing; cooks dinner, while listening to jazz, and still finishes her reports on time.	4
11	0	0	4	0	1	1	0	0	1	4	0	0	0	0	1	1	0	2.0	0	8	John studies, eats, plays basketball, and sleeps.	4
13	0	0	4	1	1	1	1	1	0	4	0	0	0	0	1	0	0	3.0	0	7	She danced, sang, clapped, and cheered at the concert.	4
20	0	0	4	2	1	5	1	2	1	4	0	0	0	0	1	3	0	3.0	0	12	Tom goes to school, eats breakfast, takes a bath, and does his homework in the afternoon.	4
19	0	1	4	1	1	6	1	0	2	3	0	0	0	1	1	2	0	4.0	1	10	John eats chips, drinks soda, texts Sarah, and finishes his homework before going to bed.	4
18	2	0	4	1	1	4	2	1	0	3	0	0	0	1	1	2	0	4.0	1	13	He goes to the store, buying bananas, then grapes, but finally forgets his wallet.	4
17	1	0	3	0	1	5	1	2	0	4	0	0	0	0	1	4	0	3.0	0	11	She cooks spaghetti, cleans the kitchen, washes the dishes and goes grocery shopping afterwards.	4
15	0	0	4	0	1	4	0	1	1	2	0	0	1	1	1	2	0	3.0	1	9	John runs, jumps, swims, and bikes to maintain a healthy lifestyle.	4
53	8	1	9	2	4	8	9	2	0	9	0	0	0	2	8	3	0	10.0	2	11	She sings beautifully, yet he finds her voice loud; her sister dances skillfully, but their brother prefers to remain still; they enjoy hiking, or rather they explore the trails by bicycle, and finally, their friend reads quietly, while the rest of them chat loudly.	4
19	6	0	4	0	1	3	0	1	1	3	0	0	0	0	1	2	0	3.0	0	13	John plays the guitar beautifully, eats pizza enthusiastically, studies diligently, and runs fast yet tirelessly.	4
19	1	0	4	2	1	3	3	1	0	4	0	0	0	0	1	3	0	3.0	0	13	He goes to the store, buys bread, brings it home, and toasts it for breakfast.	4
23	0	0	4	2	1	4	0	4	1	5	0	0	2	1	1	2	0	4.0	1	12	John goes hiking, swims in the lake, eats lunch, and takes a long nap all in the beautiful wilderness.	4
21	0	0	4	3	1	2	3	2	1	4	0	0	1	0	1	3	0	3.0	0	14	Tom went to the store, bought an apple, sliced it up, and shared it with everyone present.	4
23	0	0	4	2	1	6	1	4	1	3	0	0	1	0	1	2	0	3.0	0	16	John goes to the gym, eats a healthy lunch, studies at the library, and calls his mother every day.	4
45	3	1	9	1	2	7	6	2	4	9	0	0	1	3	7	5	0	4.0	3	40	John plays the guitar, but he hates performing in public; Mary reads novels, yet she loves watching movies; Jack exercises every day, although it often feels tedious; Sarah bakes cakes, however, she seldom eats them herself.	4
25	1	0	5	1	3	5	2	1	1	5	0	0	0	1	1	3	0	4.0	1	14	John went to the store, bought apples, bananas, and oranges, but forgot his wallet and had to leave everything behind.	4
22	1	0	4	1	1	4	2	2	1	5	0	0	0	1	1	4	0	3.0	1	13	John goes to the store, purchases fruits, bakes a cake, and invites his friends over to eat it.	4
29	1	1	5	0	2	4	4	2	0	5	0	4	0	1	5	3	0	4.0	1	14	I will cook dinner, but you must set the table, however, they will bring the drinks, yet we must wait for grandma to arrive.	4
22	0	1	4	2	1	5	1	3	0	5	0	0	0	1	1	4	0	4.0	1	12	I baked cookies, wiped the counter, did the dishes, and took out the trash before going to bed.	4
22	1	0	4	1	2	4	0	2	4	4	0	0	0	0	4	3	0	3.0	0	18	John plays the guitar, but Ann sings in the choir, however Peter composes music, and Mike dances ballet.	4
20	0	0	4	2	1	4	0	4	1	4	0	0	0	0	1	2	0	3.0	0	14	Tom went to the store, bought some bread, ate a sandwich, and studied for the test.	4
30	2	0	5	0	1	4	5	2	0	4	0	3	3	1	4	3	0	5.0	1	19	I have an appointment tomorrow, it's very important, I mustn't forget it, so I'll set multiple alarms and double-check every reminder.	4
21	0	0	4	0	2	4	1	3	1	5	0	0	1	1	2	4	0	4.0	1	9	John loves skiing, but hates the cold; he enjoys the mountains, yet finds the long drives tiring.	4
