n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	PROPN_constraint
17	0	0	5	2	1	1	0	1	6	0	0	0	1	0	0	0	0	3.0	0	10	In a collaborative effort between NASA, SpaceX, Elon Musk, and Tesla, Inc.	8
33	0	0	5	2	2	6	1	1	10	4	0	0	2	1	3	4	0	5.0	1	15	Sir Alexander Fleming discovered penicillin, Robert Watson and Maurice Wilkins studied its structure, and Howard Florey developed a method for large-scale production, saving countless lives during WW2.	8
34	0	0	5	4	2	1	0	3	16	1	0	0	2	0	1	1	0	5.0	0	11	Hugh Hefner donated artworks to the Metropolitan Museum of Art, The Louvre Museum, and the National Gallery of Victoria by Andy Warhol, Leonardo da Vinci, and Vincent van Gogh.	8
30	0	0	8	0	0	2	0	1	17	1	0	0	1	0	1	1	0	3.0	0	24	Alexander Graham Bell, Thomas Edison, Nikola Tesla, Benjamin Franklin, Michael Faraday, George Westinghouse, Thomas Alva Edison, Marconi attended a major electricity exposition.	8
18	0	0	8	0	1	0	0	0	9	0	0	0	0	0	0	0	0	2.0	0	16	 Dante Alighieri, Inferno, Virgil, Homer, Odyssey, Socrates, Plato, and Aristotle.	8
40	0	0	9	2	1	4	1	2	18	1	0	0	2	0	1	1	0	3.0	0	28	In the 20th century, Pablo Picasso, Leonardo da Vinci, Vincent van Gogh, Claude Monet, Edgar Degas, Paul Cezanne, Georgia O'Keeffe, and Piet Mondrian transformed the art world with their iconic masterpieces.	8
35	0	0	7	3	1	2	0	1	18	1	1	0	1	0	1	1	0	4.0	0	28	Prince William met Prince Harry, Meghan Markle, Duchess of Sussex, Queen Elizabeth II, President Donald Trump, Pope Francis, and Archbishop Justin Welby at various events throughout the year.	8
7	0	0	0	0	0	0	0	0	6	1	0	0	0	0	1	1	0	2.0	0	3	Mahatma Gandhi inspired Martin Luther King Jr.	8
39	0	1	4	6	0	0	0	3	17	3	0	2	2	1	2	0	1	4.0	2	16	The Mona Lisa, painted by Leonardo da Vinci, is displayed at the Louvre Museum in Paris, while Vincent Van Gogh's Starry Night is housed in the Museum of Modern Art in New York City.	8
26	0	0	3	3	2	4	0	1	10	1	0	0	1	0	1	1	0	4.0	0	14	John Cena and The Rock, along with Nikki Bella and Brie Bella, won multiple championships in World Wrestling Entertainment's tag team division.	8
33	1	0	8	1	0	2	0	1	17	1	0	0	2	0	1	1	0	3.0	0	23	LeBron James, Anthony Davis, Klay Thompson, Stephen Curry, Kevin Durant, Kawhi Leonard, James Harden, Russell Westbrook won several awards together at the NBA annual ceremony.	8
36	0	1	4	2	2	5	3	3	8	5	0	0	3	1	3	3	0	6.0	1	16	Alexander Graham Bell invented the telephone; Thomas Edison improved its design while competing against him, but Bell held the key patent and became the first successful entrepreneur through his company, Bell Laboratories.	8
7	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	2.0	0	3	Mahatma Gandhi, Martin Luther King Jr.	8
29	0	0	7	1	1	3	0	0	15	1	0	0	1	0	1	1	0	4.0	0	19	BTS Bangkok mass transit network has stations at Bearing, Wongwan, Suthep, Mo Chit, Rama VI, Chatuchak Park, Ramkameang and Sanam Chandra Palace.	8
33	0	0	5	4	1	3	0	3	10	3	0	0	3	1	1	0	0	4.0	1	20	The United Nations Security Council met yesterday with representatives from China, France, Russia, the United Kingdom, and the United States to vote on proposed sanctions against North Korea.	8
32	0	1	3	3	2	4	2	3	9	2	0	0	3	1	2	1	0	4.0	1	19	Elijah Magnussen proposed to Elana, Laura and Maxine that they visit the Metropolitan Museum of Art, The Louvre and The British Museum during their world tour trip next year.	8
23	1	0	5	1	1	2	1	1	10	1	0	0	0	0	1	1	0	5.0	0	14	Rajiv Das, his colleagues Suresh Kumar, Prithvi Raj, and Rohit Gupta presented a project at MIT, where Prof.	8
52	0	0	7	9	2	6	0	5	19	2	0	0	2	1	1	1	0	6.0	1	22	Steve Jobs introduced the Macintosh computer at an event at the Flint Center for the Performing Arts in Cupertino, along with Jony Ive as the lead designer, John Sculley as CEO, and Avie Tevanian, Bert Fenwick, and Jean-Marie Hullot as key software engineers.	8
33	1	0	9	2	0	3	0	1	12	2	1	0	1	1	1	2	0	3.0	1	22	In ancient Rome, Emperors Vespasian, Trajan, Hadrian, Marcus Aurelius, Commodus, Claudius II, Septimius Severus, Diocletian often constructed aqueducts to provide the city with water.	8
37	0	1	8	1	1	2	0	2	18	2	0	0	2	0	1	1	0	3.0	0	23	John Doe, Jane Doe, Bob Brown, Alice Smith, Tom Baker, Sarah Jones, Bill Davis, Michael Green visited the Grand Canyon National Park for camping and hiked along the trails.	8
3	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1.0	0	1	John F.	8
34	0	0	7	2	1	1	0	0	19	1	2	0	0	0	1	1	0	4.0	0	26	Prince Harry, Meghan Markle, King Charles III, Queen Elizabeth II, Prince William, Princess Catherine, and Archbishop of Canterbury Justin Welby attended Prince Philip's funeral at St.	8
16	0	0	1	2	0	2	0	3	6	1	1	0	0	0	1	1	0	3.0	0	12	Michael Jordan scored a record 63 points for the Chicago Bulls against the Boston Celtics.	8
31	0	0	5	3	2	4	0	2	10	1	0	0	4	0	1	1	0	4.0	0	21	In the early days of the National Basketball Association, players like Michael Jordan, Magic Johnson, Larry Bird, and LeBron James formed iconic rivalries and legendary teams.	8
31	0	0	8	1	1	2	0	1	16	2	0	0	0	1	1	2	0	5.0	1	23	Lisa Smith organized a conference, inviting Steve Jobs, Elon Musk, Akio Morito, Tim Cook, Sundar Pichai, Jeff Bezos, and Marissa Mayer as speakers.	8
25	0	0	3	2	1	2	0	3	11	2	0	0	0	1	1	2	0	4.0	1	14	Mark Zuckerberg announced a partnership with Yara Siadi, Priscilla Chan, and Sheryl Sandberg to build a school through the Chan Zuckerberg Initiative.	8
39	0	0	4	3	1	6	1	4	9	4	0	1	5	2	4	2	0	4.0	2	27	Mahmoud Abbas declared a united Palestinian state under him as prime minister; Salam Fayyad served as president, Yasser Arafat was the late leader, and the UN provided support following the Palestinian Liberation Organization's split.	8
20	1	0	3	3	1	1	1	0	8	2	0	0	0	0	1	0	0	4.0	0	7	Mike Tyson and Mayweather Junior faced off in their much-anticipated fight at MGM Grand, Las Vegas.	8
25	0	0	4	3	1	1	0	2	13	1	0	0	0	0	1	1	0	3.0	0	18	Alexander Graham Bell demonstrated the telephone to Thomas Edison, Nikola Tesla, Marconi, and Volta at the World Columbian Exposition in Chicago.	8
39	0	0	6	3	2	2	0	1	18	4	1	1	1	3	1	1	0	8.0	3	10	The 2004 Indian Summer Olympics were hosted by Delhi, featuring events at Siri Fort Sports Complex and Jawaharlal Nehru Stadium, attended by athletes including Michael Phelps, Usain Bolt, Lance Armstrong, and Maria Sharapova.	8
28	0	0	7	0	1	1	1	0	15	2	0	0	1	1	1	1	0	3.0	1	21	John Smith, Michael Jones, Mark Johnson, Sarah Wilson, Daniel Brown, Emily Lee, and William King co-founded their own startup called Innovit.	8
32	0	0	7	5	1	3	0	3	11	1	0	0	1	0	1	1	0	4.0	0	20	The Red Cross, Oxfam, UNICEF, Save the Children, Doctors Without Borders, Habitat for Humanity, and CARE sent aid to victims of the typhoon in Vietnam.	8
28	0	0	6	2	2	3	0	3	8	2	0	0	2	1	1	2	0	5.0	1	8	The White House, the Kremlin, and NATO leaders convened a summit in London on nuclear non-proliferation involving Putin, Obama, Merkel, and Cameron.	8
22	0	0	3	2	0	3	0	3	6	1	1	0	2	0	1	2	0	4.0	0	10	Bernie Ecclestone, the British businessman, sold the Formula One company to Liberty Media in a deal worth $4.	8
43	0	0	4	5	2	1	0	3	23	1	0	0	4	0	1	1	0	5.0	0	17	British Prime Minister Boris Johnson met US President Donald Trump in the East Room of the White House, along with Vice President Mike Pence, US Ambassador to the United Kingdom Woody Johnson, and advisors Kellyanne Conway and Stephen Miller.	8
29	0	0	5	5	1	3	1	1	8	2	1	0	2	0	1	1	1	4.0	1	17	At the 2022 World Economic Forum in Davos, attended by President Biden, CEOs from Google, Microsoft, and Apple made major announcements about their companies.	8
40	0	0	5	4	3	5	1	1	16	3	0	0	1	0	3	1	0	4.0	0	22	Marc Benioff and Tom Siebel co-founded Salesforce, Satya Nadella serves as CEO, and Fredrick Vollmer, John Donnell IV, Michael Moritz and David Sacks served on the company's board of directors in its early years.	8
31	0	0	7	0	1	2	0	2	11	3	0	0	4	2	1	1	0	5.0	2	10	The White House, West Wing, Press Secretary Jay Carney, briefed media regarding President's upcoming foreign visits, including the United Kingdom, China, and France.	8
35	0	0	8	2	2	1	0	1	17	1	0	0	3	0	1	0	0	4.0	0	24	Mark Twain, Charles Dickens, Leo Tolstoy, Jane Austen, Ernest Hemingway, Albert Einstein, Mahatma Gandhi, and Marlon Brando met in Paris for a historic literary and intellectual summit.	8
24	0	0	2	3	2	1	1	1	9	3	0	0	1	2	2	2	0	6.0	2	7	Marc Benioff founded Salesforce, which partnered with Microsoft and Adobe to sell the Chatterbox CRM platform along with SharePoint and Creative Cloud.	8
44	0	0	5	3	2	6	2	3	10	5	1	2	2	3	2	4	0	8.0	3	13	In 2010, IBM researcher John Searl claimed to have invented perpetual motion, but the scientific community did not acknowledge his discovery, dismissing any attempts to replicate it under the names of Jari Manninen, Thomas Rasken and James Patrick Bedel.	8
27	0	0	8	2	1	3	0	2	10	1	0	0	0	0	1	1	0	4.0	0	18	The CEOs of Microsoft, Google, Amazon, Facebook, Intel, Apple, IBM, and HP attended a business conference in San Francisco.	8
31	0	0	8	3	1	6	1	2	8	1	0	0	1	0	1	1	0	4.0	0	18	The board members of IBM, Google, Microsoft, Apple, Amazon, Oracle, Dell, and Samsung discussed the future of cloud technology at their recent meeting.	8
36	1	0	8	0	1	3	0	1	16	2	2	0	1	1	1	2	0	4.0	1	27	Ronald Reagan, John Paul II, Margaret Thatcher, Indira Gandhi, Nelson Mandela, Boris Yeltsin, Queen Elizabeth II, and Pope Francis recently had a meeting to discuss global peace issues.	8
37	1	0	10	2	3	3	1	0	14	2	0	1	0	0	1	0	1	5.0	1	19	Prince William County Fair, held annually in August, is visited by James, Sarah, Thomas, and Emily Johnson; their grandparents, Elizabeth and George; and family friend, Maria Rodriguez.	8
31	0	0	10	0	1	2	0	2	11	2	0	1	2	1	1	1	0	3.0	1	21	The United States, Mexico, China, Russia, Australia, France, Indonesia, Japan, Brazil, and Germany have signed a major trade agreement named TPP.	11
37	0	0	6	6	1	2	0	3	14	2	0	1	2	1	1	0	0	4.0	1	28	The agreement was signed between the European Space Agency, Roscosmos of Russia, NASA, Japan Aerospace, ISRO of India, and CNES of France for the Venus Next mission launching from Baikonur Cosmodrome.	11
19	0	0	5	2	0	2	0	0	6	1	0	2	1	0	1	0	0	3.0	0	9	Bills for medical care have been sent to Apple, Google, Amazon, Microsoft, Microsoft Corp.	11
40	0	0	12	4	1	1	0	1	18	1	0	1	1	0	1	0	0	4.0	0	30	The summit between Putin, Xi Jinping, Modi, Macron, May, Merkel, Boris Johnson, Moon Jae-in, Justin Trudeau, and Pope Francis is set for late March in Tokyo, Japan.	11
27	0	0	5	2	2	2	0	1	12	1	1	0	1	0	1	1	0	4.0	0	10	In the ancient city of Alexandria, Cleopatra VII and Mark Antony welcomed guests Julius Caesar, Octavian, Gnaeus Domitius Calvinus, and Marcus Brutus.	11
40	1	0	12	1	1	5	1	0	10	4	0	1	2	2	1	1	1	4.0	3	26	Major corporations, including Amazon, Facebook, Microsoft, IBM, Intel, Google, Apple, Oracle, Tesla, and Samsung, have recently committed to invest in clean energy solutions to reduce their carbon footprint.	11
33	0	1	2	7	0	0	0	4	17	2	0	0	0	1	2	0	0	3.0	1	20	Jim Brown ran for the Cleveland Browns against the Kansas City Chiefs in Arrowhead Stadium on Thanksgiving, while the Dallas Cowboys faced off against the Washington Redskins in Dallas Cowboys Stadium.	11
47	0	0	7	9	1	3	0	0	23	2	0	0	2	0	2	1	0	5.0	0	20	John Deere provides agricultural machinery to Farmco in Kansas, Johns Manville for insulation in Colorado, FedEx Express delivers to Google in Mountain View, Verizon Wireless in New Jersey, Pfizer Pharmaceuticals, Sony and Microsoft in Seattle, Coca-Cola bottlers in Georgia.	11
47	0	0	10	5	1	4	0	3	16	3	3	0	1	2	1	2	0	5.0	2	18	"In Paris, at the Garnier Opera House, Anna purchased two tickets for ""Swan Lake"" ballet performed by The Bolshoi Company, featuring the world's best artists, Svetlana Zakharova, Ivan Vasiliev and Ulyana Lopatka, on April 15, 2024."	11
31	0	0	9	2	1	4	0	1	11	1	0	0	2	0	1	1	0	5.0	0	21	John Smith ordered supplies from China, Walmart, Target, Amazon, Costco, Home Depot, IKEA, Lowes, and the local hardware store for upcoming renovations.	11
37	0	0	12	3	1	1	0	1	15	1	0	0	3	0	1	1	0	4.0	0	20	The Metropolitan Museum of Modern Art (MoMA) in New York features works by Monet, Picasso, Pollock, van Gogh, Warhol, Matisse, Cassatt, Dali, Picasso, and Rodin.	11
42	0	1	4	4	1	2	0	3	16	3	1	2	3	2	2	0	0	5.0	2	15	The United States National Women's Soccer League announced that the Houston Dash, Chicago Red Stars, and Portland Thorns FC will compete in the NWSL Championship match, to be hosted by Providence Park in Portland on October 27.	11
37	0	0	6	3	1	1	0	3	14	4	1	2	1	2	1	0	1	6.0	3	18	The National Basketball Association All-Stars, including LeBron James, Michael Jordan, and Kobe Bryant, have been invited to participate in the 2023 event hosted in Las Vegas by MGM Resorts International.	11
31	1	0	5	3	3	2	0	3	11	3	0	0	0	2	1	1	0	5.0	2	11	The expedition of Lewis and Clark camped near the Marias River, meeting the Mandan, Hidatsa, and Otoe people, later continuing onto Fort Mandan and Fort Atkinson.	11
37	1	0	11	3	1	2	0	0	17	1	0	0	0	0	1	1	0	5.0	0	22	Baker's Dozen Books store in Chicago sells textbooks for Caltech, Duke, Emory, Georgetown, Havard, Johns Hopkins, MIT, Stanford, Swarthmore, UPenn, and University of Chicago annually.	11
30	0	0	11	0	3	0	0	0	14	0	0	0	2	0	0	0	0	3.0	0	28	Jamaica, Barbados, Haiti, Antigua, Grenada, Trinidad and Tobago, Saint Lucia, Bahamas, Turks and Caicos, Saint Kitts and Nevis, Martinique - The cruise will visit eleven Caribbean countries in the upcoming tour beginning in February.	11
35	0	0	11	2	1	2	0	2	14	1	0	1	1	0	1	1	0	3.0	0	25	At the World Expo this month, Samsung, LG, Apple, Google, Microsoft, Huawei, Xiaomi, Lenovo, Nokia, and Sony are unveiling new products in Hall A.	11
68	1	0	13	9	1	1	0	2	38	0	0	1	2	0	1	0	0	4.0	0	55	The United Nations Security Council members are currently Ambassador Anatolios Ioannides from Cyprus, Jean-Paul Agon of France, Juan Manuel Garcia-Rojas from Spain, Khalid bin Muhammad Al-Mansur from Saudi Arabia, Vera Songwe from Gabon, Diane Trijou-Tamimi from Lebanon, Gerard Hoeven from the Netherlands, Volker Uekermann from Germany, and Zoran Dragisic from Serbia.	11
29	0	0	10	0	0	0	0	0	19	0	0	0	0	0	0	0	0	2.0	0	25	Mona Lisa, Botticelli, Da Vinci, Versailles, Paris, Louvre Museum, Monarch, Catherine de' Medici, King Francis I, Leonard da Vinci.	11
48	0	0	10	2	1	1	0	0	28	0	3	1	2	0	1	0	0	4.0	0	42	Prince Philip, Queen Mary, King Edward VIII, King Albert I, Queen Elisabeth of Romania, Prince Rainier III, Emperor Franz Joseph, Tsar Nicholas II, Empress Maria Theresa, and King Leopold II were significant European monarchs before World War I.	11
40	0	0	8	3	2	4	0	3	16	2	0	0	2	1	1	1	0	7.0	1	14	The symposium in San Diego featured keynote speakers Stephen Hawking, Albert Einstein Foundation, the University of California, and panels led by MIT, Stanford University, the American Physical Society, Google, and Microsoft Research.	11
15	0	0	5	0	0	0	0	1	8	0	0	0	1	0	0	0	0	2.0	0	9	 The United World Colleges Network, Montreal, Akoka School, Kenya, St.	11
38	0	0	10	4	2	1	0	1	16	1	0	1	2	0	1	0	0	4.0	0	21	The United Nations Conference on Trade and Development in Geneva is attended by representatives from China, South Korea, Indonesia, India, Argentina, Russia, Saudi Arabia, Brazil, Mexico, and Egypt.	11
32	0	0	9	4	1	3	0	1	10	1	1	0	2	0	1	1	0	4.0	0	20	NASA, in collaboration with Boeing, ESA, JAXA, ISRO, CSA, CNES, and Roscosmos, plan a multinational lunar base project at Mare Imbrium by 2030.	11
27	1	0	5	3	1	0	1	1	10	2	0	0	3	1	1	1	0	5.0	1	13	We celebrate Independence Day annually at Central Park, with the American Legion, Veterans of Foreign Wars, Boy Scouts, and Girl Scouts participating.	11
22	0	0	4	4	1	4	0	1	4	1	0	2	1	0	1	0	0	4.0	0	6	The upcoming seminar on data analytics will be hosted by Intel, in partnership with Microsoft, IBM, and Google.	11
3	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1.0	0	1	John F.	11
38	0	1	6	5	1	5	0	0	15	5	0	0	0	2	2	2	0	7.0	2	18	Given presentation at Stanford University by Sir Isaac Newton Foundation, research group from MIT named Multicore Autoparallelization Team discussed algorithm for parallelizing C++, meeting with representatives from IBM, Intel, Microsoft, and NVIDIA.	11
48	1	0	11	6	2	5	0	3	16	1	0	0	3	0	1	1	0	5.0	0	33	Together, the World Wildlife Fund, Greenpeace, Amnesty International, UNESCO, and the Jane Goodall Institute, along with governments of Belize, Brazil, Colombia, and Indonesia, launched a major global conservation campaign against illegal poaching of jaguars in South America.	11
28	0	0	11	1	1	2	0	1	11	1	0	0	0	0	1	1	0	4.0	0	21	The conference features presentations by IBM, Oracle, Google, Samsung, Nokia, Apple, Lenovo, Microsoft, Intel, and Hewlett-Packard.	11
37	0	0	10	5	1	2	1	1	15	1	0	1	0	0	1	1	0	5.0	0	20	We're having a reunion in Las Vegas for alumni from MIT, Brown, Harvard, Stanford, Columbia, Princeton, Yale, Cornell, Dartmouth, and California Institute of Technology in September.	11
32	0	0	7	2	2	2	0	1	17	1	0	0	0	0	1	1	0	4.0	0	21	The board of trustees for Harvard University includes Michael Moritz, Laurance Rockefeller, Sukey and Richard Atmospera, John Sargent, Robert Rubin, Henry Paulson, and Larry Summers.	11
34	0	0	8	3	4	4	1	0	12	1	0	0	0	0	1	1	0	6.0	0	19	John, Emily, and their children - Olivia, Isaac, and twins, Lily and Liam - visited Grandma Agnes's house near Chicago in November for Thanksgiving and Christmas celebrations.	11
25	0	0	6	3	2	2	0	1	8	2	1	0	0	1	1	2	0	5.0	1	13	Monsieur LaRue visited Paris, Berlin, and Rome in the summer of 2002, attending conferences in Prague, Vienna, and Warsaw.	11
35	0	0	10	1	1	2	0	2	12	1	0	1	5	0	1	1	0	3.0	0	25	The United Nations, World Bank, International Monetary Fund, European Union, China, France, Canada, Russia, Italy, and Germany are convening a global summit on financial stabilization.	11
15	0	0	5	1	1	2	1	0	4	1	0	0	0	0	1	1	0	4.0	0	7	 Today, I received packages from Amazon, Microsoft, Apple, and IBM.	11
31	0	0	10	1	1	4	1	1	10	0	0	1	1	0	1	0	0	3.0	0	22	Mary, Lisa, Alex, Mark, Sarah, Tom, David, Michael, Emily, and Robert are all members of their university's academic honor society.	11
30	1	0	9	2	1	2	0	1	11	2	0	1	0	1	2	0	0	5.0	1	26	Dinner is scheduled at Chez Marcelle every Friday, where families from Acme, Brindlewood, Coventry, Fairview, Glenwood, Heights, Knollwood, and Nobelville attend.	11
36	0	0	3	6	3	3	2	0	15	2	2	0	0	1	2	2	0	8.0	1	12	Gabriel Garcia Marquez published memoirs about his time in Paris during 1954 and 1955, which included encounters with Ernest Hemingway at La Rosbe and Sartre, Camus and Simone de Beauvoir at Le Select.	11
13	0	0	3	1	1	1	0	0	5	1	0	0	1	0	1	1	0	3.0	0	6	Jared, Ellie, and Noah attend school at Green Mountain College.	11
30	0	0	10	1	1	2	0	2	11	1	0	1	1	0	1	1	0	3.0	0	21	Maria, Anna, Oliver, Sophia, Benjamin, Lucas, Elizabeth, Thomas, Michael, and James are attending the annual gathering at the Smithsonian museum.	11
46	0	0	9	4	3	6	1	3	10	3	0	0	6	1	1	2	0	6.0	1	20	At this annual conference, leaders from the European Union, United Nations, World Bank, IMF, and the G20 nations discussed economic policies and collaborated to strengthen their global influence in cities such as Washington, London, Berlin, and Tokyo.	11
54	0	1	8	1	2	4	0	1	31	3	0	0	2	2	2	3	0	5.0	2	37	Majuli Island, Sibongia Kebali Tanah Village, Bratagun Ghat, Nilmadhava Temple, Jagannath Dweep Mandir Committee, Bharatiya Janata Party President Amit Shah, and Union Minister for Environment, Forests and Climate Change Prakash Javadekar visited Assam last month to offer aid after devastating floods hit the Brahmaputra Valley region.	11
41	0	0	12	4	1	1	0	2	16	2	0	0	3	1	1	1	0	5.0	1	21	From July to September, the International Monetary Fund convened in Bali, involving officials from the European Union, United States, China, Russia, India, Japan, Brazil, South Africa, Argentina, and Mexico.	11
37	0	0	10	2	0	2	0	2	17	1	0	1	2	0	1	0	0	4.0	0	27	The annual Christmas charity event is supported by UNICEF, World Vision, Save the Children, Mercy Corps, Doctors Without Borders, Red Cross, Oxfam, CARE, Plan International, Amnesty International.	11
16	0	0	3	3	1	1	0	1	6	1	0	0	0	0	1	0	0	3.0	0	6	The Smith family traveled from Boston to Paris via London, Manchester, and Dublin.	11
37	0	0	10	4	1	3	0	2	13	1	1	1	1	0	1	0	0	4.0	0	25	Members of the Smith, Davis, Williams, Johnson, Baker, Nelson, Jackson, Young, Brown, and Jones families are invited to the annual reunion in Kansas City on August 1.	11
29	0	0	10	2	1	0	0	1	12	1	1	0	1	0	1	0	0	3.0	0	20	John, Paul, George, Ringo, Yoko, Brian, Mick, Charlie, Bill, and Keith performed at the historic Shea Stadium in 1965.	11
35	1	0	8	3	1	3	0	0	12	1	2	0	2	0	1	1	0	4.0	0	17	Jeff Bezos' Amazon donated over $100 million last year for education in communities around Seattle, New York, Boston, DC, Baltimore, Chicago, San Francisco, and Phoenix.	11
3	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1.0	0	1	John F.	11
