n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	PROPN_constraint
36	0	0	9	5	1	1	0	3	14	1	0	0	2	0	1	1	0	3.0	0	16	In New York City, at Central Park, during the Mets game against the Yankees, Michael met Victoria, Lisa, Daniel, Samuel, Emily, and Olivia near the Bethesda Fountain.	8
26	0	0	8	2	1	0	0	2	11	1	0	0	1	0	1	0	0	3.0	0	16	John, Maria, Anita, Mark, Lizzie, Tomas, Sofia, and Alexander sailed across the Pacific Ocean aboard the Majestic Star.	8
28	0	0	8	2	1	1	0	1	11	1	0	0	3	0	1	1	0	4.0	0	16	John, Maria, Anabelle, Oliver, Samuel, Elizabeth, Abdul, and Victoria enjoyed a lovely picnic at Central Park in New York City.	8
24	0	0	8	1	1	0	0	0	12	1	0	0	0	0	1	0	0	3.0	0	16	John, Mark, Sophia, Alexander, Rebecca, Michael, Melina, and Samuel met at Harvard University's Kennedy School.	8
27	0	0	8	1	1	0	0	1	12	1	0	0	3	0	1	1	0	4.0	0	16	John, Anne, Mark, Lisa, Sarah, Paul, Rebecca, and George attended the United Nations General Assembly in New York City.	8
28	0	0	8	1	1	1	0	1	13	1	0	0	2	0	1	1	0	4.0	0	21	John, Paul, George, Ringo, United States, New York City, Times Square, and MetLife Stadium attended a Beatles concert in America.	8
26	0	0	9	2	0	2	0	1	10	1	1	0	0	0	1	0	0	3.0	0	15	John, Mary, Anne, Michael, Sophia, David, Sophia, Elizabeth met at the Smith family reunion in London, 2022.	8
25	0	0	8	1	1	0	0	1	11	1	0	0	2	0	1	1	0	3.0	0	16	John, Mary, Alex, Emily, Michael, Lisa, Peter, and Sarah attended the United Nations General Assembly on Wednesday.	8
26	0	0	8	2	1	2	0	1	10	1	0	0	0	0	1	0	0	3.0	0	16	John, Mary, Lisa, Michael, Sarah, Peter, George, and Patricia went to the Smiths' house for Christmas dinner.	8
26	0	0	9	1	1	1	0	1	11	1	0	0	1	0	1	1	0	3.0	0	16	John, Anna, Michael, Sarah, Mark, Lisa, Danielle, and Robert attended the United Nations meeting in Geneva, Switzerland.	8
29	0	0	8	2	0	1	0	1	12	1	1	0	2	0	1	1	0	3.0	0	15	John, Anne, Michael, Sarah, Emily, David, Christopher, Elizabeth attended the United States Supreme Court for George Washington's inauguration in 1789.	8
32	0	1	1	6	2	0	0	1	18	2	0	0	1	1	1	2	0	5.0	1	16	John Smith from Boston visited the Louvre Museum in Paris with Sarah Thompson and Mark Anderson from New York while meeting Anne Davis from Chicago and Daniel Brown from Los Angeles.	8
42	2	1	8	7	1	3	2	3	10	2	1	1	1	2	2	2	0	6.0	2	14	AbrahamLincoln once visited Sydney, Australia, with his wife Mary, in 1862, before delivering a speech at the Colosseum to NapoleonIII, MariaLouisa of Belgium, and ElizabethII of the United Kingdom, who were all in attendance.	8
35	0	0	15	1	2	0	0	0	16	1	0	0	0	0	1	0	0	3.0	0	16	John, Sarah, Mark, Lara, Peter, Emma, Michael, and Lisa traveled to Paris, Rome, Athens, London, Madrid, Beijing, Bangkok, and Dubai.	8
46	0	0	15	2	2	2	1	1	20	1	0	0	2	0	1	1	0	4.0	0	28	John, Sarah, Mike, Emily, Mark, Maria, Lisa, and David visited the White House, Statue of Liberty, Eiffel Tower, Taj Mahal, Colosseum, Pyramids, Great Wall, and Chrysler Building during their world tour.	8
48	0	0	15	3	2	2	1	1	21	1	0	0	2	0	1	1	0	4.0	0	30	John, Ana, Sophia, Xavier, Olivia, Mariam, Abdul, and Isabella visited the Grand Canyon, Eiffel Tower, Colosseum, Great Wall of China, Pyramids of Giza, Taj Mahal, Machu Picchu, and Stonehenge during their world tour.	8
31	0	0	10	1	2	0	0	3	13	1	0	0	1	0	1	1	0	4.0	0	16	John, Sarah, Mark, Emily, Peter, Patricia, Rebecca, and William visited the White House, the Smithsonian, and the Capitol in Washington D.	8
52	0	1	5	7	2	9	0	1	20	4	0	0	0	3	2	2	0	7.0	3	22	John Deere tractor wheels rolled through Cincinnati's Fountain Square Market on All Saint's Day, hitting pumpkins from Indiana, Michigan apples, and Maine blueberries sold by Amish farmers and Amara Produce, as Bob Cranmer weighed oranges from Florida beside Sam Spade's booth of Montana cherries.	8
27	0	0	3	3	3	3	1	1	10	1	0	0	0	0	1	1	0	4.0	0	19	John's uncle Ned from Paris took Martha and Bob, Emily and her brother Frank, to Rome for the Louvre and Colosseum's exhibits.	8
33	0	0	8	1	1	2	1	0	17	1	0	0	2	0	1	1	0	3.0	0	25	John Marshall, Abraham Lincoln, Thomas Edison, Theodore Roosevelt, George Washington Carver, Helen Keller, Albert Einstein, and Michael Jordan enjoyed successful careers in their respective fields.	8
49	1	0	7	11	1	3	1	2	18	2	0	0	2	1	2	1	0	6.0	1	19	John from Los Angeles went to New York City's Central Park on the Fourth of July, where he met Bill from Chicago, Mary from Paris, Lisa from Rome, Tom from Beijing, Sam from Sydney, and Anna from Moscow for a picnic.	8
46	0	0	15	2	2	0	0	1	21	2	0	0	2	1	1	1	0	5.0	1	21	John, Mary, Mark, Liam, Emily, Olivia, Samuel, and Elizabeth went to visit the White House, Eiffel Tower, Colosseum, Buckingham Palace, Taj Mahal, Statue of Liberty, Kremlin, and Great Wall of China.	8
24	0	0	8	1	1	1	0	1	10	1	0	0	1	0	1	1	0	3.0	0	16	John, Maria, Paula, Pedro, Olivia, Victor, Emily, and David attended the United Nations summit in Geneva.	8
49	2	0	8	6	1	2	0	2	18	3	2	1	3	2	2	1	0	7.0	2	14	John Smith from Chicago visited Paris, France, in July 2022, in Abraham Lincoln's old house, owned by the National Historic Site, where Queen Elizabeth II was also staying for the G20 summit with Emmanuel Macron, Angela Merkel, and Xi Jinping.	8
35	0	0	6	3	1	1	0	0	19	2	1	0	0	1	1	2	0	5.0	1	16	John Smith from London visited Paris in August 2021 to celebrate Susan Baker's birthday with George Taylor, Emma Reed, Mark Allen, Michael Davis, Lisa Wright, and Daniel Lee.	8
41	0	0	6	9	2	3	2	1	14	3	0	0	1	0	2	2	1	5.0	1	11	John from New York, working at IBM in London, visited Paris with his wife Marge from Ohio, and they met Elena from Rome and Alex from Munich at the Louvre museum, near Notre-Dame cathedral.	8
25	0	0	8	1	0	1	0	1	9	2	0	0	2	1	1	1	0	3.0	1	15	Johnson, Adams, Thompson, Brown, Davis, Lee, Jefferson, Roosevelt met at the White House to discuss international affairs.	8
44	0	0	7	5	4	1	0	2	22	3	0	0	0	1	1	2	0	5.0	1	25	John Smith from Paris traveled to London, visiting the Eiffel Tower, Louvre Museum, Notre-Dame Cathedral, and Tower of London with Anne Clarke and Robert Jones, and tasting the cuisine at Le Pain Quotidien and Borough Market.	8
24	0	0	8	0	1	2	0	1	8	2	0	0	1	1	1	1	0	3.0	1	18	John, Anne, Mark, Mary, Michael, Peter, Linda, and the United Nations met to discuss world issues.	8
5	0	0	1	0	0	0	0	0	3	1	0	0	0	0	1	1	0	2.0	0	2	John Fromm met Mrs.	8
27	0	0	8	2	1	1	1	0	11	1	0	0	2	0	1	1	0	3.0	0	20	John Smith from New York visited London, Paris, Rome, Madrid, Berlin, Vienna, Brussels, and Amsterdam during his European vacation.	8
26	0	0	8	1	1	0	0	1	12	1	0	0	2	0	1	1	0	3.0	0	16	John, Mary, Mark, Lisa, David, Sarah, Peter, and Paul attended the United Nations Global Climate Summit in Paris.	8
32	0	0	3	6	0	5	2	1	9	2	0	0	3	1	1	1	0	6.0	1	27	John from Paris gave Mary, his sister living in Madrid, the rare book from Michael Crichton's personal collection to his brother Thomas in New York on Christmases past.	8
17	0	0	7	0	0	0	0	0	10	0	0	0	0	0	0	0	0	2.0	0	14	John, Maria, George, Anne, Benjamin Franklin, Thomas Jefferson, Susan B.	8
52	0	0	7	10	2	2	1	3	20	2	0	0	3	0	2	2	0	6.0	0	29	John from Boston visited Melbourne, in Australia, during the Paris Fashion Week, at the Metropolitan Museum of Art in New York City with Sarah from Vancouver, and they attended a gala at Prince Charles' and Princess Diana's old palace, Kensington Palace, in London.	8
29	0	0	6	4	1	1	0	1	13	1	0	0	2	0	1	1	0	4.0	0	19	John from Los Angeles met Maria from London, India, Egypt, Paris, Brazil, and Canada at the United Nations headquarters in New York City.	8
37	0	0	8	5	1	1	1	3	15	1	0	0	2	0	1	1	0	4.0	0	22	John from London drove his car through Paris, France, past Big Ben, the Eiffel Tower, Mount Rushmore, the Taj Mahal, and the Statue of Liberty, to New York City.	8
44	0	0	17	2	2	2	1	0	18	1	0	0	1	0	1	0	0	3.0	0	22	John, Mark, Bob, Michael, Peter, Paul, George, Ringo, Mary, Martha, and Elizabeth traveled to Paris, Rome, Tokyo, London, New York, Beijing, and Moscow for their world tour.	11
62	0	0	6	8	3	0	0	6	35	1	1	0	2	0	1	0	0	5.0	0	38	Catherine Anne Marie Elisabeth Dorothea Amalia Charlotte Wilhelmine Helena Therese Friederike Susanne Luise Frieda Elizabeth and Henry James Washington dined at the White House with the Queen of Romania, the King of Denmark, the Emperor of Japan, the Tsarina of Russia, Princess Margaret and Princess Anne, and President Eisenhower on the third Tuesday of November 1957.	11
31	1	0	11	1	1	1	1	1	12	1	0	0	1	0	1	1	0	3.0	0	22	John, Anne, Mary, Peter, Paul, James, Lena, Mark, Lisa, Matthew, and George celebrated their birthdays together at the White House.	11
81	0	1	12	13	2	1	0	4	39	4	1	0	4	1	2	2	2	5.0	3	43	In Atlanta, Georgia, during the 2023 World Expo hosted by the United Nations, President Johnson, representing the USA, received a gift from King Abdullah of Saudi Arabia, Queen Elizabeth II of England, President Xi Jinping of China, Prime Minister Modi of India, Chancellor Merkel of Germany, and President Macron of France, while Vice President Pence conversed with Vice President Hassan Rouhani of Iran and Prime Minister Netanyahu of Israel.	11
44	0	0	19	1	2	0	0	0	20	1	0	0	1	0	1	0	0	3.0	0	20	John, Mary, Sarah, Robert, Lisa, Samuel, Emily, David, Olivia, and Alexander went to Paris, Rome, Amsterdam, New York, Venice, Oslo, Tokyo, London, Madrid, and Prague.	11
51	0	0	20	2	2	2	1	1	21	1	0	0	1	0	1	1	0	5.0	0	22	Ahmed, Sarah, Zoe, Michael, Emily, Olivia, Alexander, Grace, Danielle, Nicholas, and William had a lively discussion about their travels to Paris, Rome, Athens, Cairo, Marrakech, Tokyo, Venice, Petra, Barcelona, and Istanbul.	11
35	0	0	10	1	2	5	0	0	12	1	0	0	0	0	1	0	0	4.0	0	24	John's father, Edward's uncle, Samuel's aunt, Emily, Rebecca, Lisa, Mark, Patricia, Sophia, and William met at Elizabeth and Francis's garden party.	11
20	0	0	5	1	0	2	0	0	8	1	2	0	1	1	0	1	0	3.0	1	13	Abraham Lincoln birthday speech at Gettysburg National Cemetery, Pennsylvania, November 19, 1863, honoring Ulysses S.	11
69	0	0	11	11	3	2	1	2	36	2	0	0	1	0	1	2	0	6.0	0	34	Queen Elizabeth II of England, visited Paris, France, with President Emmanuel Macron and his wife Brigitte, in Italy during the Tour de France, met Archduke Carl Philipp of Austria-Tuscany, Princess Sofia of Belgium, King Carl XVI Gustaf and Queen Silvia of Sweden, and President Aleksander Vučić of Serbia, for a diplomatic summit at Castle Coombs near Bath.	11
39	2	0	9	3	2	3	0	0	16	2	0	0	2	1	2	0	0	6.0	1	19	John Deere tractor drove past Ford Model T in downtown Los Angeles, where ABC, XYZ, PQR, STU, and UVW Bank buildings tallied, next to Walgreens, Whole Foods, and Starbucks cafes.	11
55	0	0	8	12	3	3	3	2	19	2	1	0	2	0	1	2	1	7.0	1	28	John from New York City, visiting Paris in June with his wife, Martha, from Sydney, and their friends Peter and Lisa from London, met Anne from Beijing, and her brother Michael from Tokyo, at the Tower of Pisa in Italy during the European Football Championship in 2024.	11
81	0	3	12	10	3	6	2	8	28	4	0	0	4	3	3	4	0	7.0	3	23	In Los Angeles, California, at the University of Southern California, the Trojans defeated the Bruins of UCLA in the annual crosstown football rivalry at the Coliseum, while the Lakers, Celtics, and Bulls battled it out in the NBA Finals at Staples Center, as Mickey Mantle, Jackie Robinson, and Babe Ruth joined Michael Jordan, LeBron James, and Kobe Bryant in acknowledging their admiration for the respective athletes' impressive performance.	11
36	0	0	10	0	0	1	1	0	22	1	0	0	1	0	1	1	0	3.0	0	31	John Adams, Sarah Jessica Parker, Michael Jackson, Angelina Jolie, Abraham Lincoln, Albert Einstein, Marie Curie, Neil Armstrong, George Washington Carver, Mahatma Gandhi enjoyed their daily routines.	11
47	0	0	3	3	1	3	0	3	28	2	2	0	2	1	1	2	0	5.0	1	25	James Madison Carroll Preston Thomas Jefferson Alexander Washington Abraham Lincoln George Washington King Charles I George II George III Henry VIII Isabel Lucas Philippa Georgina attended the grand opening of the new museum at Windsor Castle featuring the works of Caravaggio, Vermeer, and Rembrandt.	11
65	0	0	16	11	2	4	0	2	25	2	2	0	1	1	1	1	0	5.0	1	37	In Los Angeles, California, on Elm Street, near City Hall, at the University of Southern California, in room 204 of the Science and Engineering Building, on Thursdays at 3:00 pm, Professor Adams lectures on computer science to Michael, Maria, Lisa, Tom, John, Sam, Sarah, and David, using Microsoft PowerPoint.	11
54	0	0	11	3	2	5	1	2	26	1	0	0	3	0	1	0	0	4.0	0	43	Apollonio de' Castro, Alhambra Palace, King Henry VIII, Leonardo da Vinci, Queen Elizabeth I, Sistine Chapel ceiling, Shakespearean theatre, Mount Everest, Mariana Trench, Sir Isaac Newton, and the Great Wall of China gazed upon these magnificent landmarks and masterpieces during their travels.	11
31	0	0	12	2	1	1	1	0	12	1	0	0	1	0	1	0	0	3.0	0	20	Maggie, Mark, Lisa, Richard, Sarah, Peter, Jennifer, John, David, and Daniel traveled to Rome, Italy, for their annual reunion.	11
40	0	0	14	1	2	3	1	1	17	1	0	0	0	0	1	1	0	4.0	0	22	John, Maria, Mark, Olivia, Sarah, Thomas, Victor, Waldo, Xena, Yvonne, and Zoë attended the reunion of their alma maters, Cambridge University, Brown University, and Stanford University.	11
27	0	0	11	0	1	1	0	0	12	1	0	0	1	0	1	1	0	3.0	0	22	Carter, Brad, Sarah, Michael, Samantha, Emily, Jonathan, Lisa, Daniel, Rebecca, and Tom visited Paris last summer.	11
34	0	0	11	1	1	1	0	2	15	1	0	0	2	0	1	1	0	4.0	0	22	John, Sarah, Michael, Elizabeth, Thomas, Emily, David, Rebecca, Nicholas, Olivia, and Mark attended the annual conference at the Grand Hyatt New York City.	11
49	1	0	13	2	1	1	0	0	25	2	0	0	1	1	1	1	0	5.0	1	21	Appleson, Baxter, Cartersville, Dickenson, Everhart, Franklinville, Grahamstown, Harperfield, Jennington, and Kendalton residents gathered together at Franklinville University's Cartersville Auditorium in Dickenson County to celebrate Appleson's Annual Harperfield Jennington-Grahamstown Everhart-Dickenson-Kendalton Community Fair.	11
57	0	1	8	8	6	6	3	1	18	3	0	0	2	1	2	2	0	5.0	1	30	John's uncle Edward, from New York, visited Montreal with his daughters Rebecca, Olivia, and Amelia, and their dogs Pepsi and Champ, on the long weekend in September, while Mary and Tom lived in Boston and invited Alex and Samantha from Chicago to their housewarming party in San Francisco.	11
61	0	0	13	5	2	3	2	1	25	4	2	1	1	3	2	2	0	9.0	3	13	In ancient Egypt, Cleopatra VII, daughter of Ptolemy XIII, met Mark Antony from Rome, who was allied with Octavian, Gaius Julius Caesar's stepson, to defeat Pompey Magni, Marcus Porcius, and their army, consisting of Marcus Licinius Crassus, Tullius Cicero, Gnaeus Pompey the Great, and Lucius Cornelius Lentulus.	11
30	0	0	10	2	1	0	0	1	14	1	0	0	1	0	1	0	0	3.0	0	26	President Biden met with Governors DeSantis, Pritzker, Newsom, Kemp, Cuomo, Whitmer, Ige, Walz, Inslee, and Murphys in the Oval Office.	11
32	0	0	12	2	2	1	0	1	13	1	0	0	0	0	1	0	0	3.0	0	20	John, Marsha, George, Elizabeth, Mark, Alexandra, William, Victoria, Steven, and Rebecca went on a vacation to France, Switzerland, and Italy.	11
29	0	0	10	1	1	1	0	1	13	1	0	0	1	0	1	1	0	3.0	0	20	John, Mary, Peter, Emily, Michael, Danielle, Samuel, Sarah, Thomas, and William visited the Louvre Museum in Paris last summer.	11
50	0	0	9	4	3	7	4	2	19	1	0	0	0	0	1	1	0	5.0	0	22	John's parents, Anne and Michael Morgan, from Dallas, Texas, invited Elizabeth Smithson, her brother Richard Joneson, his girlfriend Patricia Thompson, their friends William Brown and Olivia Adams, and Alexander Wilson to their cottage in The Hamptons for a weekend reunion.	11
26	0	0	4	7	1	3	0	4	7	0	0	0	0	0	0	0	0	5.0	0	16	In Alexandria, on the banks of Lake Superior, beneath the mountains of The Adirondacks and The Rockies, during winter at Mount St.	11
54	1	1	10	9	1	1	0	2	24	3	0	0	2	2	3	2	0	7.0	2	20	Emma Peet from Brooklyn, New York, met Fredric Smithson from Dallas, Texas, at the Grand Ole Opry in Nashville, Tennessee, where Derek Brown from Louisiana, sang a duet with Marla Johnson from Mississippi, while Oliver Grant from Alabama and Isabel Jackson from Georgia, danced.	11
28	0	0	1	3	1	2	1	0	18	1	1	0	0	0	1	1	0	4.0	0	13	John Deere Alice Ford Brian Lee Melissa Susan Xavier Carlos Daniel Linda Markella celebrated their wedding anniversary at Disney World with Elizabeth and George in December 2023.	11
28	0	0	10	1	2	1	0	1	12	1	0	0	0	0	1	1	0	4.0	0	20	John, Samuel, Elizabeth, William, Emily, Michael, Sarah, Alexander, Charlotte, and Benjamin attended the wedding of Richard and Jennifer.	11
40	0	0	10	2	1	2	0	2	20	1	1	0	1	0	1	1	0	4.0	0	31	Queen Elizabeth II, Prince Philip, Prince Charles, Camilla, Duke of Cornwall, Prince William, Kate Middleton, Prince George, Princess Charlotte, and Prince Louis visited the White House for the state dinner.	11
29	0	0	10	1	0	0	0	1	14	1	0	0	2	0	1	1	0	4.0	0	19	John, Mary, Sarah, Peter, Jake, Emma, Daniel, Elizabeth, Michael, Mark attended the United Nations Conference in New York City.	11
49	1	0	6	5	2	3	0	2	22	2	0	0	1	0	1	2	0	7.0	0	11	In Paris, at the Louvre Museum, Mona Lisa greets Leonardo da Vinci as Vincent van Gogh and Pablo Picasso examine Rembrandt's The Night Watch next to Michelangelo's Pieta, near Mozart's portrait, Galileo's telescope, and Albert Einstein's famous equations.	11
40	0	0	11	0	1	0	0	0	26	1	0	0	1	0	1	1	0	3.0	0	34	John Adams, Samuel Adams, Paul Revere, George Washington, Benjamin Franklin, Thomas Jefferson, Abraham Lincoln, Charles Darwin, Galileo Galilei, Vincent van Gogh, and Albert Einstein visited Mount Rushmore National Memorial.	11
73	2	2	7	11	1	7	1	6	27	4	1	1	3	3	4	3	0	7.0	3	21	Joseph from Massachusetts met Anne from Nebraska at the Stanford University, Cambridge International School Alumni Conference in Paris, France, in the ballroom of The Ritz Paris Hotel, where Queen Elizabeth II was seated next to Elon Musk, while Prince Philip and Mark Zuckerberg engaged Bill Gates in a lively debate about the future technology, with Stephen Hawking providing insightful comments from the wheelchair by his side.	11
11	0	0	3	3	0	0	0	0	4	0	0	0	1	0	0	0	0	2.0	0	7	In Los Angeles, on Main Street, beside St.	11
27	0	0	6	0	1	3	2	2	12	1	0	0	0	1	0	0	0	4.0	1	26	John Deere, tractors including the Model X305, John Doe, his sons Mark, Mike and Bob, their neighbors the Jones Family, Mr.	11
52	0	0	10	9	1	1	1	4	22	2	0	0	2	0	2	1	0	5.0	0	20	In ancient Rome, Julius Caesar met Cleopatra VII, Queen of Egypt, under the Sphinx at the Temple of Hepsa in Thebes; they feasted with Augustus, Mark Antony, Cicero, Livia Drusilla, Octavian, MarcAntonia and Agrippa in the grand palace of Alexander the Great.	11
50	0	0	13	4	1	0	0	1	27	1	1	0	0	0	1	1	0	3.0	0	25	In London, at Regent's Park, near Kensington Palace, during the Queen's Garden Party, Elizabeth II met Bill Gates, Tim Cook, Mark Zuckerberg, Steve Ballmer, Jeff Bezos, Jack Ma, Elon Musk, Albert Einstein, and Nelson Mandela.	11
38	0	0	6	5	0	1	0	0	21	1	1	1	1	0	1	0	0	4.0	0	21	Queen Elizabeth II's coronation at Westminster Abbey in London was attended by Prince Philip, Duke of Edinburgh, Prime Minister Harold Macmillan, King Hussein of Jordan, Pope Paul VI, President John F.	11
59	0	0	10	12	3	0	0	1	27	3	0	0	3	0	1	2	0	7.0	0	50	John from Paris traveled to Amsterdam, met Bill and Kate from Sydney, and joined Jane from London, Michael from Rio de Janeiro, Peter from Toronto, Samuel from New Delhi, Anna from Shanghai, Oliver from Istanbul, and Sofia from Sao Paulo, at the United Nations Convention in New York City.	11
52	1	0	13	5	3	2	1	1	19	2	2	1	2	1	2	2	0	4.0	1	34	John met Mary, Anne and Barbara from Paris, at the United Nations Building in Geneva, on October 15, 2021, where Peter, Sophie, Olivia, James and Daniel were giving presentations about their respective companies, Amazon, Samsung, Microsoft, Tesla and IBM.	11
62	0	0	12	7	1	3	0	1	34	1	3	0	0	0	0	1	0	6.0	0	56	In the gardens of Versailles, Queen Marie Antoinette, King Louis XVI, Dauphine Marie Josèphe, Dauphin Louis XVIII, Princess Elizabeth of Hesse, Prince Ferdinand II of Two-Sicilies, Prince Charles Edward Stuart, Prince William V of Orange, Prince Augustus Frederick of Wales, and Prince Frederick II of Prussia enjoyed afternoon tea.	11
43	0	0	11	3	1	2	0	1	22	1	1	0	1	0	1	1	0	4.0	0	34	Queen Elizabeth II, Prince Philip, Prince Charles, Camilla, Duke of Cornwall, Prince William, Catherine, Duke of Cambridge, Prince George, Princess Charlotte, and Prince Louis attended the royal tea party at Buckingham Palace.	11
52	0	1	13	4	1	5	3	1	18	2	0	1	2	1	2	2	0	5.0	1	25	In New York City, at the Metropolitan Museum of Art, I met Jane, John, Sarah, Emily, Peter, Michael, Robert, Lisa, Mark, and Rachel, as they were admiring Van Gogh's Starry Night during their art history class field trip.	11
26	0	0	10	0	1	1	0	1	11	1	0	0	1	0	1	1	0	3.0	0	20	John, Michael, Sarah, Katherine, Emma, Olivia, Liam, Benjamin, Alexander, and Elizabeth attended the United Nations conference.	11
37	0	0	11	1	1	0	0	0	22	1	1	0	0	0	1	1	0	3.0	0	29	In Paris, Pierre met Princess Diana, Queen Elizabeth II, Prince Philip, James Bond, Alfred Hitchcock, Elvis Presley, Marilyn Monroe, George Washington, Mahatma Gandhi, and Abraham Lincoln.	11
31	0	0	10	2	1	1	0	0	14	1	0	0	1	0	1	1	0	4.0	0	22	John's little sister Emily from Paris met Thomas, Richard, William, James, David, Michael, Daniel, Paul, Peter, and Anne in Rome.	11
29	0	0	10	3	0	2	1	0	13	0	0	0	0	0	0	0	0	3.0	0	23	Maryam Invites Abdulrahman, Bashir, Fatima, Hasan, Hina, Ibrahim, Jamilah, Khalid, Laila, Muhammad to her house for dinner on Friday.	11
