n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	NUM_constraint
22	0	0	6	0	1	4	0	1	0	1	6	0	3	0	1	1	0	3.0	0	11	A package contains 3 red marbles, 1 orange marble, and 2 yellow marbles: 3, 1, 2.	4
22	0	0	4	3	1	8	0	1	0	1	4	0	0	0	1	1	0	4.0	0	14	The recipe requires 2 cups of flour, 1 teaspoon of salt, 3 eggs, and 1 cup of sugar.	4
23	0	0	5	1	1	4	0	0	0	4	4	1	2	0	2	1	3	5.0	3	19	To create various shapes with polymer clay, following instructions numbered 1, 3, 4, and 7 may prove beneficial.	4
9	1	0	2	0	0	2	0	1	0	1	2	0	0	0	1	1	0	3.0	0	3	Each package contains approximately 3 kg (6.	4
18	0	0	4	1	0	2	0	1	0	1	8	1	0	0	1	0	0	4.0	0	7	Three thousand eight hundred forty-five (3845) units were delivered each month in 2020.	4
21	0	0	4	0	1	8	1	1	0	2	4	0	0	1	1	2	0	6.0	1	12	I made a cake using 280 g sugar, 120 ml oil, 200 g flour, and 4 eggs.	4
19	0	0	4	1	1	2	0	2	0	1	4	0	0	0	1	1	0	3.0	0	10	The ticket for this event costs € 17, € 29, € 42, and € 59.	4
14	1	0	2	1	0	2	3	0	0	1	2	2	0	0	2	1	0	3.0	0	5	My phone number is 251-555-3627, you can also reach me at 251-555-2236.	4
22	0	0	5	2	1	3	1	1	1	1	6	1	0	0	1	1	0	5.0	0	7	I have visited the beach areas at 8:00 am on four Sundays: 17/11, 24/11, 1/12, and 8/12.	4
16	0	0	4	1	1	4	0	0	0	1	4	0	1	0	1	0	0	4.0	0	7	Fourth grade math tests consist of questions 17, 23, 31, and 42.	4
11	1	0	1	2	0	2	0	2	0	1	2	0	0	0	1	0	0	2.0	0	6	The train arrives at platform 3 at exactly 9:37 a.	4
9	0	0	1	2	0	2	0	2	0	1	1	0	0	0	1	0	0	3.0	0	4	The temperature of the mixture increased by 2.	6
6	0	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	2.0	0	2	Unit cost: $15.	6
6	0	0	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	2.0	0	1	A pizza costs €14.	6
27	1	0	4	4	0	8	0	2	0	2	5	0	1	1	1	0	0	6.0	1	9	The clock tower strikes 7 times at midnight, 11 twice, followed by 4 long tolls for a total of twenty-two bell rings.	6
25	0	0	7	2	1	5	0	2	0	2	6	0	0	1	1	1	0	4.0	1	16	Each week, the sales team achieved targets of 150, 200, 250, 180, 300, and 220 in orders processed.	6
24	0	0	7	1	1	4	0	2	0	2	7	0	0	1	1	1	0	5.0	1	20	The library has 25 books, numbered 1, 3, 7, 11, 13, and 21 in the reference section.	6
15	0	0	1	2	0	3	0	1	2	0	3	1	1	0	1	0	0	4.0	0	10	The population growth rate of New South Wales during 1980-1985 was 1.	6
18	0	0	6	0	1	2	0	1	0	1	6	1	0	0	1	0	0	3.0	0	11	The lottery winning numbers are 4, 15, 23, 31, 37, and 45.	6
14	0	0	1	2	0	5	0	0	0	1	4	0	0	0	1	1	0	3.0	0	10	12 students completed 25 math exercises in 45 minutes with 98% accuracy.	6
26	1	1	3	0	0	6	1	2	0	3	3	4	0	1	3	2	0	4.0	1	17	37,500 is the target population for marketing this product, 15,000 units have already been sold, our goal is to achieve 70% penetration.	6
20	0	0	7	0	1	3	0	1	0	2	6	0	0	1	1	1	0	5.0	1	11	The product line includes items numbered: 127, 215, 538, 719, 962, and 1113.	6
17	0	0	2	4	0	5	0	1	1	1	1	0	1	0	1	0	0	3.0	0	9	In the first week of August, sales revenues for product Z amounted to $10,453.	6
14	0	0	1	2	0	5	0	2	0	0	1	1	2	0	1	0	0	3.0	0	6	357 miles is the average annual commuting distance for employees in this industry.	6
25	0	0	2	3	2	6	0	2	0	3	3	0	2	1	1	1	0	5.0	1	10	At the art exhibit, visitors viewed and purchased 33 original oil paintings priced between $1,500 and $10,500 during the first hour.	6
7	0	0	1	0	0	1	0	0	0	1	2	0	1	0	1	1	0	2.0	0	2	17 blue widgets cost ₪12.	6
2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	Answer: The number of days in February varies between 28 and 29, except in a leap year when it is 29 plus an extra day.	6
26	0	0	7	1	1	5	0	2	0	0	6	1	2	0	1	0	0	3.0	0	12	The new product's sales figures for the last month were: 3255, 4127, 2983, 3766, 2814, and 4452 units.	6
16	1	0	1	2	1	5	1	0	0	2	2	0	1	0	1	1	0	3.0	0	7	Your monthly electricity usage peaks at 1080 kWh during winter and averages 850 kWh annually.	6
11	0	0	1	2	0	3	0	1	0	1	1	1	0	0	1	0	1	5.0	1	7	The sum of money collected from sales was $6,572.	6
18	0	0	3	0	1	4	0	0	2	2	4	0	0	1	1	2	0	5.0	1	7	John Doe's account received 30 deposits, 2 withdrawals, and 12 transfers totaling $12,573.	6
9	0	0	1	1	0	1	1	1	0	1	1	1	0	0	1	1	0	3.0	0	2	You will receive an invoice for $19.	6
17	0	0	3	2	0	3	0	1	0	1	4	0	0	0	1	1	0	5.0	0	6	Three students achieved scores of 87%, 92%, 95% on the exam.	6
14	0	0	2	2	0	4	1	1	0	1	2	0	1	0	1	1	0	2.0	0	11	You scored 75 points in the math test, with 12 incorrect answers.	6
7	0	0	1	1	0	2	0	1	0	1	1	0	0	0	1	0	0	2.0	0	2	The stock exchange closed at 4,271.	6
17	1	0	2	2	0	6	0	1	0	1	2	0	1	0	1	2	0	4.0	0	6	In a business meeting, representatives from five organizations finalized partnership deals worth approximately $27.	6
35	0	0	5	0	0	12	0	5	3	0	4	5	0	1	5	0	0	4.0	1	27	The post office box number is 1753, the city code is 48111, the street address is 221 Poplar Street, the apartment number is A-3, the email is example@gmx.	6
2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0	0	1.	6
6	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	2.0	0	2	The sum of $5,672.	6
14	0	0	1	2	0	3	0	2	0	1	2	1	1	0	1	0	1	5.0	1	10	The sum of money spent in the first five days was $1,234.	6
16	0	0	5	0	0	5	0	1	0	0	4	1	0	0	1	0	0	2.0	0	6	A phone number is (212) 555-1234, extension 1212, area code 10011.	6
25	0	0	7	2	1	3	0	2	1	1	7	1	0	0	1	0	0	3.0	0	11	In the lottery result for February 24, the winning numbers were 4, 15, 21, 33, 36, and 45.	6
28	0	0	2	5	0	5	1	2	1	3	4	3	1	2	2	0	0	7.0	2	10	Unit 7 has been cleared to operate at a budget of 15,000 dollars, which will allow for 375 hours of engineering over the next 6 weeks.	6
16	0	0	2	0	0	6	0	0	1	0	3	2	0	0	2	0	0	4.0	0	5	Sophie's telephone number is 321-645-7982, office hours are 09:00 am - 17:30 pm.	6
23	0	1	6	0	1	4	0	1	0	2	6	2	0	1	2	0	0	5.0	1	17	Sales records show that units 3, 5, 7, 12, 24, and 31 have been sold this month.	6
25	0	0	6	1	1	2	0	2	2	0	7	1	2	0	1	0	0	4.0	0	11	The last three digits of a person's Social Security Number are 453, 126, 789, 012, 567, and 998.	6
31	0	0	4	4	0	6	0	2	1	4	4	0	1	1	2	1	1	5.0	2	9	In the annual report published 31 March, the company's assets totaled $2,754,613, liabilities amounted to $687,845, resulting in shareholders' equity of $2,066,768.	6
8	0	0	1	1	0	3	1	0	0	1	1	0	0	0	1	0	0	2.0	0	4	120 minutes elapsed during their team huddle.	6
34	0	0	7	2	0	6	0	3	0	1	7	0	2	0	1	1	0	5.0	0	23	The sales reports show a steady revenue increase: $2,500, $3,100, $3,700, $4,300, $5,100, $5,900 per month for the last six months.	6
50	0	1	13	4	1	18	0	1	0	2	10	0	0	0	1	2	1	5.0	1	33	A recipe for making chocolate chip cookies requires 1 cup (236 ml) of milk, 1 pound (453 g) of flour, 3 eggs, 2 teaspoons (10 ml) of baking powder, and 2 1/2 cups (567 ml) of sugar.	6
23	0	0	7	1	1	4	0	1	0	2	7	0	0	1	1	1	0	4.0	1	12	The library purchases 125 issues per year, including Journals 1, 3, 4, 7, 11, and 22.	6
15	0	0	7	0	0	5	0	0	2	0	0	0	1	0	0	0	0	2.0	0	10	Serial numbers: MKA457, KJB239, XHM876, LNO112, N7C643, BGQ321.	6
8	0	0	2	0	0	2	0	1	0	1	2	0	0	0	1	1	0	2.0	0	2	A recipe requires 2 tablespoons (0.	6
10	0	0	3	0	0	2	0	0	3	0	2	0	0	0	0	0	0	3.0	0	4	512 MB RAM, Intel i7 processor (3.	6
19	0	0	6	1	1	2	0	2	0	1	6	0	0	0	1	0	0	3.0	0	11	The clock strikes every hour at 1, 2, 3, 4, 5, and 6.	6
37	2	0	3	4	2	11	0	3	0	3	3	2	2	1	1	2	0	5.0	1	11	Twice weekly during the school term, students are to attend classes from 8 AM to 3 PM, and are expected to spend an additional 2 hours every day on personal study or library research.	6
12	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1.0	0	10	 3, 9, 12, 5, 7, 0.	6
12	0	0	1	2	0	4	0	1	1	1	1	1	0	0	1	0	0	3.0	0	5	A password reset request was submitted on Wednesday at 11:15 am.	6
39	0	1	13	2	0	3	0	1	7	2	8	1	0	0	1	1	1	4.0	1	20	In a quiz held on 1 March 2023, student scores were as follows: A-12, B-7, C-18, D-5, E-23, F-11.	6
8	0	0	1	0	0	1	0	1	1	1	1	0	1	0	1	1	0	3.0	0	4	IKEA charges a flat rate $3.	6
22	0	0	6	2	1	3	1	1	0	2	6	0	0	0	1	0	0	3.0	0	18	The train arrives at stations 3, 5, 7, 10, 13, and 16 on its proposed route.	6
