n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	CCONJ_constraint
23	1	0	3	3	1	7	1	3	0	3	0	0	1	0	3	0	0	3.0	0	15	The dog chewed on his favorite toy, the children squealed with delight, and summer rain fell heavily on the windows.	3
17	0	0	3	2	1	5	1	2	0	3	0	0	0	0	1	2	0	3.0	0	9	She played piano, sang in the choir, and baked pastries for the church sale.	3
16	0	0	3	0	1	3	4	0	0	3	0	1	0	0	1	3	0	3.0	0	11	I forgot my keys, forgot my wallet, and couldn't find my phone.	3
24	4	0	3	1	1	5	3	1	0	4	0	0	1	1	2	2	0	4.0	1	13	She sings beautifully, but often forgets the lyrics, hence her backing vocals perform admirably to save her performances from complete collapse.	3
18	0	1	3	0	1	4	3	2	0	4	0	0	0	1	1	4	0	4.0	1	9	She ordered a salad, paid her bills, and checked her email before leaving the restaurant.	3
13	0	0	3	0	1	4	0	2	0	3	0	0	0	0	3	0	0	4.0	0	5	The dog barked, the children screamed, and fire alarms blared.	3
21	1	0	3	2	1	4	2	1	3	4	0	0	0	0	1	3	0	3.0	0	16	I studied law at Cambridge University, passed my bar exams, then went to London and started a practice.	3
16	3	0	3	0	1	3	0	3	0	3	0	0	0	0	3	0	0	3.0	0	11	The dog barked loudly, the mail arrived promptly, and the neighbors laughed loudly.	3
22	0	0	3	2	1	5	3	2	1	3	0	1	0	0	1	3	0	3.0	0	16	She missed the flight to Boston, forgot her phone at the airport, and couldn't find her hotel reservation.	3
16	0	0	3	1	1	4	1	3	0	3	0	0	0	0	3	0	0	3.0	0	9	My phone rang, the dog barked, and a knock came at the door.	3
33	2	0	3	3	3	5	4	3	0	4	0	4	1	0	3	2	0	4.0	0	17	I've been working on this report for hours, and I still haven't finished, but I must submit it tomorrow and also attend that important meeting in the afternoon.	3
13	0	0	2	0	1	5	2	2	0	1	0	0	0	0	1	1	0	4.0	0	4	He forgot his keys, the appointment time and the anniversary date.	3
20	0	0	3	1	1	4	0	4	0	5	0	0	0	2	3	0	0	3.0	2	13	The sun began to rise, the birds started to chirp, and the dewdrops sparkled on the leaves.	3
13	1	0	3	0	1	3	0	2	0	3	0	0	0	0	3	0	0	3.0	0	8	The storm approached, lightning cracked, and the sky thundered ominously.	3
15	0	0	3	0	1	3	2	2	0	3	0	1	0	0	1	3	0	3.0	0	9	I will visit the library, meet my friend, and attend the lecture.	3
17	0	0	3	1	1	5	2	3	0	1	0	1	0	0	1	1	0	4.0	0	7	I'll bring a blanket, a flashlight, and some food for our camping trip.	3
16	0	0	3	1	2	4	1	2	0	3	0	0	0	0	1	2	0	4.0	0	11	I went to the store, bought milk and eggs, and made a cake.	3
14	0	0	2	1	1	4	4	1	0	1	0	0	0	0	1	1	0	3.0	0	11	I lost my wallet, my phone and my key in the crowd.	3
44	3	0	5	3	4	9	5	1	0	5	1	4	3	3	5	2	0	5.0	3	31	She has worked in the hospital for 15 years, yet she still struggles to make ends meet, and her children rarely have enough clothes or books; her salary is barely sufficient, and her husband has been unemployed for months.	4
53	1	2	3	6	5	9	4	2	0	4	2	7	7	1	4	1	0	6.0	1	38	The package has been sent to you in a wooden crate with tight bolts and nails, but it also has labels from at least three different cities and has come by two distinct transport companies, yet you cannot be certain that its contents will be as expected or unharmed.	4
23	0	0	7	0	2	5	0	4	0	1	0	1	3	0	1	1	0	4.0	0	9	The package was large, heavy, fragile, and contained a watch, a vase, a book, and photographs.	4
31	2	1	4	2	1	5	3	5	0	5	0	1	1	2	2	3	0	5.0	2	13	Despite her best efforts, she had lost the competition, yet still attended every session, as she both missed the excitement and sought to learn from the winners.	4
29	3	0	4	4	2	5	1	3	1	5	0	0	0	1	1	1	0	5.0	1	11	Despite the protest, she continued eating, danced and then spoke in public, but forgot the flowers for Grandma's grave on the way back home.	4
48	2	1	4	6	3	12	3	8	0	7	0	0	2	3	5	0	0	6.0	3	12	The cat slept on the cool tiles, but its tail twitched whenever a rat scratched in the wall, and it stared at a cockroach crawling on the hot iron stove, or purred contentedly while its shadow danced on the ceiling with the setting sun.	4
28	1	0	5	3	2	4	1	2	5	3	0	0	1	1	2	1	0	4.0	1	18	John travels to Spain, Greece, Italy, and France every year for vacation, but he still finds new places in each county to explore.	4
36	2	0	3	6	2	9	5	2	0	4	0	1	0	2	2	4	0	5.0	2	13	They spoke to the professor after class, and in his office he gave them permission to access the library archives during off hours, but warned them sternly to be back before closing time.	4
35	2	1	3	3	3	12	1	4	0	6	0	0	0	1	2	5	0	4.0	1	19	They enjoyed ice cream and candy bars, went swimming and played basketball in the summer, read novels and watched movies during the winter while the rain outside beat ceaselessly against the windows.	4
20	0	1	2	0	3	6	1	2	0	5	0	0	0	1	5	1	0	5.0	1	5	The children giggled, and their parents shared stories while the fire roared and popcorn crackled and beer flowed.	4
40	4	0	6	6	2	7	3	4	1	5	0	0	1	0	4	1	0	5.0	0	12	The baby slept through the night, yet it cried at dawn; she drank coffee before breakfast, but not with milk; they traveled westwards across the country, and then turned north at the Pacific Ocean.	4
48	2	0	5	6	2	15	2	5	0	6	0	0	5	1	5	1	0	5.0	1	29	A dog barked hysterically in broad daylight, and simultaneously its owner fumbled with car keys, a little girl screamed with delight on the nearby playground, the traffic light turned from red to green, and the ice cream man started playing his annoying jingle.	4
73	8	1	8	6	6	12	4	6	0	12	0	2	8	5	7	1	0	10.0	5	44	The monkeys slept high in their nests, yet chattered noisily; the baboons were awake and prowling, yet stayed silent, while the leopard watched carefully and growled ominously; the river roared beneath the forest and its current was swift, yet it flowed silently too in its deeper reaches where hidden currents swirled and whispered to each other, creating complex ecologies of life teeming with unimaginable beauty.	4
38	5	0	5	2	3	9	1	8	0	5	0	0	0	0	5	1	0	4.0	0	29	The baby sleeps peacefully in her crib, but the clock chimes loudly every hour, and the phone rings constantly, the dog barks uncontrollably outside, and the mailman drops the mailbag on the porch.	4
21	1	0	4	2	1	3	1	2	2	5	0	0	0	0	1	2	0	3.0	0	16	She traveled to France, studied abroad and worked in London; earned a law degree, pursued a Ph.	4
37	0	0	4	5	2	12	0	6	0	5	0	0	2	1	4	1	0	6.0	1	11	The bird on a wire sang at midnight under the moonless sky, but the owls replied in unison, the leaves rustled in the gentle breeze, and lightning bugs flashed to keep darkness company.	4
32	2	1	5	3	1	7	2	2	1	5	1	0	1	1	1	2	1	3.0	2	19	Despite her fear of driving, she attended two seminars abroad, learned to ski, gave a TED talk under extreme anxiety, and now volunteers as a driving instructor.	4
29	1	0	6	5	2	4	2	1	4	3	0	1	0	1	1	1	0	6.0	1	7	Despite her youth, she had completed a PhD in mathematics, and traveled widely throughout Europe, speaking at conferences in Rome, Vienna, and Paris.	4
15	0	0	4	0	1	4	1	1	0	4	0	0	0	0	1	3	0	4.0	0	10	She baked bread, mended socks, sewed shirts, and cleaned the barn.	4
33	0	1	1	1	6	7	2	1	0	3	0	4	4	2	2	2	0	5.0	2	16	The package is overweight and undersealed and will not travel either by air or sea and you will be unable to use courier services or standard mail in order to send it.	4
38	0	0	3	6	4	4	5	2	6	4	0	0	4	1	2	3	0	5.0	1	16	She studied literature at Harvard and at Sorbonne, lived in Italy and Greece, yet she found herself missing most the green trees and roses in her native Sweden during her long winters in the South.	4
23	1	0	5	2	1	5	2	2	0	3	0	1	1	0	1	2	0	5.0	0	10	She is playing the guitar, dancing, drinking wine, and telling old anecdotes to her grandchildren, all at once.	4
39	1	0	5	4	2	8	2	6	0	5	2	1	2	1	2	2	0	6.0	1	15	I've attended five seminars this year alone, and in the next two months, I plan to present at a symposium, publish an article, and collaborate on a research project with a fellow professor.	4
31	3	1	4	2	2	7	3	2	0	5	0	0	2	1	1	3	0	4.0	1	19	Despite her illness, she studied diligently while recovering, and simultaneously took long walks each afternoon, attended her favorite yoga class and wrote poetry late into the night.	4
24	0	0	4	4	1	11	0	3	0	1	0	0	0	0	1	1	0	4.0	0	14	The artist used acrylics for the landscapes, watercolors for the seascapes, charcoal for figure drawing, and oil paints for portraits.	4
24	2	1	4	1	2	5	0	4	0	4	0	0	1	1	4	0	0	4.0	1	16	The sun sets, and the mountains grow dark, while the lake freezes over, and birds fly south for the winter.	4
34	1	1	4	2	2	7	1	6	0	6	0	0	3	2	5	1	0	4.0	2	25	The sun sets late in the summer, the moon rises high and full, we gather around the bonfire to share stories, and the stars twinkle bright as the night deepens.	4
30	0	1	4	3	2	9	3	2	0	6	0	0	0	1	1	4	1	4.0	2	13	While cooking dinner and listening to jazz music, my grandma watched the sun setting beyond the lake, cleaned her glasses, and checked her phone for messages.	4
25	1	0	4	2	1	6	2	3	0	4	0	1	1	1	1	3	0	4.0	1	7	The children are playing inside with their toys, reading books, eating candy, and coloring their pictures all at the same time.	4
27	4	0	4	4	1	5	0	5	0	4	0	0	0	0	1	0	0	3.0	0	19	The bird sang delightfully on the roof, flew elegantly through the park, dived deeply into the pond, and perched peacefully on the branch.	4
22	1	0	4	1	2	5	1	3	0	4	0	0	1	0	1	2	0	5.0	0	17	She played the piano beautifully, sang in the opereta and the choir, painted portraits, and wrote elegant haiku.	4
47	0	1	7	5	5	10	6	2	0	6	0	2	2	2	5	3	0	6.0	2	17	They have lived on this mountain farm since childhood, and although their lifestyle was hard, yet it provided food for themselves and livestock, and, at the worst times, they had shelter, but at times they had to endure freezing winters.	4
9	1	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	7	 and, but, or, and yet.	4
29	0	0	3	5	2	8	1	5	0	4	0	0	0	1	1	1	0	5.0	1	13	The bird sings in the morning sun, yet preens itself in the shadow, nestles in the branches but hops on the ground to search for food.	4
30	2	2	5	0	2	5	3	2	0	4	0	1	3	2	3	3	1	3.0	3	14	Although she's introverted and quiet, She enjoys reading mystery novels passionately, and, although a loner, she frequently visits the public library to borrow books.	4
33	1	0	5	5	1	7	2	5	0	4	1	0	2	0	1	1	0	7.0	0	17	She danced at her wedding, graduated from the university, moved to a new house, and celebrated a grand birthday bash, all within a span of just two years.	4
27	1	0	3	5	2	9	0	3	1	2	0	1	0	0	1	1	0	4.0	0	16	A monarch butterfly may visit gardens in the west during spring, summer, and autumn in the north and migrate southward through Mexico during winter.	4
27	3	1	4	2	1	4	2	2	0	5	1	0	2	3	2	1	0	5.0	3	12	A large dog ran through the park, barking loudly, while three smaller ones chased it, yapping excitedly and playfully tugging at its tail.	4
25	2	1	4	1	2	5	0	5	0	5	0	0	0	1	4	0	0	4.0	1	13	The lion roared majestically in the jungle, while the sun set, the birds flew home, and the monkeys howled and chattered.	4
43	1	1	3	6	2	12	4	4	1	5	0	0	3	2	2	3	0	5.0	2	30	She spoke in front of a crowd at her high school graduation, while baking cookies for the PTA sale and reading scripts at a local community theatre, but she found her true passion when interning at the city's museum.	4
33	0	0	4	4	2	9	0	0	1	7	0	0	5	1	1	4	0	5.0	1	18	Alan attended graduate school for physics, studied theoretical mathematics, published research in multiple reputed journals, and traveled to international conferences to present and receive critical feedback from fellow scientists.	4
31	4	0	4	4	1	7	0	6	0	4	0	0	1	0	1	2	0	4.0	0	22	The dog chased the cat into the garden, barked loudly at the squirrel, digged holes next to the tree, and then slept soundly in the sunlit spot.	4
38	0	0	4	5	3	9	3	4	0	5	0	0	3	1	1	1	0	6.0	1	9	She went dancing at the local bar, and sang at the city's annual festival, and painted her creations for the art exhibition, and volunteered at the children's hospital during her free time.	4
29	0	1	3	5	3	10	2	0	0	4	0	0	1	1	2	2	0	5.0	1	9	She sings at weddings and birthday parties, yet she plays classical music in concert halls, while teaching in schools on weekdays and attending auditions on weekends.	4
16	0	0	4	1	1	6	1	0	1	1	0	0	1	0	1	1	0	3.0	0	13	John studied physics, mathematics, computer science, and philosophy during his undergraduate education.	4
14	0	0	4	1	1	3	0	2	0	3	0	0	0	0	1	0	0	3.0	0	7	The monkeys play, leap, swing, and fight in the forest.	4
33	1	0	4	2	3	5	0	4	4	4	0	2	2	1	1	3	0	6.0	1	16	A person can travel through France, Italy, Greece, and Spain within a month but will not have enough time to visit all cultural sites and enjoy the foods extensively.	4
24	0	0	4	2	3	4	1	4	1	4	0	1	0	0	2	1	0	3.0	0	15	After the concert, I went for dinner, called an Uber, and either got lost or the driver took a detour.	4
30	1	1	5	1	2	5	4	2	0	6	0	3	0	1	3	1	0	4.0	1	15	I must study, read, write and revise all night long, but my friend is enjoying the midnight sun, while I'm buried in my books.	4
42	1	0	10	3	5	8	2	1	4	7	0	0	1	0	2	3	0	5.0	0	18	She traveled to Egypt, France, Italy, and India, and at every temple and palace she admired artworks, savored cuisines, shopped, learned about customs, made new friends, but also experienced challenges and disappointments.	4
