n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	ADV_constraint
21	3	0	2	3	1	5	1	2	0	3	0	0	1	1	1	2	0	4.0	1	8	He plays soccer skillfully, gracefully sliding past defenders and gently curving shots into the goal with a powerful strike.	4
21	1	0	5	2	1	4	1	0	2	1	0	1	3	0	1	1	0	3.0	0	12	They will celebrate Christmas EARLY next year, possibly in September, with joyous music, decorations, and feasting.	4
25	3	1	3	3	0	5	2	3	0	4	0	0	1	3	2	0	0	5.0	3	12	The baby giggles loudly, jumping energetically on the trampoline during the warm summer evening, while surrounded by her siblings who cheer wildly.	4
18	1	0	1	2	1	4	0	3	0	3	0	0	3	2	1	0	0	3.0	2	10	The cat jumped NARROWLY onto the tiny windowsill despite the heavy rain POURING and strong winds HOWLING.	4
19	4	0	3	1	1	2	1	1	0	4	0	1	1	0	1	0	0	3.0	0	9	His speech was softly spoken, hesitantly paused, anxiously awaited but finally concluded after a long duration.	4
11	2	0	1	0	1	3	1	0	0	2	0	0	1	0	1	2	0	3.0	0	4	They rarely eat vegetables but cook elaborate pasta dishes instead.	4
36	7	1	6	4	1	6	2	3	0	5	0	0	1	2	2	2	0	6.0	2	10	He barely slept, silently, quickly eating the last slice of pie before the train arrived on time, loudly, finally, and triumphantly making it on board after an almost missed connection.	6
32	3	1	3	4	1	9	0	3	0	3	0	0	5	2	1	3	0	5.0	2	10	The chef often adds a unique twist to every classic dish, carefully preparing meals with immense skill, while consistently impressing customers with remarkable speed and exceptional attention to detail.	6
28	4	0	3	4	1	8	4	1	0	2	0	0	1	1	1	0	0	4.0	1	24	She danced gracefully, laughing loudly and nervously around her new partner under the twinkling disco lights at her college prom, despite her heart pounding rapidly.	6
18	3	0	2	3	1	5	2	1	0	1	0	0	0	0	1	0	0	3.0	0	14	She usually sings loudly and off-key at the top of her lungs during karaoke nights.	6
37	9	0	4	2	3	6	2	3	0	5	0	0	3	0	3	4	0	5.0	0	31	She always cooks delicious food but unfortunately, she barely follows any instructions exactly, rarely measures ingredients accurately and inexplicably changes recipes at the last minute, yet remarkably the meals still turn out tasty.	6
47	5	2	4	4	0	10	2	7	0	7	0	0	5	6	4	2	0	9.0	6	10	The sun set slowly behind the mountain range, its reddish hues spreading rapidly while the cool breeze carried the sweet fragrance of nearby flowers, causing the air to dance gracefully around me as the birds chirped melodiously, adding to the already serene ambiance.	6
39	4	1	4	4	1	6	4	4	0	6	0	1	3	3	4	2	2	7.0	5	9	Although it wasn't entirely clear where the trail led, she confidently continued walking up the steep, rocky hill, feeling a renewed sense of determination despite the drizzling rain that soaked her through and through.	6
29	4	1	6	2	1	5	2	2	0	2	0	1	3	0	2	1	1	3.0	1	18	Despite her being an excellent singer, she performed poorly that night, barely audible, off key, unsteadily, with frequent hesitations and finally quitting mid-song.	6
19	3	0	2	2	1	2	3	0	0	3	0	0	1	2	1	1	0	4.0	2	7	Despite his strong objection, he reluctantly decided to comply quickly and quietly in order to appease everyone.	6
24	3	2	3	1	1	3	4	1	0	3	0	2	1	1	4	2	0	4.0	1	16	She rarely speaks the truth, but if she does, it's usually only after she has had several cups of coffee.	6
40	9	0	7	2	1	5	4	5	0	6	0	0	1	0	5	0	0	4.0	0	30	The rain fell heavily on the roof, the wind howled fiercely outside, she spoke softly yet confidently, he smiled nervously, they listened carefully, and suddenly, there was an unexpected thud at the door.	6
32	5	0	4	2	2	6	1	3	0	6	0	0	2	3	2	2	0	5.0	3	13	The storm rages outside, relentlessly pelting the windows with heavy rain, but we sit snugly inside, sipping hot tea and waiting for the passing rainstorm to subside completely.	6
23	7	0	2	1	2	3	2	1	0	3	0	2	0	1	3	0	0	4.0	1	13	You'll hardly believe how softly the snow falls outside, yet quite suddenly it's accumulating thickly on trees and rooftops.	6
11	3	1	2	0	0	1	1	0	0	2	0	1	0	0	1	0	1	2.0	1	4	Despite being fully prepared, she unexpectedly arrived hours late.	6
29	7	1	1	2	2	4	5	1	0	4	0	0	2	1	3	4	0	4.0	1	15	I often eat cookies before dinner but usually I eat far too many and sometimes I even finish the entire package instead of sharing them with my family.	6
73	10	1	13	6	3	14	5	6	0	4	0	4	7	2	7	3	1	6.0	3	53	Although we have plenty of resources, sadly our progress is very slow; surprisingly, the solution to the problem is both simple and elegant; moreover, the deadline for the project is quite soon; fortunately, we have a team with excellent collaboration skills; in addition, our strategy is well thought-out and methodical; finally, we expect a successful outcome with high confidence.	6
19	5	1	2	0	0	3	2	1	0	2	0	3	0	0	2	1	1	3.0	1	8	If she had only practiced more diligently yesterday, she would have passed the exam today more easily.	6
21	4	1	3	3	1	3	2	1	0	0	0	1	2	0	2	0	1	5.0	1	9	Even though she's always careful, suddenly and without warning, her umbrella inside out in the strong wind.	6
54	4	2	7	6	1	11	4	10	0	7	0	1	1	4	4	3	2	7.0	6	21	Although the sun was sinking, quickly setting behind the trees, she sat silently on the beach, enjoying the warmth of the sand beneath her feet, the sound of the waves crashing gently against the shore, and the calmness that surrounded her, before starting the long journey home.	6
29	3	1	3	3	1	6	3	2	0	3	0	1	3	1	2	2	1	4.0	2	13	Even though it's raining cats and dogs outside, they prefer having their meetings in the open fields under sunny skies, at least once a month.	6
17	6	0	6	1	1	1	1	0	0	1	0	0	0	0	1	0	0	3.0	0	14	He speaks eloquently, loudly, quickly, seriously, confidently, and passionately during interviews.	6
35	9	0	7	5	1	5	2	3	0	3	0	0	0	2	2	0	0	4.0	2	28	She always studies diligently before exams, early in the morning, often for hours, quietly in a corner by the window, focused intensely, and finally, triumphantly when she finishes.	6
24	4	1	2	1	2	2	4	1	0	3	0	2	1	0	3	1	1	4.0	1	9	If you practice regularly and diligently, not only might you master the technique but you can even excel beyond your wildest dreams.	6
20	4	3	2	0	1	1	2	1	0	5	0	0	1	1	2	1	2	4.0	3	10	Though she often spoke softly and hesitated before answering, eventually she finally admitted to making a serious mistake.	6
37	6	1	7	2	1	6	2	3	0	4	0	0	3	2	0	3	1	8.0	3	9	After receiving the unexpected news, he eagerly, excitedly, quickly, anxiously, determinedly, and confidently began making plans to visit his deceased father's hometown on the other side of the world.	6
37	3	0	4	4	1	6	6	2	0	3	0	5	2	2	4	1	0	5.0	2	14	In spite of your early arrival, she was still in the shower, her make-up had just begun and she would barely be finished by the time you expected her to be ready.	6
32	2	1	3	4	1	7	1	3	0	6	1	0	2	4	3	1	0	8.0	4	8	In this bustling city, people dart around their daily tasks rapidly while laughter erupts unexpectedly, causing one to pause and wonder about the excitement life holds around every corner.	6
32	8	1	3	1	3	4	2	3	0	6	0	0	0	3	3	2	0	7.0	3	8	She reads the book slowly and intently, occasionally pausing to look up and sip her tea thoughtfully, as the sun sets outside gently and the cats purr contentedly nearby.	6
39	6	2	7	5	1	6	2	3	0	3	0	0	4	2	1	2	0	5.0	2	21	Despite her obvious experience, she performed the task with great uncertainty, hurriedly yet carefully, in the dark, and quite awkwardly, while constantly looking up at the clock, anxious about losing valuable time.	6
20	3	1	4	0	1	2	1	1	0	4	0	1	1	1	1	2	1	4.0	2	7	Despite being late, hurriedly, nervously, they finished packing and quickly rushed to catch the departing train.	6
22	4	1	4	0	1	3	2	0	0	3	0	2	2	1	2	2	1	4.0	2	11	Even if it is cold, dark, and raining outside, we can still have fun playing board games indoors.	6
34	5	1	4	2	1	4	3	4	0	6	0	1	2	3	3	3	1	5.0	4	9	Although she was exhausted, she finished the last chapter of the book eagerly, jumping up excitedly when she finally read the last word, and promptly grabbed another one to begin.	6
31	7	2	4	1	1	3	2	2	0	7	0	1	1	4	3	1	1	7.0	5	5	Although she had studied for weeks, she spoke hesitantly, fearing an interrogative question, answering carefully while nervously fidgeting and eventually stammering slightly when the examiner probed further.	6
22	2	0	3	2	1	4	1	3	0	3	0	0	2	1	2	1	0	4.0	1	7	Despite the heavy rain, the children still wanted to build a sandcastle and eagerly carried on, their determination untarnished.	6
19	1	0	2	2	0	6	1	1	0	1	0	0	4	0	1	1	0	3.0	0	10	Regardless of your past failures, tomorrow's bright sun promises a brand new day of endless opportunities.	6
23	5	1	3	1	0	2	6	0	0	4	0	1	0	2	3	2	0	5.0	2	11	She rarely speaks softly during her presentations, however, she may suddenly raise her voice impatiently while interrupting someone who disagrees.	6
22	4	1	2	1	0	3	5	1	0	3	0	1	1	2	2	3	0	3.0	2	9	He barely whispers the secret softly under his breath, hardly believing his own ears that he'd finally uncovered it.	6
28	3	1	3	4	0	5	1	1	0	5	0	2	2	2	2	1	1	5.0	3	8	Despite having studied for weeks, unexpected challenges arose late at night, so I will end up working until early hours to finish the assignments perfectly.	6
17	6	0	6	0	2	1	0	1	0	1	0	0	0	0	1	0	0	4.0	0	10	The children sang beautifully, but softly, gleefully, happily, enthusiastically, and together.	6
33	5	0	4	3	2	7	1	4	0	5	1	0	1	1	3	2	1	5.0	2	7	When the clock strikes eleven, the sun barely sets, yet we eagerly gather around the bonfire with excitement, roasting marshmallows gently and shivering slightly in the crisp winter air.	6
32	7	0	3	3	2	2	3	2	0	3	0	1	6	2	2	1	0	5.0	2	16	He was extremely quietly walking in the dimly lit, nearly empty hall when suddenly the loud and piercing alarm went off, leaving everyone around him utterly shocked and disoriented.	6
21	3	1	2	2	1	5	2	1	0	3	0	0	1	1	2	1	1	4.0	2	7	Even when the rain pours down heavily, my little sister insists on riding her bike with joy and determination.	6
27	3	1	3	2	1	4	3	1	0	3	2	1	3	1	2	2	1	4.0	2	7	Even though she was initially nervous during her presentation, she confidently spoke for forty-five minutes and engaged the audience using many persuasive techniques.	6
33	5	2	4	3	1	4	3	3	0	3	0	2	3	2	2	1	0	5.0	2	18	You should definitely take the scenic route home as late as possible, preferably in the winter, while it is raining, and with your favorite music playing in the background.	6
28	0	1	2	3	1	7	0	7	0	4	0	0	2	1	1	3	1	4.0	2	10	Despite having a large crowd in the stands, the pitcher managed to deliver a perfect pitch and won the game at the bottom of the ninth.	6
34	4	0	6	4	2	7	2	4	0	1	0	0	4	0	2	1	0	4.0	0	25	She sang the national anthem exceptionally loud, off-key, and passionately, with a wide smile on her face, despite the late hour and overwhelming silence in the room.	6
18	1	0	5	0	2	2	2	1	0	1	0	1	2	0	2	0	0	3.0	0	7	 perhaps, last night, this morning, but she did not, and she felt awful.	6
61	5	1	9	5	3	15	0	10	0	9	0	0	3	4	3	3	0	6.0	4	42	The snow fell silently and gracefully down the mountainside, transforming the stark, gray rocks into a winter wonderland, as the wind howled fiercely, yet melodically through the forest, sending shivering ripples down the tree trunks, and the sun began to set hesitantly, casting a soft gold glow over the frost-kissed landscape.	6
18	6	1	3	0	3	1	1	1	0	2	0	0	0	1	2	0	0	4.0	1	12	She sings sweetly and powerfully, gracefully and passionately, while the crowd listens attentively and rapturously.	6
19	6	0	2	1	1	2	2	0	0	4	0	1	0	1	1	2	0	4.0	1	8	You'll hardly ever see them laugh loudly, rarely work together and seldom finish projects on time.	6
