n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	ADV_constraint
15	7	0	6	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1.0	0	11	She timidly whispered softly, cautiously, hurriedly, fearfully, awkwardly, nervously.	6
26	7	1	2	2	0	3	4	0	0	6	0	0	1	3	2	2	0	5.0	3	11	He quietly whispered sweetly into her eagerly listening sedately immobile ear, gently touching her trembling hand while softly waving aside tears she slowly wept.	6
14	6	0	6	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1.0	0	11	She speaks softly, rapidly, nervously, excitedly, timidly, hesitantly.	6
17	6	0	6	0	0	1	1	1	0	1	0	0	1	0	1	1	0	2.0	0	12	She nervously, excitedly, anxiously, confidently, carefully, loudly sang the old melody.	6
25	6	0	8	1	1	3	2	1	0	1	0	0	2	0	1	1	0	3.0	0	14	Incomprehensibly, indiscreetly, unpromisingly, ungraciously, unwittingly, and unpreparedly, he revealed his top-secret information to the unexpected visitor.	6
16	8	0	5	0	1	0	1	0	0	1	0	0	0	0	1	0	0	3.0	0	9	She whisperingly murmurs softly, excitedly yet cautiously, rapidly, frequently, and gleefully.	6
45	8	2	2	4	2	9	3	5	0	5	1	0	4	2	3	2	0	6.0	2	9	The gracefully dancing ballerina confidently and gracefully leaned elegantly onto one pirouetting toe, her eyes sparkling brightly as she gently and meticulously swept the shiny tap shoe through the air before striking it softly on the polished stage in the grandest fashion possible.	6
20	6	0	6	0	1	2	3	0	0	2	0	0	0	0	1	2	0	3.0	0	12	Quickly, carefully, silently, happily, unexpectedly, beautifully she removed her gloves and admired her reflection.	6
21	11	0	2	1	1	1	2	1	0	1	0	0	1	0	1	1	0	3.0	0	8	Incredibly rapidly, he carelessly yet thoughtfully slammed loudly yet quietly the exceptionally delicate door slowly but steadily towards her.	6
15	6	0	6	0	1	0	1	0	0	1	0	0	0	0	1	0	0	3.0	0	9	She spoke gently, softly, quickly, anxiously, excitedly, and loudly.	6
12	6	0	1	1	0	1	1	1	0	1	0	0	0	0	1	1	0	2.0	0	7	He reluctantly stubbornly furiously quietly loudly proudly turned over the page.	6
15	7	0	3	0	3	0	1	0	0	1	0	0	0	0	1	0	0	3.0	0	9	She loudly sang beautifully and clearly, softly and slowly, hesitantly and gracefully.	6
25	7	0	7	1	2	2	2	1	0	2	0	0	1	0	1	1	0	4.0	0	14	Fearfully, anxiously, nervously, loudly, excitedly, and recklessly, they gathered their belongings and fled through the dimly lit forest.	6
22	7	0	4	1	1	3	0	2	0	4	0	0	0	2	1	0	0	4.0	2	7	The hurriedly dancing ballerinas giggled giddily, graciously twirling gracefully, gleefully and gargantuanely, gazing gleamingly at the glistening chandelier.	6
44	8	0	31	0	1	1	0	0	0	3	0	0	0	0	0	0	0	3.0	0	37	"     ""quickly (jumping)"",     ""anxiously (peeked)"",     ""nervously"",     ""quietly (sleeping)"",     ""cautiously"",     ""suddenly (away)"", and     ""gracefully (swaying)""."	6
28	5	0	6	1	1	2	2	1	0	4	0	1	4	3	1	1	1	4.0	4	8	Despising vehemently, she quietly sneaks past the grumpy giant, timidly nudging her shy brother, fearfully whispering, clumsy and tremblingly, to be cautious.	6
42	7	2	3	2	2	7	2	6	0	5	0	0	6	3	3	3	0	7.0	3	10	He quietly and slowly sips his tea, while the softly falling rain drenches the flowers quite steadily before the brilliant sunset suddenly vanishes behind the dark ominous clouds, creating a rather eerie and mysterious atmosphere in the tranquil evening.	6
27	6	1	4	1	1	5	0	3	0	5	0	0	1	3	3	1	0	5.0	3	13	The sun slowly sinks, softly glowing, deeply beneath the horizon while gentle rain lightly falls and birds cheerily sing, brilliantly ending the day.	6
18	9	0	3	0	1	1	2	0	0	1	0	0	1	0	1	1	0	3.0	0	8	Her softly whispered secrets sadly excited him very little hardly ever quietly, slowly, and sincerely.	6
24	8	0	4	2	2	2	1	2	0	2	0	0	1	0	1	1	0	4.0	0	11	Quickly and loudly, she slowly turned the key softly, gently and steadily, then hastily ran out of the darkened house.	6
20	7	0	6	1	1	1	1	1	0	1	0	0	1	0	1	0	0	2.0	0	16	She quietly sung beautifully, rapidly, gently, cheerfully, loudly, and boldly in the crowded auditorium.	6
21	6	0	7	0	0	2	2	1	0	2	0	0	1	1	1	2	0	3.0	1	12	Swiftly, gently, softly, quietly, merrily, gracefully I sipped my tea, cherishing the soothing sensation.	6
20	8	1	4	0	1	1	1	1	0	2	0	0	1	1	1	1	0	2.0	1	15	She quietly hums a cheerful melody so gently, slowly, steadfastly, and confidently before quickly falling asleep.	6
16	6	0	6	0	0	1	1	1	0	1	0	0	0	0	1	1	0	2.0	0	12	She timidly, quietly, hastily, eagerly, nervously, confidently closed the door.	6
17	2	0	6	0	0	1	0	2	0	1	0	0	5	0	2	1	0	2.0	0	11	The shy, timid, sleepy, clumsy, nervously, carelessly spilled the hot coffee.	6
21	7	1	4	0	3	0	1	0	0	5	0	0	0	1	1	0	1	5.0	2	7	Speaking rapidly and loudly, she smiled broadly, laughs heartily, and clapped enthusiastically while dancing elegantly and excitedly.	6
38	5	1	5	4	0	8	2	4	0	6	0	0	3	4	2	2	0	6.0	4	11	Swiftly, giggles echoed loudly throughout the dark, damp basement as he clumsily tripped over forgotten cobwebs, barely catching his balance, just missing a shrill scream from the cackling witches hiding in the shadows.	6
32	6	1	5	5	0	5	2	4	0	2	0	0	2	1	2	0	0	4.0	1	25	She quietly whispered softly, quickly yet carefully, under the cover of darkness, near the edge of the calm lake, with the gentle breeze blowing steadily behind her.	6
22	7	0	7	2	1	1	2	0	0	2	0	0	0	0	1	0	0	3.0	0	14	She gently whispering softly, frequently, nervously, anxiously, slowly, and finally, gave in to her tears.	6
14	6	0	6	0	1	0	0	0	0	1	0	0	0	0	0	0	0	3.0	0	7	Speak softly, slowly, gently, sweetly, truthfully, and sincerely.	6
18	6	0	6	1	1	1	1	1	0	1	0	0	0	0	1	0	0	2.0	0	15	She sings cheerfully, softly, gently, slowly, happily, and fearlessly in the rain.	6
24	2	0	7	0	1	6	2	0	0	6	0	0	0	1	5	1	0	3.0	1	13	Swiftly, giggles escaped her, her eyes twinkling, hands trembling, eyebrows arched, cheeks flushed, and throat clearing nervously.	6
9	6	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	2.0	0	4	She softly shyly quickly whispered loudly hesitantly nervously.	6
18	7	0	1	1	3	1	1	1	0	2	0	0	1	0	1	0	0	4.0	0	12	They enthusiastically and anxiously spoke quietly yet confidently and nervously in the darkening and dimly lit room.	6
16	7	0	6	0	1	0	1	0	0	1	0	0	0	0	1	0	0	3.0	0	9	He quietly shouts loudly, repeatedly, impatiently, angrily, furiously, and passionately.	6
26	9	0	4	1	1	2	0	2	0	4	0	0	3	2	1	0	0	4.0	2	9	The quickly sleek black car raced recklessly uphill, swerving suddenly, violently braking harshly near the sharp curve, and abruptly reversing cautiously backward.	6
23	1	0	7	0	0	3	1	1	0	3	0	0	7	2	1	2	0	4.0	2	10	The tiny, timid, trembling, teary, tattered witch waved her twisted wand, weeping wildly, whispering woeful incantations.	6
14	6	0	5	0	1	0	1	0	0	1	0	0	0	0	1	0	0	3.0	0	7	She whisperingly mumbled loudly, urgently, anxiously, timidly, and nervously.	6
18	6	0	6	1	0	2	1	1	0	1	0	0	0	0	1	0	0	2.0	0	12	Swiftly, graciously, eagerly, gently, persistently, boldly she danced amidst the twirling leaves.	6
18	6	0	6	0	1	1	1	1	0	1	0	0	1	0	1	1	0	3.0	0	13	They confidently, enthusiastically, joyfully, quickly, softly, and gracefully approached the old tree.	6
