n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	SCONJ_constraint
28	2	2	2	1	1	4	4	2	0	3	0	3	3	0	3	3	2	5.0	2	20	If she could understand the nuances of these ancient texts and if he were willing to share his interpretations, then they might discover new insights together.	3
36	1	1	4	3	3	8	2	4	0	6	0	0	3	2	0	5	1	6.0	3	10	Before setting out on the expedition, let us gather supplies, load the raft, and consult the map and our weather report in order to make the safest and most efficient journey possible.	3
34	1	2	4	2	1	6	4	3	1	5	0	0	4	3	4	2	0	7.0	3	9	Despite her exhaustion, Maria chose to continue her long walk home, while the rain grew stronger and the darkness increased, until she reached the shelter of her own front door.	3
49	2	4	4	3	3	10	6	4	0	6	0	3	3	3	4	5	0	5.0	3	30	Should you bring up your concerns about the project scope, even though it might cause tension and possibly jeopardize our team harmony, and despite the potential discomfort, it's essential for ensuring the project's success and for addressing any potential issues before they escalate.	3
33	5	1	3	0	5	4	5	0	0	5	0	1	4	0	3	2	3	7.0	3	26	If she speaks loudly and uses strong language when she is angry, but usually remains quite reserved and polite, both her husband and their children often find her behavior contradictory.	3
44	3	4	3	3	2	6	6	2	1	8	0	4	1	1	4	3	4	6.0	5	30	Although Michael had forgotten about the document, because it wasn't considered urgent and he was focused on finishing his project, only after receiving the reminder email from HR did he realize its importance and begin working on it right away.	3
2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0	0	0	 1.	3
39	3	2	4	3	2	9	5	2	0	3	0	3	2	0	4	2	2	4.0	2	35	If we failed in our due diligence checks and granted this contract, even though our CEO wanted this deal, and it wasn't fully compliant with company regulations, then our reputation would be at risk.	3
62	2	2	6	4	3	14	5	4	0	11	0	3	6	5	5	5	1	11.0	6	14	Before you can sell any product effectively, understand that customer behavior varies, and depending on their personality, you may need to tailor different selling strategies for each type, and to make sure you're using the appropriate techniques for each, research what motivates various buying decisions and how different communication styles interact with various personality types.	3
49	4	1	5	2	2	10	0	2	3	4	1	5	3	0	2	1	2	6.0	2	33	If the board members weren't so eager to expand globally, or hadn't made the acquisition without sufficient due diligence, or hadn't relied too heavily on Enron's assurances, Dab olive oil would not have become Enron's multibillion-dollar investment disaster.	3
37	4	2	4	1	2	5	2	4	1	6	0	4	1	0	3	3	4	6.0	4	29	If Sarah had brought an umbrella, or even remembered we had rain scheduled that morning, or perhaps checked the forecast before leaving home, maybe we would not have been late for the meeting.	3
32	1	0	3	2	2	9	1	3	0	3	0	4	3	0	3	2	1	4.0	1	14	Should the financial reports be incomplete, and the accounting errors not be resolved, then stock analysts could lower their ratings for the corporation and cause widespread panic among investors.	3
38	1	3	4	2	1	9	4	4	0	5	1	3	1	0	4	3	3	4.0	3	31	Before she could decide on a wedding date, after her boyfriend confirmed the location and guest list, if she could save enough money within the following six months, they could finally tie the knot.	3
42	1	3	3	2	2	6	3	4	0	8	0	6	1	4	5	1	1	5.0	5	13	If the market conditions change, the board of directors may need to intervene, and the project would have to be modified to reflect those new conditions while we are still working on it and once it has been completed.	3
29	4	1	3	2	2	7	4	0	0	3	0	1	2	0	2	2	1	4.0	1	19	If she completed her tasks at school promptly, and maintained high academic standards, then perhaps her college applications would reflect positively on her commitment and dedication.	3
44	2	1	4	5	2	6	6	3	0	5	0	6	3	3	4	2	1	4.0	4	25	Before I send this report to you, make sure all necessary signatures have been obtained, and it has been approved by legal and compliance, only then will I be at liberty to submit it to the shareholders for their consideration.	3
36	1	3	4	1	2	5	4	3	0	4	0	5	0	0	4	3	1	5.0	1	28	If he hadn't finished the test early, or if the bus hadn't broke down, or if his brother hadn't borrowed his car, he wouldn't have missed the interview.	3
88	5	4	8	8	3	22	6	11	0	10	0	4	5	6	7	7	1	6.0	7	42	Even if this project encounters unexpected obstacles along the way, we will have a contingency plan in place to handle them, and with the right resources and personnel allocated, we can still complete the tasks within the set time frame; nevertheless, if the client requires additional features, we shall consider those requests carefully and make decisions that align with our company objectives, while also keeping in mind that the client’s approval is crucial in the success of the project.	3
28	0	1	2	0	2	6	2	6	0	4	0	2	2	1	4	4	0	3.0	1	21	Should we accept the proposal if the board approves it and the lawyers clear all ethical considerations, and the auditors don't have any major objections?.	3
39	4	1	4	1	1	9	3	2	0	6	0	5	1	1	4	1	1	4.0	2	22	Should the market trends continue downwards, or if the investors lose trust in our proposed investment vehicle, then our projected returns may not be achievable, hence our funding plan might have to be reassessed accordingly.	3
39	1	2	4	4	1	8	2	5	0	7	0	2	3	4	3	4	1	5.0	5	15	While the document awaits final approval, we should consider editing the language for readability, ensuring all financial information is reconciled accurately, and clarifying any vague directives before sending it on to the board for approval.	3
32	1	1	4	1	2	6	1	4	0	4	0	3	3	0	4	1	2	6.0	2	24	If the rain didn’t stop, and the ground remained wet, and the workers were unable to dig in the soft soil, then our project would suffer delays.	3
47	4	4	5	2	2	5	5	5	0	4	0	5	3	1	4	3	2	6.0	3	40	Despite his enthusiasm for the project, if he didn't receive the necessary funds, and even if he could find all the required talent, and regardless of whether the project was technically sound, he still wouldn't be able to start it.	4
39	4	3	4	2	1	6	5	4	0	5	0	3	1	2	5	2	1	5.0	3	10	Although the cake hadn't risen properly, regardless of this, everyone gathered around expectantly for the birthday celebration, but I wondered whether I should delay the cutting ceremony until I could find a suitable replacement.	4
34	1	3	4	1	3	5	5	2	0	6	0	2	2	3	4	3	1	5.0	4	12	Before she takes her first bite, I'd suggest considering both the texture and taste, and after she finishes, reflecting on how the dish may inspire new creativity within her.	4
31	2	2	4	2	0	7	3	2	0	6	0	1	2	3	3	2	2	4.0	5	13	Even if the market fluctuates significantly tomorrow, depending on external factors, our team remains focused on achieving optimal profits for our clients, should the conditions warrant it.	4
42	3	1	4	1	1	7	8	0	0	8	0	4	4	4	6	3	1	6.0	5	12	Although she can play multiple musical instruments, she feels her guitar skills are still improving, yet her fans eagerly anticipate her new songs that may be composed, meanwhile she considers collaborating with various artists to expand her horizons.	4
33	1	1	4	2	3	4	5	1	0	5	0	3	3	0	4	2	2	4.0	2	25	If we manage to collect enough evidence, and it is conclusive, and it proves his guilt beyond a reasonable doubt, then he will be charged and brought to trial.	4
44	4	2	4	2	1	7	8	3	0	7	0	3	2	3	5	4	1	6.0	4	21	After she finished the presentation, the panel asked her several questions about her findings, yet she was completely flustered and stumbled on her words, therefore she decided it would be best to leave the room until her composure came back.	4
32	3	0	5	4	1	6	1	4	0	5	0	0	3	2	3	3	0	5.0	2	15	After sunset, the sky changes hue from red to black, and when the wind picks up, it creates a shivering sensation, making the night even more enchanting.	4
48	3	4	5	2	2	8	7	3	0	9	0	3	1	5	5	4	1	7.0	6	15	After completing his studies, he would like his parents to consider letting him work abroad for a while, yet he recognizes that it will require a great deal of persuasion, so long as the family business is struggling, and if his siblings agree.	4
47	4	3	3	3	3	10	5	3	0	6	0	4	3	3	5	5	1	5.0	4	20	Also while studying algebra I found that solving complex formulas is similar to solving puzzles, but before I can solve puzzles correctly I must understand the rules and conditions, similarly I must first familiarize myself with the rules and structures of the algebraic system.	4
47	2	4	5	5	0	10	4	4	0	6	0	3	4	3	4	4	2	4.0	5	17	Before I could complete my presentation, however if the audience showed any sign of restlessness, I would add a few interactive activities, moreover as per feedback received from previous sessions, I would conclude by providing a summary slide along with key takeaways.	4
37	2	1	6	3	2	6	5	1	0	5	0	1	3	1	3	3	1	5.0	2	17	Even though she wasn't confident in her artistic abilities, she took lessons, learned new skills, and practiced daily, and as a result, she began to receive recognition for her work.	4
31	3	1	5	2	2	5	3	3	0	3	0	1	3	0	4	2	0	3.0	0	21	Although I enjoy hiking, but sometimes the paths are steep, after a long day, and it rains, so I take long drives in the countryside instead.	4
37	2	3	5	3	1	7	4	4	0	4	0	3	1	2	4	1	1	4.0	3	22	Before leaving the conference hall, we must check if all the appliances are switched off, since the electricity bills are surprisingly high, and also, my father insists on it for our safety.	4
44	2	2	5	1	3	11	6	2	0	9	0	2	1	4	6	5	2	6.0	6	23	Although he enjoys playing football, he would rather swim when the weather is warm; yet his coach insists he practice every day; and after training sessions, his mother makes him do homework before watching TV or playing video games.	4
38	3	4	5	0	1	2	7	1	0	8	0	2	2	6	7	2	1	7.0	7	9	Although he was tired, he continued to work, but he made mistakes as the deadline approached, so he had to start over, while she urged him to finish before it was too late.	4
53	7	3	6	2	1	7	4	4	0	9	0	4	4	8	4	3	0	9.0	8	10	Even after the project's completion, he continued to examine its details carefully, considering how he could have improved its design, despite feeling somewhat proud of the final outcome, but also worrying that perhaps some errors had gone unnoticed, yet believing that the experience gained was invaluable.	4
48	7	1	6	7	2	5	8	1	0	3	0	4	3	2	4	1	1	5.0	3	26	Despite her love for animals, yet if I am late for work, still she would wait at the front door for me, and afterwards when I returned home, even more so because of my tardiness, she would be happier to see me.	4
39	1	4	5	1	1	6	2	6	0	6	0	3	4	1	4	4	4	4.0	5	23	While studying history, if we encounter contradictory documents, although both may appear valid, in making an accurate assessment, we must weigh the credibility of each source and decide which one is the most plausible.	4
30	2	3	4	1	0	6	4	1	0	6	0	0	3	2	5	4	2	5.0	4	12	Although she initially preferred poetry, once she discovered the art of storytelling, she realized that fiction allowed more creative control, hence she began writing longer works.	4
26	3	2	2	0	1	3	6	0	0	5	0	3	1	1	3	4	2	4.0	3	13	Even though she had finished her homework early, only after she had eaten dinner would she let herself relax and watch her favorite show.	4
33	1	1	4	2	2	6	5	2	0	5	0	2	2	1	3	3	2	5.0	3	11	If she manages to finish her project on time, her boss might consider promoting her, and in turn, that might mean a bigger salary and a more prestigious title.	4
31	5	2	4	1	1	3	3	3	0	4	0	3	1	1	4	1	1	3.0	2	19	Even if it rains, we should still consider going to the picnic, but only if the ground isn't too soggy; otherwise we may damage the quilt.	4
39	3	1	6	2	2	5	5	4	0	6	0	2	0	2	4	3	1	4.0	3	15	Though she enjoyed the sunshine, yet she couldn't leave her work, moreover, she needed to submit it before the deadline, and finally, the rain was forecasted to come later in the day.	4
56	3	4	6	3	0	9	3	7	0	9	0	5	3	8	7	5	1	7.0	9	25	Despite the rain having stopped, we couldn't finish the work as the machine needed more time to heat up; however, if the weather cleared up soon, we would be able to resume work, though we might lose the opportunity to paint that day if the ground became too hard.	4
43	2	2	6	2	2	5	8	2	0	9	0	1	2	5	6	2	1	7.0	6	19	As she studied for her exams, her phone kept ringing incessantly, which caused her to become increasingly anxious, and as a result, her grades suffered, and she grew convinced that she might have to repeat the course.	4
71	5	5	9	2	3	8	13	2	0	13	0	6	3	8	9	6	0	7.0	8	31	She would read voraciously, if only she found the appropriate book; she believed that her understanding would significantly improve, should she acquire new knowledge; but without guidance, she struggled to discover what to study; and even if she did stumble upon the perfect tome, her concentration would be impaired, unless she first prepared herself by focusing her thoughts and calming her mind.	4
85	5	4	10	3	4	16	3	10	0	13	0	8	5	5	8	6	1	6.0	6	61	If the proposal is approved, then we can start the project by hiring contractors and procuring materials; but, unless we obtain the necessary permits and clearances, construction cannot begin; furthermore, if the project is not completed within the given timeframe, then additional costs may accumulate and exceed the budget; finally, any deviation from the original design plan must be carefully assessed to ensure it does not compromise the overall structural integrity of the building.	4
57	3	4	6	3	2	9	7	2	0	11	0	3	4	0	5	6	8	7.0	8	48	If you believe that eating healthy food could potentially lead to losing weight, but fail to exercise, although that would help you achieve the goal much faster, and you continue to order junk food, despite your commitment to a healthy lifestyle, then you might not notice significant changes in your weight.	4
26	0	3	5	1	0	4	3	3	0	4	0	2	0	0	3	2	2	3.0	2	11	After finishing the homework, if it rains, I will go for a bike ride; if not, I'll visit the library.	4
50	2	3	9	1	2	6	6	4	0	9	0	3	3	3	5	6	2	4.0	5	30	If you decide to invest, yet haven't the necessary resources, you may consider taking out a loan; or, if you lack sufficient knowledge, you can consult a financial advisor; but, before making a decision, you should evaluate your alternatives carefully.	4
30	5	4	5	0	0	2	6	1	0	5	0	1	1	1	5	2	4	4.0	5	22	Even though she studied thoroughly, because she was extremely anxious, as soon as the test began, although her heart raced, she found herself forgetting everything.	4
52	0	3	6	6	2	11	8	4	0	6	0	2	2	3	6	3	1	6.0	4	18	Although the recipe called for the addition of salt, I decided to omit it, because I was on a low-sodium diet, and my doctor suggested that I should not consume it in excess, yet my guests preferred their dishes with a generous pinch of salt.	4
38	2	2	4	5	0	8	5	4	0	6	0	0	1	0	2	3	4	5.0	4	34	After studying the subject for hours every night, despite her parents urging her to focus on other areas, once she heard a lecture from a visiting professor, then her attitude towards it shifted dramatically.	4
24	2	2	3	3	1	4	2	2	0	2	0	2	1	1	3	0	0	4.0	1	7	Before she would read, if the light was too dim, but now she listens to an audiobook with headphones at night.	4
40	5	3	6	0	1	2	10	0	0	8	0	2	2	5	5	5	1	6.0	6	19	After hearing her voice, I realized I had met her before, and, although I had initially found her somewhat offputting, I began to understand her mannerisms, also realizing that I found her strangely endearing.	4
29	3	3	3	2	1	3	4	2	0	5	0	2	0	1	4	0	3	4.0	4	17	Even if he wanted to leave early, and despite the fact that the meeting had already started, she insisted that he should wait until her arrival.	4
26	0	2	3	0	3	5	1	2	0	5	0	1	3	1	2	3	1	5.0	2	13	Before opening the store, and once the necessary permits were granted, we had to find reliable suppliers and ensure proper inventory and pricing.	4
46	1	3	4	2	2	10	4	7	0	9	0	1	1	5	4	6	1	5.0	6	27	After finishing a marathon run, I usually take a bath to recover, but before I can take the bath I need to prepare the water, and after adding the bath salts I relax in the soothing water enjoying the sense of relief.	4
54	6	4	6	2	1	6	8	3	0	8	0	4	4	5	6	5	2	5.0	7	29	Although it might still be challenging, because she's still learning the technique, for her, painting seems to open up a whole new world and even though it often takes hours to complete a single piece, if she continues improving, she could potentially make it her career someday.	4
47	0	3	4	3	3	7	6	3	0	6	1	4	5	1	4	4	4	6.0	5	35	Before he could start his research, though it required significant funding and extensive permissions, and if granted he might be able to explore some new theories, and as a condition of this collaboration he had agreed to mentor one of their junior professors.	4
36	2	1	5	3	1	8	5	3	0	6	0	0	1	1	1	5	1	4.0	2	20	Before starting my work in the office, I need to check my emails, get instructions from my boss, prepare the necessary documents, and only then begin my tasks for the day.	4
26	3	3	4	0	0	2	3	2	0	2	0	5	2	0	4	1	3	3.0	3	18	Though the traffic was bad, because I was late, if I had left earlier, then perhaps I could have avoided the accident.	4
46	3	2	6	5	1	7	8	4	0	8	0	1	0	5	6	3	1	8.0	6	17	After she finished her degree, she decided to pursue a career, whenever she got the chance, in research, although she was initially intimidated by the amount of data, yet she quickly became fascinated by the patterns she discovered within it.	4
54	2	4	7	2	1	8	9	4	0	8	0	4	4	4	6	5	1	7.0	5	24	After completing his report, he realized that he had made a mistake in his calculations; if he had double-checked his figures earlier, he could have prevented a costly mistake; yet his deadline was imminent, so he had no choice but to proceed with the flawed information.	4
42	2	2	4	2	3	7	2	3	0	5	0	3	6	1	2	4	3	5.0	4	27	Though I may not have much time to cook complex meals, yet if given the chance, and provided with proper tools and instructions, then surely I would be able to create an impressive dish for a special occasion.	4
28	3	2	4	1	2	4	3	3	0	4	0	2	0	0	4	2	2	6.0	2	21	If you have the time, and should the opportunity arise, and as long as the conditions allow, I will gladly join you for dinner.	4
37	2	4	4	1	0	6	6	4	0	6	0	1	1	5	5	4	1	8.0	6	8	While she waited for the elevator, she thought about how the weather affects her moods, although she was unable to explain it, until she finally heard the beep indicating the elevator's arrival.	4
31	3	1	4	2	1	3	6	2	0	6	0	1	1	1	4	2	4	5.0	5	24	Though he struggled with the concept, yet believing it was crucial to his research, therefore diligently attempting every method he knew, finally he managed to grasp it.	4
52	4	2	6	1	2	9	9	2	0	9	0	3	1	6	7	5	1	6.0	7	20	Though she enjoyed painting portraits more, she couldn't resist the urge to craft landscapes, and yet despite her talent she often felt discouraged when her artwork didn't sell, while her father, who didn't understand her passion, insisted she find a more profitable endeavor.	4
