n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	VERB_constraint
30	2	0	7	1	1	9	1	2	0	6	1	0	0	0	1	6	0	3.0	0	23	She juggles apples, paints landscapes, plays the piano flawlessly, speaks seven languages simultaneously, bakes pies, writes novels, and sails a yacht at sunset.	7
26	0	0	6	3	1	8	0	1	0	6	1	0	0	0	1	2	0	3.0	0	18	One Monkey swims, dives, climbs trees, runs in circles, jumps on logs, flips somersaults and writes with a banana stick.	7
18	0	0	6	0	1	2	0	1	0	7	0	0	1	0	1	1	0	3.0	0	14	The chef sliced, diced, grated, sautéed, roasted, boiled and baked various ingredients.	7
39	4	0	7	1	1	6	1	2	7	7	0	0	3	0	7	5	0	4.0	0	35	John threw the ball upstairs, Sarah fed her cat softly, Alex drew intricate patterns on the beach, Peter ran uphill, Mia sewed torn jeans, James carved detailed figurines, and Ann sang sweetly.	7
23	0	0	7	0	1	8	0	1	0	6	0	0	0	0	6	0	0	4.0	0	19	The sun sets, birds fly, flowers bloom, children laugh, cats purr, dogs bark, and stars twinkle.	7
20	0	0	7	1	1	8	0	1	0	2	0	0	0	0	1	1	0	3.0	0	13	A chef bakes, slices, peels, chops, mixes, fries, and serves vegetables for lunch.	7
24	0	0	7	0	1	11	0	1	0	4	0	0	0	0	1	4	0	3.0	0	19	The cats juggle carrots, climb mountains, swim rivers, paint pictures, sing songs, cook dinner, and dance tango.	7
22	0	1	7	1	1	1	0	1	1	8	0	0	1	1	1	0	0	4.0	1	13	John scribbled, painted, sculpted, baked, cooked, danced, and sang before falling into a deep sleep.	7
25	0	0	7	0	1	10	1	1	0	5	0	0	0	0	6	1	0	3.0	0	21	The sun rises, flowers bloom, winds blow leaves, birds sing, fish swim, dogs bark, and we humans laugh.	7
33	0	0	6	3	1	8	0	8	0	7	0	0	0	0	1	4	0	3.0	0	27	The cat chased the rabbit, jumps over a fence, swam across a pond, climbed a tree, spotted a squirrel, danced on a branch and ate an apple.	7
31	0	0	6	3	1	7	3	3	1	6	0	0	0	0	1	4	0	4.0	0	26	John opened the door, knocked on the neighbor's window, picked up his keys, put on his coat, made a sandwic, and called his wife.	7
15	0	0	7	0	1	1	0	0	0	5	0	0	1	0	0	0	0	2.0	0	13	 dancing, threw, juggled, balanced, tasted, solved, and fed.	7
26	0	0	7	0	2	12	0	1	0	4	0	0	0	0	4	0	0	4.0	0	22	The sun rises, paint brushes dance, waves crash and foam, hearts flutter, students study, time races, and mountains sway.	7
29	1	1	6	1	1	6	0	4	1	8	0	0	0	2	1	5	0	4.0	2	19	John runs, jump start the car, cooks spaghetti, reads a book, cleans the bathroom, and writes an email while simultaneously listening to music.	7
32	0	0	7	1	1	12	0	5	0	5	0	0	1	0	1	5	0	3.0	0	26	The cook stirs the soup, boils pasta in a separate pot, chops vegetables, grills cheese sandwiches, poaches eggs, sets the table, and cleans the kitchen.	7
24	0	0	7	0	1	7	0	1	0	7	0	0	1	1	6	1	0	3.0	1	20	The sun rises, setting sailors free, children laugh, balloons fly, dogs fetch, birds sing, and flowers bloom.	7
40	0	0	6	4	1	16	0	7	0	5	0	0	1	0	1	5	0	3.0	0	30	The monkey juggles fire sticks, skips stones across a pond, weaves leaves into a crown, cooks a rice porridge over an open flame, knots fishing line, and plays the drum in the jungle rain.	7
25	1	0	9	0	2	8	1	0	0	1	0	0	3	0	1	1	0	4.0	0	14	Swimming, dancing, painting, cooking, hiking, cycling, and reading improve my physical, emotional, and intellectual wellbeing dramatically.	7
23	0	0	7	1	1	3	0	3	0	6	0	0	2	0	1	1	0	3.0	0	13	The chef sliced, chopped, minced, grated, roasted, stirred, and seasoned the ingredients for the elaborate feast.	7
15	0	0	7	0	1	0	0	0	0	7	0	0	0	0	0	0	0	2.0	0	13	Sailed, danced, cooked, repaired, painted, studied, and hiked.	7
29	0	0	7	1	1	9	1	5	0	5	0	0	0	0	5	0	0	4.0	0	25	The sun sets, the moon rises, the stars twinkle, the trees sway in the wind, birds chirp, fish swim, and we breathe.	7
37	0	0	7	2	1	7	2	4	6	7	1	0	0	1	6	7	0	4.0	1	32	John juggles three balls, tosses a frisbee to Max, who catches it, Emily sets the table, Sarah bakes cookies in the kitchen, Michael plays tennis, and Tom waters the garden.	7
24	0	1	7	1	1	4	0	2	0	8	0	0	0	1	1	2	0	4.0	1	14	The monkeys chased, swung, climbed, hid, squealed, ate bananas, and watched birds before retiring for the evening.	7
16	0	0	7	0	1	0	0	0	1	7	0	0	0	0	1	0	0	2.0	0	13	John danced, laughed, jumped, sang, wrote, ate, and walked.	7
23	0	0	7	0	1	9	0	1	0	5	0	0	0	0	5	0	0	4.0	0	16	The sun rises, birds sing, children play, people work, flowers bloom, dogs bark, and cars honk.	7
24	0	0	7	0	1	9	0	2	0	5	0	0	0	0	5	0	0	3.0	0	16	The sun sets, the wind rises, snow melts, water boils, fish swim, flowers bloom, and birds sing.	7
34	0	0	7	2	1	11	0	6	0	6	1	0	0	0	6	2	0	4.0	0	17	The sun sets, children sing, flowers bloom, the wind blows through the trees, the clock strikes six, fish swim, and the stars twinkle in the night sky.	7
27	3	1	8	1	1	7	1	1	0	4	0	0	0	0	1	2	2	4.0	2	20	After hiking uphill, picking berries, fishing, painting, singing, reading, and finally falling asleep, I found peace in the wilderness.	7
35	0	0	7	1	1	11	5	4	0	6	0	0	0	0	6	2	0	4.0	0	29	The sun rises, the birds sing, I brush my teeth, my alarm clock rings, the coffee maker brews, I pack my bag, and the kids leave for school.	7
19	0	0	8	1	1	5	1	0	0	3	0	0	0	0	1	0	0	2.0	0	13	In dancing, we leap, spin, twirl, sway, jump, twist, and pirouette.	7
24	1	0	7	0	1	9	1	0	0	5	0	0	0	0	1	5	0	3.0	0	19	Sometimes I play catch, cook dinner, wash dishes, read books, paint pictures, hike mountains, and write letters.	7
34	0	1	7	0	1	10	2	7	0	6	0	0	0	1	2	6	0	4.0	1	22	The cook slices the vegetables, boils them, sautés the garlic, mixes the spices, stir-fries the meat, and serves the meal while his assistant cleans the dishes.	7
27	0	0	7	1	1	6	0	5	0	7	0	0	0	0	1	4	0	3.0	0	21	The cook danced, laughed, chopped vegetables, stirred the pot, wiped the counter, turned on the oven, and tasted the soup.	7
19	0	0	6	1	1	3	0	2	0	6	0	0	0	0	1	0	0	3.0	0	12	The cat chased, pawed, bit, hissed, scratched, swatted and hid from the mouse.	7
23	0	0	7	0	1	10	0	1	0	4	0	0	0	0	4	0	0	2.0	0	19	The sun rises, birds tweet, bees pollinate, flowers bloom, grass grew, trees sway, and wind whispers.	7
26	6	0	6	0	1	1	0	0	6	6	0	0	0	0	6	1	0	3.0	0	22	John dances eagerly, Sarah sings beautifully, Bill cooks carefully, Alice writes rapidly, Tom throws stones skillfully, and David paints passionately.	7
21	1	1	8	0	1	6	1	0	0	3	0	0	0	0	1	1	1	3.0	1	17	After exploring, swimming, sunbathing, reading, painting, stargazing, and meditating, she finally found peace.	7
20	0	0	8	1	0	8	0	1	0	0	0	1	1	0	1	0	0	2.0	0	16	Swimming, dancing, laughing, painting, hiking, cooking, sleeping, are everyday activities for some.	7
28	0	0	7	0	1	7	1	3	0	7	0	0	2	0	1	7	0	3.0	0	23	She baked cookies, carved a pumpkin, knitted a scarf, ironed wrinkled shirts, washed dusty windows, cooked dinner, and watered the plants.	7
29	0	0	6	1	1	7	0	5	0	3	2	0	4	0	3	1	0	4.0	0	18	One monkey swings, another climbs, a third leaps, a fourth scratches, a fifth gathers fruits, and six cooks bananas over an open fire.	7
23	0	0	7	2	1	9	0	2	0	0	0	1	1	0	1	0	0	3.0	0	15	Walking, laughing, drawing, reading, dancing, gardening, and thinking are some of the joys of daily life.	7
38	1	0	6	5	1	9	2	3	0	10	0	0	0	4	2	4	0	4.0	4	27	She walks through the park playing catch with her dog, jumps over puddles, feeds ducks, watches children laughing, picks up discarded trash, and sits comfortably in the sun to read a book.	7
32	1	1	7	0	1	9	1	6	0	6	0	0	0	0	1	6	1	3.0	1	21	While juggling flaming batons, I simultaneously bake a cake, write a poem, code a program, iron a shirt, water the garden, and practice the violin.	7
29	0	0	7	1	1	9	1	4	0	6	0	0	0	0	1	7	0	3.0	0	22	She cooks pasta, sets the table, pours wine, plays music, cleans the dishes, waters the plants, and puts the children to bed.	7
29	7	0	7	0	1	4	0	1	0	7	0	0	2	1	1	3	0	3.0	1	24	The children danced gleefully, climbed trees swiftly, sang cheerfully, cooked delicious meals creatively, drew beautiful pictures passionately, studied diligently, and laughed hysterically.	7
20	0	0	7	1	1	6	0	1	0	3	0	0	1	0	1	1	0	3.0	0	14	Dancing, laughing, singing, cooking, painting, hiking, and cycling make up an enjoyable weekend.	7
14	0	0	7	0	0	6	0	0	0	1	0	0	0	0	0	0	0	1.0	0	12	Swimming, dancing, painting, cooking, hiking, laughing, sleeping.	7
