n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	NOUN_constraint
21	0	0	7	0	1	9	0	2	0	1	0	0	1	0	1	1	0	3.0	0	15	The gardener, sunflowers, bees, irises, butterflies, fountain, and stone bench enjoyed the sunny afternoon.	7
25	0	0	7	2	1	9	0	3	0	1	0	0	2	0	1	0	0	3.0	0	14	The elephant, rhinoceros, tiger, giraffe, gazelle, zebra, and monkey strolled through the lush savannah on a sunny afternoon.	7
22	1	0	7	0	1	10	0	2	0	1	0	0	0	0	1	1	0	3.0	0	17	The sunflowers, garden gnomes, flamingos, butterflies, gazebo, koi pond, and rosebushes harmoniously decorate the garden.	7
23	0	0	7	1	1	9	0	2	0	1	0	0	1	0	1	0	0	3.0	0	14	The librarian, cheetah, parrot, trombone, watermelon, typewriter, and umbrella collaborated at the museum's outdoor concert.	7
25	0	0	7	1	1	10	0	3	0	1	0	0	2	0	1	1	0	3.0	0	14	The librarian, cat, pencil, microscope, volcano, moon, and bookstore delivered the overdue library book during the lunar eclipse.	7
22	0	0	7	1	1	9	0	2	0	1	0	0	1	0	1	0	0	3.0	0	14	The librarian, elephant, monkey, tiger, giraffe, zebra, and crocodile roamed through the vast jungle library.	7
23	0	0	7	1	1	9	1	2	0	1	0	0	1	0	1	1	0	3.0	0	14	The elephant, tiger, rhinoceros, giraffe, zebra, gazelle, and flamingo enjoyed their afternoon in the vast savannah.	7
21	0	0	7	1	1	8	0	2	0	1	0	0	1	0	1	0	0	3.0	0	14	The garden, elephant, monkey, zebra, lake, castle, and moon joined in an unusual ensemble.	7
22	1	0	7	1	1	8	0	2	0	1	0	0	1	0	1	0	0	3.0	0	14	The lion, tiger, elephant, rhinoceros, zebra, giraffe, and hyena roamed freely through the vast savannah.	7
21	0	0	7	1	1	8	0	2	0	1	0	0	1	0	1	0	0	3.0	0	14	The dragon, knight, princess, castle, forest, river, and moon shimmered in a mystical glow.	7
21	0	0	7	1	1	9	0	2	0	1	0	0	0	0	1	0	0	3.0	0	14	The lions, tigers, elephants, giraffes, zebras, rhinos, and hyenas gathered in the safari park.	7
24	0	0	7	1	1	10	0	2	0	1	0	0	2	0	1	1	0	3.0	0	15	The library, elephant, trombone, chessboard, telescope, watermelon, and clock tower held a fascinating array of hidden secrets.	7
20	0	0	7	0	1	9	0	2	0	1	0	0	0	0	1	1	0	3.0	0	14	The giraffe, elephant, rhinoceros, tiger, hippopotamus, monkey, and crocodile visited the safari park.	7
20	0	0	7	0	1	8	0	2	0	1	0	0	1	0	1	1	0	3.0	0	14	The librarian, elephant, monkey, bookshelf, typewriter, biro, and reader enjoyed an animated discussion.	7
21	1	0	7	0	1	8	0	2	0	1	0	0	1	0	1	1	0	3.0	0	15	The librarian, books, computer, printer, scanner, projector, and students collaboratively created a multimedia presentation.	7
21	1	0	7	1	1	8	0	2	0	1	0	0	0	0	1	0	0	3.0	0	14	The elephant, monkey, tiger, lion, rhino, giraffe, and zebra roamed together through the savannah.	7
22	0	0	7	1	1	10	0	2	0	1	0	0	0	0	1	1	0	3.0	0	14	The librarian, cheetah, zebra, giraffe, elephant, rhinoceros, and tiger discussed conservation strategies in the library.	7
21	0	0	7	1	1	9	0	2	0	1	0	0	0	0	1	0	0	3.0	0	14	The giraffe, elephant, zebra, lion, tiger, hyena, and rhinoceros played near the watering hole.	7
23	1	0	8	1	1	9	0	1	0	2	0	0	0	0	1	0	0	3.0	0	14	The tiger, zebra, elephant, giraffe, rhino, gorilla, and hippo stood proudly in awe-inspiring unity.	7
21	0	0	7	0	1	10	0	1	0	1	0	0	0	0	1	1	0	3.0	0	15	Apples, oranges, grapes, bananas, pineapples, kiwi fruits, and watermelons fill the grocer's shop.	7
19	0	0	7	0	1	9	0	1	0	1	0	0	0	0	1	1	0	3.0	0	14	The librarian, zebra, elephant, lion, monkey, jaguar, and flamingo discussed library rules.	7
26	1	0	7	1	1	12	0	2	0	1	0	0	1	1	0	0	0	3.0	1	17	The librarian, book shelf, oak table, biology textbook, telescope, painting, and cat nestled comfortably in the cozy study room.	7
21	1	0	6	1	1	8	0	2	0	1	0	0	1	0	1	0	0	3.0	0	13	The librarian, elephant, parrot, piano, book, monkey and flower stood motionless in the crowded room.	7
21	0	0	7	1	1	8	0	2	0	1	0	0	1	0	1	0	0	3.0	0	14	The elephant, tiger, lion, zebra, rhinoceros, giraffe, and hippopotamus feasted on the sprawling savanna.	7
25	0	0	7	1	1	12	0	3	0	1	0	0	0	0	1	1	0	3.0	0	21	The gardener carried a watering can, hose, spade, rake, hoe, pruner, and trowel through the blooming rose garden.	7
19	0	0	6	1	1	7	0	2	0	1	0	0	1	0	1	0	0	3.0	0	12	The monkeys frolicked in the jungle, startling aglets, zebras, tigers, rhinos, and giraffes.	7
20	0	0	7	0	1	8	0	2	0	1	0	1	0	0	1	1	0	3.0	0	15	The elephant, tiger, giraffe, monkey, zebra, rhino, and hippo were observing the savanna.	7
21	1	0	7	1	1	8	0	2	0	1	0	0	0	0	1	0	0	3.0	0	14	The lion, tiger, elephant, zebra, giraffe, monkey, and rhinoceros played together in the jungle.	7
34	0	0	10	2	2	10	2	2	0	3	0	0	3	1	2	0	0	5.0	1	14	The giraffe, zebra, rhinoceros, elephant, monkey, tiger, and lion feasted on a vast savannah, their eyes fixed on their colorful, striped, and spotted prey.	7
20	0	0	7	0	1	9	0	1	0	1	0	0	1	0	1	1	0	3.0	0	14	Apples, bananas, oranges, grapes, peaches, watermelons, and pineapples populate a vibrant fruit bowl.	7
21	0	0	7	1	1	9	0	2	0	1	0	0	0	0	1	0	0	3.0	0	14	The tiger, zebra, giraffe, rhino, elephant, hippopotamus, and crocodile gathered around the watering hole.	7
19	0	0	9	0	1	9	0	0	0	0	0	0	0	0	0	0	0	2.0	0	17	 monkeys, zookeeper, uniform, cages, parrots, lemurs, pandas, hippos, and tigers.	7
26	0	0	7	2	1	10	0	2	0	0	0	1	3	0	1	0	0	3.0	0	16	The librarian, bookshelves, books, bibliotheca, reader, table, and library card were essential for the quiet study of ancient texts.	7
25	0	0	7	1	1	11	0	2	0	1	0	1	1	0	1	0	0	3.0	0	19	The librarian, biology textbook, dinosaur model, pencil sharpener, periodic table, microscope, and chair were arranged on the table.	7
32	0	0	7	1	1	11	0	8	1	1	0	0	2	0	1	1	0	3.0	0	24	The librarian, the biology textbook, the microscope, the test tube, the beaker, the Bunsen burner, and the periodic table explored the complexities of molecular chemistry.	7
21	1	0	7	1	1	8	0	2	0	1	0	0	0	0	1	0	0	3.0	0	14	The elephant, rhinoceros, giraffe, zebra, cheetah, tiger, and lion roamed together in the savanna.	7
31	0	0	6	2	1	12	0	8	0	1	0	0	0	0	1	1	0	4.0	0	17	The lighthouse keeper's daughter served tea to the whale, the mayor, the mermaid, the pirate, the fisherman, and the sea monster on the beach.	7
21	0	0	7	0	1	9	0	2	0	1	0	0	1	0	1	1	0	3.0	0	14	The librarian, bookshelves, biographies, magazines, novels, computers, and patrons occupied the quiet library room.	7
21	1	0	7	1	1	8	0	2	0	1	0	0	0	0	1	0	0	3.0	0	14	The elephant, tiger, monkey, giraffe, zebra, parrot, and rhino roamed freely in the safari.	7
22	0	0	7	2	1	8	1	1	0	1	0	1	0	0	1	0	0	3.0	0	16	The sunflower, garden hose, rabbit, bookshelf, compass, bicycle, and apple were spread out before her.	7
