n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	PRON_constraint
21	1	0	3	0	0	0	13	0	0	3	0	1	0	0	5	2	0	4.0	0	15	He herself it found there, they themselves us observed us, she herself they him himself had done it.	7
15	0	0	2	0	0	1	8	0	0	2	0	2	0	1	4	1	0	4.0	1	4	She herself, it thinks they we none he had believed his them would.	7
33	0	2	2	0	1	1	11	0	0	9	0	6	0	8	7	2	0	6.0	8	17	They think he should consider she would've appreciated it if they had invited her, but he believes it's their fault that they failed to consider we might feel excluded.	7
25	0	1	1	3	1	1	9	1	0	4	0	1	1	2	3	4	0	5.0	2	14	He gave her it to them for them to keep from us and I will find a way to retrieve our own for us.	7
36	0	0	6	1	2	0	17	0	0	9	0	1	0	3	8	8	0	6.0	3	13	He gave her it to them, they saw him do it, we promised them we'd tell them, they thought we meant you, but you refused, and they misunderstood us.	7
20	3	0	1	0	1	0	7	0	0	3	0	4	0	3	5	1	0	3.0	3	15	He thought she saw they were here it would all be ours but they hadn't noticed her yet.	7
39	0	0	7	6	0	0	19	0	0	7	0	0	0	0	7	7	0	4.0	0	35	He gave it to them, they took it from him, she dropped it for us, I picked it up for we, we handed it to them, they lost it, they blamed him.	7
21	0	0	2	0	0	0	9	1	0	5	0	4	0	4	6	2	0	4.0	4	11	They thought he saw she would give it her all, we knowing she'd agreed they'd be his.	7
52	0	0	5	1	5	2	19	2	0	10	0	7	0	5	9	6	0	6.0	5	34	I saw he would give she it to them, we themselves could hear they were laughing, but he couldn't believe them his friends would behave such a way, and they herself knew she should tell him, but it seemed neither he nor they would admit it.	7
23	0	0	2	1	1	1	10	0	0	5	0	2	0	3	5	4	0	5.0	3	18	They thought she said her brother promised us they would find him at theirs, yet he wouldn't give her his.	7
40	2	0	7	1	0	1	14	1	0	11	0	2	0	4	9	4	0	3.0	4	36	They love her deeply, she understands him perfectly, he believes we can fix it, she thinks they will agree, we all believe in her vision, they want her to succeed, she feels accomplished.	7
12	0	0	1	0	0	1	7	1	0	1	0	1	0	1	2	2	0	3.0	1	7	They gave him her their it's ours theirs every penny.	7
16	1	0	2	0	1	0	8	0	0	2	0	1	1	1	5	0	0	3.0	1	13	They thought he saw she we her it them there, but they were mistaken.	7
27	0	0	3	2	0	0	11	2	0	5	1	2	0	2	6	3	0	4.0	2	16	They gave him it to us, she promised we'd keep hers for ours, he thought she meant we were all one another's.	7
41	1	1	6	3	0	3	16	1	0	8	0	1	0	2	8	5	0	4.0	2	34	He gave them to her, she saw them in his eyes, they reflected her image, it seemed hers, you might think he meant for her to take them, we all waited anxiously for her decision.	7
44	2	1	6	0	0	1	16	0	0	9	0	7	2	7	12	3	0	5.0	7	37	They thought she had seen it, he asked who had touched his apple, it seemed it was I, they believe we were all mistaken, we'll be ready if they come back, he knew they were watching us.	7
29	2	0	3	1	2	1	11	0	0	4	0	3	0	2	4	3	0	5.0	2	17	They thought he would see it for us but we, them, you and they couldn't believe their eyes when she didn't take yours instead.	7
15	0	0	1	1	1	0	7	0	0	4	0	1	0	3	3	2	0	7.0	3	3	They thought she knew he'd seen them watching we from I and me.	7
14	0	0	2	0	0	2	9	0	0	1	0	0	0	0	5	1	0	2.0	0	5	He she it they we I we admired their our beauty ourselfses'.	7
25	0	1	2	2	0	0	11	0	0	6	0	2	0	5	5	4	0	7.0	5	7	He thought she gave it to them, because they wanted her to believe he had promised them he'd share it with them.	7
12	0	0	1	0	0	0	6	0	0	5	0	0	0	4	5	1	0	5.0	4	2	He thought she knew they knew I believed we loved her.	7
29	0	1	4	5	1	4	11	0	0	2	0	1	0	1	2	1	0	5.0	1	11	He whispered to her that we will share our love with them, I with my eyes, you with your smile, and they with their promises.	7
11	1	0	1	0	0	1	7	0	0	1	0	0	0	0	1	4	0	2.0	0	8	He love she them us it them their love deeply.	7
39	0	0	6	6	0	1	16	1	0	7	0	1	1	1	8	3	0	4.0	1	32	He gave it to them, she took it from her, they looked at hers, I saw her pointing at mine, you forgot your's on the table, they admired theirs more than ours.	7
54	3	1	8	3	0	8	15	2	0	9	0	1	3	2	7	7	0	5.0	2	41	They gave him their grandmother's antique vase, she placing it in his hands, it adorned with intricate engravings, we admired it, they all agreed that it would suit their newly-renovated living room perfectly, he held it closely, cherishing it as a valuable family heirloom.	7
38	2	0	6	5	0	0	18	0	0	6	0	1	0	2	7	5	0	4.0	2	35	They gave it to him, I saw her take it from them, he passed it to us, we gave it back to her, she gave it to them, it was now theirs.	7
17	0	0	3	1	0	0	9	0	0	3	0	0	1	1	3	4	0	3.0	1	12	They gave him it, her holding their own under hers, we understanding their ours.	7
38	0	2	7	0	2	1	12	0	0	7	0	6	0	5	7	3	0	6.0	5	20	He thought that she, who had seen it, they were discussing, he, she and it, could provide answers, but they wouldn't understand unless they had felt what he had felt.	7
12	0	1	1	0	0	0	7	0	0	2	0	1	0	1	5	1	0	3.0	1	7	He told her that we they'll I you it had.	7
45	1	0	7	0	2	4	17	2	0	8	0	2	0	4	8	8	0	6.0	4	41	They thought him an intruder, she believed it her duty to warn them, he promised us safety, she and her sisters agreed, it seemed they understood, it wasn't he but another who was there, they surrounded him.	7
32	1	2	6	0	0	0	12	0	0	7	0	2	2	4	9	3	0	4.0	4	17	She loves him, they see it, I believe her, he assumes they do, we agree that she's right, they're wrong if they think otherwise.	7
19	1	1	1	0	0	1	8	0	0	4	0	2	1	4	5	3	0	5.0	4	7	She saw he bought it for they forgot she'll use them her books when we're gone.	7
29	1	0	5	1	0	2	11	0	0	8	0	0	0	3	6	5	0	3.0	3	23	He saw she gave them it, they accepted her gift, she thanked them with gratitude, I watched them leave, we promised to meet again.	7
35	1	0	6	6	0	0	16	0	0	6	0	0	0	0	6	5	0	3.0	0	30	He gave it to her, she passed it on to him, they took it from them, it belonged to us, we showed it to him, he admired it greatly.	7
37	1	0	6	4	0	1	16	0	0	6	0	2	0	2	7	4	0	4.0	2	32	He gave it to her, she handed it to him, they took it from her, it was then ours, I saw them fighting over it, we couldn't believe our eyes.	7
16	0	0	8	0	0	0	7	0	1	0	0	0	0	0	0	0	0	1.0	0	14	 He, She, Theirs, Them, His, Mine, We, I.	7
28	1	1	3	0	0	3	11	1	0	5	0	2	0	3	7	1	0	5.0	3	9	She herself it forgot, they them themselves their memories had also erased, he whom they addressed as friend forgot not the promise he'd made.	7
12	2	0	1	0	0	0	7	0	0	2	0	0	0	0	2	5	0	2.0	0	7	They gave him it her them back we did them after.	7
28	1	1	7	2	1	1	9	1	0	2	1	2	0	1	2	1	0	4.0	1	16	Each one of us here has promised that they will treat her, him, itself, us, you, them, and themselves with respect.	7
17	1	0	2	0	0	1	7	2	0	2	0	0	2	1	2	2	0	3.0	1	7	He she it they we them all love each other deeply, understanding their unique perspectives.	7
15	0	1	1	2	0	0	8	0	0	2	0	0	0	1	2	2	0	3.0	1	9	He gave her it to them for us them to keep it from him.	7
33	0	1	4	1	2	2	11	2	0	6	0	1	1	2	7	2	0	4.0	2	21	Each other's eyes met hers, they smiled at he whom she loved, but it frustrated his sister, she and he both knew that she them couldn't trust.	7
44	1	1	6	5	0	0	18	2	0	7	0	2	2	1	7	7	0	3.0	1	36	She gave it to him, they passed it along to them, I'll hold it for us till she arrives, he promised it to her, she promised him the same, I'll keep it safe for we all.	7
