n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	ADP_constraint
45	1	0	6	10	0	14	0	6	0	2	0	0	4	2	0	0	0	7.0	2	31	Beneath the ancient tree's massive branches, in the midst of blooming flowers, surrounded by curious monkeys, on top of the stone table's edge, next to the shimmering lake, above the flock of geese flying towards the sunset.	6
27	0	0	6	7	1	7	0	6	0	0	0	0	0	0	0	0	0	4.0	0	9	Under the rug, behind the table, on top of the book, between the chairs, in the drawer, and over the couch.	6
59	2	2	5	11	1	16	2	12	0	6	0	0	2	4	4	2	0	6.0	4	38	The sun rose above the hills, casting shadows over the valleys behind me, as I watched birds fly beneath the trees alongside the calm lake, next to the picnic table laden with food, and the dog fetched a stick from the water before lying down near the boat under the shelter of an umbrella.	6
30	1	0	1	8	0	10	2	6	0	0	0	1	0	0	1	0	0	6.0	0	12	The book was on the table beside my brother under the window next to the door in front of the closet near the wall behind our grandma's armchair.	6
33	0	1	5	7	0	9	0	9	0	2	0	0	0	1	2	0	0	3.0	1	26	The sun rises from the east over the mountains, behind the trees, above the ocean, beside the sea, in the northeast while the birds fly under the sky.	6
36	1	0	1	10	0	11	0	10	0	1	0	1	1	0	1	0	0	5.0	0	16	The book was sitting on the floor next to the table under the umbrella beside the bed in the middle of the empty room in front of the mirror at the end of the corridor.	6
34	0	0	6	6	1	7	0	7	0	1	0	0	6	0	1	0	0	4.0	0	14	The boy hid under the old table, beside the dusty cabinet, behind the large books, above the empty chair, before the open window, and behind the heavy curtains.	6
29	1	0	6	6	1	7	0	1	0	2	0	0	5	0	1	0	0	5.0	0	8	The moon rises majestically behind tall mountains, amidst swirling clouds, over vast oceans, across golden fields, through vibrant forests, and beneath endless skies.	6
45	1	1	6	7	0	12	2	8	0	4	1	0	3	3	1	1	0	5.0	3	24	In the woods behind the old farmhouse, there's a stream flowing between two hills, under the dense shade of the willow trees, next to a rabbit hole, with the ducks gathering on its banks, overlooking a steep embankment.	6
31	0	0	6	7	0	8	0	8	0	1	0	1	0	0	1	0	0	6.0	0	11	The ball was thrown over the fence, under the tree, beneath the bench, beside the river, behind the rock, at the foot of the hill.	6
25	1	0	1	7	0	8	0	7	0	0	0	1	0	0	1	0	0	5.0	0	16	The apple was on top of the picture underneath the clock beside the books next to the lamp beyond the window above the bed.	6
31	2	0	6	6	1	7	0	7	0	1	0	1	0	0	1	0	0	5.0	0	12	The ball was hit far under the bridge, over the fence, across the street, along the alley, down the hill, and finally into the bushes.	6
22	3	0	6	5	1	3	0	1	0	1	0	1	1	0	0	0	0	4.0	0	17	Beside, beneath, above, between, behind, and in front of various elements were scattered around the room.	6
42	1	0	5	9	1	10	0	8	0	1	0	0	7	0	1	0	0	6.0	0	17	The apple fell from the top of the tall tree behind the red house, next to the green lake, above the quiet village with narrow streets, beside the large church, and in front of the brown bakery.	6
37	1	0	7	7	1	10	0	6	0	1	0	0	4	0	1	0	0	5.0	0	32	In the garden, among the roses, under the old oak tree, between the tall grasses, beside the babbling brook, and on top of the wooden bridge, various creatures reside comfortably.	6
48	1	0	7	8	1	11	6	6	0	6	0	0	2	1	4	1	0	6.0	1	16	Behind her stood the tall figurines, above them the bats circled in the night sky, under the tree to her left, a little boy hid and watched, beside her the creek flowed gently, below her feet, stones crunched beneath her shoes.	6
34	2	1	1	7	0	8	0	7	0	2	0	0	6	1	1	0	0	5.0	1	23	The bird on the left wing of the tall tree by the edge of the calm pond under the bright sun amidst dense clouds swung gently before flying away over the distant mountains.	6
36	0	0	7	6	0	8	0	8	0	2	0	0	5	0	0	2	1	4.0	1	30	In the forest, among the tall trees, overlooking a tranquil lake, beneath a bright sun, under the shade of a huge tree, beside a small creek, hangs a birdhouse.	6
37	1	0	5	9	0	10	0	9	0	1	0	1	1	1	1	0	0	8.0	1	11	The apple was on the table next to the vase with flowers, under the umbrella inside the tent, between the stones, behind the tall tree, above the dog lying on the rug.	6
29	0	0	6	6	1	6	0	6	0	0	0	0	4	0	0	0	0	5.0	0	9	Behind the old man, in the library, beneath the heavy table, above the noisy children, beside the red flowerpot, and beyond the window.	6
16	2	0	2	5	0	2	1	2	0	1	0	0	1	0	1	1	0	4.0	0	8	After beneath besides over under above beyond the mountain, they discovered a hidden lake.	6
36	0	0	7	7	0	11	1	5	0	1	0	0	3	0	1	0	0	4.0	0	13	The monkey swung from branch to branch over the swelling river, under the scorching sun, beside its mirror-like reflection, across the narrow rapids, towards the opposite, lush bank.	6
33	0	0	6	7	1	8	0	7	0	1	0	0	3	0	0	0	0	6.0	0	8	In the midst of the crowd, beneath the towering tree, beside the serene pond, above the soaring mountains, within the cozy cabin, and among the blooming flowers.	6
23	0	0	1	7	0	8	0	6	0	1	0	0	0	0	1	0	0	4.0	0	12	The book lies beneath the table beside the vase on the window sill in front of the mirror across from the door.	6
25	1	0	6	6	0	6	0	6	0	0	0	0	0	0	0	0	0	4.0	0	13	 on the table, beside the lamp, next to the window, opposite the doorway, under the bridge, over the river.	6
31	1	0	5	7	0	8	0	7	0	1	1	1	0	0	1	0	0	3.0	0	26	The ball was stuck under the couch between two legs of the table, next to the door, near the window, under the lamp, behind the chair.	6
33	0	0	6	6	1	7	0	7	0	3	0	0	3	0	1	0	0	4.0	0	13	The sun sets behind the mountains, in the western sky, between the towering trees, over the serene lake, above the quiet village, and under the expanding stars.	6
22	0	0	1	5	0	7	0	7	0	1	0	0	1	0	1	1	0	5.0	0	16	The cat beneath the tree beside the pond amongst the lilies over the brook in the valley faces the tall cliff.	6
37	0	0	7	7	1	10	0	7	0	1	0	0	4	0	0	0	0	7.0	0	9	In the midst of the crowd, under the ancient bridge, beside the shimmering lake, above the vast mountain range, beyond the distant forest, and beneath the star-studded night sky.	6
28	1	0	5	6	1	7	0	7	0	0	0	1	0	0	1	0	0	3.0	0	16	The ball is beneath the chair, to the left of the window, above the carpet, next to the table, and behind the curtain.	6
29	2	1	1	7	0	7	1	6	0	2	0	2	0	1	2	0	0	4.0	1	19	The apple was eaten beside the tree in front of the house near the gate next to the dog while I was watching from above on the rooftop.	6
26	1	0	1	7	0	8	0	8	0	1	0	0	0	0	1	0	0	4.0	0	19	The book rested under the chair beside the table next to the window behind the door opposite the stairs at the end of the hall.	6
43	0	0	4	8	1	12	1	9	0	4	0	1	3	3	2	2	0	6.0	3	33	The book is on the table beside the large vase filled with roses, under the window overlooking the street, in front of the open balcony door facing the park, and beyond which the tall trees wave in the wind.	6
36	1	0	6	7	0	8	2	5	0	3	0	0	4	0	1	0	0	7.0	0	9	The monkey danced behind the tall tree, beneath the blossoming rosebushes, in front of his amused audience, over the bubbling stream, next to his reflective self, above the sparkling moonlight.	6
27	1	0	6	7	0	7	0	6	0	0	0	0	0	0	0	0	0	4.0	0	23	Behind the house, in front of the car, above the library, next to the tree, below the bridge, under the table.	6
57	8	2	6	4	3	11	6	3	0	10	0	0	2	5	5	3	0	6.0	5	26	The monkey swung from tree to tree, its tail curling around branches as it leaped, its eyes glancing downward before looking forward again, and it dropped gracefully onto the next tree's thick trunk, then climbed upward, using its hands and feet to grasp the bark firmly and hoist itself aloft.	6
37	0	0	1	10	0	11	0	11	0	2	0	0	2	1	1	0	0	7.0	1	23	The cat beneath the bridge on the hill behind the store in the valley across the lake to the left of the tall tree leaned on the fence towards the sun sinking over the distant horizon.	6
27	1	0	6	7	0	7	0	6	0	0	0	0	0	0	0	0	0	4.0	0	12	Under the table, over the chair, behind the door, next to the window, beneath the rug, on top of the bookshelf.	6
34	0	0	6	8	1	9	0	8	0	1	0	1	0	0	1	0	0	5.0	0	23	The book is located under the table, beside the chair, in front of the window, behind the door, above the fireplace, and to the right of the vase.	6
