n_tokens	ADV	SCONJ	PUNCT	ADP	CCONJ	NOUN	PRON	DET	PROPN	VERB	NUM	AUX	ADJ	subord_post	subj_pre	obj_post	subord_pre	max_depth	subord_prop	max_link	sentence	PUNCT_constraint
42	4	2	5	3	2	7	3	3	1	6	0	2	3	2	4	3	1	5.0	3	25	Although it was raining cats and dogs, John eagerly awaited the bus, but the arrival of a bright yellow cab with flashing lights turned out to be more enticing, still; he hesitated momentarily before making his decision.	5
23	1	0	6	0	0	6	0	5	0	5	0	0	0	1	4	0	0	3.0	1	17	"""The sun sets; the stars twinkle; the wind howls; a dog barks, then the rain starts pouring."	5
35	0	1	6	2	1	8	1	6	0	5	0	2	3	3	4	1	0	6.0	3	14	A brief summary: The sun was setting behind the mountains; it was quiet, with birds chirping, a gentle breeze rustling the trees, and fireflies appearing in the darkening forest.	5
53	1	1	9	6	2	12	1	7	0	8	1	0	4	3	6	3	0	6.0	3	39	The sun set slowly, over the serene lake; the swans began to glide, in elegant formations, while geese honked goodbye, and children called out to one another, playing near the sandy shore; a fisherman wound up his line, and a small boat drifted homewards.	5
6	0	0	2	0	0	1	1	1	0	1	0	0	0	0	1	0	0	2.0	0	3	A period: It rained.	5
18	0	0	4	0	1	5	1	2	0	2	0	0	3	0	2	2	0	4.0	0	8	A panda eats bamboo; it has black eyes, red paws, and a long tail.	5
29	5	0	6	2	1	7	0	2	0	6	0	0	0	0	5	0	0	4.0	0	15	The sun sets gradually, behind towering clouds; a dog barks loudly, birds fly southward in V-shapes, winds howl menacingly, and rain pelts relentlessly.	5
15	0	0	5	0	1	7	0	2	0	0	0	0	0	0	0	0	0	2.0	0	12	"A period, a comma, question mark, exclamation point, and semi-colon: How was the party? The cake was delicious; everyone sang ""Happy Birthday""! Where is the cat? Do we have time to buy ice cream?."	5
53	3	1	10	6	0	11	6	6	0	8	1	0	1	3	7	1	0	5.0	3	28	Despite the rain, she stepped off the bus; the dog bounded towards her, droplets sparkling in its fur; her heart raced, as the clock chimed three; he knocked at the door, his eyes nervously darting around; finally, the last piece fell into place.	5
18	1	0	5	0	1	2	3	0	0	5	0	0	1	0	1	2	0	3.0	0	13	He sighed, shook his head, rolled his eyes, chuckled, and sighed once more.	5
39	5	1	9	2	2	8	1	5	0	6	0	0	0	2	5	0	0	4.0	2	19	The cat, with twitching tail, sneezed noisily; then the parrot squawked loudly, while the dog barked relentlessly; but suddenly the phone rang, and the rabbit,startled, scampered into its burrow.	5
69	3	0	15	5	0	11	8	8	0	12	0	4	1	6	9	3	1	6.0	7	46	"A man who couldn't swim, jumped into the pool; the balloon, which was tied to the dog's tail, burst spontaneously; she opened the present, revealing an expensive emerald ring; they argued, each shouting, ""I'll leave first!""; he tapped his foot, impatiently waiting for the bus behind which was stuck in traffic."	5
6	0	0	1	1	0	0	1	0	1	0	0	2	0	0	1	0	0	1.0	0	4	I've been to Italy!—A lovely pizza there was, €12.	5
69	5	0	10	9	2	16	3	12	0	9	0	0	3	2	7	2	0	5.0	2	49	The rain, heavy at first, tapered off in the mid-afternoon; a ray of sunlight illuminated the puddles on the pavement beside me; a plane soared overhead, leaving a vapor trail across the sky; a dog passed by on a leash, its ears up and curious; then a bus approached and halted with a grinding sound, its door creaking open.	5
60	5	1	8	6	3	11	6	5	0	12	0	1	1	3	4	3	0	8.0	3	29	The cat barked frantically at the mailman, then darted under the porch; it meowed, sneezed, and licked its paw before settling down, but its calm was disrupted once more by the sound of thunder outside, which caused it to arch its back and stare with terror-filled eyes at the roaring sky.	5
48	2	0	7	5	0	14	1	10	0	7	0	0	2	1	6	3	0	4.0	1	37	A robin red-breast sat in a tree, singing melodiously; it then hopped to another branch; a sudden gust of wind rustled the leaves; a squirrel scrambled up a tree trunk, bark flying; a raindrop hit a puddle with a plop.	5
56	7	0	11	5	1	13	2	7	0	9	0	0	1	4	6	1	1	5.0	5	38	The car, abruptly stopping, spun around in a wide circle, its tires screeching; a dog barked frantically, its chain rattling madly; sirens wailed in the distance, drawing nearer with every passing moment; and suddenly, lightning illuminated the sky, followed shortly by a crash of thunder.	5
22	2	1	5	0	1	2	3	2	0	4	0	1	0	2	3	2	0	5.0	2	7	"A man said, ""Yes, I can help, but why ask me if you already know the answer? Please, don't interrupt; I'm thinking."	5
64	10	0	15	5	3	12	4	3	0	10	0	0	2	3	4	2	0	7.0	3	18	Her cat, with a pink collar, meowed softly; its tail, curved and quivering, swished back and forth; meanwhile, birds sang melodically outside, fluttering in branches; suddenly, a train horn echoed, startling everyone in stillness; and finally, the smell of freshly baked cookies wafted in, bringing smiles to their faces.	5
9	0	0	3	0	0	2	0	2	0	2	0	0	0	1	2	0	0	3.0	1	5	"A man shouted, ""The lion roared! The monkey screamed! Birds took flight! An earthquake occurred! Suddenly, the sun rose."	5
24	0	0	5	1	1	7	0	5	0	5	0	0	0	0	1	5	0	3.0	0	18	The panda ate bamboo, giggled the monkey, snorted the elephant, waved goodbye to the parrot, and trumpeted the zebra.	5
26	3	0	7	1	0	2	3	2	0	5	0	1	2	1	3	1	0	5.0	1	8	I've a cat, it's quite old; it meowed, barked, growled once, then slept, under the moonlit tree.	5
58	2	1	8	7	1	12	4	8	0	11	0	0	3	3	3	4	0	6.0	3	47	He walked down the quiet street, turned left at the fourth corner, paused to admire the old cathedral, smiled, nodded to the street musician, laughed softly as a child splashed water at him, bought a rose from the street vendor, and boarded the bus that stopped in front of him.	7
4	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1.0	0	1	"""A period."	7
24	0	0	7	0	0	11	1	2	0	3	0	0	0	0	3	0	0	3.0	0	20	A dog barks, children laugh, balloons pop, music plays, a clock chimes, fireworks explode, my sister yawns.	7
79	6	1	15	7	1	15	3	13	0	12	0	1	4	10	6	4	0	8.0	10	25	A: The cat, quick and sneaky, prowled silently through the garden, leaping at the rabbit, which was munching lettuce under a cedar tree; then suddenly, a bee hummed around a rose, while the frog, croaking melodiously near the bubbling brook, startled a blue jay, which flew off screeching, startling the skunk, that sniffed the breeze suspiciously, deciding finally to retreat in the nearby undergrowth.	7
26	0	0	7	0	1	2	7	1	0	7	0	0	1	0	7	1	0	4.0	0	22	I have a cat, it meowed, you smiled, she sang, they laughed, her heart pounded, yet I remained calm.	7
43	1	0	11	3	1	9	0	6	0	4	0	0	8	3	1	2	0	9.0	3	36	A: In a small town nestled in the valley, where the sun set painting the pastel sky with orange, pink, red, gold, purple, green, and blue hues, stood an ancient, mysterious castle.	7
57	3	2	18	2	3	2	11	2	0	11	0	1	0	6	9	2	0	7.0	6	39	"A: He asked, ""May I come in?"" but she replied, ""No, thank you!"", so I waited, and finally they left, whereas he muttered something under his breath, I believed, and as they drove off, the sun began to set, ."	7
45	3	0	8	3	1	10	2	7	0	5	0	0	6	1	4	2	0	7.0	1	14	A thick fog enveloped the ancient city; we heard a distant howl*, a car backfired twice**, then a dog barked loudly***, followed by the gentle clink of bottles falling** and the sudden loud knock on our door****.	7
4	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1.0	0	2	A brief history: They arrived, he announced, despite the storm; she welcomed them eagerly, he remarked, as he helped the youngest climb down the stairs; the clock tolled nine, the cat yowled and jumped onto the table, while they shared jokes, the doorbell rang again, they stood up laughing.	7
52	4	1	13	5	2	11	2	6	0	3	0	0	5	2	3	1	0	6.0	2	47	The magician conjured pigeons: red, blue, and green; from the hat, each with different ribbons tied around their legs—a black 'x' here, a bow there—while his audience, all with popcorn in hand and eyes wide, watched expectantly.	7
4	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	2	But but no! Said she.	7
19	1	0	8	1	1	1	1	0	5	1	0	0	0	0	1	1	0	4.0	0	13	I believe A, B; yet, C? Despite D, though, E, F.	7
83	5	0	15	5	2	17	8	12	0	13	0	0	5	4	8	5	0	5.0	4	76	I love old movies: a dramatic whisper, he exclaimed enthusiastically; she agreed with a smile, nodding gently; my grandfather chuckled and squeezed my hand tightly; the lights dimmed, signaling show time; the orchestra played a few notes, the silence before the storm; suddenly, the room grew quiet, everyone leaning forward in their seats; and in an instant, the magical world on the screen began to captivate us all.	7
12	0	1	2	0	0	1	2	1	0	2	0	2	0	0	2	1	1	2.0	1	5	Although it might rain, she didn't bring an umbrella.	7
54	8	1	14	1	1	3	8	1	0	6	0	6	2	2	7	2	0	5.0	2	36	"He said, ""I'll be late tonight; maybe tomorrow; but by then, probably, it would not matter; yet, I really must attend this affair; moreover, I'd feel awful if I didn't; however, I simply cannot manage it,."	7
39	5	1	8	4	1	3	2	5	0	6	0	0	4	2	2	1	0	4.0	2	31	"He said, ""Go left at the first light, right at the second one, left again at the third, straight at the fourth, left twice, and right before you reach the bridge."	7
96	4	0	15	9	8	20	7	6	0	18	0	2	6	10	7	5	1	7.0	11	52	This ancient manuscript, discovered beneath layers of dust and spider webs, reveals secrets, some dark and sinister, wrapped within riddles; its cryptic words are bound in red ribbon, punctuated by understones and seals, under each a fleeting symbol of power, representing forgotten kingdoms and the gods that ruled them; when held in reverence, its pages open and whisper to readers, inviting us to unlock their truths, but beware: once read, the knowledge it imparts is neither easily forgotten nor lightly dismissed.	7
3	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1.0	0	1	A period.	7
39	3	1	6	4	1	8	0	6	0	5	0	1	3	2	3	1	0	5.0	2	14	After a lengthy debate among the council members, despite several passionate pleas, a decision was made finally; yet, another member suggested an alternative, but the group decided firmly to carry on as planned.	7
80	6	0	12	6	0	19	5	14	0	9	0	2	7	2	7	4	0	5.0	2	63	I can see the storm brewing, it's ominous clouds loom menacingly in the sky; the lightning flickers intermittently, illuminating our surroundings with an ethereal brilliance; rain pelts relentlessly against the window, each drop causing a rhythmic patter; however, the thunder echoes loudly in the background, its deafening roll rumbling the very ground; yet, there's a peaceful stillness before the storm, a serene calmness in the chaos.	7
6	0	0	2	0	0	1	1	1	0	1	0	0	0	0	1	0	0	2.0	0	3	A period: It rains.	7
36	2	0	8	2	0	9	1	6	0	6	2	0	0	0	6	1	0	3.0	0	26	Before dinner: A cat yowls loudly, a clock chimes nine, the microwave beeps, a doorbell rings, someone sneezes once, a phone vibrates, an alarm goes off three times.	7
8	0	0	2	0	0	2	1	2	0	0	0	1	0	1	1	0	0	2.0	1	5	A period: This is a sentence.	7
17	1	0	4	2	0	3	3	1	0	1	0	2	0	1	3	0	0	4.0	1	8	A: I'll be there, she replied, with a smile on my face.	7
3	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1.0	0	1	A period! A question mark?.	7
55	1	2	10	3	2	13	2	6	0	8	1	0	7	4	6	5	1	7.0	5	17	 a sudden silence, filled with expectant gazes, held its collective breath, before turning, the clock struck midnight, an unbidden sound, that sent ripples of nervous excitement, and the stillness gave way, as all at once a dozen corked bottles exploded, showering sparks and golden essence.	7
40	1	0	11	4	2	11	3	3	0	2	1	1	1	1	2	1	0	6.0	1	14	"He said: ""But why, dear grandmother, did you feed me, at midnight, a dish with six scoops of ice cream, a piece of chocolate cake, and a cherry pie?!!""     (There are 7 punctuation marks in this sentence: two question marks, three exclamation points, and two commas."	7
59	7	0	12	6	0	11	6	4	0	11	0	0	2	5	10	1	0	6.0	5	48	A startled crowd gasped in disbelief; he, with eyes glowing maliciously, laughed sardonically; she wept softly, a lone tear falling down her cheek; they cheered wildly, waving flags in jubilation; it rained heavily, the drops splattering loudly on the roof; we watched in silence, hearts racing anxiously.	7
73	5	2	16	6	3	10	9	5	0	12	2	0	2	0	8	4	2	6.0	2	23	A: Before dinner, while waiting for everyone to arrive, I checked my email—three notifications: a friend cancelled, another rescheduled, and the third confirmed attendance; afterward, we played charades, but it took hours, so late into the night we danced and laughed with sparklers—five of which fizzled out prematurely—then, at last, we said our goodbyes.	7
33	1	0	14	0	0	3	7	0	0	6	0	0	1	0	7	1	0	4.0	0	30	"She wore pearls, he laughed, I sigh—ed, ""My stars!"", he coughed violently, they gasped; ""Goodness gracious,"" I whispered."	7
27	5	1	6	1	0	2	2	1	0	7	0	0	2	2	2	1	0	4.0	2	15	She smiled, giggled, then laughed loudly, next gasped, afterwards shivered, finally cried in disbelief as she opened the mysterious old box.	7
20	1	0	7	0	1	2	1	1	0	7	0	0	0	0	1	1	0	3.0	0	15	The crowd cheered, clapped their hands, whistled, shouted, booed, hissed, and applauded rhythmically.	7
71	7	1	32	1	1	3	9	2	0	6	0	3	5	3	8	0	0	4.0	3	68	"He hesitated: ""Are you certain, dear?"" she asked politely; ""absolutely,"" he replied firmly; ""but,"" she mused, ""why?"" he wondered aloud; ""'because,"" she explained gently, ""I am the mother of your child"""" – a long, pregnant pause – ""so please, be patient."	7
41	4	1	9	2	1	6	1	5	0	10	0	0	1	2	2	3	0	5.0	2	21	After a quick breakfast, the sun began to set; she closed the book, sighed sadly, smiled gently, cried a tear, laughed joyfully, shouted angrily, and whispered a prayer before going to bed.	7
52	4	0	7	10	1	10	1	7	0	8	0	0	4	2	1	0	0	8.0	2	25	A short, curious fox jumped over a fence, barked joyfully, meowed playfully at kittens passing by, chattered with a parrot perched on its favorite branch, waded in a cool pond under the sun with fish, and then sneezed loudly at the end of the day.	7
68	5	1	10	6	4	17	1	10	0	12	0	0	2	1	7	2	1	5.0	2	36	A suddenly still bird, perched atop a crooked branch, watched as lightning fractured the rain-soaked night sky, the wind whipped through the trees in gale-force, the thunder roared and echoed loud, a dog barked fearfully, a woman gasped and clung to her child, and fireworks burst and lit up the now darkness with a dazzling display.	7
24	7	0	7	0	1	1	1	0	0	7	0	0	0	0	1	1	0	2.0	0	19	He paused momentarily, smiled politely, nodded understandingly, breathed deeply, winked playfully, shrugged casually, and waved goodbye eagerly.	7
53	3	0	13	5	2	10	2	5	0	5	0	1	7	1	3	0	1	6.0	2	33	A brief, fascinating lecture, followed by an intense question-and-answer session, concluded with applause and the distribution of flyers, ended when, despite our best efforts, the last bus had departed; finally, after a sleepless, exhilarating night, we headed home.	7
47	6	0	16	2	2	4	5	2	0	10	0	0	0	2	4	2	0	4.0	2	22	"""With a wave, she blew him a farewell kiss, laughing softly; he smiled, then turned, and disappeared suddenly; yet, I lingered, staring; but my heart raced wildly within, waiting, wondering, when?""."	7
49	3	1	8	7	1	11	2	8	0	7	0	0	1	1	1	3	0	5.0	1	39	She walked to the store, bought an apple, a banana, a loaf of bread, met an old friend unexpectedly, chatted for a while, smiled warmly at her dog on the way home, and cooked dinner before settling down for the evening.	7
18	0	0	8	0	1	1	0	1	0	7	0	0	0	0	1	0	0	2.0	0	13	A man : gasped, shivered, laughed, sneezed, sobbed, whispered, and yawned.	7
27	0	0	8	2	0	4	2	4	2	3	0	1	1	2	2	1	0	4.0	2	19	"A: I exclaimed, pointing to the strange object in the sky, ""It's a flying saucer!"" gasped Mary; B."	7
15	1	0	7	0	0	0	3	0	0	3	0	1	0	1	3	0	0	3.0	1	11	"He asked, ""When will it arrive?"", I replied,."	7
55	2	0	9	5	1	18	3	7	0	5	0	1	1	4	2	3	0	7.0	4	28	I suppose it might rain, maybe even snow, tomorrow: a question mark for the future weather, an exclamation point for the possibility, colons to separate my thought from expectation, hyphens to denote connections, and a semi-colon to show continuity in a contrast: a period for closure.	7
7	0	0	2	0	0	3	0	2	0	0	0	0	0	0	0	0	0	2.0	0	4	A period : A question mark ? A colon : A semicolon ; An exclamation mark ! A dash — A comma , All hung from the same tree.	7
74	4	1	10	9	1	21	1	10	0	10	0	1	5	2	8	3	1	5.0	3	50	The sun, slowly setting over the vast, tranquil sea, paints a magnificent palette of colors on the evening sky; a seagull cries out as it flies by, waves gently lap the shoreline, boats sway gently at anchor, stars start appearing, the moon casts silver reflections over water, and the sound of silence is broken with a single wave's gentle thud against the shore.	7
65	7	2	9	6	2	16	3	6	0	7	2	0	4	4	3	2	0	10.0	4	11	The blue whale, the largest animal ever, dives six thousand feet deep for food, releasing great plumes of water while its massive body moves gracefully beneath the waves' crashing crests, until it reappears hours later near the surface, and then disappears, gone again, leaving only a splash and a trail of bubbles in its wake, .	7
39	1	1	8	2	1	5	6	4	0	5	0	3	3	4	5	3	0	4.0	4	32	"He remarked, ""Look up at the clock, it's midnight; then consider this contract—it's a tight bind, but if we sign it, we will receive a huge financial reward."	7
14	2	1	3	1	0	2	1	1	0	2	0	0	1	0	1	1	1	3.0	1	8	After working late into the night,; I drank too much coffee -.	7
71	6	1	10	7	4	14	1	11	0	6	2	0	7	3	5	2	0	6.0	3	41	"A panda bears four bald cubs, with one eye twinkling mischievously; while the fifth eagerly grasps a red bamboo stick, and another sucks deliciously on a long stalk of bamboo, but still another clutches at her mother's fur, whimpering softly, and yet another playfully wrestles, in the twilight's cool serenity, with a sibling – all within a few short steps!  (This sentence contains seven commas: four within the parenthetical sentence, one after ""another,"" and one after ""serenity,"" and one before ""all"")."	7
